CHILDCODE	SCHCSTIDR4	FEESR4
81025	1	0
81025	2	0
81025	3	0
81025	4	0
81025	5	0
81025	6	0
81025	7	0
81025	8	0
81025	9	0
81025	10	0
81025	11	0
81027	1	500
81027	2	1200
81027	3	0
81027	4	0
81027	5	70000
81027	6	0
81027	7	0
81027	8	0
81027	9	50000
81027	10	0
81027	11	2000
81028	1	60
81028	2	100
81028	3	0
81028	4	0
81028	5	0
81028	6	0
81028	7	0
81028	8	0
81028	9	0
81028	10	0
81028	11	1000
81029	1	0
81029	2	0
81029	3	0
81029	4	0
81029	5	0
81029	6	0
81029	7	0
81029	8	0
81029	9	0
81029	10	0
81029	11	0
81030	1	0
81030	2	300
81030	3	0
81030	4	0
81030	5	0
81030	6	0
81030	7	0
81030	8	0
81030	9	0
81030	10	0
81030	11	600
81031	1	0
81031	2	0
81031	3	0
81031	4	0
81031	5	0
81031	6	0
81031	7	0
81031	8	0
81031	9	0
81031	10	0
81031	11	0
81032	1	300
81032	2	500
81032	3	300
81032	4	0
81032	5	7000
81032	6	0
81032	7	0
81032	8	0
81032	9	0
81032	10	0
81032	11	1200
81033	1	0
81033	2	450
81033	3	3500
81033	4	0
81033	5	0
81033	6	0
81033	7	0
81033	8	1200
81033	9	0
81033	10	0
81033	11	2000
81034	1	0
81034	2	0
81034	3	0
81034	4	0
81034	5	0
81034	6	0
81034	7	0
81034	8	0
81034	9	0
81034	10	0
81034	11	0
81035	1	0
81035	2	450
81035	3	1300
81035	4	0
81035	5	0
81035	6	0
81035	7	0
81035	8	0
81035	9	36000
81035	10	0
81035	11	500
81036	1	500
81036	2	400
81036	3	0
81036	4	0
81036	5	8000
81036	6	0
81036	7	14400
81036	8	0
81036	9	1800
81036	10	0
81036	11	1800
81037	1	0
81037	2	0
81037	3	0
81037	4	0
81037	5	0
81037	6	0
81037	7	0
81037	8	0
81037	9	0
81037	10	0
81037	11	0
81038	1	1100
81038	2	360
81038	3	0
81038	4	0
81038	5	0
81038	6	0
81038	7	0
81038	8	1500
81038	9	0
81038	10	0
81038	11	1500
81039	1	0
81039	2	0
81039	3	0
81039	4	0
81039	5	0
81039	6	0
81039	7	0
81039	8	0
81039	9	0
81039	10	0
81039	11	0
81040	1	0
81040	2	0
81040	3	2500
81040	4	0
81040	5	0
81040	6	0
81040	7	0
81040	8	0
81040	9	0
81040	10	0
81040	11	0
81041	1	4900
81041	2	800
81041	3	0
81041	4	0
81041	5	0
81041	6	0
81041	7	0
81041	8	7000
81041	9	0
81041	10	0
81041	11	2000
81042	1	70
81042	2	0
81042	3	0
81042	4	0
81042	5	0
81042	6	0
81042	7	0
81042	8	1500
81042	9	0
81042	10	0
81042	11	500
81043	1	0
81043	2	830
81043	3	0
81043	4	0
81043	5	0
81043	6	0
81043	7	0
81043	8	2250
81043	9	0
81043	10	0
81043	11	1500
81044	1	0
81044	2	400
81044	3	0
81044	4	0
81044	5	0
81044	6	0
81044	7	0
81044	8	9450
81044	9	0
81044	10	0
81044	11	1000
81045	1	0
81045	2	0
81045	3	0
81045	4	0
81045	5	0
81045	6	0
81045	7	0
81045	8	0
81045	9	0
81045	10	0
81045	11	0
81046	1	1200
81046	2	0
81046	3	0
81046	4	0
81046	5	0
81046	6	0
81046	7	0
81046	8	7200
81046	9	0
81046	10	0
81046	11	500
81047	1	0
81047	2	0
81047	3	0
81047	4	0
81047	5	0
81047	6	0
81047	7	0
81047	8	0
81047	9	0
81047	10	0
81047	11	0
81048	1	0
81048	2	0
81048	3	0
81048	4	0
81048	5	0
81048	6	0
81048	7	0
81048	8	0
81048	9	0
81048	10	0
81048	11	0
81049	1	0
81049	2	760
81049	3	0
81049	4	0
81049	5	9600
81049	6	0
81049	7	0
81049	8	6000
81049	9	26000
81049	10	0
81049	11	3000
81050	1	0
81050	2	0
81050	3	0
81050	4	0
81050	5	12000
81050	6	0
81050	7	0
81050	8	5000
81050	9	0
81050	10	2000
81050	11	5000
91001	1	0
91001	2	50
91001	3	0
91001	4	0
91001	5	0
91001	6	0
91001	7	0
91001	8	0
91001	9	0
91001	10	0
91001	11	100
91002	1	2500
91002	2	1000
91002	3	0
91002	4	0
91002	5	0
91002	6	0
91002	7	1800
91002	8	0
91002	9	700
91002	10	0
91002	11	2600
91003	1	4000
91003	2	1500
91003	3	0
91003	4	0
91003	5	0
91003	6	0
91003	7	0
91003	8	0
91003	9	0
91003	10	350
91003	11	20000
91004	1	5000
91004	2	0
91004	3	0
91004	4	0
91004	5	0
91004	6	0
91004	7	0
91004	8	1440
91004	9	0
91004	10	0
91004	11	1000
91005	1	500
91005	2	360
91005	3	5000
91005	4	0
91005	5	2500
91005	6	0
91005	7	0
91005	8	1200
91005	9	0
91005	10	0
91005	11	500
91006	1	500
91006	2	600
91006	3	5000
91006	4	0
91006	5	3000
91006	6	0
91006	7	0
91006	8	0
91006	9	0
91006	10	0
91006	11	2000
91007	1	0
91007	2	0
91007	3	0
91007	4	0
91007	5	0
91007	6	0
91007	7	0
91007	8	0
91007	9	0
91007	10	0
91007	11	0
91008	1	0
91008	2	0
91008	3	0
91008	4	0
91008	5	0
91008	6	0
91008	7	0
91008	8	0
91008	9	0
91008	10	0
91008	11	0
91009	1	0
91009	2	0
91009	3	0
91009	4	0
91009	5	0
91009	6	0
91009	7	0
91009	8	0
91009	9	0
91009	10	0
91009	11	0
91010	1	1500
91010	2	0
91010	3	0
91010	4	0
91010	5	1500
91010	6	0
91010	7	0
91010	8	54000
91010	9	0
91010	10	0
91010	11	1000
91012	1	0
91012	2	0
91012	3	0
91012	4	0
91012	5	0
91012	6	0
91012	7	0
91012	8	0
91012	9	0
91012	10	0
91012	11	0
91013	1	500
91013	2	100
91013	3	4000
91013	4	0
91013	5	0
91013	6	0
91013	7	0
91013	8	1200
91013	9	0
91013	10	0
91013	11	2000
91014	1	0
91014	2	0
91014	3	0
91014	4	0
91014	5	0
91014	6	0
91014	7	0
91014	8	0
91014	9	0
91014	10	0
91014	11	0
91015	1	100
91015	2	0
91015	3	0
91015	4	0
91015	5	5000
91015	6	0
91015	7	2000
91015	8	300
91015	9	0
91015	10	0
91015	11	1000
91016	1	0
91016	2	0
91016	3	0
91016	4	0
91016	5	0
91016	6	0
91016	7	0
91016	8	0
91016	9	0
91016	10	0
91016	11	0
91017	1	0
91017	2	0
91017	3	0
91017	4	0
91017	5	0
91017	6	0
91017	7	0
91017	8	0
91017	9	0
91017	10	0
91017	11	0
91018	1	0
91018	2	0
91018	3	0
91018	4	0
91018	5	0
91018	6	0
91018	7	0
91018	8	0
91018	9	0
91018	10	0
91018	11	0
91019	1	0
91019	2	0
91019	3	0
91019	4	0
91019	5	0
91019	6	0
91019	7	0
91019	8	0
91019	9	0
91019	10	0
91019	11	0
91020	1	0
91020	2	0
91020	3	0
91020	4	0
91020	5	0
91020	6	0
91020	7	0
91020	8	0
91020	9	0
91020	10	0
91020	11	0
91021	1	0
91021	2	300
91021	3	0
91021	4	0
91021	5	0
91021	6	0
91021	7	0
91021	8	0
91021	9	0
91021	10	0
91021	11	500
91022	1	0
91022	2	0
91022	3	0
91022	4	0
91022	5	0
91022	6	0
91022	7	0
91022	8	0
91022	9	0
91022	10	0
91022	11	0
91023	1	0
91023	2	0
91023	3	0
91023	4	0
91023	5	68000
91023	6	0
91023	7	0
91023	8	0
91023	9	0
91023	10	750
91023	11	5000
91025	1	200
91025	2	200
91025	3	0
91025	4	0
91025	5	0
91025	6	0
91025	7	0
91025	8	0
91025	9	0
91025	10	0
91025	11	0
91026	1	0
91026	2	0
91026	3	0
91026	4	0
91026	5	0
91026	6	0
91026	7	0
91026	8	0
91026	9	0
91026	10	0
91026	11	0
91027	1	0
91027	2	0
91027	3	0
91027	4	0
91027	5	0
91027	6	0
91027	7	0
91027	8	0
91027	9	0
91027	10	0
91027	11	0
91028	1	0
91028	2	0
91028	3	0
91028	4	0
91028	5	0
91028	6	0
91028	7	0
91028	8	0
91028	9	0
91028	10	0
91028	11	500
91029	1	0
91029	2	0
91029	3	0
91029	4	0
91029	5	0
91029	6	0
91029	7	0
91029	8	0
91029	9	0
91029	10	0
91029	11	0
91030	1	0
91030	2	0
91030	3	0
91030	4	0
91030	5	35000
91030	6	0
91030	7	0
91030	8	0
91030	9	0
91030	10	0
91030	11	10000
91033	1	2500
91033	2	850
91033	3	0
91033	4	0
91033	5	8000
91033	6	0
91033	7	0
91033	8	4000
91033	9	0
91033	10	800
91033	11	1500
91034	1	0
91034	2	350
91034	3	0
91034	4	0
91034	5	0
91034	6	0
91034	7	2000
91034	8	0
91034	9	1500
91034	10	0
91034	11	2000
91036	1	0
91036	2	0
91036	3	0
91036	4	0
91036	5	0
91036	6	0
91036	7	0
91036	8	0
91036	9	0
91036	10	0
91036	11	0
91037	1	2000
91037	2	300
91037	3	10000
91037	4	0
91037	5	0
91037	6	0
91037	7	7000
91037	8	0
91037	9	0
91037	10	0
91037	11	0
91039	1	0
91039	2	0
91039	3	0
91039	4	0
91039	5	0
91039	6	0
91039	7	0
91039	8	0
91039	9	0
91039	10	0
91039	11	0
91040	1	0
91040	2	0
91040	3	0
91040	4	0
91040	5	0
91040	6	0
91040	7	0
91040	8	0
91040	9	0
91040	10	0
91040	11	0
91041	1	0
91041	2	0
91041	3	0
91041	4	0
91041	5	0
91041	6	0
91041	7	0
91041	8	0
91041	9	0
91041	10	0
91041	11	0
91042	1	0
91042	2	0
91042	3	0
91042	4	0
91042	5	0
91042	6	0
91042	7	0
91042	8	0
91042	9	0
91042	10	0
91042	11	0
91043	1	0
91043	2	350
91043	3	0
91043	4	0
91043	5	20000
91043	6	0
91043	7	0
91043	8	1000
91043	9	30000
91043	10	0
91043	11	2000
91044	1	0
91044	2	850
91044	3	0
91044	4	0
91044	5	15000
91044	6	0
91044	7	36000
91044	8	0
91044	9	0
91044	10	0
91044	11	2000
91045	1	1000
91045	2	600
91045	3	0
91045	4	0
91045	5	0
91045	6	0
91045	7	10000
91045	8	0
91045	9	700
91045	10	0
91045	11	2500
91046	1	0
91046	2	0
91046	3	0
91046	4	0
91046	5	0
91046	6	0
91046	7	0
91046	8	0
91046	9	0
91046	10	0
91046	11	0
91047	1	0
91047	2	0
91047	3	0
91047	4	0
91047	5	0
91047	6	0
91047	7	0
91047	8	0
91047	9	0
91047	10	0
91047	11	0
91049	1	0
91049	2	0
91049	3	0
91049	4	0
91049	5	0
91049	6	0
91049	7	0
91049	8	0
91049	9	0
91049	10	0
91049	11	0
91050	1	0
91050	2	0
91050	3	0
91050	4	0
91050	5	0
91050	6	0
91050	7	0
91050	8	0
91050	9	0
91050	10	0
91050	11	0
101001	1	1000
101001	2	515
101001	3	0
101001	4	0
101001	5	5000
101001	6	0
101001	7	0
101001	8	0
101001	9	0
101001	10	0
101001	11	1000
101003	1	0
101003	2	750
101003	3	0
101003	4	0
101003	5	35000
101003	6	0
101003	7	0
101003	8	5400
101003	9	0
101003	10	0
101003	11	3000
101004	1	0
101004	2	0
101004	3	0
101004	4	0
101004	5	15000
101004	6	0
101004	7	0
101004	8	0
101004	9	7000
101004	10	0
101004	11	6000
101005	1	0
101005	2	0
101005	3	0
101005	4	0
101005	5	4000
101005	6	0
101005	7	0
101005	8	5000
101005	9	0
101005	10	0
101005	11	0
101006	1	5000
101006	2	850
101006	3	30000
101006	4	0
101006	5	0
101006	6	0
101006	7	0
101006	8	4000
101006	9	0
101006	10	0
101006	11	5000
101008	1	2000
101008	2	450
101008	3	0
101008	4	0
101008	5	0
101008	6	0
101008	7	0
101008	8	2833
101008	9	0
101008	10	700
101008	11	6000
101009	1	0
101009	2	1200
101009	3	0
101009	4	0
101009	5	16000
101009	6	0
101009	7	0
101009	8	0
101009	9	0
101009	10	300
101009	11	1000
101011	1	0
101011	2	2000
101011	3	0
101011	4	0
101011	5	13000
101011	6	0
101011	7	0
101011	8	0
101011	9	0
101011	10	0
101011	11	6000
101012	1	0
101012	2	0
101012	3	0
101012	4	0
101012	5	2500
101012	6	0
101012	7	0
101012	8	0
101012	9	0
101012	10	0
101012	11	2000
101013	1	0
101013	2	0
101013	3	0
101013	4	0
101013	5	16000
101013	6	0
101013	7	0
101013	8	0
101013	9	0
101013	10	18000
101013	11	1000
101017	1	0
101017	2	0
101017	3	0
101017	4	0
101017	5	6000
101017	6	0
101017	7	0
101017	8	3000
101017	9	0
101017	10	0
101017	11	2300
101018	1	0
101018	2	2000
101018	3	0
101018	4	0
101018	5	3000
101018	6	0
101018	7	0
101018	8	8000
101018	9	0
101018	10	0
101018	11	3000
101019	1	0
101019	2	0
101019	3	0
101019	4	0
101019	5	0
101019	6	0
101019	7	0
101019	8	0
101019	9	0
101019	10	0
101019	11	0
101020	1	0
101020	2	3000
101020	3	0
101020	4	0
101020	5	6000
101020	6	0
101020	7	0
101020	8	60
101020	9	0
101020	10	0
101020	11	600
101021	1	0
101021	2	300
101021	3	1000
101021	4	0
101021	5	0
101021	6	0
101021	7	0
101021	8	0
101021	9	0
101021	10	0
101021	11	1200
101022	1	0
101022	2	550
101022	3	8000
101022	4	0
101022	5	0
101022	6	0
101022	7	0
101022	8	0
101022	9	0
101022	10	0
101022	11	500
101023	1	500
101023	2	750
101023	3	16000
101023	4	0
101023	5	0
101023	6	0
101023	7	0
101023	8	0
101023	9	0
101023	10	0
101023	11	2500
101024	1	0
101024	2	350
101024	3	0
101024	4	0
101024	5	12000
101024	6	0
101024	7	0
101024	8	0
101024	9	0
101024	10	0
101024	11	600
101025	1	0
101025	2	400
101025	3	0
101025	4	0
101025	5	6000
101025	6	0
101025	7	0
101025	8	5000
101025	9	0
101025	10	0
101025	11	2000
101026	1	0
101026	2	0
101026	3	0
101026	4	0
101026	5	0
101026	6	0
101026	7	0
101026	8	0
101026	9	0
101026	10	0
101026	11	0
101027	1	200
101027	2	700
101027	3	0
101027	4	0
101027	5	1300
101027	6	0
101027	7	0
101027	8	0
101027	9	0
101027	10	0
101027	11	500
101028	1	0
101028	2	600
101028	3	0
101028	4	0
101028	5	8000
101028	6	0
101028	7	0
101028	8	0
101028	9	0
101028	10	800
101028	11	1000
101030	1	1000
101030	2	500
101030	3	0
101030	4	0
101030	5	9000
101030	6	0
101030	7	0
101030	8	0
101030	9	0
101030	10	0
101030	11	1100
101031	1	0
101031	2	0
101031	3	0
101031	4	0
101031	5	0
101031	6	0
101031	7	0
101031	8	0
101031	9	0
101031	10	0
101031	11	0
101032	1	60
101032	2	260
101032	3	0
101032	4	0
101032	5	0
101032	6	0
101032	7	0
101032	8	0
101032	9	0
101032	10	0
101032	11	1000
101033	1	0
101033	2	0
101033	3	0
101033	4	0
101033	5	0
101033	6	0
101033	7	0
101033	8	0
101033	9	0
101033	10	0
101033	11	0
101034	1	0
101034	2	750
101034	3	0
101034	4	0
101034	5	9000
101034	6	0
101034	7	0
101034	8	0
101034	9	0
101034	10	300
101034	11	2000
101035	1	0
101035	2	0
101035	3	0
101035	4	0
101035	5	0
101035	6	0
101035	7	0
101035	8	0
101035	9	0
101035	10	0
101035	11	0
101037	1	450
101037	2	240
101037	3	0
101037	4	0
101037	5	0
101037	6	0
101037	7	0
101037	8	0
101037	9	0
101037	10	0
101037	11	400
101038	1	0
101038	2	1000
101038	3	1000
101038	4	0
101038	5	4500
101038	6	0
101038	7	0
101038	8	600
101038	9	0
101038	10	0
101038	11	150
101039	1	0
101039	2	0
101039	3	0
101039	4	0
101039	5	0
101039	6	0
101039	7	0
101039	8	0
101039	9	0
101039	10	0
101039	11	0
101040	1	0
101040	2	100
101040	3	0
101040	4	0
101040	5	0
101040	6	0
101040	7	0
101040	8	0
101040	9	0
101040	10	0
101040	11	200
101041	1	500
101041	2	350
101041	3	0
101041	4	0
101041	5	16000
101041	6	0
101041	7	0
101041	8	0
101041	9	0
101041	10	0
101041	11	5000
101042	1	1500
101042	2	500
101042	3	0
101042	4	0
101042	5	9000
101042	6	0
101042	7	0
101042	8	0
101042	9	0
101042	10	0
101042	11	800
101043	1	0
101043	2	0
101043	3	0
101043	4	0
101043	5	0
101043	6	0
101043	7	0
101043	8	0
101043	9	0
101043	10	0
101043	11	0
101044	1	0
101044	2	0
101044	3	0
101044	4	0
101044	5	0
101044	6	0
101044	7	0
101044	8	0
101044	9	0
101044	10	0
101044	11	0
101045	1	0
101045	2	500
101045	3	0
101045	4	0
101045	5	0
101045	6	0
101045	7	0
101045	8	0
101045	9	0
101045	10	0
101045	11	500
101046	1	0
101046	2	0
101046	3	0
101046	4	0
101046	5	0
101046	6	0
101046	7	0
101046	8	0
101046	9	0
101046	10	0
101046	11	0
101047	1	65
101047	2	250
101047	3	0
101047	4	0
101047	5	0
101047	6	0
101047	7	0
101047	8	0
101047	9	0
101047	10	0
101047	11	1000
101048	1	0
101048	2	0
101048	3	0
101048	4	0
101048	5	0
101048	6	0
101048	7	0
101048	8	0
101048	9	0
101048	10	0
101048	11	0
101049	1	0
101049	2	0
101049	3	0
101049	4	0
101049	5	0
101049	6	0
101049	7	0
101049	8	0
101049	9	0
101049	10	0
101049	11	0
101050	1	0
101050	2	0
101050	3	0
101050	4	0
101050	5	0
101050	6	0
101050	7	0
101050	8	0
101050	9	0
101050	10	0
101050	11	0
111001	1	0
111001	2	500
111001	3	0
111001	4	0
111001	5	10000
111001	6	0
111001	7	0
111001	8	2000
111001	9	0
111001	10	0
111001	11	2000
111002	1	700
111002	2	550
111002	3	0
111002	4	0
111002	5	0
111002	6	0
111002	7	0
111002	8	3000
111002	9	0
111002	10	0
111002	11	1000
111003	1	0
111003	2	375
111003	3	0
111003	4	0
111003	5	20500
111003	6	6000
111003	7	15000
111003	8	0
111003	9	7000
111003	10	50000
111003	11	10000
111004	1	0
111004	2	0
111004	3	0
111004	4	0
111004	5	0
111004	6	0
111004	7	0
111004	8	0
111004	9	0
111004	10	0
111004	11	300
111005	1	0
111005	2	230
111005	3	0
111005	4	0
111005	5	1250
111005	6	0
111005	7	0
111005	8	0
111005	9	0
111005	10	0
111005	11	1000
111006	1	0
111006	2	0
111006	3	0
111006	4	0
111006	5	0
111006	6	0
111006	7	0
111006	8	0
111006	9	0
111006	10	0
111006	11	0
111007	1	0
111007	2	0
111007	3	0
111007	4	0
111007	5	0
111007	6	0
111007	7	0
111007	8	0
111007	9	0
111007	10	0
111007	11	150
111008	1	0
111008	2	0
111008	3	0
111008	4	0
111008	5	0
111008	6	0
111008	7	0
111008	8	0
111008	9	0
111008	10	0
111008	11	600
111009	1	7500
111009	2	620
111009	3	0
111009	4	0
111009	5	0
111009	6	0
111009	7	0
111009	8	10800
111009	9	24300
111009	10	5000
111009	11	5000
111010	1	0
111010	2	100
111010	3	0
111010	4	50
111010	5	0
111010	6	0
111010	7	0
111010	8	1800
111010	9	0
111010	10	0
111010	11	500
111011	1	0
111011	2	500
111011	3	0
111011	4	0
111011	5	25000
111011	6	0
111011	7	0
111011	8	0
111011	9	0
111011	10	0
111011	11	6000
111012	1	0
111012	2	0
111012	3	0
111012	4	0
111012	5	0
111012	6	0
111012	7	0
111012	8	100
111012	9	0
111012	10	0
111012	11	0
111013	1	0
111013	2	500
111013	3	0
111013	4	0
111013	5	6000
111013	6	0
111013	7	0
111013	8	1350
111013	9	0
111013	10	70
111013	11	1000
111014	1	1700
111014	2	650
111014	3	0
111014	4	0
111014	5	0
111014	6	0
111014	7	3000
111014	8	800
111014	9	1000
111014	10	0
111014	11	2000
111015	1	500
111015	2	450
111015	3	0
111015	4	0
111015	5	2000
111015	6	0
111015	7	0
111015	8	3500
111015	9	0
111015	10	0
111015	11	2000
111016	1	0
111016	2	0
111016	3	0
111016	4	0
111016	5	0
111016	6	0
111016	7	0
111016	8	0
111016	9	0
111016	10	0
111016	11	400
111017	1	0
111017	2	1000
111017	3	0
111017	4	700
111017	5	0
111017	6	0
111017	7	8000
111017	8	2000
111017	9	5000
111017	10	0
111017	11	800
111018	1	7000
111018	2	5000
111018	3	0
111018	4	0
111018	5	12000
111018	6	0
111018	7	0
111018	8	3000
111018	9	0
111018	10	0
111018	11	1000
111019	1	3000
111019	2	250
111019	3	2000
111019	4	0
111019	5	0
111019	6	0
111019	7	0
111019	8	2000
111019	9	0
111019	10	0
111019	11	1500
111020	1	0
111020	2	0
111020	3	0
111020	4	0
111020	5	0
111020	6	0
111020	7	0
111020	8	0
111020	9	0
111020	10	0
111020	11	0
111021	1	0
111021	2	0
111021	3	0
111021	4	0
111021	5	0
111021	6	0
111021	7	0
111021	8	0
111021	9	0
111021	10	0
111021	11	0
111022	1	0
111022	2	0
111022	3	0
111022	4	0
111022	5	1000
111022	6	0
111022	7	0
111022	8	0
111022	9	0
111022	10	0
111022	11	0
111023	1	350
111023	2	290
111023	3	0
111023	4	0
111023	5	0
111023	6	0
111023	7	0
111023	8	1200
111023	9	0
111023	10	0
111023	11	6000
111024	1	0
111024	2	0
111024	3	0
111024	4	0
111024	5	0
111024	6	0
111024	7	0
111024	8	0
111024	9	0
111024	10	0
111024	11	0
111025	1	0
111025	2	0
111025	3	0
111025	4	0
111025	5	0
111025	6	0
111025	7	0
111025	8	0
111025	9	0
111025	10	0
111025	11	0
111026	1	100
111026	2	1500
111026	3	0
111026	4	0
111026	5	1800
111026	6	0
111026	7	0
111026	8	700
111026	9	0
111026	10	0
111026	11	4000
111027	1	0
111027	2	0
111027	3	0
111027	4	0
111027	5	700
111027	6	0
111027	7	0
111027	8	0
111027	9	0
111027	10	0
111027	11	0
111028	1	0
111028	2	0
111028	3	0
111028	4	0
111028	5	0
111028	6	0
111028	7	0
111028	8	0
111028	9	0
111028	10	0
111028	11	0
111029	1	0
111029	2	500
111029	3	0
111029	4	0
111029	5	3300
111029	6	6000
111029	7	10000
111029	8	3000
111029	9	10000
111029	10	500
111029	11	4000
111030	1	0
111030	2	400
111030	3	1000
111030	4	0
111030	5	600
111030	6	600
111030	7	0
111030	8	750
111030	9	0
111030	10	100
111030	11	1000
111031	1	450
111031	2	250
111031	3	0
111031	4	0
111031	5	0
111031	6	0
111031	7	0
111031	8	750
111031	9	0
111031	10	0
111031	11	800
111032	1	1000
111032	2	0
111032	3	0
111032	4	0
111032	5	0
111032	6	0
111032	7	0
111032	8	1500
111032	9	0
111032	10	0
111032	11	0
111033	1	0
111033	2	0
111033	3	0
111033	4	0
111033	5	0
111033	6	0
111033	7	0
111033	8	900
111033	9	33600
111033	10	0
111033	11	0
111034	1	350
111034	2	290
111034	3	0
111034	4	0
111034	5	0
111034	6	0
111034	7	0
111034	8	675
111034	9	0
111034	10	0
111034	11	500
111035	1	0
111035	2	0
111035	3	0
111035	4	0
111035	5	0
111035	6	0
111035	7	0
111035	8	0
111035	9	0
111035	10	0
111035	11	0
111036	1	0
111036	2	500
111036	3	2000
111036	4	0
111036	5	3300
111036	6	0
111036	7	0
111036	8	0
111036	9	12000
111036	10	1000
111036	11	2000
111038	1	0
111038	2	120
111038	3	0
111038	4	0
111038	5	0
111038	6	0
111038	7	0
111038	8	0
111038	9	0
111038	10	0
111038	11	500
111039	1	0
111039	2	750
111039	3	0
111039	4	0
111039	5	6000
111039	6	0
111039	7	0
111039	8	3000
111039	9	0
111039	10	0
111039	11	1500
111040	1	4000
111040	2	550
111040	3	2000
111040	4	0
111040	5	26000
111040	6	0
111040	7	0
111040	8	2500
111040	9	0
111040	10	0
111040	11	0
111041	1	0
111041	2	0
111041	3	0
111041	4	0
111041	5	0
111041	6	0
111041	7	0
111041	8	0
111041	9	0
111041	10	0
111041	11	0
111044	1	0
111044	2	150
111044	3	0
111044	4	0
111044	5	1150
111044	6	0
111044	7	0
111044	8	0
111044	9	0
111044	10	0
111044	11	1000
111045	1	0
111045	2	200
111045	3	4000
111045	4	0
111045	5	0
111045	6	0
111045	7	0
111045	8	2000
111045	9	0
111045	10	0
111045	11	120
111046	1	0
111046	2	100
111046	3	0
111046	4	0
111046	5	0
111046	6	0
111046	7	0
111046	8	0
111046	9	0
111046	10	0
111046	11	500
111047	1	0
111047	2	350
111047	3	0
111047	4	0
111047	5	0
111047	6	2000
111047	7	0
111047	8	0
111047	9	0
111047	10	0
111047	11	500
111048	1	7000
111048	2	500
111048	3	0
111048	4	0
111048	5	0
111048	6	0
111048	7	4000
111048	8	0
111048	9	0
111048	10	0
111048	11	0
111049	1	150
111049	2	250
111049	3	0
111049	4	0
111049	5	0
111049	6	0
111049	7	0
111049	8	200
111049	9	0
111049	10	0
111049	11	1200
111050	1	0
111050	2	650
111050	3	0
111050	4	0
111050	5	9000
111050	6	0
111050	7	500
111050	8	6000
111050	9	0
111050	10	0
111050	11	500
111051	1	0
111051	2	100
111051	3	0
111051	4	0
111051	5	0
111051	6	700
111051	7	0
111051	8	0
111051	9	0
111051	10	0
111051	11	500
111053	1	0
111053	2	1145
111053	3	32900
111053	4	0
111053	5	15400
111053	6	0
111053	7	30000
111053	8	8000
111053	9	10000
111053	10	2000
111053	11	6000
111054	1	0
111054	2	0
111054	3	0
111054	4	0
111054	5	0
111054	6	0
111054	7	0
111054	8	0
111054	9	0
111054	10	0
111054	11	500
111055	1	0
111055	2	0
111055	3	0
111055	4	0
111055	5	0
111055	6	0
111055	7	0
111055	8	0
111055	9	0
111055	10	0
111055	11	0
111056	1	0
111056	2	300
111056	3	0
111056	4	0
111056	5	0
111056	6	0
111056	7	0
111056	8	1920
111056	9	0
111056	10	0
111056	11	900
111057	1	6000
111057	2	500
111057	3	0
111057	4	0
111057	5	15000
111057	6	0
111057	7	0
111057	8	750
111057	9	0
111057	10	0
111057	11	2000
121001	1	0
121001	2	350
121001	3	0
121001	4	0
121001	5	0
121001	6	4500
121001	7	0
121001	8	0
121001	9	0
121001	10	0
121001	11	1200
121002	1	500
121002	2	1000
121002	3	0
121002	4	0
121002	5	20000
121002	6	0
121002	7	0
121002	8	1600
121002	9	0
121002	10	0
121002	11	15000
121003	1	0
121003	2	0
121003	3	0
121003	4	0
121003	5	0
121003	6	0
121003	7	0
121003	8	0
121003	9	0
121003	10	0
121003	11	500
121004	1	0
121004	2	0
121004	3	0
121004	4	0
121004	5	50000
121004	6	0
121004	7	0
121004	8	0
121004	9	0
121004	10	0
121004	11	0
121005	1	0
121005	2	0
121005	3	0
121005	4	0
121005	5	2000
121005	6	0
121005	7	0
121005	8	0
121005	9	20000
121005	10	0
121005	11	3000
121006	1	0
121006	2	0
121006	3	0
121006	4	0
121006	5	0
121006	6	0
121006	7	0
121006	8	0
121006	9	0
121006	10	0
121006	11	0
121007	1	0
121007	2	0
121007	3	0
121007	4	0
121007	5	5500
121007	6	0
121007	7	0
121007	8	0
121007	9	500
121007	10	0
121007	11	0
121008	1	11000
121008	2	800
121008	3	0
121008	4	0
121008	5	0
121008	6	0
121008	7	0
121008	8	0
121008	9	48000
121008	10	30000
121008	11	15000
121009	1	0
121009	2	500
121009	3	0
121009	4	0
121009	5	0
121009	6	0
121009	7	22000
121009	8	5500
121009	9	0
121009	10	0
121009	11	1200
121010	1	600
121010	2	450
121010	3	0
121010	4	0
121010	5	3300
121010	6	0
121010	7	15000
121010	8	5000
121010	9	5000
121010	10	0
121010	11	3200
121011	1	10000
121011	2	450
121011	3	1200
121011	4	0
121011	5	25000
121011	6	0
121011	7	2500
121011	8	5000
121011	9	0
121011	10	0
121011	11	3000
121012	1	0
121012	2	0
121012	3	0
121012	4	0
121012	5	40000
121012	6	0
121012	7	0
121012	8	4000
121012	9	0
121012	10	0
121012	11	3000
121013	1	0
121013	2	300
121013	3	0
121013	4	0
121013	5	0
121013	6	2000
121013	7	0
121013	8	0
121013	9	0
121013	10	0
121013	11	2000
121014	1	0
121014	2	1000
121014	3	0
121014	4	0
121014	5	43000
121014	6	0
121014	7	30000
121014	8	1000
121014	9	0
121014	10	0
121014	11	3000
121015	1	0
121015	2	500
121015	3	0
121015	4	0
121015	5	14000
121015	6	1500
121015	7	0
121015	8	0
