CHILDCODE	SITUIDR4	LADCURR4	LADOLDR4
41020	9	2	1
41020	10	1	1
41021	1	4	4
41021	2	7	7
41021	3	6	5
41021	4	7	6
41021	5	8	7
41021	6	7	6
41021	7	8	7
41021	8	7	6
41021	9	5	5
41021	10	8	7
41022	1	3	4
41022	2	3	3
41022	3	4	5
41022	4	4	5
41022	5	3	4
41022	6	4	5
41022	7	5	6
41022	8	5	6
41022	9	4	4
41022	10	3	4
41023	1	4	5
41023	2	3	3
41023	3	4	5
41023	4	4	5
41023	5	3	3
41023	6	4	4
41023	7	5	6
41023	8	5	5
41023	9	4	4
41023	10	4	4
41024	1	5	4
41024	2	5	4
41024	3	6	5
41024	4	4	3
41024	5	6	5
41024	6	5	4
41024	7	6	5
41024	8	4	4
41024	9	5	4
41024	10	5	4
41025	1	4	3
41025	2	3	2
41025	3	4	4
41025	4	2	1
41025	5	5	4
41025	6	6	6
41025	7	4	4
41025	8	5	4
41025	9	3	2
41025	10	2	1
41026	1	3	3
41026	2	1	1
41026	3	4	2
41026	4	3	1
41026	5	2	1
41026	6	4	4
41026	7	5	3
41026	8	3	3
41026	9	6	5
41026	10	1	1
41027	1	5	4
41027	2	5	4
41027	3	6	5
41027	4	5	4
41027	5	7	5
41027	6	7	6
41027	7	6	5
41027	8	5	4
41027	9	5	4
41027	10	4	4
41028	1	6	5
41028	2	5	5
41028	3	7	6
41028	4	6	6
41028	5	7	5
41028	6	8	8
41028	7	7	6
41028	8	8	8
41028	9	7	6
41028	10	5	6
41029	1	5	5
41029	2	1	1
41029	3	4	4
41029	4	3	3
41029	5	6	5
41029	6	4	3
41029	7	2	2
41029	8	2	2
41029	9	1	1
41029	10	1	1
41030	1	6	5
41030	2	7	6
41030	3	6	4
41030	4	8	7
41030	5	6	5
41030	6	5	7
41030	7	4	4
41030	8	7	7
41030	9	6	8
41030	10	4	5
41031	1	5	4
41031	2	6	5
41031	3	6	5
41031	4	6	5
41031	5	7	6
41031	6	6	5
41031	7	7	6
41031	8	6	5
41031	9	6	5
41031	10	5	4
41032	1	5	4
41032	2	1	1
41032	3	4	3
41032	4	5	3
41032	5	6	6
41032	6	5	5
41032	7	2	2
41032	8	1	1
41032	9	1	1
41032	10	1	1
41033	1	5	4
41033	2	4	4
41033	3	3	3
41033	4	5	4
41033	5	6	5
41033	6	7	8
41033	7	6	6
41033	8	8	6
41033	9	4	5
41033	10	6	4
41034	1	6	5
41034	2	5	4
41034	3	6	5
41034	4	5	5
41034	5	5	5
41034	6	7	7
41034	7	6	6
41034	8	7	5
41034	9	5	5
41034	10	5	5
41035	1	7	6
41035	2	6	6
41035	3	8	7
41035	4	7	7
41035	5	8	6
41035	6	8	7
41035	7	6	5
41035	8	8	7
41035	9	6	5
41035	10	7	6
41036	1	8	3
41036	2	8	2
41036	3	6	2
41036	4	9	2
41036	5	4	3
41036	6	5	4
41036	7	3	6
41036	8	2	6
41036	9	1	2
41036	10	1	1
41037	1	9	5
41037	2	8	4
41037	3	5	3
41037	4	6	4
41037	5	4	3
41037	6	5	5
41037	7	4	5
41037	8	4	5
41037	9	4	5
41037	10	4	4
41039	1	5	4
41039	2	1	1
41039	3	3	3
41039	4	4	4
41039	5	5	4
41039	6	3	3
41039	7	1	1
41039	8	2	2
41039	9	1	1
41039	10	1	1
41040	1	7	5
41040	2	5	4
41040	3	6	5
41040	4	6	5
41040	5	6	6
41040	6	4	5
41040	7	5	5
41040	8	6	5
41040	9	1	1
41040	10	1	1
41041	1	5	6
41041	2	4	5
41041	3	5	6
41041	4	4	3
41041	5	4	5
41041	6	4	4
41041	7	4	6
41041	8	5	6
41041	9	4	4
41041	10	4	4
41042	1	3	5
41042	2	3	4
41042	3	4	5
41042	4	5	5
41042	5	3	5
41042	6	4	4
41042	7	4	6
41042	8	5	6
41042	9	4	4
41042	10	3	3
41043	1	1	4
41043	2	1	1
41043	3	5	4
41043	4	5	4
41043	5	5	5
41043	6	6	3
41043	7	1	1
41043	8	2	2
41043	9	1	1
41043	10	1	1
41044	1	7	5
41044	2	5	1
41044	3	6	5
41044	4	4	3
41044	5	4	4
41044	6	5	5
41044	7	1	1
41044	8	2	1
41044	9	1	1
41044	10	1	1
41045	1	6	5
41045	2	6	5
41045	3	5	4
41045	4	5	5
41045	5	6	5
41045	6	5	4
41045	7	5	5
41045	8	4	5
41045	9	5	4
41045	10	5	4
41046	1	6	5
41046	2	5	4
41046	3	5	4
41046	4	5	5
41046	5	6	6
41046	6	6	5
41046	7	4	5
41046	8	4	4
41046	9	4	3
41046	10	2	1
41047	1	5	4
41047	2	5	4
41047	3	5	3
41047	4	4	3
41047	5	6	4
41047	6	6	4
41047	7	5	5
41047	8	4	4
41047	9	5	4
41047	10	5	4
41048	1	6	4
41048	2	7	3
41048	3	6	4
41048	4	8	5
41048	5	5	3
41048	6	3	7
41048	7	2	5
41048	8	4	6
41048	9	7	3
41048	10	3	1
41049	1	5	4
41049	2	4	3
41049	3	6	5
41049	4	6	6
41049	5	7	6
41049	6	8	7
41049	7	7	6
41049	8	8	7
41049	9	7	6
41049	10	6	5
41050	1	6	5
41050	2	6	6
41050	3	6	5
41050	4	5	4
41050	5	6	5
41050	6	6	6
41050	7	5	5
41050	8	6	5
41050	9	4	3
41050	10	4	3
51001	1	8	6
51001	2	7	5
51001	3	8	6
51001	4	9	6
51001	5	8	5
51001	6	6	9
51001	7	6	6
51001	8	6	6
51001	9	8	6
51001	10	8	6
51002	1	6	5
51002	2	5	4
51002	3	6	5
51002	4	6	6
51002	5	5	4
51002	6	6	4
51002	7	6	6
51002	8	7	7
51002	9	5	4
51002	10	5	4
51003	1	7	3
51003	2	4	2
51003	3	7	3
51003	4	8	5
51003	5	8	3
51003	6	3	5
51003	7	5	5
51003	8	8	3
51003	9	9	2
51003	10	7	2
51004	1	4	7
51004	2	5	8
51004	3	5	5
51004	4	7	8
51004	5	6	6
51004	6	6	5
51004	7	7	7
51004	8	8	8
51004	9	1	1
51004	10	1	1
51005	1	5	6
51005	2	4	6
51005	3	6	7
51005	4	4	6
51005	5	6	7
51005	6	5	6
51005	7	5	6
51005	8	7	8
51005	9	4	5
51005	10	7	8
51006	1	5	3
51006	2	5	3
51006	3	5	3
51006	4	4	2
51006	5	4	2
51006	6	6	4
51006	7	7	4
51006	8	7	4
51006	9	5	2
51006	10	4	2
51007	1	8	5
51007	2	7	4
51007	3	8	5
51007	4	7	4
51007	5	7	5
51007	6	8	8
51007	7	8	8
51007	8	7	7
51007	9	7	4
51007	10	6	4
51008	1	6	7
51008	2	5	6
51008	3	6	7
51008	4	5	7
51008	5	6	8
51008	6	5	7
51008	7	4	6
51008	8	7	8
51008	9	4	6
51008	10	6	8
51009	1	7	8
51009	2	5	7
51009	3	5	8
51009	4	7	8
51009	5	6	8
51009	6	7	8
51009	7	6	8
51009	8	7	8
51009	9	5	7
51009	10	7	8
51010	1	6	7
51010	2	5	7
51010	3	6	5
51010	4	7	5
51010	5	4	4
51010	6	5	8
51010	7	6	7
51010	8	7	6
51010	9	6	6
51010	10	1	1
51011	1	8	5
51011	2	7	5
51011	3	7	6
51011	4	3	3
51011	5	8	4
51011	6	7	7
51011	7	8	8
51011	8	8	8
51011	9	7	7
51011	10	8	8
51012	1	3	4
51012	2	2	3
51012	3	4	4
51012	4	3	3
51012	5	2	3
51012	6	4	4
51012	7	5	6
51012	8	3	3
51012	9	2	2
51012	10	1	1
51013	1	4	6
51013	2	5	6
51013	3	5	7
51013	4	5	7
51013	5	3	6
51013	6	5	6
51013	7	6	7
51013	8	6	7
51013	9	4	5
51013	10	6	7
51014	1	5	4
51014	2	2	2
51014	3	8	2
51014	4	5	2
51014	5	8	4
51014	6	6	4
51014	7	8	4
51014	8	8	6
51014	9	0	0
51014	10	0	0
51015	1	4	3
51015	2	6	5
51015	3	6	4
51015	4	5	5
51015	5	7	4
51015	6	6	6
51015	7	7	4
51015	8	8	7
51015	9	2	2
51015	10	3	3
51016	1	5	6
51016	2	4	5
51016	3	6	7
51016	4	5	7
51016	5	5	6
51016	6	7	8
51016	7	5	7
51016	8	6	8
51016	9	4	6
51016	10	6	7
51018	1	6	3
51018	2	7	4
51018	3	8	3
51018	4	8	5
51018	5	8	6
51018	6	5	8
51018	7	6	6
51018	8	5	5
51018	9	2	2
51018	10	1	1
51019	1	7	5
51019	2	6	5
51019	3	6	5
51019	4	7	6
51019	5	6	4
51019	6	6	6
51019	7	3	3
51019	8	5	4
51019	9	4	3
51019	10	3	2
51020	1	3	2
51020	2	1	1
51020	3	2	1
51020	4	6	5
51020	5	1	1
51020	6	2	1
51020	7	1	1
51020	8	1	1
51020	9	1	1
51020	10	1	1
51021	1	6	4
51021	2	6	5
51021	3	7	6
51021	4	8	6
51021	5	5	6
51021	6	6	6
51021	7	4	4
51021	8	5	4
51021	9	5	5
51021	10	2	2
51022	1	4	4
51022	2	5	5
51022	3	4	4
51022	4	4	5
51022	5	3	4
51022	6	4	2
51022	7	2	2
51022	8	2	3
51022	9	1	1
51022	10	1	1
51023	1	7	5
51023	2	6	5
51023	3	6	5
51023	4	8	6
51023	5	7	5
51023	6	6	5
51023	7	5	5
51023	8	6	5
51023	9	5	4
51023	10	4	3
51024	1	5	3
51024	2	6	4
51024	3	4	3
51024	4	6	5
51024	5	6	3
51024	6	7	5
51024	7	6	6
51024	8	7	7
51024	9	1	1
51024	10	1	1
51025	1	4	4
51025	2	1	1
51025	3	1	1
51025	4	7	7
51025	5	4	4
51025	6	2	3
51025	7	3	2
51025	8	2	2
51025	9	1	1
51025	10	1	1
51026	1	6	4
51026	2	5	3
51026	3	5	4
51026	4	5	3
51026	5	6	3
51026	6	4	6
51026	7	7	7
51026	8	8	8
51026	9	6	4
51026	10	6	5
51027	1	8	6
51027	2	7	6
51027	3	6	5
51027	4	7	6
51027	5	7	5
51027	6	5	6
51027	7	4	4
51027	8	5	4
51027	9	5	4
51027	10	3	3
51028	1	7	9
51028	2	6	8
51028	3	8	9
51028	4	7	8
51028	5	7	8
51028	6	5	7
51028	7	5	6
51028	8	5	6
51028	9	7	8
51028	10	7	8
51029	1	8	4
51029	2	7	3
51029	3	7	5
51029	4	7	6
51029	5	4	4
51029	6	5	5
51029	7	7	7
51029	8	8	6
51029	9	7	4
51029	10	2	2
51030	1	6	5
51030	2	5	3
51030	3	6	6
51030	4	7	6
51030	5	5	4
51030	6	5	4
51030	7	7	6
51030	8	8	7
51030	9	2	1
51030	10	1	0
51031	1	6	6
51031	2	7	6
51031	3	6	6
51031	4	6	7
51031	5	7	7
51031	6	7	6
51031	7	8	8
51031	8	8	8
51031	9	8	8
51031	10	1	1
51032	1	7	5
51032	2	6	5
51032	3	7	6
51032	4	7	5
51032	5	7	6
51032	6	5	8
51032	7	7	7
51032	8	5	5
51032	9	5	6
51032	10	1	1
51033	1	8	5
51033	2	6	5
51033	3	7	4
51033	4	8	5
51033	5	9	4
51033	6	4	4
51033	7	6	6
51033	8	7	5
51033	9	8	5
51033	10	7	6
51034	1	4	6
51034	2	3	2
51034	3	5	5
51034	4	7	5
51034	5	5	4
51034	6	6	5
51034	7	7	7
51034	8	5	6
51034	9	2	5
51034	10	1	1
51035	1	5	4
51035	2	6	4
51035	3	7	4
51035	4	4	4
51035	5	6	3
51035	6	3	7
51035	7	4	8
51035	8	7	7
51035	9	6	4
51035	10	6	3
51036	1	7	6
51036	2	6	5
51036	3	5	4
51036	4	7	6
51036	5	7	6
51036	6	6	5
51036	7	5	5
51036	8	6	6
51036	9	6	5
51036	10	4	3
51037	1	7	5
51037	2	8	5
51037	3	4	5
51037	4	8	7
51037	5	4	5
51037	6	6	6
51037	7	7	7
51037	8	8	8
51037	9	1	2
51037	10	1	1
51038	1	7	6
51038	2	5	4
51038	3	5	5
51038	4	7	6
51038	5	7	3
51038	6	8	8
51038	7	5	5
51038	8	3	3
51038	9	1	1
51038	10	1	1
51039	1	8	8
51039	2	2	2
51039	3	1	1
51039	4	2	3
51039	5	2	2
51039	6	1	1
51039	7	2	3
51039	8	2	3
51039	9	1	1
51039	10	1	1
51040	1	4	5
51040	2	6	3
51040	3	5	4
51040	4	4	3
51040	5	5	5
51040	6	5	3
51040	7	6	6
51040	8	7	6
51040	9	2	3
51040	10	1	1
51041	1	8	6
51041	2	7	6
51041	3	6	5
51041	4	7	6
51041	5	6	5
51041	6	6	7
51041	7	5	5
51041	8	6	6
51041	9	6	5
51041	10	3	3
51042	1	4	5
51042	2	3	5
51042	3	5	6
51042	4	4	5
51042	5	5	6
51042	6	6	7
51042	7	6	7
51042	8	7	8
51042	9	4	5
51042	10	6	7
51043	1	3	5
51043	2	4	5
51043	3	5	6
51043	4	5	6
51043	5	4	5
51043	6	5	7
51043	7	6	8
51043	8	7	8
51043	9	4	5
51043	10	7	8
51044	1	6	5
51044	2	5	4
51044	3	6	6
51044	4	6	5
51044	5	7	7
51044	6	6	6
51044	7	8	7
51044	8	8	9
51044	9	4	3
51044	10	1	1
51045	1	6	4
51045	2	6	4
51045	3	5	4
51045	4	6	5
51045	5	7	5
51045	6	7	5
51045	7	4	5
51045	8	6	6
51045	9	3	1
51045	10	1	1
51046	1	6	7
51046	2	5	7
51046	3	4	6
51046	4	5	7
51046	5	7	8
51046	6	6	8
51046	7	7	8
51046	8	7	8
51046	9	5	6
51046	10	7	8
51047	1	1	1
51047	2	3	5
51047	3	4	5
51047	4	4	6
51047	5	3	3
51047	6	4	5
51047	7	4	5
51047	8	3	6
51047	9	4	4
51047	10	0	0
51048	1	5	6
51048	2	4	5
51048	3	6	7
51048	4	5	7
51048	5	6	8
51048	6	5	7
51048	7	7	8
51048	8	7	8
51048	9	4	6
51048	10	7	8
51049	1	6	8
51049	2	5	6
51049	3	7	8
51049	4	5	6
51049	5	7	8
51049	6	6	8
51049	7	5	6
51049	8	7	8
51049	9	4	6
51049	10	6	7
51050	1	3	3
51050	2	3	4
51050	3	2	2
51050	4	6	6
51050	5	2	2
51050	6	5	4
51050	7	5	3
51050	8	5	5
51050	9	2	2
51050	10	2	2
61001	1	6	5
61001	2	5	4
61001	3	4	3
61001	4	3	3
61001	5	3	2
61001	6	2	2
61001	7	4	4
61001	8	5	5
61001	9	1	2
61001	10	1	1
61002	1	7	6
61002	2	6	4
61002	3	4	3
61002	4	5	4
61002	5	4	3
61002	6	6	5
61002	7	4	4
61002	8	4	4
61002	9	5	3
61002	10	1	1
61003	1	4	3
61003	2	4	2
61003	3	5	4
61003	4	5	4
61003	5	6	5
61003	6	4	3
61003	7	5	5
61003	8	6	6
61003	9	1	1
61003	10	2	1
61004	1	7	5
61004	2	6	5
61004	3	5	4
61004	4	6	4
61004	5	6	4
61004	6	5	7
61004	7	6	6
61004	8	7	7
61004	9	5	5
61004	10	5	4
61005	1	4	6
61005	2	5	6
61005	3	4	5
61005	4	5	7
61005	5	4	5
61005	6	5	6
61005	7	6	7
61005	8	7	8
61005	9	5	6
61005	10	7	8
61006	1	4	4
61006	2	8	8
61006	3	6	4
61006	4	6	6
61006	5	5	5
61006	6	3	3
61006	7	5	5
61006	8	6	6
61006	9	1	1
61006	10	1	1
61007	1	6	4
61007	2	5	3
61007	3	4	2
61007	4	6	4
61007	5	6	5
61007	6	4	6
61007	7	6	6
61007	8	7	7
61007	9	6	5
61007	10	5	5
61008	1	6	5
61008	2	4	3
61008	3	5	4
61008	4	3	4
61008	5	6	5
61008	6	4	5
61008	7	5	4
61008	8	6	6
61008	9	7	7
61008	10	5	5
61009	1	8	4
61009	2	7	5
61009	3	4	4
61009	4	7	4
61009	5	8	5
61009	6	5	6
61009	7	7	7
61009	8	8	8
61009	9	6	4
61009	10	4	2
61010	1	8	6
61010	2	7	5
61010	3	6	4
61010	4	7	4
61010	5	8	4
61010	6	5	4
61010	7	7	5
61010	8	7	6
61010	9	8	5
61010	10	5	5
61011	1	1	3
61011	2	1	1
61011	3	2	1
61011	4	4	5
61011	5	2	3
61011	6	3	4
61011	7	4	5
61011	8	3	4
61011	9	1	1
61011	10	1	1
61012	1	4	3
61012	2	2	1
61012	3	3	2
61012	4	2	2
61012	5	3	3
61012	6	2	1
61012	7	3	2
61012	8	4	4
61012	9	1	1
61012	10	1	1
61013	1	4	7
61013	2	5	3
61013	3	3	6
61013	4	5	5
61013	5	4	4
61013	6	5	3
61013	7	7	7
61013	8	4	5
61013	9	1	1
61013	10	1	1
61014	1	8	5
61014	2	8	6
61014	3	9	5
61014	4	8	5
61014	5	8	4
61014	6	5	8
61014	7	6	6
61014	8	7	7
61014	9	7	6
61014	10	5	4
61015	1	5	5
61015	2	5	4
61015	3	5	6
61015	4	6	4
61015	5	7	3
61015	6	5	5
61015	7	6	6
61015	8	7	7
61015	9	7	5
61015	10	5	6
61016	1	5	5
61016	2	4	2
61016	3	4	3
61016	4	4	3
61016	5	6	4
61016	6	6	7
61016	7	6	4
61016	8	7	5
61016	9	7	4
61016	10	7	4
61017	1	3	5
61017	2	4	2
61017	3	1	1
61017	4	4	4
61017	5	3	3
61017	6	5	5
61017	7	4	3
61017	8	2	3
61017	9	1	1
61017	10	1	1
61018	1	5	6
61018	2	3	2
61018	3	1	1
61018	4	5	7
61018	5	4	4
61018	6	5	5
61018	7	6	6
61018	8	6	4
61018	9	4	3
61018	10	1	1
61019	1	6	5
61019	2	5	4
61019	3	4	4
61019	4	5	5
61019	5	3	2
61019	6	6	5
61019	7	7	6
61019	8	8	8
61019	9	5	5
61019	10	1	1
61020	1	8	6
61020	2	3	3
61020	3	5	5
61020	4	4	3
61020	5	4	4
61020	6	5	4
61020	7	5	5
61020	8	5	5
61020	9	1	1
61020	10	1	1
61021	1	3	2
61021	2	1	1
61021	3	2	2
61021	4	3	3
61021	5	4	4
61021	6	5	5
61021	7	3	3
61021	8	4	3
61021	9	1	1
61021	10	1	1
61022	1	5	7
61022	2	4	6
61022	3	7	3
61022	4	5	5
61022	5	3	5
61022	6	5	7
61022	7	3	5
61022	8	2	4
61022	9	4	6
61022	10	2	3
61023	1	3	6
61023	2	5	4
61023	3	5	4
61023	4	6	4
61023	5	3	4
61023	6	4	4
61023	7	5	5
61023	8	6	6
61023	9	1	2
61023	10	1	1
61024	1	7	6
61024	2	6	5
61024	3	5	4
61024	4	8	7
61024	5	6	5
61024	6	5	7
61024	7	7	7
61024	8	8	8
61024	9	5	4
61024	10	4	4
61025	1	7	6
61025	2	6	5
61025	3	4	3
61025	4	5	4
61025	5	6	5
61025	6	5	6
61025	7	5	5
61025	8	6	6
61025	9	5	4
61025	10	5	4
61026	1	1	2
61026	2	3	2
61026	3	1	1
61026	4	2	3
61026	5	2	2
61026	6	4	3
61026	7	3	4
61026	8	4	5
61026	9	1	1
61026	10	1	1
61027	1	8	7
61027	2	7	6
61027	3	8	6
61027	4	8	7
61027	5	7	6
61027	6	6	5
61027	7	5	5
61027	8	6	5
61027	9	5	5
61027	10	3	3
61028	1	2	3
61028	2	3	1
61028	3	4	2
61028	4	6	5
61028	5	1	1
61028	6	2	2
61028	7	3	4
61028	8	5	3
61028	9	1	1
61028	10	1	1
61029	1	6	4
61029	2	5	4
61029	3	7	5
61029	4	7	5
61029	5	8	5
61029	6	5	3
61029	7	4	3
61029	8	5	4
61029	9	5	4
61029	10	7	6
61030	1	6	5
61030	2	5	4
61030	3	4	3
61030	4	5	4
61030	5	4	3
61030	6	5	5
61030	7	5	4
61030	8	6	6
61030	9	2	2
61030	10	1	1
61031	1	5	3
61031	2	5	3
61031	3	6	4
61031	4	5	5
61031	5	7	5
61031	6	6	5
61031	7	5	5
61031	8	6	5
61031	9	5	4
61031	10	4	4
61032	1	4	3
61032	2	3	2
61032	3	5	5
61032	4	3	3
61032	5	4	3
61032	6	3	2
61032	7	5	5
61032	8	3	3
61032	9	1	1
61032	10	1	1
61033	1	6	4
61033	2	4	2
61033	3	6	3
61033	4	6	3
61033	5	7	3
61033	6	5	7
61033	7	6	6
61033	8	9	8
61033	9	6	4
61033	10	6	4
61034	1	5	8
61034	2	5	7
61034	3	4	6
61034	4	6	8
61034	5	6	7
61034	6	7	5
61034	7	6	6
61034	8	7	7
61034	9	4	5
61034	10	5	5
61035	1	7	5
61035	2	6	4
61035	3	8	5
61035	4	8	4
61035	5	9	6
61035	6	3	5
61035	7	8	5
61035	8	8	6
61035	9	6	4
61035	10	6	5
61036	1	4	4
61036	2	5	5
61036	3	4	3
61036	4	5	2
61036	5	4	3
61036	6	5	3
61036	7	6	6
61036	8	4	4
61036	9	4	2
61036	10	1	1
61037	1	8	8
61037	2	5	4
61037	3	5	4
61037	4	6	6
61037	5	8	7
61037	6	9	8
61037	7	5	7
61037	8	7	7
61037	9	4	4
61037	10	5	6
61038	1	7	5
61038	2	8	7
61038	3	6	5
61038	4	7	6
61038	5	7	6
61038	6	5	7
61038	7	6	6
61038	8	7	7
61038	9	5	4
61038	10	5	4
61039	1	4	3
61039	2	3	2
61039	3	3	3
61039	4	3	2
61039	5	3	4
61039	6	5	5
61039	7	6	5
61039	8	5	5
61039	9	7	7
61039	10	1	1
61040	1	6	4
61040	2	4	4
61040	3	3	3
61040	4	5	4
61040	5	3	3
61040	6	5	4
61040	7	6	6
61040	8	6	5
61040	9	1	1
61040	10	1	1
61041	1	7	6
61041	2	6	5
61041	3	6	4
61041	4	6	4
61041	5	6	5
61041	6	4	6
61041	7	6	6
61041	8	7	7
61041	9	6	4
61041	10	4	4
61042	1	5	4
61042	2	5	5
61042	3	4	3
61042	4	6	5
61042	5	4	4
61042	6	5	5
61042	7	6	6
61042	8	5	5
61042	9	2	1
61042	10	1	1
61043	1	5	4
61043	2	4	2
61043	3	4	2
61043	4	6	4
61043	5	3	2
61043	6	4	2
61043	7	5	3
61043	8	5	3
61043	9	1	1
61043	10	1	1
61044	1	5	5
61044	2	4	4
61044	3	3	4
61044	4	4	4
61044	5	3	3
61044	6	5	5
61044	7	5	5
61044	8	6	6
61044	9	1	2
61044	10	1	1
61045	1	6	5
61045	2	5	4
61045	3	5	4
61045	4	6	4
61045	5	7	5
61045	6	5	5
61045	7	4	5
61045	8	6	5
61045	9	5	4
61045	10	4	4
61046	1	7	5
61046	2	4	4
61046	3	3	4
61046	4	5	4
61046	5	5	4
61046	6	6	5
61046	7	5	4
61046	8	6	5
61046	9	2	3
61046	10	1	1
61047	1	6	5
61047	2	5	4
61047	3	5	4
61047	4	6	5
61047	5	5	4
61047	6	4	6
61047	7	5	5
61047	8	6	5
61047	9	6	5
61047	10	4	3
61048	1	4	3
61048	2	2	1
61048	3	4	4
61048	4	5	4
61048	5	4	3
61048	6	5	4
61048	7	5	5
61048	8	6	6
61048	9	4	3
61048	10	2	1
61049	1	5	4
61049	2	8	5
61049	3	8	6
61049	4	8	7
61049	5	9	7
61049	6	9	6
61049	7	4	8
61049	8	3	8
61049	9	7	8
61049	10	6	8
61050	1	7	6
61050	2	8	6
61050	3	6	5
61050	4	7	5
61050	5	7	5
61050	6	5	7
61050	7	6	7
61050	8	7	6
61050	9	6	5
61050	10	5	5
71001	1	6	4
71001	2	4	5
71001	3	6	4
71001	4	6	3
71001	5	6	4
71001	6	6	4
71001	7	5	6
71001	8	7	6
71001	9	4	5
71001	10	3	3
71002	1	5	4
71002	2	1	1
71002	3	4	3
71002	4	3	2
71002	5	4	2
71002	6	2	2
71002	7	3	3
71002	8	3	2
71002	9	3	2
71002	10	1	1
71003	1	1	3
71003	2	1	2
71003	3	3	3
71003	4	4	3
71003	5	5	4
71003	6	5	4
71003	7	6	6
71003	8	7	6
71003	9	0	0
71003	10	0	0
71004	1	4	6
71004	2	5	6
71004	3	5	4
71004	4	7	5
71004	5	4	3
71004	6	6	5
71004	7	6	6
71004	8	7	7
71004	9	2	1
71004	10	1	1
71005	1	5	3
71005	2	6	4
71005	3	6	3
71005	4	7	7
71005	5	7	5
71005	6	8	8
71005	7	7	7
71005	8	8	8
71005	9	4	4
71005	10	6	6
71006	1	6	4
71006	2	7	5
71006	3	7	7
71006	4	6	4
71006	5	6	6
71006	6	6	5
71006	7	5	4
71006	8	7	6
71006	9	6	4
71006	10	0	0
71007	1	8	4
71007	2	7	4
71007	3	5	3
71007	4	4	4
71007	5	8	5
71007	6	5	8
71007	7	5	7
71007	8	7	7
71007	9	6	6
71007	10	9	7
71008	1	6	4
71008	2	6	5
71008	3	5	5
71008	4	6	4
71008	5	5	4
71008	6	5	5
71008	7	6	6
71008	8	6	4
71008	9	5	5
71008	10	0	0
71009	1	5	4
71009	2	4	2
71009	3	2	0
71009	4	5	5
71009	5	4	4
71009	6	5	4
71009	7	6	4
71009	8	5	4
71009	9	5	3
71009	10	0	0
71010	1	4	2
71010	2	4	3
71010	3	3	3
71010	4	5	3
71010	5	6	3
71010	6	5	6
71010	7	7	7
71010	8	8	8
71010	9	6	4
71010	10	4	3
71011	1	8	4
71011	2	8	3
71011	3	6	3
71011	4	9	5
71011	5	4	4
71011	6	8	3
71011	7	7	4
71011	8	8	5
71011	9	6	0
71011	10	1	1
71012	1	2	3
71012	2	1	2
71012	3	2	1
71012	4	4	4
71012	5	3	3
71012	6	2	3
71012	7	3	2
71012	8	4	3
71012	9	1	1
71012	10	1	1
71013	1	6	3
71013	2	2	1
71013	3	4	3
71013	4	3	2
71013	5	4	3
71013	6	7	8
71013	7	7	8
71013	8	6	7
71013	9	4	3
71013	10	6	4
71014	1	5	4
71014	2	4	3
71014	3	5	4
71014	4	4	3
71014	5	6	5
71014	6	4	6
71014	7	5	5
71014	8	6	6
71014	9	7	6
71014	10	4	3
71015	1	5	3
71015	2	1	1
71015	3	5	3
71015	4	6	4
71015	5	5	4
71015	6	6	6
71015	7	6	6
71015	8	5	5
71015	9	3	1
71015	10	1	1
71016	1	3	3
71016	2	5	3
71016	3	5	3
71016	4	4	6
71016	5	4	3
71016	6	5	2
71016	7	5	2
71016	8	5	3
71016	9	1	2
71016	10	1	1
71017	1	5	4
71017	2	3	5
71017	3	4	3
71017	4	5	3
71017	5	4	3
71017	6	4	4
71017	7	5	3
71017	8	5	5
71017	9	4	3
71017	10	1	1
71018	1	4	2
71018	2	3	1
71018	3	5	3
71018	4	4	2
71018	5	5	4
71018	6	6	5
71018	7	5	4
71018	8	6	7
71018	9	1	1
71018	10	1	1
71019	1	8	0
71019	2	8	0
71019	3	6	0
71019	4	6	0
71019	5	8	0
71019	6	2	0
71019	7	5	0
71019	8	0	0
71019	9	0	0
71019	10	0	0
71020	1	4	3
71020	2	3	3
71020	3	5	5
71020	4	6	5
71020	5	5	5
71020	6	5	4
71020	7	5	5
71020	8	5	4
71020	9	4	4
71020	10	0	0
71021	1	4	3
71021	2	5	3
71021	3	5	5
71021	4	4	4
71021	5	7	3
71021	6	6	5
71021	7	7	7
71021	8	8	6
71021	9	0	0
71021	10	0	0
71022	1	5	4
71022	2	5	4
71022	3	4	3
71022	4	6	5
71022	5	5	4
71022	6	5	4
71022	7	7	6
71022	8	7	4
71022	9	2	1
71022	10	2	2
71023	1	7	5
71023	2	7	4
71023	3	4	3
71023	4	8	8
71023	5	8	4
71023	6	6	5
71023	7	4	3
71023	8	7	7
71023	9	6	5
71023	10	8	7
71024	1	5	4
71024	2	0	0
71024	3	5	6
71024	4	6	4
71024	5	5	4
71024	6	6	6
71024	7	7	6
71024	8	7	7
71024	9	0	0
71024	10	0	0
71025	1	6	5
71025	2	2	1
71025	3	4	3
71025	4	5	4
71025	5	4	3
71025	6	3	2
71025	7	2	4
71025	8	5	3
71025	9	2	0
71025	10	0	0
71026	1	6	6
71026	2	7	6
71026	3	5	4
71026	4	5	4
71026	5	6	6
71026	6	6	4
71026	7	7	5
71026	8	6	6
71026	9	8	7
71026	10	0	0
71027	1	6	5
71027	2	7	4
71027	3	6	5
71027	4	8	5
71027	5	7	5
71027	6	7	5
71027	7	2	4
71027	8	7	4
71027	9	7	5
71027	10	1	2
