CHILDCODE	HHDCIDR5	HVEMDER5	MADDECR5	WHOPRVR5
101004	3	1	1	1
101004	4	1	1	7
101004	5	1	1	1
101004	6	0	1	1
101004	7	0	1	1
101004	8	1	1	8
101004	9	1	1	8
101004	10	0	0	79
101006	1	1	1	6
101006	2	1	1	1
101006	3	1	1	6
101006	4	0	1	6
101006	5	0	1	6
101006	6	1	1	6
101006	7	1	1	6
101006	8	1	1	6
101006	9	1	1	2
101006	10	1	1	2
101012	1	1	1	1
101012	2	1	1	1
101012	3	1	1	7
101012	4	1	1	1
101012	5	1	1	1
101012	6	1	1	1
101012	7	0	1	1
101012	8	1	1	7
101012	9	1	1	7
101012	10	0	0	88
101013	1	1	1	1
101013	2	0	1	1
101013	3	1	1	8
101013	4	0	1	1
101013	5	1	1	8
101013	6	1	1	4
101013	7	1	1	1
101013	8	0	0	4
101013	9	0	1	4
101013	10	0	0	88
101014	1	1	1	7
101014	2	1	1	1
101014	3	1	1	7
101014	4	0	1	7
101014	5	0	1	3
101014	6	0	1	1
101014	7	0	1	1
101014	8	0	1	7
101014	9	0	1	7
101014	10	0	0	3
101016	1	1	1	1
101016	2	1	1	7
101016	3	0	1	1
101016	4	1	1	7
101016	5	1	1	7
101016	6	1	1	7
101016	7	1	1	7
101016	8	1	0	3
101016	9	1	0	3
101016	10	1	0	3
101017	1	1	1	1
101017	2	1	1	1
101017	3	1	1	1
101017	4	1	1	7
101017	5	1	1	1
101017	6	0	1	6
101017	7	0	1	6
101017	8	0	0	3
101017	9	0	0	3
101017	10	0	0	3
101018	1	0	0	3
101018	2	1	1	7
101018	3	1	1	1
101018	4	1	1	3
101018	5	0	1	3
101018	6	0	1	8
101018	7	0	1	7
101018	8	1	1	3
101018	9	1	0	3
101018	10	0	0	88
101019	1	0	1	1
101019	2	0	1	1
101019	3	0	1	1
101019	4	0	1	1
101019	5	0	1	1
101019	6	0	1	1
101019	7	0	1	1
101019	8	0	1	1
101019	9	0	1	1
101019	10	0	0	88
101020	1	1	1	1
101020	2	1	1	1
101020	3	1	1	1
101020	4	1	1	7
101020	5	1	1	1
101020	6	0	1	7
101020	7	0	1	1
101020	8	1	1	7
101020	9	1	1	8
101020	10	1	1	7
101021	1	1	1	1
101021	2	0	1	1
101021	3	1	1	7
101021	4	1	1	7
101021	5	0	0	1
101021	6	0	0	7
101021	7	0	77	88
101021	8	0	1	3
101021	9	1	0	3
101021	10	0	0	88
101022	1	1	1	1
101022	2	0	1	3
101022	3	1	1	3
101022	4	0	1	3
101022	5	1	1	1
101022	6	0	1	3
101022	7	1	1	1
101022	8	0	0	3
101022	9	1	1	3
101022	10	0	0	3
101024	1	1	1	3
101024	2	1	1	3
101024	3	0	0	3
101024	4	0	1	3
101024	5	0	1	3
101024	6	0	1	1
101024	7	1	0	1
101024	8	0	1	3
101024	9	0	1	3
101024	10	1	0	3
101025	1	1	1	7
101025	2	1	1	7
101025	3	1	1	1
101025	4	1	1	7
101025	5	1	1	7
101025	6	0	1	6
101025	7	0	1	6
101025	8	1	0	3
101025	9	1	0	3
101025	10	0	0	3
101027	1	1	1	3
101027	2	1	1	1
101027	3	1	1	1
101027	4	1	1	1
101027	5	1	1	1
101027	6	1	1	3
101027	7	1	1	1
101027	8	0	0	7
101027	9	1	1	7
101027	10	0	0	88
101028	1	1	1	2
101028	2	1	1	6
101028	3	0	1	1
101028	4	0	1	6
101028	5	0	0	1
101028	6	0	0	88
101028	7	1	1	6
101028	8	1	1	6
101028	9	1	1	6
101028	10	0	0	88
101029	1	0	1	1
101029	2	1	1	7
101029	3	1	1	1
101029	4	1	0	7
101029	5	1	1	1
101029	6	0	1	7
101029	7	0	1	1
101029	8	0	0	3
101029	9	0	1	3
101029	10	0	1	3
101030	1	1	1	7
101030	2	1	1	7
101030	3	1	1	7
101030	4	1	1	7
101030	5	1	1	1
101030	6	0	1	1
101030	7	0	1	1
101030	8	1	1	7
101030	9	1	1	7
101030	10	1	1	7
101031	1	0	1	3
101031	2	0	1	1
101031	3	1	1	3
101031	4	0	1	3
101031	5	0	1	3
101031	6	0	1	1
101031	7	0	1	1
101031	8	0	1	3
101031	9	0	1	3
101031	10	0	0	3
101032	1	0	1	1
101032	2	1	1	1
101032	3	1	1	1
101032	4	0	1	1
101032	5	0	1	1
101032	6	0	1	1
101032	7	0	1	1
101032	8	0	1	1
101032	9	0	1	7
101032	10	0	1	7
101034	1	1	1	1
101034	2	1	1	1
101034	3	1	1	1
101034	4	1	1	7
101034	5	1	1	7
101034	6	0	1	1
101034	7	0	1	1
101034	8	1	1	4
101034	9	1	1	4
101034	10	0	0	88
101035	1	1	1	1
101035	2	1	1	1
101035	3	1	1	1
101035	4	1	1	1
101035	5	0	0	88
101035	6	1	1	8
101035	7	1	1	1
101035	8	1	0	3
101035	9	1	0	3
101035	10	0	0	88
101036	1	1	1	1
101036	2	1	1	1
101036	3	1	1	1
101036	4	1	1	1
101036	5	1	1	1
101036	6	0	1	1
101036	7	0	1	1
101036	8	1	1	1
101036	9	1	1	1
101036	10	0	0	88
101037	1	1	1	1
101037	2	0	1	3
101037	3	1	0	3
101037	4	0	1	1
101037	5	0	1	1
101037	6	0	1	1
101037	7	0	1	1
101037	8	1	0	3
101037	9	1	0	3
101037	10	0	0	88
101040	1	1	1	7
101040	2	1	1	7
101040	3	1	77	7
101040	4	1	1	7
101040	5	1	1	7
101040	6	0	1	1
101040	7	0	1	1
101040	8	1	1	7
101040	9	1	1	7
101040	10	1	0	88
101041	1	1	1	7
101041	2	0	1	1
101041	3	1	1	7
101041	4	0	1	7
101041	5	0	0	1
101041	6	0	0	1
101041	7	0	0	1
101041	8	1	1	7
101041	9	1	0	3
101041	10	0	0	88
101042	1	1	1	7
101042	2	0	1	1
101042	3	0	1	7
101042	4	1	1	7
101042	5	0	1	7
101042	6	1	1	7
101042	7	0	1	7
101042	8	0	1	1
101042	9	1	1	7
101042	10	0	0	88
101045	1	1	1	7
101045	2	1	1	1
101045	3	1	1	1
101045	4	1	1	3
101045	5	0	0	1
101045	6	0	0	1
101045	7	0	0	1
101045	8	1	1	3
101045	9	1	0	3
101045	10	0	0	88
101048	1	0	1	1
101048	2	1	1	2
101048	3	1	1	1
101048	4	0	1	3
101048	5	1	1	4
101048	6	0	1	1
101048	7	0	1	1
101048	8	0	1	3
101048	9	1	1	3
101048	10	0	0	88
111002	1	1	1	1
111002	2	1	1	2
111002	3	1	1	6
111002	4	1	1	6
111002	5	1	1	1
111002	6	1	1	1
111002	7	1	1	6
111002	8	0	1	6
111002	9	1	1	8
111002	10	0	1	6
111003	1	1	0	3
111003	2	1	1	1
111003	3	1	1	1
111003	4	0	0	3
111003	5	1	1	3
111003	6	0	1	1
111003	7	0	1	1
111003	8	1	1	3
111003	9	1	1	3
111003	10	1	1	3
111004	1	1	1	7
111004	2	1	1	7
111004	3	1	1	7
111004	4	1	1	7
111004	5	1	1	7
111004	6	0	1	1
111004	7	0	1	1
111004	8	0	1	7
111004	9	0	1	7
111004	10	0	0	3
111005	1	1	1	7
111005	2	1	1	1
111005	3	1	1	7
111005	4	0	1	7
111005	5	0	1	7
111005	6	0	1	7
111005	7	0	1	2
111005	8	1	1	3
111005	9	1	1	3
111005	10	1	1	7
111006	1	0	1	6
111006	2	0	1	6
111006	3	1	1	6
111006	4	1	1	6
111006	5	0	1	1
111006	6	0	1	6
111006	7	1	1	6
111006	8	1	1	6
111006	9	1	1	6
111006	10	1	79	6
111008	1	1	1	7
111008	2	0	1	7
111008	3	1	1	1
111008	4	1	1	7
111008	5	1	1	7
111008	6	0	1	2
111008	7	0	1	1
111008	8	1	1	3
111008	9	1	1	3
111008	10	0	0	3
111009	1	1	1	1
111009	2	1	1	1
111009	3	1	1	1
111009	4	1	1	7
111009	5	1	1	7
111009	6	0	1	2
111009	7	0	1	2
111009	8	1	1	3
111009	9	0	0	3
111009	10	1	1	7
111011	1	1	1	1
111011	2	1	1	1
111011	3	1	1	1
111011	4	1	1	1
111011	5	1	1	1
111011	6	1	1	1
111011	7	0	1	1
111011	8	1	1	1
111011	9	1	1	1
111011	10	0	1	1
111012	1	1	1	1
111012	2	1	1	7
111012	3	0	1	1
111012	4	0	1	7
111012	5	1	1	7
111012	6	0	1	7
111012	7	0	1	1
111012	8	1	0	3
111012	9	1	0	3
111012	10	1	0	3
111013	1	1	0	3
111013	2	0	1	3
111013	3	1	1	3
111013	4	0	1	3
111013	5	0	1	1
111013	6	0	1	1
111013	7	0	1	1
111013	8	1	1	3
111013	9	1	1	3
111013	10	0	1	3
111015	1	1	1	1
111015	2	1	1	1
111015	3	1	1	1
111015	4	1	1	1
111015	5	1	1	1
111015	6	0	1	1
111015	7	0	1	6
111015	8	1	1	1
111015	9	1	1	1
111015	10	0	1	1
111016	1	1	1	1
111016	2	0	1	1
111016	3	1	1	1
111016	4	0	1	1
111016	5	0	1	1
111016	6	1	1	8
111016	7	0	1	1
111016	8	1	1	1
111016	9	1	1	1
111016	10	1	1	1
111017	1	1	1	2
111017	2	1	1	2
111017	3	1	1	2
111017	4	1	1	2
111017	5	0	1	2
111017	6	1	1	2
111017	7	1	1	2
111017	8	1	1	2
111017	9	1	1	2
111017	10	1	1	2
111018	1	1	1	1
111018	2	1	1	1
111018	3	1	1	1
111018	4	1	1	7
111018	5	1	1	7
111018	6	0	1	7
111018	7	0	1	2
111018	8	1	1	7
111018	9	1	1	7
111018	10	1	1	7
111019	1	1	1	7
111019	2	1	1	3
111019	3	0	1	1
111019	4	0	1	3
111019	5	1	1	1
111019	6	0	1	1
111019	7	0	1	1
111019	8	0	1	7
111019	9	1	79	3
111019	10	1	1	3
111020	1	0	1	1
111020	2	1	1	3
111020	3	1	1	1
111020	4	0	1	1
111020	5	1	1	1
111020	6	0	1	1
111020	7	0	1	1
111020	8	0	1	3
111020	9	1	1	3
111020	10	1	0	3
111021	1	0	1	1
111021	2	0	1	1
111021	3	1	1	8
111021	4	0	1	1
111021	5	1	1	7
111021	6	0	1	1
111021	7	0	1	1
111021	8	0	1	1
111021	9	0	1	1
111021	10	1	1	7
111022	1	1	1	1
111022	2	1	1	1
111022	3	1	1	1
111022	4	1	1	2
111022	5	1	1	1
111022	6	1	1	2
111022	7	1	1	2
111022	8	1	1	2
111022	9	1	1	2
111022	10	0	77	88
111023	1	1	1	1
111023	2	1	1	1
111023	3	1	1	1
111023	4	1	1	1
111023	5	1	1	7
111023	6	0	1	7
111023	7	0	1	1
111023	8	1	1	7
111023	9	1	1	7
111023	10	1	1	7
111024	1	1	1	3
111024	2	1	1	7
111024	3	1	1	3
111024	4	1	0	3
111024	5	1	0	3
111024	6	0	1	1
111024	7	0	1	6
111024	8	1	0	3
111024	9	1	0	3
111024	10	0	0	3
111025	1	1	1	3
111025	2	1	1	3
111025	3	1	1	3
111025	4	0	1	3
111025	5	1	1	1
111025	6	0	1	1
111025	7	0	1	1
111025	8	1	1	1
111025	9	1	1	3
111025	10	1	1	3
111027	1	0	1	1
111027	2	0	1	1
111027	3	1	1	6
111027	4	0	1	7
111027	5	0	1	6
111027	6	0	1	6
111027	7	1	1	6
111027	8	0	1	7
111027	9	0	1	6
111027	10	0	1	6
111028	1	0	1	1
111028	2	1	1	1
111028	3	1	1	1
111028	4	1	1	1
111028	5	1	1	1
111028	6	0	1	1
111028	7	0	1	2
111028	8	0	1	3
111028	9	1	1	7
111028	10	1	1	7
111030	1	1	1	6
111030	2	0	1	6
111030	3	0	1	6
111030	4	0	1	6
111030	5	1	1	6
111030	6	1	1	6
111030	7	1	1	6
111030	8	0	1	1
111030	9	0	1	1
111030	10	0	1	2
111031	1	1	1	1
111031	2	1	1	1
111031	3	1	1	1
111031	4	1	1	1
111031	5	0	0	1
111031	6	0	1	1
111031	7	0	1	1
111031	8	0	1	1
111031	9	1	1	4
111031	10	1	1	4
111032	1	1	1	1
111032	2	1	1	7
111032	3	1	1	7
111032	4	1	1	7
111032	5	1	1	7
111032	6	0	1	1
111032	7	0	1	2
111032	8	1	1	7
111032	9	1	1	3
111032	10	0	0	3
111034	1	1	1	1
111034	2	1	1	7
111034	3	1	1	7
111034	4	1	1	7
111034	5	1	1	7
111034	6	0	1	1
111034	7	0	1	1
111034	8	0	1	3
111034	9	1	1	3
111034	10	0	0	3
111035	1	1	1	6
111035	2	1	1	6
111035	3	1	1	6
111035	4	1	1	6
111035	5	1	1	6
111035	6	0	1	6
111035	7	1	1	6
111035	8	1	1	6
111035	9	1	79	6
111035	10	0	1	6
111036	1	1	1	3
111036	2	1	1	3
111036	3	1	1	3
111036	4	0	1	3
111036	5	1	1	1
111036	6	0	1	1
111036	7	0	1	1
111036	8	0	1	3
111036	9	1	1	3
111036	10	1	1	3
111037	1	1	1	7
111037	2	1	1	7
111037	3	1	1	8
111037	4	1	1	8
111037	5	1	1	7
111037	6	0	1	1
111037	7	0	1	1
111037	8	1	1	7
111037	9	1	1	7
111037	10	0	0	4
111040	1	1	1	6
111040	2	1	1	3
111040	3	1	1	6
111040	4	1	1	6
111040	5	0	1	6
111040	6	1	1	1
111040	7	1	1	6
111040	8	1	1	6
111040	9	1	1	1
111040	10	1	1	6
111041	1	0	1	1
111041	2	0	1	1
111041	3	0	1	1
111041	4	0	1	1
111041	5	0	1	1
111041	6	0	1	1
111041	7	0	1	1
111041	8	1	1	1
111041	9	1	1	1
111041	10	1	0	3
111042	1	1	1	1
111042	2	0	1	2
111042	3	1	1	1
111042	4	0	1	2
111042	5	1	1	1
111042	6	1	1	1
111042	7	1	1	6
111042	8	0	1	6
111042	9	1	1	1
111042	10	1	1	2
111043	1	1	1	3
111043	2	0	1	3
111043	3	1	1	3
111043	4	0	1	3
111043	5	1	1	7
111043	6	0	1	1
111043	7	0	1	1
111043	8	1	1	3
111043	9	1	1	3
111043	10	1	1	3
111044	1	1	1	3
111044	2	1	1	3
111044	3	1	1	1
111044	4	0	1	3
111044	5	1	1	1
111044	6	0	1	1
111044	7	0	1	1
111044	8	0	1	3
111044	9	1	1	7
111044	10	0	1	3
111045	1	1	1	1
111045	2	1	1	1
111045	3	1	1	2
111045	4	0	1	1
111045	5	0	1	1
111045	6	1	1	7
111045	7	1	1	6
111045	8	0	1	1
111045	9	0	1	1
111045	10	1	1	1
111047	1	0	1	1
111047	2	0	1	1
111047	3	0	1	1
111047	4	0	1	1
111047	5	0	1	1
111047	6	0	1	2
111047	7	0	1	2
111047	8	0	1	1
111047	9	1	1	7
111047	10	1	1	7
111048	1	1	1	1
111048	2	1	1	3
111048	3	1	1	3
111048	4	0	1	3
111048	5	1	1	3
111048	6	0	1	1
111048	7	0	79	1
111048	8	0	1	3
111048	9	1	1	3
111048	10	1	1	3
121002	1	1	1	7
121002	2	1	1	1
121002	3	1	1	7
121002	4	1	1	7
121002	5	1	1	7
121002	6	0	1	8
121002	7	0	1	6
121002	8	1	1	7
121002	9	1	0	3
121002	10	1	1	4
121003	1	1	1	1
121003	2	1	1	1
121003	3	1	1	1
121003	4	1	1	1
121003	5	0	79	88
121003	6	1	1	8
121003	7	1	1	8
121003	8	1	1	7
121003	9	1	1	7
121003	10	1	1	7
121005	1	1	1	1
121005	2	1	1	1
121005	3	1	1	6
121005	4	1	1	6
121005	5	1	1	6
121005	6	1	0	3
121005	7	1	1	6
121005	8	1	1	6
121005	9	1	1	1
121005	10	1	1	6
121007	1	1	1	1
121007	2	1	1	1
121007	3	1	1	1
121007	4	1	1	1
121007	5	1	1	1
121007	6	1	1	1
121007	7	1	1	1
121007	8	1	1	1
121007	9	1	1	1
121007	10	1	1	1
121008	1	1	1	6
121008	2	1	1	6
121008	3	1	1	6
121008	4	1	1	6
121008	5	1	1	6
121008	6	0	1	6
121008	7	1	1	6
121008	8	0	1	6
121008	9	0	1	6
121008	10	0	1	6
121009	1	1	1	1
121009	2	1	1	1
121009	3	1	1	7
121009	4	1	1	7
121009	5	1	1	1
121009	6	1	0	7
121009	7	1	0	6
121009	8	1	1	7
121009	9	1	1	7
121009	10	1	1	7
121010	1	1	1	6
121010	2	1	1	6
121010	3	1	1	6
121010	4	1	1	6
121010	5	0	1	6
121010	6	1	1	6
121010	7	1	1	6
121010	8	1	1	6
121010	9	1	1	6
121010	10	0	1	3
121011	1	1	1	3
121011	2	1	1	3
121011	3	1	1	3
121011	4	1	1	3
121011	5	1	1	3
121011	6	0	1	1
121011	7	1	1	1
121011	8	1	1	3
121011	9	1	1	3
121011	10	1	0	3
121012	1	1	1	1
121012	2	1	1	1
121012	3	1	1	1
121012	4	1	1	3
121012	5	1	1	1
121012	6	0	1	1
121012	7	0	1	1
121012	8	1	1	3
121012	9	1	1	3
121012	10	1	1	3
121013	1	1	1	1
121013	2	1	1	1
121013	3	1	1	1
121013	4	1	1	1
121013	5	0	1	1
121013	6	0	1	1
121013	7	0	1	1
121013	8	0	1	1
121013	9	1	1	1
121013	10	0	1	1
121014	1	1	1	3
121014	2	1	1	3
121014	3	1	1	3
121014	4	1	1	6
121014	5	1	1	6
121014	6	0	1	1
121014	7	0	1	1
121014	8	1	1	6
121014	9	0	1	3
121014	10	0	1	3
121015	1	1	1	1
121015	2	1	1	1
121015	3	1	1	1
121015	4	1	1	1
121015	5	1	1	1
121015	6	1	1	1
121015	7	0	1	1
121015	8	1	1	3
121015	9	1	1	3
121015	10	1	1	3
121018	1	1	1	1
121018	2	1	1	1
121018	3	1	1	1
121018	4	1	1	1
121018	5	1	1	1
121018	6	1	1	1
121018	7	0	1	1
121018	8	1	1	3
121018	9	1	1	3
121018	10	1	1	3
121020	1	1	1	6
121020	2	1	1	6
121020	3	1	1	6
121020	4	1	1	6
121020	5	0	1	6
121020	6	1	1	7
121020	7	1	1	6
121020	8	1	1	6
121020	9	1	1	6
121020	10	0	1	6
121021	1	1	1	1
121021	2	1	1	1
121021	3	1	1	1
121021	4	1	1	7
121021	5	1	1	1
121021	6	1	1	7
121021	7	1	1	6
121021	8	1	1	3
121021	9	1	1	3
121021	10	1	1	3
121022	1	1	1	6
121022	2	1	1	2
121022	3	1	1	6
121022	4	1	1	2
121022	5	1	1	2
121022	6	1	1	6
121022	7	1	1	2
121022	8	1	1	6
121022	9	1	1	6
121022	10	1	1	6
121023	1	1	1	6
121023	2	1	1	1
121023	3	1	1	1
121023	4	1	1	6
121023	5	1	1	6
121023	6	1	1	6
121023	7	1	1	6
121023	8	1	1	2
121023	9	1	1	1
121023	10	1	1	2
121024	1	0	0	1
121024	2	0	1	1
121024	3	0	1	1
121024	4	1	1	8
121024	5	0	1	1
121024	6	0	1	1
121024	7	0	0	1
121024	8	0	0	3
121024	9	0	1	3
121024	10	0	0	3
121026	1	1	1	1
121026	2	1	1	1
121026	3	1	1	1
121026	4	1	1	1
121026	5	1	1	1
121026	6	0	1	1
121026	7	0	1	1
121026	8	0	1	1
121026	9	1	1	1
121026	10	0	1	1
121027	1	1	1	4
121027	2	1	1	7
121027	3	1	1	7
121027	4	1	1	7
121027	5	1	1	7
121027	6	0	1	6
121027	7	0	1	6
121027	8	1	1	7
121027	9	1	1	7
121027	10	0	0	3
121028	1	1	1	1
121028	2	1	1	1
121028	3	1	1	3
121028	4	0	0	3
121028	5	1	1	1
121028	6	1	1	1
121028	7	1	1	1
121028	8	1	1	3
121028	9	1	0	6
121028	10	1	1	7
121030	1	1	1	1
121030	2	1	1	1
121030	3	1	1	1
121030	4	1	1	7
121030	5	1	1	1
121030	6	1	1	7
121030	7	1	1	1
121030	8	1	1	3
121030	9	1	1	1
121030	10	1	1	7
121031	1	1	1	1
121031	2	1	1	1
121031	3	1	1	1
121031	4	1	1	1
121031	5	0	1	1
121031	6	0	1	1
121031	7	0	1	1
121031	8	1	1	1
121031	9	1	1	1
121031	10	1	1	1
121034	1	1	79	1
121034	2	1	1	1
121034	3	1	1	1
121034	4	1	1	1
121034	5	0	1	1
121034	6	1	1	1
121034	7	0	1	1
121034	8	1	1	1
121034	9	1	1	1
121034	10	0	1	1
121037	1	1	1	6
121037	2	1	1	1
121037	3	1	1	6
121037	4	0	1	6
121037	5	0	1	6
121037	6	0	1	1
121037	7	1	1	6
121037	8	1	79	6
121037	9	1	1	1
121037	10	1	1	6
121038	1	1	1	1
121038	2	1	79	1
121038	3	1	1	1
121038	4	1	1	1
121038	5	1	1	1
121038	6	1	1	1
121038	7	0	1	1
121038	8	1	1	1
121038	9	1	1	1
121038	10	0	1	1
121039	1	1	1	3
121039	2	1	1	3
121039	3	1	1	1
121039	4	1	1	7
121039	5	1	1	1
121039	6	1	1	7
121039	7	1	0	6
121039	8	1	1	3
121039	9	1	1	3
121039	10	1	1	3
121040	1	1	1	6
121040	2	1	1	5
121040	3	1	1	6
121040	4	1	1	6
121040	5	1	1	6
121040	6	1	1	1
121040	7	0	1	6
121040	8	1	1	6
121040	9	1	1	6
121040	10	0	1	2
121043	1	1	1	1
121043	2	1	1	1
121043	3	1	1	7
121043	4	1	1	7
121043	5	1	1	5
121043	6	0	1	1
121043	7	0	1	6
121043	8	1	1	7
121043	9	1	1	7
121043	10	1	1	7
121046	1	1	1	2
121046	2	1	1	7
121046	3	1	1	6
121046	4	1	1	6
121046	5	1	1	1
121046	6	1	1	6
121046	7	0	1	2
121046	8	1	1	2
121046	9	1	1	2
121046	10	1	1	2
121047	1	1	1	1
121047	2	1	1	1
121047	3	1	1	7
121047	4	1	1	7
121047	5	1	1	7
121047	6	1	0	6
121047	7	1	0	6
121047	8	1	1	7
121047	9	1	1	1
121047	10	1	1	7
121050	1	1	1	6
121050	2	1	1	2
121050	3	1	1	6
121050	4	1	1	2
121050	5	1	1	2
121050	6	1	1	1
121050	7	1	1	6
121050	8	1	1	6
121050	9	1	1	6
121050	10	1	1	6
121053	1	1	1	1
121053	2	1	1	1
121053	3	1	1	7
121053	4	1	1	7
121053	5	1	1	7
121053	6	1	1	6
121053	7	1	1	6
121053	8	0	1	6
121053	9	1	1	6
121053	10	1	0	3
121054	1	1	1	1
121054	2	1	1	1
121054	3	1	1	1
121054	4	1	1	1
121054	5	0	77	88
121054	6	1	1	1
121054	7	1	1	1
121054	8	1	1	1
121054	9	1	1	1
121054	10	1	1	1
121055	1	1	1	1
121055	2	1	1	1
121055	3	1	1	1
121055	4	1	1	1
121055	5	1	1	1
121055	6	1	1	1
121055	7	1	1	1
121055	8	1	1	1
121055	9	1	1	1
121055	10	1	1	1
121057	1	1	1	3
121057	2	1	1	7
121057	3	1	1	7
121057	4	1	1	7
121057	5	1	1	7
121057	6	1	1	7
121057	7	1	1	7
121057	8	1	0	3
121057	9	1	1	3
121057	10	1	0	3
131001	1	1	1	7
131001	2	1	1	7
131001	3	1	1	7
131001	4	0	1	1
131001	5	1	1	7
131001	6	1	1	7
131001	7	0	1	2
131001	8	1	0	3
131001	9	1	0	3
131001	10	0	0	88
131004	1	0	1	1
131004	2	0	1	1
131004	3	1	1	1
131004	4	1	1	1
131004	5	0	1	1
131004	6	0	1	1
131004	7	0	1	1
131004	8	1	1	1
131004	9	1	1	1
131004	10	1	1	7
131005	1	1	1	3
131005	2	1	1	3
131005	3	1	1	3
131005	4	1	1	7
131005	5	1	1	3
131005	6	0	1	1
131005	7	0	1	1
131005	8	1	1	3
131005	9	1	1	3
131005	10	0	1	3
131006	1	1	1	1
131006	2	1	1	1
131006	3	1	1	1
131006	4	1	1	1
131006	5	1	1	1
131006	6	1	1	7
131006	7	1	1	6
131006	8	1	1	3
131006	9	1	1	3
131006	10	0	0	88
131007	1	1	1	7
131007	2	1	1	7
131007	3	1	1	7
131007	4	1	1	8
131007	5	1	1	7
131007	6	0	1	1
131007	7	0	1	2
131007	8	1	0	3
131007	9	1	0	3
131007	10	0	0	88
131008	1	0	1	1
131008	2	1	1	1
131008	3	1	1	1
131008	4	1	1	1
131008	5	1	1	7
131008	6	1	1	7
131008	7	0	1	1
131008	8	1	0	3
131008	9	1	0	3
131008	10	1	0	3
131009	1	1	1	7
131009	2	1	1	7
131009	3	1	1	7
131009	4	1	1	7
131009	5	1	1	7
131009	6	0	1	1
131009	7	0	1	1
131009	8	1	1	3
131009	9	1	1	3
131009	10	0	1	3
131010	1	1	1	1
131010	2	1	1	2
131010	3	1	1	1
131010	4	1	1	6
131010	5	1	1	6
131010	6	1	1	6
131010	7	1	1	6
131010	8	1	1	6
131010	9	1	1	6
131010	10	1	1	2
131011	1	0	1	1
131011	2	0	1	1
131011	3	1	1	8
131011	4	1	1	7
131011	5	1	1	7
131011	6	0	1	1
131011	7	1	1	2
131011	8	1	0	3
131011	9	1	0	3
131011	10	1	0	3
131012	1	0	1	1
131012	2	0	1	1
131012	3	1	1	7
131012	4	0	1	1
131012	5	1	1	7
131012	6	0	1	6
131012	7	0	1	6
131012	8	0	1	7
131012	9	1	0	3
131012	10	1	1	7
131013	1	1	1	2
131013	2	1	1	2
131013	3	1	1	6
131013	4	1	1	7
131013	5	1	1	6
131013	6	1	1	6
131013	7	0	1	6
131013	8	1	1	6
131013	9	1	1	6
131013	10	0	1	88
131015	1	1	1	7
131015	2	0	1	1
131015	3	1	1	7
131015	4	0	1	1
131015	5	1	1	7
131015	6	0	1	7
131015	7	0	1	6
131015	8	1	1	3
131015	9	1	0	3
131015	10	1	1	7
131016	1	1	1	7
131016	2	0	1	1
131016	3	1	1	7
131016	4	1	1	7
131016	5	1	1	7
131016	6	0	1	1
131016	7	0	1	1
131016	8	1	0	3
131016	9	1	0	3
131016	10	1	0	3
131018	1	1	1	1
131018	2	1	1	1
131018	3	1	1	1
131018	4	1	1	1
131018	5	1	1	1
131018	6	1	1	7
131018	7	0	1	2
131018	8	1	0	3
131018	9	1	0	3
131018	10	0	0	88
131020	1	1	1	1
131020	2	1	1	1
131020	3	1	1	1
131020	4	1	1	7
131020	5	1	1	7
131020	6	0	1	7
131020	7	0	1	6
131020	8	0	1	7
131020	9	0	1	7
131020	10	0	1	7
131021	1	1	1	1
131021	2	1	1	1
131021	3	1	1	1
131021	4	1	1	1
131021	5	1	1	7
131021	6	0	1	7
131021	7	0	1	6
131021	8	0	1	7
131021	9	0	1	9
131021	10	0	1	1
131022	1	1	1	3
131022	2	1	1	1
131022	3	1	1	1
131022	4	1	1	1
131022	5	1	1	1
131022	6	0	1	1
131022	7	0	1	1
131022	8	1	1	3
131022	9	1	1	3
131022	10	0	1	3
131023	1	1	1	7
131023	2	1	1	7
131023	3	1	1	7
131023	4	1	1	7
131023	5	1	1	7
131023	6	1	1	7
131023	7	0	1	2
131023	8	1	0	3
131023	9	1	0	3
131023	10	1	0	3
131024	1	1	1	7
131024	2	1	1	7
131024	3	1	1	7
131024	4	1	1	8
131024	5	1	1	7
131024	6	1	1	7
131024	7	0	1	2
131024	8	1	0	3
131024	9	1	0	3
131024	10	0	0	88
131025	1	0	1	1
131025	2	1	1	1
131025	3	1	1	1
131025	4	1	1	3
131025	5	1	1	3
131025	6	1	1	1
131025	7	1	1	1
131025	8	1	1	1
131025	9	1	0	3
131025	10	1	0	3
131026	1	1	1	1
131026	2	1	1	1
131026	3	1	1	3
131026	4	1	1	3
131026	5	1	1	3
131026	6	1	1	1
131026	7	1	1	1
131026	8	1	1	1
131026	9	1	1	3
131026	10	1	1	3
131027	1	1	1	6
131027	2	1	1	6
131027	3	1	1	1
131027	4	1	1	1
131027	5	1	1	1
131027	6	1	1	1
131027	7	1	1	6
131027	8	1	1	6
131027	9	1	1	6
131027	10	1	1	3
131028	1	1	1	1
131028	2	1	1	1
131028	3	1	1	1
131028	4	1	1	6
131028	5	1	1	6
131028	6	1	1	6
131028	7	1	1	6
131028	8	1	1	6
131028	9	1	1	6
131028	10	1	1	6
131029	1	1	1	7
131029	2	1	1	1
131029	3	1	1	7
131029	4	1	1	7
131029	5	1	1	7
131029	6	1	1	7
131029	7	1	1	6
131029	8	1	1	7
131029	9	1	0	3
131029	10	1	1	7
131030	1	1	1	1
