CHILDCODE	HHDCIDR5	HVEMDER5	MADDECR5	WHOPRVR5
31039	1	1	1	1
31039	2	1	0	3
31039	3	1	1	3
31039	4	1	0	3
31039	5	1	1	3
31039	6	1	1	3
31039	7	1	1	1
31039	8	0	0	77
31039	9	1	0	3
31039	10	1	1	3
31039	11	1	1	1
31040	1	1	1	1
31040	2	1	1	3
31040	3	1	1	1
31040	4	1	1	1
31040	5	1	1	3
31040	6	1	1	3
31040	7	1	1	1
31040	8	1	1	1
31040	9	1	1	3
31040	10	1	1	1
31040	11	1	1	2
31041	1	1	1	1
31041	2	1	1	3
31041	3	1	0	77
31041	4	1	1	3
31041	5	1	1	1
31041	6	1	1	3
31041	7	1	0	3
31041	8	1	0	3
31041	9	1	0	3
31041	10	1	1	3
31041	11	1	1	2
31043	1	1	1	1
31043	2	1	1	3
31043	3	1	1	3
31043	4	1	1	1
31043	5	1	1	1
31043	6	1	1	1
31043	7	1	1	7
31043	8	1	1	1
31043	9	1	1	3
31043	10	1	1	1
31043	11	1	1	1
31045	1	1	1	1
31045	2	1	0	3
31045	3	1	1	3
31045	4	1	1	3
31045	5	1	1	7
31045	6	1	1	3
31045	7	1	1	7
31045	8	1	1	1
31045	9	1	1	3
31045	10	1	1	1
31045	11	1	1	1
31046	1	1	1	1
31046	2	1	0	3
31046	3	1	1	1
31046	4	1	1	1
31046	5	1	1	1
31046	6	1	1	1
31046	7	1	1	1
31046	8	1	1	1
31046	9	1	1	1
31046	10	1	1	1
31046	11	1	1	1
31048	1	1	1	1
31048	2	1	0	2
31048	3	1	1	6
31048	4	1	1	6
31048	5	1	1	6
31048	6	1	1	6
31048	7	1	1	6
31048	8	1	1	6
31048	9	1	1	6
31048	10	1	1	6
31048	11	1	1	6
31049	1	1	1	1
31049	2	1	1	3
31049	3	1	1	3
31049	4	1	1	1
31049	5	1	1	1
31049	6	1	1	7
31049	7	1	1	1
31049	8	1	1	1
31049	9	1	1	8
31049	10	1	1	8
31049	11	1	1	1
31050	1	1	1	1
31050	2	1	1	3
31050	3	1	1	8
31050	4	1	1	3
31050	5	1	1	3
31050	6	1	0	4
31050	7	1	0	3
31050	8	1	0	3
31050	9	1	1	3
31050	10	1	1	7
31050	11	1	1	6
31052	1	1	1	1
31052	2	1	1	7
31052	3	1	1	1
31052	4	1	1	1
31052	5	1	1	7
31052	6	1	1	1
31052	7	1	1	1
31052	8	1	1	7
31052	9	1	1	1
31052	10	1	1	7
31052	11	1	1	6
31058	1	1	1	1
31058	2	1	1	6
31058	3	1	1	6
31058	4	1	1	6
31058	5	1	1	1
31058	6	1	1	1
31058	7	1	1	1
31058	8	1	1	1
31058	9	1	1	6
31058	10	1	1	1
31058	11	1	1	1
31059	1	1	1	1
31059	2	1	1	2
31059	3	1	1	2
31059	4	1	1	2
31059	5	1	1	1
31059	6	1	1	2
31059	7	1	1	1
31059	8	1	1	1
31059	9	1	1	2
31059	10	1	1	1
31059	11	1	1	2
31060	1	1	1	1
31060	2	1	1	3
31060	3	1	1	3
31060	4	1	1	7
31060	5	1	1	1
31060	6	1	1	3
31060	7	1	1	1
31060	8	1	1	7
31060	9	1	1	7
31060	10	1	1	1
31060	11	1	1	7
31079	1	1	1	1
31079	2	1	1	3
31079	3	1	1	1
31079	4	1	1	7
31079	5	1	1	1
31079	6	1	1	7
31079	7	1	1	1
31079	8	1	1	1
31079	9	1	1	7
31079	10	1	1	1
31079	11	1	1	1
31096	1	1	1	1
31096	2	1	1	1
31096	3	1	1	5
31096	4	1	0	2
31096	5	1	1	1
31096	6	1	1	1
31096	7	1	1	2
31096	8	1	1	1
31096	9	1	0	2
31096	10	1	1	1
31096	11	1	1	2
31098	1	1	1	1
31098	2	1	1	2
31098	3	1	1	2
31098	4	1	1	2
31098	5	1	1	1
31098	6	1	1	2
31098	7	1	1	1
31098	8	1	1	2
31098	9	1	1	2
31098	10	1	1	2
31098	11	1	1	2
31108	1	1	1	1
31108	2	1	0	3
31108	3	1	0	3
31108	4	1	1	7
31108	5	1	1	1
31108	6	1	1	3
31108	7	1	1	7
31108	8	1	1	7
31108	9	1	1	3
31108	10	1	1	1
31108	11	1	1	1
31134	1	1	1	1
31134	2	1	1	6
31134	3	1	1	1
31134	4	1	1	2
31134	5	1	1	1
31134	6	1	1	1
31134	7	1	1	1
31134	8	1	1	1
31134	9	1	1	1
31134	10	1	1	1
31134	11	1	1	1
41001	1	1	1	1
41001	2	1	0	3
41001	3	1	1	7
41001	4	1	1	7
41001	5	1	1	1
41001	6	1	1	3
41001	7	1	1	7
41001	8	1	1	3
41001	9	1	1	7
41001	10	1	1	7
41001	11	1	1	1
41002	1	1	1	1
41002	2	1	0	3
41002	3	1	0	1
41002	4	1	0	3
41002	5	1	1	1
41002	6	1	1	3
41002	7	1	1	1
41002	8	1	1	1
41002	9	1	1	1
41002	10	1	1	1
41002	11	1	1	1
41003	1	1	1	1
41003	2	1	0	3
41003	3	1	0	3
41003	4	1	0	3
41003	5	1	1	1
41003	6	1	1	7
41003	7	1	1	7
41003	8	1	0	3
41003	9	1	0	3
41003	10	1	1	7
41003	11	1	1	1
41004	1	1	1	1
41004	2	1	1	3
41004	3	1	1	1
41004	4	1	1	1
41004	5	1	1	1
41004	6	1	1	1
41004	7	1	1	1
41004	8	0	1	1
41004	9	1	1	1
41004	10	1	0	4
41004	11	1	0	4
41005	1	1	1	1
41005	2	1	1	3
41005	3	1	1	1
41005	4	1	1	3
41005	5	1	1	1
41005	6	1	1	1
41005	7	1	1	1
41005	8	1	1	1
41005	9	1	1	1
41005	10	1	1	1
41005	11	1	1	1
41006	1	1	1	1
41006	2	1	1	3
41006	3	1	1	1
41006	4	1	1	3
41006	5	1	1	1
41006	6	1	0	3
41006	7	1	1	1
41006	8	1	1	1
41006	9	1	1	1
41006	10	1	1	1
41006	11	1	1	1
41007	1	1	1	1
41007	2	1	1	3
41007	3	0	1	1
41007	4	0	1	1
41007	5	0	1	1
41007	6	0	1	8
41007	7	0	1	7
41007	8	0	1	1
41007	9	1	1	6
41007	10	1	1	3
41007	11	1	1	6
41008	1	1	1	1
41008	2	1	0	3
41008	3	1	1	7
41008	4	1	0	3
41008	5	1	1	1
41008	6	1	1	7
41008	7	1	1	7
41008	8	1	1	7
41008	9	1	1	7
41008	10	1	1	1
41008	11	1	1	1
41009	1	1	1	3
41009	2	1	1	3
41009	3	0	1	1
41009	4	1	1	1
41009	5	1	1	1
41009	6	1	1	3
41009	7	1	1	3
41009	8	1	1	1
41009	9	1	1	7
41009	10	1	1	1
41009	11	1	1	6
41010	1	1	1	1
41010	2	1	1	7
41010	3	1	1	1
41010	4	1	1	1
41010	5	1	1	1
41010	6	1	1	1
41010	7	1	1	1
41010	8	1	1	1
41010	9	1	1	1
41010	10	1	1	1
41010	11	1	1	6
41011	1	1	1	1
41011	2	1	0	3
41011	3	1	1	7
41011	4	1	0	1
41011	5	1	1	1
41011	6	1	1	8
41011	7	1	1	7
41011	8	1	0	4
41011	9	1	1	7
41011	10	1	1	1
41011	11	1	1	1
41012	1	1	1	1
41012	2	0	1	6
41012	3	0	1	1
41012	4	0	1	1
41012	5	1	1	1
41012	6	1	1	6
41012	7	1	1	1
41012	8	0	0	2
41012	9	0	1	6
41012	10	1	1	1
41012	11	1	1	6
41013	1	1	1	1
41013	2	1	1	2
41013	3	1	1	1
41013	4	1	1	1
41013	5	1	1	1
41013	6	1	1	1
41013	7	1	1	1
41013	8	0	1	1
41013	9	1	1	1
41013	10	1	1	1
41013	11	1	1	1
41014	1	1	1	1
41014	2	1	0	3
41014	3	1	1	7
41014	4	1	1	1
41014	5	1	1	1
41014	6	1	1	1
41014	7	1	1	1
41014	8	1	0	3
41014	9	1	1	7
41014	10	1	1	1
41014	11	1	1	1
41015	1	0	1	1
41015	2	1	0	3
41015	3	1	1	1
41015	4	1	1	1
41015	5	1	1	1
41015	6	1	1	1
41015	7	1	1	1
41015	8	1	1	1
41015	9	1	1	1
41015	10	1	1	1
41015	11	1	1	1
41016	1	0	1	1
41016	2	1	1	3
41016	3	1	1	3
41016	4	0	1	1
41016	5	0	1	1
41016	6	1	1	3
41016	7	0	1	1
41016	8	0	1	1
41016	9	1	1	7
41016	10	1	1	7
41016	11	1	1	6
41017	1	1	1	1
41017	2	1	1	3
41017	3	1	1	1
41017	4	1	1	3
41017	5	1	1	1
41017	6	1	1	3
41017	7	1	1	1
41017	8	1	1	1
41017	9	1	1	3
41017	10	1	1	1
41017	11	1	1	1
41019	1	1	1	1
41019	2	1	1	7
41019	3	1	1	1
41019	4	1	1	1
41019	5	1	1	1
41019	6	1	1	8
41019	7	0	1	1
41019	8	0	1	1
41019	9	1	1	1
41019	10	1	1	7
41019	11	1	1	6
41020	1	1	1	1
41020	2	0	1	7
41020	3	1	1	1
41020	4	1	1	1
41020	5	1	1	1
41020	6	1	1	1
41020	7	1	1	1
41020	8	0	1	7
41020	9	1	1	1
41020	10	0	1	1
41020	11	0	1	1
41021	1	1	1	1
41021	2	1	0	3
41021	3	1	1	8
41021	4	1	1	7
41021	5	1	1	1
41021	6	1	1	7
41021	7	1	1	1
41021	8	1	1	1
41021	9	1	1	7
41021	10	1	1	7
41021	11	1	1	1
41022	1	1	1	1
41022	2	1	1	3
41022	3	1	1	5
41022	4	1	1	1
41022	5	1	1	1
41022	6	1	1	1
41022	7	1	1	1
41022	8	1	1	1
41022	9	1	1	1
41022	10	1	1	1
41022	11	1	1	1
41023	1	1	1	1
41023	2	1	1	3
41023	3	1	1	1
41023	4	1	1	3
41023	5	1	1	1
41023	6	1	1	3
41023	7	1	1	1
41023	8	1	1	1
41023	9	1	1	1
41023	10	1	1	7
41023	11	1	1	1
41024	1	1	1	1
41024	2	0	1	3
41024	3	1	1	1
41024	4	1	1	1
41024	5	1	0	3
41024	6	1	1	1
41024	7	1	1	1
41024	8	1	1	5
41024	9	1	1	3
41024	10	1	1	3
41024	11	1	1	1
41025	1	1	1	1
41025	2	1	1	3
41025	3	1	1	1
41025	4	1	1	1
41025	5	1	1	7
41025	6	1	1	3
41025	7	1	1	1
41025	8	1	1	1
41025	9	1	1	1
41025	10	1	1	7
41025	11	1	1	1
41026	1	1	1	1
41026	2	1	1	8
41026	3	1	1	8
41026	4	1	1	1
41026	5	1	1	1
41026	6	1	1	8
41026	7	1	1	1
41026	8	1	1	1
41026	9	1	1	1
41026	10	1	1	1
41026	11	1	1	6
41027	1	1	1	1
41027	2	1	0	4
41027	3	1	1	1
41027	4	1	0	4
41027	5	1	1	1
41027	6	1	0	4
41027	7	1	1	1
41027	8	1	1	1
41027	9	1	1	1
41027	10	1	1	1
41027	11	1	1	1
41028	1	1	1	1
41028	2	1	1	3
41028	3	1	1	3
41028	4	1	1	3
41028	5	1	1	3
41028	6	1	1	1
41028	7	1	1	1
41028	8	1	1	1
41028	9	1	1	1
41028	10	1	1	7
41028	11	1	1	1
41030	1	1	1	1
41030	2	0	0	1
41030	3	1	1	1
41030	4	1	1	1
41030	5	1	1	1
41030	6	1	1	8
41030	7	1	1	1
41030	8	1	1	1
41030	9	1	1	1
41030	10	1	1	1
41030	11	1	1	1
41031	1	1	1	1
41031	2	1	0	3
41031	3	1	1	6
41031	4	1	1	7
41031	5	1	0	3
41031	6	1	0	3
41031	7	1	1	7
41031	8	1	1	1
41031	9	1	1	1
41031	10	1	1	7
41031	11	1	1	1
41032	1	0	1	1
41032	2	1	0	3
41032	3	1	1	7
41032	4	1	1	7
41032	5	1	1	7
41032	6	1	0	3
41032	7	1	0	3
41032	8	1	1	7
41032	9	1	0	3
41032	10	0	1	3
41032	11	0	1	1
41034	1	1	1	1
41034	2	1	0	3
41034	3	1	0	3
41034	4	1	0	3
41034	5	1	0	3
41034	6	1	1	7
41034	7	1	0	3
41034	8	1	0	3
41034	9	1	0	5
41034	10	1	1	6
41034	11	1	1	7
41036	1	1	1	1
41036	2	1	1	8
41036	3	1	1	8
41036	4	1	1	1
41036	5	1	1	1
41036	6	1	1	8
41036	7	1	1	1
41036	8	1	1	1
41036	9	1	1	1
41036	10	1	1	1
41036	11	1	1	6
41037	1	1	1	1
41037	2	1	0	3
41037	3	1	1	7
41037	4	1	1	1
41037	5	1	1	1
41037	6	1	0	3
41037	7	1	1	7
41037	8	1	1	1
41037	9	1	1	1
41037	10	1	1	7
41037	11	1	1	6
41038	1	1	1	1
41038	2	1	1	1
41038	3	1	1	1
41038	4	1	1	1
41038	5	1	1	1
41038	6	1	1	1
41038	7	1	1	1
41038	8	1	1	1
41038	9	1	1	1
41038	10	1	1	7
41038	11	1	1	6
41039	1	1	1	3
41039	2	1	0	3
41039	3	1	0	3
41039	4	1	1	3
41039	5	1	1	3
41039	6	1	0	3
41039	7	1	1	3
41039	8	0	0	7
41039	9	1	1	3
41039	10	1	1	3
41039	11	1	1	1
41041	1	1	1	1
41041	2	1	0	3
41041	3	1	1	7
41041	4	1	1	3
41041	5	1	0	1
41041	6	1	0	3
41041	7	1	0	3
41041	8	1	1	1
41041	9	1	1	7
41041	10	1	1	7
41041	11	1	1	6
41042	1	1	1	1
41042	2	1	1	3
41042	3	1	1	1
41042	4	1	1	3
41042	5	1	1	1
41042	6	1	1	3
41042	7	1	1	3
41042	8	1	1	1
41042	9	1	1	3
41042	10	1	1	1
41042	11	1	1	1
41043	1	1	1	1
41043	2	1	0	3
41043	3	1	1	7
41043	4	1	1	7
41043	5	1	1	1
41043	6	1	1	7
41043	7	1	1	1
41043	8	1	1	1
41043	9	1	1	1
41043	10	1	1	7
41043	11	1	1	1
41046	1	1	1	1
41046	2	1	1	2
41046	3	1	1	1
41046	4	1	1	6
41046	5	1	1	1
41046	6	1	1	1
41046	7	1	1	1
41046	8	1	1	6
41046	9	1	1	6
41046	10	1	1	1
41046	11	1	1	6
41047	1	1	1	1
41047	2	1	1	3
41047	3	1	1	3
41047	4	1	1	3
41047	5	1	1	3
41047	6	1	1	1
41047	7	1	1	1
41047	8	1	1	1
41047	9	1	1	1
41047	10	1	1	1
41047	11	1	1	1
41049	1	1	1	1
41049	2	1	1	1
41049	3	1	1	1
41049	4	1	1	1
41049	5	1	1	3
41049	6	1	1	1
41049	7	1	1	1
41049	8	0	1	1
41049	9	1	1	1
41049	10	1	1	1
41049	11	1	1	1
41050	1	1	1	1
41050	2	1	1	3
41050	3	1	1	3
41050	4	1	0	3
41050	5	1	1	1
41050	6	1	0	3
41050	7	1	1	3
41050	8	1	1	1
41050	9	1	1	1
41050	10	1	1	1
41050	11	1	1	1
41059	1	1	1	1
41059	2	1	1	7
41059	3	1	1	7
41059	4	1	1	1
41059	5	1	1	7
41059	6	1	1	1
41059	7	1	1	7
41059	8	1	1	4
41059	9	1	1	7
41059	10	1	1	1
41059	11	1	1	1
41092	1	1	1	1
41092	2	1	1	3
41092	3	1	1	7
41092	4	1	1	7
41092	5	1	1	7
41092	6	1	1	7
41092	7	1	1	1
41092	8	1	1	1
41092	9	1	1	1
41092	10	1	1	7
41092	11	1	1	1
41106	1	1	1	1
41106	2	0	0	7
41106	3	1	1	7
41106	4	1	1	1
41106	5	1	1	1
41106	6	1	1	8
41106	7	1	1	1
41106	8	1	1	8
41106	9	1	1	1
41106	10	1	1	1
41106	11	1	1	1
41109	1	1	1	1
41109	2	1	0	3
41109	3	1	1	3
41109	4	1	0	3
41109	5	1	1	1
41109	6	1	1	7
41109	7	1	1	1
41109	8	1	1	1
41109	9	1	1	1
41109	10	1	1	1
41109	11	1	1	1
41110	1	1	1	1
41110	2	1	1	1
41110	3	1	1	1
41110	4	1	1	1
41110	5	1	1	1
41110	6	1	1	1
41110	7	0	1	1
41110	8	1	1	1
41110	9	1	1	1
41110	10	0	1	1
41110	11	0	1	1
41114	1	1	1	1
41114	2	1	1	3
41114	3	1	1	1
41114	4	1	1	1
41114	5	1	1	1
41114	6	1	1	7
41114	7	1	1	1
41114	8	1	1	1
41114	9	1	1	7
41114	10	1	1	7
41114	11	1	1	1
41130	1	1	1	1
41130	2	1	0	3
41130	3	1	0	3
41130	4	1	1	1
41130	5	1	0	3
41130	6	1	1	1
41130	7	1	1	3
41130	8	1	1	1
41130	9	1	0	3
41130	10	1	1	3
41130	11	1	1	1
51002	1	1	1	1
51002	2	1	1	7
51002	3	1	1	1
51002	4	1	1	1
51002	5	1	1	3
51002	6	1	1	3
51002	7	1	1	1
51002	8	1	1	1
51002	9	1	1	1
51002	10	1	1	7
51002	11	1	1	7
51003	1	1	1	1
51003	2	1	1	1
51003	3	1	1	1
51003	4	1	1	1
51003	5	1	1	1
51003	6	1	1	1
51003	7	1	1	6
51003	8	0	1	1
51003	9	0	1	6
51003	10	1	1	6
51003	11	1	1	6
51004	1	1	1	1
51004	2	1	1	1
51004	3	1	1	1
51004	4	1	1	1
51004	5	1	1	1
51004	6	1	1	1
51004	7	1	1	1
51004	8	0	1	1
51004	9	1	1	1
51004	10	0	1	1
51004	11	0	1	1
51005	1	1	1	1
51005	2	1	1	3
51005	3	1	1	3
51005	4	1	1	1
51005	5	1	1	3
51005	6	1	1	1
51005	7	1	1	1
51005	8	1	1	1
51005	9	1	1	3
51005	10	1	1	1
51005	11	1	1	1
51006	1	1	1	1
51006	2	1	1	3
51006	3	0	1	1
51006	4	1	1	3
51006	5	0	1	1
51006	6	1	0	2
51006	7	0	1	1
51006	8	0	1	1
51006	9	0	1	1
51006	10	1	1	1
51006	11	0	1	1
51008	1	1	1	1
51008	2	1	1	1
51008	3	1	1	1
51008	4	1	1	1
51008	5	1	1	7
51008	6	1	1	1
51008	7	1	1	1
51008	8	1	1	1
51008	9	1	1	1
51008	10	1	1	1
51008	11	1	1	1
51009	1	1	1	1
51009	2	0	1	7
51009	3	1	1	1
51009	4	1	1	1
51009	5	1	1	1
51009	6	1	1	1
51009	7	1	1	1
51009	8	0	1	1
51009	9	1	1	7
51009	10	0	1	1
51009	11	0	1	1
51010	1	1	1	1
51010	2	1	1	3
51010	3	1	1	1
51010	4	1	1	1
51010	5	1	1	1
51010	6	1	1	3
51010	7	1	1	1
51010	8	1	1	1
51010	9	1	1	3
51010	10	1	1	1
51010	11	1	1	1
51011	1	1	1	1
51011	2	1	1	3
51011	3	1	1	1
51011	4	1	1	1
51011	5	1	1	1
51011	6	1	1	3
51011	7	1	1	1
51011	8	1	1	1
51011	9	1	1	7
51011	10	1	1	1
51011	11	1	1	1
51013	1	1	1	1
51013	2	1	1	3
51013	3	1	1	3
51013	4	1	1	3
51013	5	1	1	3
51013	6	1	1	3
51013	7	1	1	3
51013	8	1	1	3
51013	9	1	1	3
51013	10	1	1	3
51013	11	1	1	1
51015	1	1	1	1
51015	2	1	1	3
51015	3	1	1	1
51015	4	1	1	1
51015	5	1	1	1
51015	6	1	1	1
51015	7	1	1	1
51015	8	1	1	1
51015	9	1	1	1
51015	10	1	1	1
51015	11	1	1	1
51016	1	1	1	1
51016	2	1	1	7
51016	3	1	1	1
51016	4	1	1	1
51016	5	1	1	7
51016	6	1	1	1
51016	7	1	1	1
51016	8	1	1	1
51016	9	1	1	7
51016	10	1	1	1
51016	11	1	1	6
51017	1	1	1	1
51017	2	1	1	7
51017	3	1	1	7
51017	4	1	1	1
51017	5	1	1	1
51017	6	1	1	1
51017	7	1	1	1
51017	8	1	1	1
51017	9	1	1	7
51017	10	1	1	7
51017	11	1	1	6
51018	1	1	1	1
51018	2	1	1	7
51018	3	1	1	1
51018	4	1	1	1
51018	5	1	1	1
51018	6	1	1	3
51018	7	1	1	1
51018	8	1	1	1
51018	9	1	1	2
51018	10	1	1	7
51018	11	1	1	6
51019	1	1	1	8
51019	2	1	1	3
51019	3	1	1	3
51019	4	1	1	7
51019	5	1	1	1
51019	6	1	1	7
51019	7	1	1	1
51019	8	1	1	1
51019	9	1	1	1
51019	10	1	1	7
51019	11	1	1	6
51020	1	1	1	1
51020	2	1	1	3
51020	3	1	1	1
51020	4	1	1	1
51020	5	1	1	1
51020	6	1	1	1
51020	7	1	1	1
51020	8	1	1	1
51020	9	1	1	1
51020	10	1	1	1
51020	11	1	1	1
51022	1	1	1	1
51022	2	1	1	6
51022	3	1	1	3
51022	4	1	1	2
51022	5	1	1	1
51022	6	1	1	7
51022	7	1	1	1
51022	8	1	1	1
51022	9	1	1	1
51022	10	1	1	1
51022	11	1	1	6
51023	1	1	1	1
51023	2	1	1	3
51023	3	1	1	1
51023	4	1	1	1
51023	5	1	1	3
51023	6	1	1	1
51023	7	1	1	1
51023	8	1	1	1
51023	9	1	1	3
51023	10	1	1	1
51023	11	1	1	1
51024	1	1	1	1
51024	2	1	1	8
51024	3	1	1	1
51024	4	1	1	1
51024	5	1	1	1
51024	6	1	1	8
51024	7	1	1	1
51024	8	1	1	1
51024	9	1	1	1
51024	10	1	1	1
51024	11	1	1	6
51025	1	1	1	1
51025	2	1	1	7
51025	3	1	1	1
51025	4	1	1	7
51025	5	1	1	1
51025	6	1	1	7
51025	7	1	1	1
51025	8	1	1	1
51025	9	1	1	7
51025	10	1	1	7
51025	11	1	1	1
51026	1	1	1	1
51026	2	1	1	1
51026	3	1	1	1
51026	4	1	1	1
51026	5	1	1	1
51026	6	1	1	1
51026	7	1	1	1
51026	8	1	1	1
51026	9	1	1	1
51026	10	0	1	1
51026	11	0	1	1
51028	1	1	1	1
51028	2	1	1	3
51028	3	1	1	3
51028	4	1	1	3
51028	5	1	1	1
51028	6	1	1	3
51028	7	1	1	7
51028	8	1	1	1
51028	9	1	1	7
51028	10	1	1	1
51028	11	1	1	2
51029	1	1	1	1
51029	2	1	0	3
51029	3	0	1	1
51029	4	1	1	1
51029	5	1	1	1
51029	6	1	1	7
51029	7	1	1	7
51029	8	0	1	1
51029	9	1	1	7
51029	10	1	1	1
51029	11	1	1	1
51031	1	1	1	1
51031	2	1	1	3
51031	3	1	1	1
51031	4	1	1	1
51031	5	1	1	3
51031	6	1	1	1
51031	7	1	1	1
51031	8	1	1	1
51031	9	1	1	1
51031	10	1	1	3
51031	11	1	1	1
51032	1	1	1	1
51032	2	1	1	3
51032	3	1	1	7
51032	4	1	1	1
51032	5	1	1	7
51032	6	1	1	1
51032	7	1	1	7
51032	8	1	1	7
51032	9	1	1	3
51032	10	1	1	7
51032	11	1	1	6
51033	1	1	1	1
51033	2	1	1	7
51033	3	1	1	7
51033	4	1	1	1
51033	5	1	1	1
51033	6	1	1	1
51033	7	1	1	1
51033	8	1	1	1
51033	9	1	1	7
51033	10	1	1	1
51033	11	1	1	1
51034	1	1	1	1
51034	2	1	0	3
51034	3	1	1	3
51034	4	1	0	3
51034	5	1	1	3
51034	6	1	1	4
51034	7	1	1	1
51034	8	1	1	1
51034	9	1	1	3
51034	10	1	1	1
51034	11	1	1	1
51035	1	1	1	1
51035	2	1	1	3
51035	3	1	1	1
51035	4	1	1	1
51035	5	1	1	1
51035	6	1	1	3
51035	7	1	1	1
51035	8	1	1	1
51035	9	1	1	1
51035	10	1	1	1
51035	11	1	1	1
51036	1	1	1	3
51036	2	1	1	3
51036	3	0	1	1
51036	4	1	1	3
51036	5	1	1	1
51036	6	0	1	1
51036	7	1	1	1
51036	8	0	0	3
51036	9	1	1	3
51036	10	1	1	3
51036	11	1	1	1
51037	1	1	1	1
51037	2	1	1	3
51037	3	1	1	1
51037	4	1	1	1
51037	5	1	1	1
51037	6	1	1	1
51037	7	1	1	1
51037	8	1	1	1
51037	9	1	1	1
51037	10	1	1	1
51037	11	1	1	1
51038	1	1	1	1
51038	2	1	1	3
51038	3	1	1	1
51038	4	1	1	1
51038	5	1	1	7
51038	6	1	1	1
51038	7	1	1	1
51038	8	1	1	1
51038	9	1	1	3
51038	10	1	1	7
51038	11	1	1	1
51039	1	1	1	1
51039	2	1	0	3
51039	3	1	1	3
51039	4	1	1	3
51039	5	1	1	1
51039	6	1	1	3
51039	7	1	1	1
51039	8	1	1	1
51039	9	1	1	3
51039	10	1	1	3
51039	11	1	1	1
51040	1	0	1	1
51040	2	1	1	2
51040	3	0	1	1
51040	4	1	1	2
51040	5	0	1	1
51040	6	1	1	2
51040	7	0	1	1
51040	8	0	1	1
51040	9	1	1	1
51040	10	1	1	1
51040	11	1	1	2
51041	1	1	1	1
51041	2	1	1	3
51041	3	1	1	3
51041	4	1	1	3
51041	5	1	1	3
51041	6	1	1	3
51041	7	1	1	1
51041	8	1	1	1
51041	9	1	1	3
51041	10	1	1	3
51041	11	1	1	3
51042	1	1	1	1
51042	2	1	1	3
51042	3	1	1	1
51042	4	1	1	1
51042	5	1	1	1
51042	6	1	1	1
51042	7	1	1	3
51042	8	1	1	1
51042	9	1	1	7
51042	10	1	1	7
51042	11	1	1	7
51043	1	1	1	1
51043	2	1	1	1
51043	3	1	1	1
51043	4	1	1	1
51043	5	1	1	3
51043	6	1	1	1
51043	7	1	1	1
51043	8	1	1	1
51043	9	1	1	3
51043	10	1	1	3
51043	11	1	1	1
51044	1	1	1	1
51044	2	1	1	2
51044	3	1	1	1
51044	4	1	1	2
51044	5	1	1	1
51044	6	1	1	2
51044	7	1	1	2
51044	8	1	1	2
51044	9	1	1	2
51044	10	1	1	1
51044	11	1	1	2
51045	1	1	1	1
51045	2	1	1	3
51045	3	1	1	1
51045	4	1	1	1
51045	5	0	0	3
51045	6	1	1	1
51045	7	1	1	1
51045	8	1	1	3
51045	9	1	1	3
51045	10	1	1	3
51045	11	1	1	1
51046	1	1	1	1
51046	2	1	1	1
51046	3	1	1	1
51046	4	1	1	1
51046	5	1	1	1
51046	6	1	1	1
51046	7	1	1	1
51046	8	1	1	1
51046	9	1	1	1
51046	10	1	1	7
51046	11	1	1	6
51047	1	1	1	1
51047	2	1	1	3
51047	3	1	1	3
51047	4	1	1	7
51047	5	1	1	1
51047	6	1	1	3
51047	7	1	1	1
51047	8	1	1	7
51047	9	1	1	1
51047	10	1	1	7
51047	11	1	1	2
51048	1	0	1	1
51048	2	1	1	3
51048	3	1	1	3
51048	4	1	1	1
51048	5	1	1	1
51048	6	1	1	1
51048	7	1	1	1
51048	8	1	1	1
51048	9	1	1	3
51048	10	1	1	1
51048	11	1	1	1
51049	1	1	1	1
51049	2	1	1	3
51049	3	1	0	3
51049	4	1	1	7
51049	5	1	1	1
51049	6	1	1	3
51049	7	1	1	1
51049	8	1	1	1
51049	9	1	1	3
51049	10	1	1	1
51049	11	1	1	1
51057	1	1	1	1
51057	2	1	1	7
51057	3	1	1	3
51057	4	1	1	7
51057	5	1	1	1
51057	6	1	1	7
51057	7	1	1	1
51057	8	1	1	1
51057	9	1	1	1
51057	10	1	1	7
51057	11	1	1	2
51070	1	1	1	1
51070	2	1	1	7
51070	3	1	1	1
51070	4	1	1	1
51070	5	1	1	1
51070	6	1	1	1
51070	7	1	1	1
51070	8	1	1	1
51070	9	1	1	1
51070	10	1	1	1
51070	11	1	1	1
61001	1	1	1	1
61001	2	1	1	1
61001	3	1	1	1
61001	4	1	1	1
61001	5	1	1	1
61001	6	1	1	1
61001	7	1	1	1
61001	8	1	1	1
61001	9	1	1	1
61001	10	1	1	1
61001	11	1	1	1
61003	1	1	1	1
61003	2	1	1	8
61003	3	1	1	3
61003	4	1	1	7
61003	5	1	1	1
61003	6	1	1	3
61003	7	1	1	1
61003	8	1	1	1
61003	9	1	1	3
61003	10	1	1	1
61003	11	1	1	2
61004	1	1	1	1
61004	2	1	1	3
61004	3	1	1	1
61004	4	1	1	1
61004	5	1	1	1
61004	6	1	1	1
61004	7	1	1	3
61004	8	1	1	8
61004	9	1	1	8
61004	10	1	1	1
61004	11	1	1	6
61006	1	1	1	1
61006	2	1	1	1
61006	3	1	1	1
61006	4	1	1	1
61006	5	1	1	1
61006	6	1	1	1
61006	7	1	1	1
61006	8	1	1	1
61006	9	1	1	1
61006	10	0	1	1
61006	11	0	1	6
61008	1	0	1	1
61008	2	1	0	1
61008	3	1	1	1
61008	4	1	1	4
