CHILDCODE	EDCHSTR5	EDGRADER5	CMPGRDR5	TYSCR5	SMESCHR5	PROVR5	SCHNMER5
141016	14	30	1	3	1	 	 
141016	15	31	1	3	1	 	 
141016	16	32	1	3	1	 	 
141017	13	0	 	 	 	 	 
141017	14	0	 	 	 	 	 
141017	15	0	 	 	 	 	 
141017	16	0	 	 	 	 	 
141018	13	25	1	3	1	98	249
141018	14	26	1	3	1	 	 
141018	15	29	1	1	0	98	263
141018	16	30	4	1	1	 	 
141019	13	0	 	 	 	 	 
141019	14	0	 	 	 	 	 
141019	15	0	 	 	 	 	 
141019	16	0	 	 	 	 	 
141020	13	0	 	 	 	 	 
141020	14	13	3	3	0	4	1098
141020	15	0	 	 	 	 	 
141020	16	0	 	 	 	 	 
141025	13	30	1	3	1	98	355
141025	14	31	1	3	1	 	 
141025	15	32	1	3	1	 	 
141025	16	33	4	3	1	 	 
141026	13	29	1	3	0	98	1128
141026	14	30	1	3	1	 	 
141026	15	31	1	3	1	 	 
141026	16	32	4	3	1	 	 
141027	13	30	1	3	1	98	278
141027	14	31	1	3	1	 	 
141027	15	34	1	3	1	 	 
141027	16	38	4	1	0	4	1097
141028	13	0	 	 	 	 	 
141028	14	0	 	 	 	 	 
141028	15	0	 	 	 	 	 
141028	16	0	 	 	 	 	 
141029	13	25	1	3	1	98	242
141029	14	26	1	3	1	 	 
141029	15	0	 	 	 	 	 
141029	16	0	 	 	 	 	 
141030	13	30	1	3	1	4	218
141030	14	31	1	3	1	 	 
141030	15	34	1	3	1	 	 
141030	16	0	 	 	 	 	 
141031	13	0	 	 	 	 	 
141031	14	0	 	 	 	 	 
141031	15	0	 	 	 	 	 
141031	16	0	 	 	 	 	 
141032	13	30	1	3	1	98	262
141032	14	31	1	3	1	 	 
141032	15	34	1	3	1	 	 
141032	16	0	 	 	 	 	 
141033	13	22	1	7	1	98	264
141033	14	26	1	7	1	 	 
141033	15	38	1	7	1	 	 
141033	16	38	4	7	1	 	 
141034	13	0	 	 	 	 	 
141034	14	0	 	 	 	 	 
141034	15	0	 	 	 	 	 
141034	16	0	 	 	 	 	 
141035	13	29	1	3	0	98	278
141035	14	30	1	3	1	 	 
141035	15	31	1	3	1	 	 
141035	16	32	4	3	1	 	 
141036	13	0	 	 	 	 	 
141036	14	0	 	 	 	 	 
141036	15	0	 	 	 	 	 
141036	16	0	 	 	 	 	 
141037	13	0	 	 	 	 	 
141037	14	0	 	 	 	 	 
141037	15	0	 	 	 	 	 
141037	16	0	 	 	 	 	 
141039	13	29	1	3	0	98	270
141039	14	30	1	3	1	 	 
141039	15	31	1	3	1	 	 
141039	16	32	4	3	1	 	 
141040	13	0	 	 	 	 	 
141040	14	0	 	 	 	 	 
141040	15	0	 	 	 	 	 
141040	16	0	 	 	 	 	 
141041	13	0	 	 	 	 	 
141041	14	0	 	 	 	 	 
141041	15	0	 	 	 	 	 
141041	16	0	 	 	 	 	 
141042	13	0	 	 	 	 	 
141042	14	0	 	 	 	 	 
141042	15	0	 	 	 	 	 
141042	16	0	 	 	 	 	 
141043	13	21	1	3	1	98	1123
141043	14	23	1	3	1	 	 
141043	15	0	 	 	 	 	 
141043	16	0	 	 	 	 	 
141044	13	0	 	 	 	 	 
141044	14	0	 	 	 	 	 
141044	15	0	 	 	 	 	 
141044	16	0	 	 	 	 	 
141045	13	25	1	3	1	98	247
141045	14	23	1	3	1	 	 
141045	15	0	 	 	 	 	 
141045	16	0	 	 	 	 	 
141047	13	21	1	3	0	98	242
141047	14	22	1	3	1	 	 
141047	15	26	1	3	1	 	 
141047	16	0	 	 	 	 	 
141048	13	0	 	 	 	 	 
141048	14	0	 	 	 	 	 
141048	15	0	 	 	 	 	 
141048	16	0	 	 	 	 	 
141049	13	0	 	 	 	 	 
141049	14	0	 	 	 	 	 
141049	15	0	 	 	 	 	 
141049	16	0	 	 	 	 	 
141050	13	0	 	 	 	 	 
141050	14	0	 	 	 	 	 
141050	15	0	 	 	 	 	 
141050	16	0	 	 	 	 	 
141051	13	0	 	 	 	 	 
141051	14	0	 	 	 	 	 
141051	15	0	 	 	 	 	 
141051	16	0	 	 	 	 	 
141052	13	29	1	3	1	4	218
141052	14	30	1	3	1	 	 
141052	15	31	1	3	1	 	 
141052	16	32	1	3	1	 	 
141062	13	21	1	3	0	4	215
141062	14	0	 	 	 	 	 
141062	15	0	 	 	 	 	 
141062	16	0	 	 	 	 	 
141066	13	30	3	3	0	98	257
141066	14	29	3	3	0	98	275
141066	15	0	 	 	 	 	 
141066	16	0	 	 	 	 	 
141073	13	0	 	 	 	 	 
141073	14	38	4	3	0	98	1120
141073	15	14	1	3	1	 	 
141073	16	15	4	3	1	 	 
141076	13	0	 	 	 	 	 
141076	14	0	 	 	 	 	 
141076	15	0	 	 	 	 	 
141076	16	0	 	 	 	 	 
151001	13	30	1	3	1	98	267
151001	14	31	1	3	1	 	 
151001	15	32	1	3	1	 	 
151001	16	33	4	3	1	 	 
151002	13	0	 	 	 	 	 
151002	14	0	 	 	 	 	 
151002	15	0	 	 	 	 	 
151002	16	0	 	 	 	 	 
151003	13	31	1	3	1	98	332
151003	14	32	1	3	1	 	 
151003	15	34	1	3	1	 	 
151003	16	0	 	 	 	 	 
151004	13	22	1	3	1	98	259
151004	14	26	1	3	1	 	 
151004	15	0	 	 	 	 	 
151004	16	0	 	 	 	 	 
151005	13	0	 	 	 	 	 
151005	14	0	 	 	 	 	 
151005	15	0	 	 	 	 	 
151005	16	0	 	 	 	 	 
151006	13	14	1	3	0	4	217
151006	14	15	1	3	1	 	 
151006	15	0	 	 	 	 	 
151006	16	0	 	 	 	 	 
151007	13	0	 	 	 	 	 
151007	14	0	 	 	 	 	 
151007	15	0	 	 	 	 	 
151007	16	0	 	 	 	 	 
151010	13	0	 	 	 	 	 
151010	14	0	 	 	 	 	 
151010	15	0	 	 	 	 	 
151010	16	0	 	 	 	 	 
151011	13	0	 	 	 	 	 
151011	14	0	 	 	 	 	 
151011	15	0	 	 	 	 	 
151011	16	0	 	 	 	 	 
151012	13	0	 	 	 	 	 
151012	14	0	 	 	 	 	 
151012	15	0	 	 	 	 	 
151012	16	0	 	 	 	 	 
151013	13	0	 	 	 	 	 
151013	14	0	 	 	 	 	 
151013	15	0	 	 	 	 	 
151013	16	0	 	 	 	 	 
151015	13	30	1	3	1	98	273
151015	14	31	1	3	1	 	 
151015	15	34	1	3	1	 	 
151015	16	0	 	 	 	 	 
151016	13	24	1	3	1	98	297
151016	14	25	1	3	1	 	 
151016	15	26	1	3	1	 	 
151016	16	0	 	 	 	 	 
151017	13	30	1	3	1	98	272
151017	14	31	1	3	1	 	 
151017	15	34	1	3	1	 	 
151017	16	0	 	 	 	 	 
151018	13	0	 	 	 	 	 
151018	14	0	 	 	 	 	 
151018	15	0	 	 	 	 	 
151018	16	0	 	 	 	 	 
151019	13	15	1	3	1	98	259
151019	14	0	 	 	 	 	 
151019	15	0	 	 	 	 	 
151019	16	38	4	3	0	4	1099
151020	13	30	1	3	1	98	209
151020	14	31	1	3	1	 	 
151020	15	34	1	3	1	 	 
151020	16	0	 	 	 	 	 
151021	13	24	1	3	1	4	212
151021	14	25	1	3	1	 	 
151021	15	26	1	3	1	 	 
151021	16	0	 	 	 	 	 
151022	13	29	1	1	0	98	274
151022	14	30	1	1	1	 	 
151022	15	31	1	1	1	 	 
151022	16	32	4	1	1	 	 
151023	13	0	 	 	 	 	 
151023	14	0	 	 	 	 	 
151023	15	0	 	 	 	 	 
151023	16	0	 	 	 	 	 
151024	13	0	 	 	 	 	 
151024	14	29	1	3	0	98	1125
151024	15	30	1	3	1	 	 
151024	16	31	4	3	1	 	 
151025	13	29	1	3	1	98	332
151025	14	30	1	3	1	 	 
151025	15	31	1	3	1	 	 
151025	16	32	4	3	1	 	 
151028	13	0	 	 	 	 	 
151028	14	0	 	 	 	 	 
151028	15	0	 	 	 	 	 
151028	16	0	 	 	 	 	 
151029	13	16	1	6	1	4	220
151029	14	0	 	 	 	 	 
151029	15	0	 	 	 	 	 
151029	16	0	 	 	 	 	 
151030	13	25	1	3	1	4	219
151030	14	26	1	3	1	 	 
151030	15	0	 	 	 	 	 
151030	16	0	 	 	 	 	 
151031	13	12	1	1	1	4	387
151031	14	0	 	 	 	 	 
151031	15	0	 	 	 	 	 
151031	16	0	 	 	 	 	 
151032	13	25	1	3	1	4	218
151032	14	26	1	3	1	 	 
151032	15	38	1	3	1	 	 
151032	16	38	4	3	1	 	 
151034	13	30	1	7	1	98	333
151034	14	31	1	7	1	 	 
151034	15	36	1	7	1	 	 
151034	16	0	 	 	 	 	 
151035	13	30	1	1	1	98	333
151035	14	31	1	1	1	 	 
151035	15	34	1	1	1	 	 
151035	16	0	 	 	 	 	 
151036	13	30	1	3	1	98	346
151036	14	31	1	3	1	 	 
151036	15	32	1	3	1	 	 
151036	16	0	 	 	 	 	 
151037	13	0	 	 	 	 	 
151037	14	0	 	 	 	 	 
151037	15	0	 	 	 	 	 
151037	16	0	 	 	 	 	 
151038	13	25	1	3	1	98	268
151038	14	31	1	3	1	 	 
151038	15	32	1	6	1	 	 
151038	16	0	 	 	 	 	 
151039	13	29	1	3	0	98	344
151039	14	30	1	3	1	 	 
151039	15	31	1	3	1	 	 
151039	16	32	4	3	1	 	 
151040	13	30	1	3	1	98	277
151040	14	31	1	3	1	 	 
151040	15	32	1	3	1	 	 
151040	16	0	 	 	 	 	 
151041	13	0	 	 	 	 	 
151041	14	0	 	 	 	 	 
151041	15	0	 	 	 	 	 
151041	16	0	 	 	 	 	 
151043	13	30	1	3	1	98	259
151043	14	31	1	3	1	 	 
151043	15	34	1	3	1	 	 
151043	16	0	 	 	 	 	 
151044	13	0	 	 	 	 	 
151044	14	0	 	 	 	 	 
151044	15	0	 	 	 	 	 
151044	16	0	 	 	 	 	 
151045	13	25	1	1	0	98	241
151045	14	26	1	1	1	 	 
151045	15	0	 	 	 	 	 
151045	16	0	 	 	 	 	 
151046	13	0	 	 	 	 	 
151046	14	0	 	 	 	 	 
151046	15	0	 	 	 	 	 
151046	16	0	 	 	 	 	 
151047	13	30	1	3	1	98	259
151047	14	31	1	3	1	 	 
151047	15	32	1	3	1	 	 
151047	16	0	 	 	 	 	 
151049	13	25	1	3	1	98	243
151049	14	23	1	3	1	 	 
151049	15	0	 	 	 	 	 
151049	16	0	 	 	 	 	 
151051	13	0	 	 	 	 	 
151051	14	0	 	 	 	 	 
151051	15	0	 	 	 	 	 
151051	16	0	 	 	 	 	 
151075	13	0	 	 	 	 	 
151075	14	0	 	 	 	 	 
151075	15	0	 	 	 	 	 
151075	16	0	 	 	 	 	 
151079	13	22	1	3	1	98	243
151079	14	23	1	3	1	 	 
151079	15	0	 	 	 	 	 
151079	16	0	 	 	 	 	 
151081	13	23	2	3	1	98	259
151081	14	0	 	 	 	 	 
151081	15	0	 	 	 	 	 
151081	16	0	 	 	 	 	 
151082	13	29	3	3	0	98	259
151082	14	0	 	 	 	 	 
151082	15	0	 	 	 	 	 
151082	16	0	 	 	 	 	 
161001	13	0	 	 	 	 	 
161001	14	0	 	 	 	 	 
161001	15	0	 	 	 	 	 
161001	16	0	 	 	 	 	 
161002	13	30	1	7	1	98	261
161002	14	31	1	7	1	 	 
161002	15	32	1	7	1	 	 
161002	16	0	 	 	 	 	 
161003	13	22	1	3	1	4	214
161003	14	23	1	3	1	 	 
161003	15	0	 	 	 	 	 
161003	16	0	 	 	 	 	 
161004	13	21	3	3	0	98	259
161004	14	0	 	 	 	 	 
161004	15	0	 	 	 	 	 
161004	16	0	 	 	 	 	 
161005	13	30	1	3	1	98	279
161005	14	31	1	3	1	 	 
161005	15	34	1	3	1	 	 
161005	16	0	 	 	 	 	 
161007	13	0	 	 	 	 	 
161007	14	0	 	 	 	 	 
161007	15	0	 	 	 	 	 
161007	16	0	 	 	 	 	 
161008	13	0	 	 	 	 	 
161008	14	0	 	 	 	 	 
161008	15	0	 	 	 	 	 
161008	16	0	 	 	 	 	 
161009	13	0	 	 	 	 	 
161009	14	0	 	 	 	 	 
161009	15	0	 	 	 	 	 
161009	16	0	 	 	 	 	 
161010	13	0	 	 	 	 	 
161010	14	0	 	 	 	 	 
161010	15	0	 	 	 	 	 
161010	16	0	 	 	 	 	 
161011	13	30	1	3	1	98	269
161011	14	31	1	3	1	 	 
161011	15	32	1	3	1	 	 
161011	16	0	 	 	 	 	 
161012	13	30	1	3	1	98	276
161012	14	31	1	3	1	 	 
161012	15	32	1	3	1	 	 
161012	16	0	 	 	 	 	 
161014	13	30	1	3	1	98	278
161014	14	31	1	3	1	 	 
161014	15	32	1	3	1	 	 
161014	16	0	 	 	 	 	 
161015	13	22	1	3	1	4	216
161015	14	23	1	3	1	 	 
161015	15	0	 	 	 	 	 
161015	16	0	 	 	 	 	 
161016	13	17	1	3	0	98	256
161016	14	18	1	3	1	 	 
161016	15	0	 	 	 	 	 
161016	16	0	 	 	 	 	 
161018	13	0	 	 	 	 	 
161018	14	0	 	 	 	 	 
161018	15	0	 	 	 	 	 
161018	16	0	 	 	 	 	 
161019	13	29	3	7	0	4	1097
161019	14	38	1	5	0	98	1155
161019	15	38	1	5	1	 	 
161019	16	0	 	 	 	 	 
161020	13	22	1	7	1	98	331
161020	14	23	1	7	1	 	 
161020	15	0	 	 	 	 	 
161020	16	0	 	 	 	 	 
161021	13	30	1	3	1	4	218
161021	14	31	1	3	1	 	 
161021	15	32	1	3	1	 	 
161021	16	0	 	 	 	 	 
161022	13	0	 	 	 	 	 
161022	14	0	 	 	 	 	 
161022	15	0	 	 	 	 	 
161022	16	0	 	 	 	 	 
161023	13	0	 	 	 	 	 
161023	14	0	 	 	 	 	 
161023	15	0	 	 	 	 	 
161023	16	0	 	 	 	 	 
161024	13	0	 	 	 	 	 
161024	14	0	 	 	 	 	 
161024	15	0	 	 	 	 	 
161024	16	13	1	6	0	98	1133
161025	13	29	1	3	0	4	218
161025	14	30	1	3	1	 	 
161025	15	31	1	3	1	 	 
161025	16	32	4	3	1	 	 
161026	13	0	 	 	 	 	 
161026	14	0	 	 	 	 	 
161026	15	0	 	 	 	 	 
161026	16	0	 	 	 	 	 
161027	13	0	 	 	 	 	 
161027	14	0	 	 	 	 	 
161027	15	0	 	 	 	 	 
161027	16	0	 	 	 	 	 
161028	13	15	1	1	1	98	280
161028	14	0	 	 	 	 	 
161028	15	0	 	 	 	 	 
161028	16	0	 	 	 	 	 
161029	13	22	1	3	1	98	330
161029	14	23	1	3	1	 	 
161029	15	0	 	 	 	 	 
161029	16	0	 	 	 	 	 
161030	13	30	1	3	1	98	275
161030	14	31	1	3	1	 	 
161030	15	34	1	3	1	 	 
161030	16	0	 	 	 	 	 
161031	13	0	 	 	 	 	 
161031	14	0	 	 	 	 	 
161031	15	0	 	 	 	 	 
161031	16	0	 	 	 	 	 
161032	13	18	1	3	1	98	255
161032	14	0	 	 	 	 	 
161032	15	0	 	 	 	 	 
161032	16	0	 	 	 	 	 
161033	13	0	 	 	 	 	 
161033	14	0	 	 	 	 	 
161033	15	0	 	 	 	 	 
161033	16	0	 	 	 	 	 
161034	13	0	 	 	 	 	 
161034	14	0	 	 	 	 	 
161034	15	0	 	 	 	 	 
161034	16	0	 	 	 	 	 
161035	13	22	1	3	1	4	213
161035	14	23	1	3	1	 	 
161035	15	0	 	 	 	 	 
161035	16	0	 	 	 	 	 
161036	13	25	1	3	1	98	1150
161036	14	26	1	3	1	 	 
161036	15	0	 	 	 	 	 
161036	16	0	 	 	 	 	 
161038	13	0	 	 	 	 	 
161038	14	0	 	 	 	 	 
161038	15	0	 	 	 	 	 
161038	16	0	 	 	 	 	 
161039	13	0	 	 	 	 	 
161039	14	0	 	 	 	 	 
161039	15	28	1	3	0	98	1126
161039	16	28	4	3	1	 	 
161040	13	0	 	 	 	 	 
161040	14	0	 	 	 	 	 
161040	15	0	 	 	 	 	 
161040	16	0	 	 	 	 	 
161041	13	0	 	 	 	 	 
161041	14	0	 	 	 	 	 
161041	15	0	 	 	 	 	 
161041	16	0	 	 	 	 	 
161042	13	0	 	 	 	 	 
161042	14	0	 	 	 	 	 
161042	15	0	 	 	 	 	 
161042	16	0	 	 	 	 	 
161043	13	0	 	 	 	 	 
161043	14	0	 	 	 	 	 
161043	15	0	 	 	 	 	 
161043	16	0	 	 	 	 	 
161044	13	0	 	 	 	 	 
161044	14	0	 	 	 	 	 
161044	15	0	 	 	 	 	 
161044	16	0	 	 	 	 	 
161045	13	0	 	 	 	 	 
161045	14	0	 	 	 	 	 
161045	15	0	 	 	 	 	 
161045	16	0	 	 	 	 	 
161046	13	0	 	 	 	 	 
161046	14	0	 	 	 	 	 
161046	15	0	 	 	 	 	 
161046	16	0	 	 	 	 	 
161047	13	0	 	 	 	 	 
161047	14	0	 	 	 	 	 
161047	15	0	 	 	 	 	 
161047	16	0	 	 	 	 	 
161048	13	30	1	3	1	98	257
161048	14	31	1	3	1	 	 
161048	15	4	1	3	1	 	 
161048	16	33	4	3	1	 	 
161049	13	0	 	 	 	 	 
161049	14	0	 	 	 	 	 
161049	15	0	 	 	 	 	 
161049	16	0	 	 	 	 	 
161050	13	26	1	3	1	4	218
161050	14	0	 	 	 	 	 
161050	15	0	 	 	 	 	 
161050	16	0	 	 	 	 	 
171003	13	0	 	 	 	 	 
171003	14	0	 	 	 	 	 
171003	15	0	 	 	 	 	 
171003	16	0	 	 	 	 	 
171004	13	30	1	3	1	5	228
171004	14	31	1	3	1	 	 
171004	15	32	1	3	1	 	 
171004	16	33	4	3	1	 	 
171005	13	0	 	 	 	 	 
171005	14	0	 	 	 	 	 
171005	15	0	 	 	 	 	 
171005	16	0	 	 	 	 	 
171006	13	0	 	 	 	 	 
171006	14	0	 	 	 	 	 
171006	15	0	 	 	 	 	 
171006	16	0	 	 	 	 	 
171007	13	30	1	3	1	98	1159
171007	14	31	1	3	1	 	 
171007	15	32	1	3	1	 	 
171007	16	34	1	3	1	 	 
171008	13	25	1	3	1	5	234
171008	14	38	1	3	1	 	 
171008	15	38	1	3	1	 	 
171008	16	38	1	3	1	 	 
171009	13	0	 	 	 	 	 
171009	14	0	 	 	 	 	 
171009	15	0	 	 	 	 	 
171009	16	0	 	 	 	 	 
171011	13	21	1	3	0	5	225
171011	14	22	1	3	1	 	 
171011	15	38	3	3	1	 	 
171011	16	38	4	3	1	 	 
171012	13	0	 	 	 	 	 
171012	14	0	 	 	 	 	 
171012	15	0	 	 	 	 	 
171012	16	0	 	 	 	 	 
171013	13	21	3	3	0	5	225
171013	14	0	 	 	 	 	 
171013	15	0	 	 	 	 	 
171013	16	0	 	 	 	 	 
171014	13	0	 	 	 	 	 
171014	14	0	 	 	 	 	 
171014	15	17	1	3	0	5	225
171014	16	18	4	3	1	 	 
171015	13	12	1	7	1	5	399
171015	14	0	 	 	 	 	 
171015	15	0	 	 	 	 	 
171015	16	0	 	 	 	 	 
171017	13	30	1	1	1	5	230
171017	14	31	1	1	1	 	 
171017	15	32	1	1	1	 	 
171017	16	33	4	1	1	 	 
171018	13	31	1	3	1	5	500
171018	14	32	1	3	1	 	 
171018	15	33	1	3	1	 	 
171018	16	0	 	 	 	 	 
171019	13	0	 	 	 	 	 
171019	14	0	 	 	 	 	 
171019	15	0	 	 	 	 	 
171019	16	0	 	 	 	 	 
171020	13	30	1	3	1	98	1156
171020	14	31	1	3	1	 	 
171020	15	32	1	3	1	 	 
171020	16	33	4	3	1	 	 
171021	13	0	 	 	 	 	 
171021	14	0	 	 	 	 	 
171021	15	0	 	 	 	 	 
171021	16	0	 	 	 	 	 
171022	13	30	1	3	1	5	235
171022	14	31	1	3	1	 	 
171022	15	32	1	3	1	 	 
171022	16	34	1	3	1	 	 
171023	13	30	1	3	1	5	232
171023	14	31	1	3	1	 	 
171023	15	32	1	3	1	 	 
171023	16	0	 	 	 	 	 
171024	13	30	1	3	1	5	228
171024	14	31	1	3	1	 	 
171024	15	32	1	3	1	 	 
171024	16	33	4	3	1	 	 
171025	13	0	 	 	 	 	 
171025	14	0	 	 	 	 	 
171025	15	0	 	 	 	 	 
171025	16	0	 	 	 	 	 
171026	13	0	 	 	 	 	 
171026	14	0	 	 	 	 	 
171026	15	0	 	 	 	 	 
171026	16	0	 	 	 	 	 
171027	13	30	1	3	1	5	228
171027	14	31	1	3	1	 	 
171027	15	32	1	3	1	 	 
171027	16	33	4	3	1	 	 
171030	13	29	1	6	0	5	230
171030	14	30	1	6	1	 	 
171030	15	31	1	6	1	 	 
171030	16	32	4	6	1	 	 
171031	13	0	 	 	 	 	 
171031	14	0	 	 	 	 	 
171031	15	0	 	 	 	 	 
171031	16	0	 	 	 	 	 
171033	13	30	1	3	1	5	228
171033	14	31	1	3	1	 	 
171033	15	32	1	3	1	 	 
171033	16	33	4	3	1	 	 
171034	13	0	 	 	 	 	 
171034	14	0	 	 	 	 	 
171034	15	0	 	 	 	 	 
171034	16	0	 	 	 	 	 
171035	13	0	 	 	 	 	 
171035	14	24	1	3	1	 	 
171035	15	25	1	3	1	 	 
171035	16	38	1	3	1	 	 
171037	13	29	1	1	1	5	230
171037	14	30	1	1	1	 	 
171037	15	31	1	1	1	 	 
171037	16	32	1	1	1	 	 
171038	13	30	1	3	1	5	232
171038	14	31	1	3	1	 	 
171038	15	32	1	3	1	 	 
171038	16	34	1	3	1	 	 
171040	13	0	 	 	 	 	 
171040	14	0	 	 	 	 	 
171040	15	0	 	 	 	 	 
171040	16	0	 	 	 	 	 
171041	13	0	 	 	 	 	 
171041	14	0	 	 	 	 	 
171041	15	0	 	 	 	 	 
171041	16	0	 	 	 	 	 
171042	13	30	1	3	1	5	228
171042	14	31	1	3	1	 	 
171042	15	32	1	3	1	 	 
171042	16	33	4	3	1	 	 
171043	13	29	1	3	0	5	232
171043	14	30	1	3	1	 	 
171043	15	31	1	3	1	 	 
171043	16	32	4	3	1	 	 
171044	13	0	 	 	 	 	 
171044	14	0	 	 	 	 	 
171044	15	0	 	 	 	 	 
171044	16	0	 	 	 	 	 
171045	13	29	1	3	0	98	1161
171045	14	18	1	3	1	 	 
171045	15	31	1	3	1	 	 
171045	16	32	4	3	1	 	 
171046	13	30	1	3	1	5	238
171046	14	31	1	3	1	 	 
171046	15	32	1	3	1	 	 
171046	16	29	4	3	0	5	232
171047	13	0	 	 	 	 	 
171047	14	0	 	 	 	 	 
171047	15	0	 	 	 	 	 
171047	16	0	 	 	 	 	 
171048	13	0	 	 	 	 	 
171048	14	0	 	 	 	 	 
171048	15	0	 	 	 	 	 
171048	16	0	 	 	 	 	 
171049	13	25	1	3	1	5	228
171049	14	31	1	3	1	 	 
171049	15	32	1	3	1	 	 
171049	16	33	4	3	1	 	 
171051	13	30	1	3	1	98	349
171051	14	31	1	3	1	 	 
171051	15	32	1	3	1	 	 
171051	16	33	4	3	1	 	 
171052	13	24	1	3	1	5	227
171052	14	22	1	3	1	 	 
171052	15	26	1	3	1	 	 
171052	16	0	 	 	 	 	 
171053	13	30	1	3	1	5	230
171053	14	31	1	3	1	 	 
171053	15	32	1	3	1	 	 
171053	16	33	4	3	1	 	 
171057	13	12	1	3	1	98	1142
171057	14	24	1	3	0	98	1148
171057	15	25	1	3	1	 	 
171057	16	27	4	3	1	 	 
171059	13	12	1	7	1	5	399
171059	14	0	 	 	 	 	 
171059	15	0	 	 	 	 	 
171059	16	0	 	 	 	 	 
171060	13	0	 	 	 	 	 
171060	14	0	 	 	 	 	 
171060	15	0	 	 	 	 	 
171060	16	0	 	 	 	 	 
171061	13	29	1	1	1	5	230
171061	14	30	1	1	1	 	 
171061	15	31	1	1	1	 	 
171061	16	32	1	1	1	 	 
171063	13	0	 	 	 	 	 
171063	14	0	 	 	 	 	 
171063	15	0	 	 	 	 	 
171063	16	0	 	 	 	 	 
181001	13	21	1	1	0	5	1112
181001	14	25	1	1	1	 	 
181001	15	0	 	 	 	 	 
181001	16	0	 	 	 	 	 
181002	13	25	3	3	1	5	227
181002	14	21	1	1	0	5	1110
181002	15	22	1	1	1	 	 
181002	16	26	4	1	1	 	 
181003	13	29	3	3	0	5	232
181003	14	29	1	3	0	98	349
181003	15	30	1	3	1	 	 
181003	16	31	4	3	1	 	 
181005	13	30	1	3	1	5	232
181005	14	31	1	3	1	 	 
181005	15	34	1	3	1	 	 
181005	16	0	 	 	 	 	 
181006	13	0	 	 	 	 	 
181006	14	0	 	 	 	 	 
181006	15	0	 	 	 	 	 
181006	16	0	 	 	 	 	 
181008	13	0	 	 	 	 	 
181008	14	0	 	 	 	 	 
181008	15	0	 	 	 	 	 
181008	16	0	 	 	 	 	 
181009	13	25	1	3	1	5	223
181009	14	26	1	3	1	 	 
181009	15	29	1	1	0	5	230
181009	16	30	4	1	1	 	 
181011	13	24	1	3	0	5	227
181011	14	25	1	3	1	 	 
181011	15	26	1	3	1	 	 
181011	16	0	 	 	 	 	 
181014	13	0	 	 	 	 	 
181014	14	0	 	 	 	 	 
181014	15	0	 	 	 	 	 
181014	16	0	 	 	 	 	 
181015	13	0	 	 	 	 	 
181015	14	0	 	 	 	 	 
181015	15	0	 	 	 	 	 
181015	16	0	 	 	 	 	 
181016	13	25	1	3	1	5	227
181016	14	29	1	1	0	5	230
181016	15	30	1	1	1	 	 
181016	16	31	4	1	1	 	 
181017	13	30	1	3	1	98	349
181017	14	31	1	3	1	 	 
181017	15	32	1	3	1	 	 
181017	16	33	4	3	1	 	 
181018	13	30	1	3	1	5	228
181018	14	31	1	3	1	 	 
181018	15	32	1	3	1	 	 
181018	16	33	4	3	1	 	 
181019	13	30	1	3	1	98	349
181019	14	31	1	3	1	 	 
181019	15	32	1	3	1	 	 
181019	16	33	4	3	1	 	 
181020	13	30	1	3	1	98	314
181020	14	31	1	3	1	 	 
181020	15	34	1	3	1	 	 
181020	16	0	 	 	 	 	 
181021	13	21	1	3	1	5	225
181021	14	22	1	3	1	 	 
181021	15	26	1	3	1	 	 
181021	16	0	 	 	 	 	 
181023	13	30	1	3	1	5	235
181023	14	31	1	3	1	 	 
181023	15	34	1	3	1	 	 
181023	16	0	 	 	 	 	 
181024	13	30	1	3	1	5	235
181024	14	31	1	3	1	 	 
181024	15	32	1	3	1	 	 
181024	16	0	 	 	 	 	 
181026	13	25	1	1	1	5	230
181026	14	38	3	1	1	 	 
181026	15	0	 	 	 	 	 
181026	16	38	4	1	1	 	 
181027	13	30	1	3	1	5	237
181027	14	31	1	3	1	 	 
181027	15	32	1	3	1	 	 
181027	16	0	 	 	 	 	 
181029	13	30	1	3	1	5	235
181029	14	31	1	3	1	 	 
181029	15	32	1	3	1	 	 
181029	16	0	 	 	 	 	 
181030	13	30	1	1	0	98	310
181030	14	31	1	1	1	 	 
181030	15	32	1	1	1	 	 
181030	16	34	1	1	1	 	 
181033	13	30	1	1	1	5	230
181033	14	31	1	1	1	 	 
181033	15	32	1	1	1	 	 
181033	16	0	 	 	 	 	 
181034	13	29	1	3	0	5	236
181034	14	30	1	3	1	 	 
181034	15	31	1	3	1	 	 
181034	16	32	4	3	1	 	 
181037	13	0	 	 	 	 	 
181037	14	0	 	 	 	 	 
181037	15	0	 	 	 	 	 
181037	16	0	 	 	 	 	 
181039	13	13	1	3	0	5	1107
181039	14	13	1	3	1	 	 
181039	15	0	 	 	 	 	 
181039	16	0	 	 	 	 	 
181041	13	12	1	1	1	5	397
181041	14	0	 	 	 	 	 
181041	15	0	 	 	 	 	 
181041	16	14	4	3	0	5	1109
181042	13	30	1	3	1	5	228
181042	14	31	1	3	1	 	 
181042	15	32	1	3	1	 	 
181042	16	33	4	3	1	 	 
181043	13	38	1	3	1	5	233
181043	14	14	1	3	1	 	 
181043	15	15	1	3	1	 	 
181043	16	0	 	 	 	 	 
181045	13	24	1	3	0	5	233
181045	14	25	1	3	1	 	 
181045	15	26	1	3	1	 	 
