CHILDCODE	HHITMIDR5	OWNITMR5	NUMOWNR5
61021	7	1	2
61021	8	0	 
61021	9	0	 
61021	10	1	1
61021	11	0	 
61021	12	0	 
61021	13	1	1
61021	14	0	 
61021	15	0	 
61021	16	0	 
61024	1	1	2
61024	2	0	 
61024	3	0	 
61024	4	1	1
61024	5	1	1
61024	6	0	 
61024	7	1	5
61024	8	1	2
61024	9	0	 
61024	10	1	3
61024	11	1	1
61024	12	0	 
61024	13	1	1
61024	14	0	 
61024	15	0	 
61024	16	0	 
61025	1	0	 
61025	2	0	 
61025	3	0	 
61025	4	1	1
61025	5	0	 
61025	6	0	 
61025	7	1	1
61025	8	0	 
61025	9	0	 
61025	10	0	 
61025	11	0	 
61025	12	0	 
61025	13	0	 
61025	14	0	 
61025	15	0	 
61025	16	0	 
61026	1	1	1
61026	2	0	 
61026	3	0	 
61026	4	1	2
61026	5	1	1
61026	6	0	 
61026	7	1	4
61026	8	1	1
61026	9	0	 
61026	10	1	2
61026	11	1	3
61026	12	1	1
61026	13	1	1
61026	14	0	 
61026	15	0	 
61026	16	0	 
61028	1	1	1
61028	2	0	 
61028	3	0	 
61028	4	1	1
61028	5	0	 
61028	6	0	 
61028	7	1	2
61028	8	0	 
61028	9	0	 
61028	10	1	1
61028	11	1	2
61028	12	0	 
61028	13	1	1
61028	14	0	 
61028	15	0	 
61028	16	0	 
61029	1	0	 
61029	2	0	 
61029	3	0	 
61029	4	1	1
61029	5	0	 
61029	6	0	 
61029	7	1	1
61029	8	0	 
61029	9	0	 
61029	10	0	 
61029	11	0	 
61029	12	0	 
61029	13	0	 
61029	14	0	 
61029	15	0	 
61029	16	0	 
61030	1	0	 
61030	2	0	 
61030	3	0	 
61030	4	1	1
61030	5	0	 
61030	6	0	 
61030	7	1	2
61030	8	1	1
61030	9	0	 
61030	10	1	1
61030	11	1	1
61030	12	1	1
61030	13	1	1
61030	14	1	1
61030	15	0	 
61030	16	0	 
61031	1	0	 
61031	2	0	 
61031	3	0	 
61031	4	1	3
61031	5	0	 
61031	6	0	 
61031	7	1	4
61031	8	0	 
61031	9	0	 
61031	10	1	2
61031	11	0	 
61031	12	0	 
61031	13	1	1
61031	14	1	1
61031	15	0	 
61031	16	0	 
61032	1	1	1
61032	2	0	 
61032	3	0	 
61032	4	1	2
61032	5	1	1
61032	6	0	 
61032	7	1	6
61032	8	1	2
61032	9	0	 
61032	10	1	5
61032	11	1	4
61032	12	1	1
61032	13	1	1
61032	14	1	1
61032	15	0	 
61032	16	1	1
61033	1	1	2
61033	2	0	 
61033	3	0	 
61033	4	1	4
61033	5	1	1
61033	6	0	 
61033	7	1	7
61033	8	1	4
61033	9	0	 
61033	10	1	10
61033	11	1	5
61033	12	1	1
61033	13	1	1
61033	14	0	 
61033	15	0	 
61033	16	1	3
61034	1	0	 
61034	2	0	 
61034	3	0	 
61034	4	1	2
61034	5	0	 
61034	6	0	 
61034	7	1	2
61034	8	0	 
61034	9	0	 
61034	10	1	1
61034	11	0	 
61034	12	0	 
61034	13	0	 
61034	14	0	 
61034	15	0	 
61034	16	0	 
61035	1	0	 
61035	2	0	 
61035	3	0	 
61035	4	1	1
61035	5	0	 
61035	6	0	 
61035	7	1	1
61035	8	1	2
61035	9	0	 
61035	10	1	1
61035	11	0	 
61035	12	0	 
61035	13	0	 
61035	14	1	1
61035	15	0	 
61035	16	0	 
61036	1	1	1
61036	2	0	 
61036	3	0	 
61036	4	1	2
61036	5	0	 
61036	6	0	 
61036	7	1	2
61036	8	1	1
61036	9	0	 
61036	10	1	3
61036	11	1	1
61036	12	1	1
61036	13	1	1
61036	14	0	 
61036	15	0	 
61036	16	0	 
61037	1	1	2
61037	2	0	 
61037	3	0	 
61037	4	1	3
61037	5	0	 
61037	6	0	 
61037	7	1	3
61037	8	1	3
61037	9	0	 
61037	10	1	2
61037	11	1	3
61037	12	1	1
61037	13	1	1
61037	14	1	1
61037	15	0	 
61037	16	1	1
61038	1	0	 
61038	2	0	 
61038	3	0	 
61038	4	0	 
61038	5	0	 
61038	6	0	 
61038	7	1	2
61038	8	0	 
61038	9	0	 
61038	10	1	1
61038	11	0	 
61038	12	0	 
61038	13	0	 
61038	14	0	 
61038	15	0	 
61038	16	0	 
61039	1	1	2
61039	2	0	 
61039	3	0	 
61039	4	1	4
61039	5	1	1
61039	6	0	 
61039	7	1	7
61039	8	1	3
61039	9	0	 
61039	10	1	3
61039	11	1	2
61039	12	1	1
61039	13	1	1
61039	14	1	2
61039	15	0	 
61039	16	0	 
61040	1	1	1
61040	2	0	 
61040	3	0	 
61040	4	1	1
61040	5	1	3
61040	6	1	1
61040	7	1	2
61040	8	1	4
61040	9	0	 
61040	10	1	3
61040	11	1	3
61040	12	1	3
61040	13	1	1
61040	14	1	1
61040	15	0	 
61040	16	0	 
61041	1	1	1
61041	2	0	 
61041	3	0	 
61041	4	1	3
61041	5	0	 
61041	6	0	 
61041	7	1	3
61041	8	1	1
61041	9	0	 
61041	10	1	2
61041	11	0	 
61041	12	1	1
61041	13	1	1
61041	14	1	1
61041	15	0	 
61041	16	0	 
61042	1	0	 
61042	2	0	 
61042	3	0	 
61042	4	1	1
61042	5	0	 
61042	6	0	 
61042	7	1	1
61042	8	0	 
61042	9	0	 
61042	10	1	1
61042	11	0	 
61042	12	0	 
61042	13	1	1
61042	14	1	1
61042	15	0	 
61042	16	0	 
61043	1	1	1
61043	2	0	 
61043	3	0	 
61043	4	1	1
61043	5	1	1
61043	6	0	 
61043	7	1	3
61043	8	1	1
61043	9	0	 
61043	10	1	1
61043	11	1	1
61043	12	1	1
61043	13	1	1
61043	14	0	 
61043	15	0	 
61043	16	1	1
61044	1	0	 
61044	2	0	 
61044	3	0	 
61044	4	1	1
61044	5	0	 
61044	6	0	 
61044	7	1	1
61044	8	0	 
61044	9	0	 
61044	10	1	1
61044	11	0	 
61044	12	0	 
61044	13	1	2
61044	14	1	1
61044	15	0	 
61044	16	0	 
61046	1	1	1
61046	2	0	 
61046	3	0	 
61046	4	1	2
61046	5	0	 
61046	6	0	 
61046	7	1	5
61046	8	1	1
61046	9	0	 
61046	10	1	5
61046	11	1	5
61046	12	1	1
61046	13	1	1
61046	14	1	1
61046	15	0	 
61046	16	0	 
61047	1	1	1
61047	2	0	 
61047	3	0	 
61047	4	1	3
61047	5	0	 
61047	6	0	 
61047	7	1	4
61047	8	1	4
61047	9	0	 
61047	10	1	3
61047	11	1	4
61047	12	1	1
61047	13	1	1
61047	14	1	1
61047	15	0	 
61047	16	0	 
61048	1	1	1
61048	2	0	 
61048	3	0	 
61048	4	1	3
61048	5	1	1
61048	6	0	 
61048	7	1	3
61048	8	1	3
61048	9	0	 
61048	10	1	2
61048	11	1	2
61048	12	0	 
61048	13	1	1
61048	14	0	 
61048	15	0	 
61048	16	0	 
61049	1	1	2
61049	2	0	 
61049	3	0	 
61049	4	1	2
61049	5	1	1
61049	6	1	1
61049	7	1	3
61049	8	1	2
61049	9	1	1
61049	10	1	3
61049	11	1	1
61049	12	1	1
61049	13	1	1
61049	14	0	 
61049	15	0	 
61049	16	0	 
61050	1	1	1
61050	2	0	 
61050	3	0	 
61050	4	1	2
61050	5	1	1
61050	6	0	 
61050	7	1	4
61050	8	1	2
61050	9	0	 
61050	10	1	2
61050	11	1	3
61050	12	0	 
61050	13	1	1
61050	14	0	 
61050	15	0	 
61050	16	0	 
61052	1	1	1
61052	2	0	 
61052	3	0	 
61052	4	1	1
61052	5	1	1
61052	6	0	 
61052	7	1	3
61052	8	0	 
61052	9	0	 
61052	10	1	2
61052	11	1	2
61052	12	0	 
61052	13	1	1
61052	14	0	 
61052	15	0	 
61052	16	0	 
61055	1	1	1
61055	2	0	 
61055	3	0	 
61055	4	1	3
61055	5	0	 
61055	6	0	 
61055	7	1	3
61055	8	1	4
61055	9	0	 
61055	10	1	7
61055	11	1	1
61055	12	1	2
61055	13	1	1
61055	14	1	1
61055	15	0	 
61055	16	1	2
61056	1	0	 
61056	2	0	 
61056	3	0	 
61056	4	1	2
61056	5	0	 
61056	6	0	 
61056	7	1	5
61056	8	1	2
61056	9	0	 
61056	10	1	1
61056	11	1	2
61056	12	0	 
61056	13	1	1
61056	14	0	 
61056	15	0	 
61056	16	0	 
61057	1	1	1
61057	2	0	 
61057	3	0	 
61057	4	0	 
61057	5	1	1
61057	6	0	 
61057	7	1	2
61057	8	1	2
61057	9	0	 
61057	10	1	2
61057	11	1	2
61057	12	1	1
61057	13	1	1
61057	14	0	 
61057	15	0	 
61057	16	0	 
61076	1	0	 
61076	2	0	 
61076	3	0	 
61076	4	1	1
61076	5	0	 
61076	6	0	 
61076	7	1	2
61076	8	0	 
61076	9	0	 
61076	10	1	1
61076	11	0	 
61076	12	1	1
61076	13	1	1
61076	14	0	 
61076	15	0	 
61076	16	0	 
61079	1	1	1
61079	2	0	 
61079	3	0	 
61079	4	1	2
61079	5	1	1
61079	6	0	 
61079	7	1	3
61079	8	1	1
61079	9	0	 
61079	10	1	1
61079	11	1	2
61079	12	0	 
61079	13	1	1
61079	14	0	 
61079	15	0	 
61079	16	0	 
61104	1	1	2
61104	2	0	 
61104	3	0	 
61104	4	1	3
61104	5	1	1
61104	6	0	 
61104	7	1	4
61104	8	1	4
61104	9	0	 
61104	10	1	3
61104	11	1	4
61104	12	0	 
61104	13	1	3
61104	14	0	 
61104	15	0	 
61104	16	0	 
71001	1	1	2
71001	2	0	 
71001	3	0	 
71001	4	1	3
71001	5	0	 
71001	6	0	 
71001	7	1	6
71001	8	0	 
71001	9	0	 
71001	10	1	3
71001	11	0	 
71001	12	1	1
71001	13	1	2
71001	14	1	2
71001	15	0	 
71001	16	0	 
71002	1	0	 
71002	2	0	 
71002	3	0	 
71002	4	1	1
71002	5	0	 
71002	6	0	 
71002	7	1	2
71002	8	0	 
71002	9	0	 
71002	10	1	1
71002	11	0	 
71002	12	0	 
71002	13	1	1
71002	14	0	 
71002	15	0	 
71002	16	0	 
71003	1	1	1
71003	2	0	 
71003	3	0	 
71003	4	1	1
71003	5	0	 
71003	6	0	 
71003	7	1	3
71003	8	1	3
71003	9	0	 
71003	10	1	3
71003	11	1	2
71003	12	0	 
71003	13	1	1
71003	14	0	 
71003	15	0	 
71003	16	0	 
71004	1	0	 
71004	2	0	 
71004	3	0	 
71004	4	1	1
71004	5	0	 
71004	6	0	 
71004	7	1	1
71004	8	0	 
71004	9	0	 
71004	10	1	1
71004	11	0	 
71004	12	1	1
71004	13	1	1
71004	14	1	1
71004	15	0	 
71004	16	0	 
71005	1	0	 
71005	2	0	 
71005	3	0	 
71005	4	0	 
71005	5	0	 
71005	6	0	 
71005	7	1	1
71005	8	0	 
71005	9	0	 
71005	10	1	1
71005	11	0	 
71005	12	0	 
71005	13	0	 
71005	14	0	 
71005	15	0	 
71005	16	0	 
71007	1	1	2
71007	2	0	 
71007	3	1	1
71007	4	1	2
71007	5	0	 
71007	6	0	 
71007	7	1	4
71007	8	1	1
71007	9	0	 
71007	10	1	3
71007	11	1	1
71007	12	1	1
71007	13	1	1
71007	14	1	1
71007	15	0	 
71007	16	0	 
71008	1	1	1
71008	2	1	1
71008	3	0	 
71008	4	1	3
71008	5	0	 
71008	6	0	 
71008	7	1	5
71008	8	1	2
71008	9	0	 
71008	10	1	2
71008	11	1	1
71008	12	1	1
71008	13	1	1
71008	14	0	 
71008	15	0	 
71008	16	1	1
71009	1	1	4
71009	2	1	1
71009	3	0	 
71009	4	1	3
71009	5	0	 
71009	6	1	1
71009	7	1	4
71009	8	1	2
71009	9	0	 
71009	10	1	6
71009	11	1	1
71009	12	1	1
71009	13	1	1
71009	14	1	1
71009	15	1	1
71009	16	1	1
71010	1	0	 
71010	2	0	 
71010	3	0	 
71010	4	1	1
71010	5	0	 
71010	6	0	 
71010	7	1	1
71010	8	0	 
71010	9	0	 
71010	10	1	1
71010	11	0	 
71010	12	0	 
71010	13	1	1
71010	14	1	1
71010	15	0	 
71010	16	0	 
71011	1	1	1
71011	2	0	 
71011	3	0	 
71011	4	1	2
71011	5	0	 
71011	6	0	 
71011	7	0	 
71011	8	1	1
71011	9	0	 
71011	10	1	2
71011	11	1	2
71011	12	0	 
71011	13	0	 
71011	14	0	 
71011	15	0	 
71011	16	0	 
71013	1	0	 
71013	2	0	 
71013	3	0	 
71013	4	1	1
71013	5	1	1
71013	6	0	 
71013	7	1	1
71013	8	0	 
71013	9	0	 
71013	10	1	1
71013	11	0	 
71013	12	0	 
71013	13	1	1
71013	14	0	 
71013	15	0	 
71013	16	0	 
71014	1	1	1
71014	2	0	 
71014	3	0	 
71014	4	1	4
71014	5	1	1
71014	6	0	 
71014	7	1	4
71014	8	1	4
71014	9	0	 
71014	10	1	4
71014	11	1	5
71014	12	1	1
71014	13	1	1
71014	14	0	 
71014	15	0	 
71014	16	0	 
71015	1	1	2
71015	2	0	 
71015	3	0	 
71015	4	1	3
71015	5	0	 
71015	6	0	 
71015	7	1	6
71015	8	1	2
71015	9	0	 
71015	10	1	6
71015	11	1	2
71015	12	1	1
71015	13	1	1
71015	14	0	 
71015	15	0	 
71015	16	0	 
71018	1	0	 
71018	2	0	 
71018	3	0	 
71018	4	0	 
71018	5	0	 
71018	6	0	 
71018	7	1	1
71018	8	0	 
71018	9	0	 
71018	10	0	 
71018	11	0	 
71018	12	0	 
71018	13	1	1
71018	14	0	 
71018	15	0	 
71018	16	0	 
71019	1	1	2
71019	2	0	 
71019	3	0	 
71019	4	1	3
71019	5	0	 
71019	6	0	 
71019	7	1	3
71019	8	1	2
71019	9	0	 
71019	10	1	2
71019	11	1	2
71019	12	1	1
71019	13	1	1
71019	14	1	1
71019	15	0	 
71019	16	0	 
71020	1	1	1
71020	2	0	 
71020	3	0	 
71020	4	1	1
71020	5	1	2
71020	6	0	 
71020	7	1	2
71020	8	1	3
71020	9	0	 
71020	10	1	2
71020	11	1	3
71020	12	1	1
71020	13	0	 
71020	14	0	 
71020	15	0	 
71020	16	0	 
71021	1	0	 
71021	2	0	 
71021	3	0	 
71021	4	1	1
71021	5	0	 
71021	6	0	 
71021	7	1	1
71021	8	1	1
71021	9	0	 
71021	10	1	1
71021	11	0	 
71021	12	0	 
71021	13	1	1
71021	14	1	1
71021	15	0	 
71021	16	0	 
71023	1	1	1
71023	2	0	 
71023	3	0	 
71023	4	1	2
71023	5	0	 
71023	6	0	 
71023	7	1	2
71023	8	1	1
71023	9	0	 
71023	10	1	2
71023	11	1	3
71023	12	1	1
71023	13	1	1
71023	14	0	 
71023	15	0	 
71023	16	0	 
71024	1	0	 
71024	2	0	 
71024	3	0	 
71024	4	1	1
71024	5	0	 
71024	6	0	 
71024	7	1	1
71024	8	1	1
71024	9	0	 
71024	10	1	1
71024	11	0	 
71024	12	1	1
71024	13	1	1
71024	14	1	2
71024	15	0	 
71024	16	1	1
71025	1	1	1
71025	2	0	 
71025	3	0	 
71025	4	1	1
71025	5	0	 
71025	6	0	 
71025	7	1	2
71025	8	1	1
71025	9	0	 
71025	10	1	1
71025	11	1	1
71025	12	0	 
71025	13	0	 
71025	14	0	 
71025	15	0	 
71025	16	0	 
71026	1	1	1
71026	2	0	 
71026	3	0	 
71026	4	1	1
71026	5	1	1
71026	6	0	 
71026	7	1	3
71026	8	1	1
71026	9	0	 
71026	10	1	1
71026	11	1	1
71026	12	0	 
71026	13	1	1
71026	14	0	 
71026	15	0	 
71026	16	0	 
71027	1	0	 
71027	2	0	 
71027	3	0	 
71027	4	1	4
71027	5	0	 
71027	6	0	 
71027	7	1	4
71027	8	0	 
71027	9	0	 
71027	10	1	3
71027	11	0	 
71027	12	1	1
71027	13	1	1
71027	14	1	1
71027	15	0	 
71027	16	0	 
71028	1	1	1
71028	2	0	 
71028	3	0	 
71028	4	1	1
71028	5	1	2
71028	6	0	 
71028	7	1	3
71028	8	1	3
71028	9	0	 
71028	10	1	1
71028	11	1	1
71028	12	1	1
71028	13	0	 
71028	14	0	 
71028	15	0	 
71028	16	0	 
71029	1	0	 
71029	2	0	 
71029	3	0	 
71029	4	1	1
71029	5	0	 
71029	6	0	 
71029	7	1	1
71029	8	0	 
71029	9	0	 
71029	10	0	 
71029	11	0	 
71029	12	0	 
71029	13	0	 
71029	14	0	 
71029	15	0	 
71029	16	0	 
71031	1	1	1
71031	2	0	 
71031	3	0	 
71031	4	1	1
71031	5	0	 
71031	6	0	 
71031	7	1	2
71031	8	1	2
71031	9	0	 
71031	10	1	3
71031	11	1	4
71031	12	1	1
71031	13	1	1
71031	14	0	 
71031	15	0	 
71031	16	0	 
71032	1	1	1
71032	2	0	 
71032	3	0	 
71032	4	1	1
71032	5	0	 
71032	6	0	 
71032	7	1	2
71032	8	0	 
71032	9	0	 
71032	10	1	1
71032	11	1	1
71032	12	0	 
71032	13	0	 
71032	14	0	 
71032	15	0	 
71032	16	0	 
71033	1	1	1
71033	2	1	1
71033	3	0	 
71033	4	1	2
71033	5	1	2
71033	6	0	 
71033	7	1	4
71033	8	1	3
71033	9	0	 
71033	10	1	4
71033	11	1	3
71033	12	1	1
71033	13	1	1
71033	14	0	 
71033	15	0	 
71033	16	0	 
71034	1	1	1
71034	2	0	 
71034	3	0	 
71034	4	1	3
71034	5	0	 
71034	6	0	 
71034	7	1	3
71034	8	0	 
71034	9	0	 
71034	10	1	3
71034	11	0	 
71034	12	1	1
71034	13	1	1
71034	14	0	 
71034	15	0	 
71034	16	0	 
71035	1	1	1
71035	2	0	 
71035	3	0	 
71035	4	1	3
71035	5	0	 
71035	6	0	 
71035	7	1	3
71035	8	1	2
71035	9	0	 
71035	10	1	3
71035	11	1	3
71035	12	1	1
71035	13	1	2
71035	14	0	 
71035	15	0	 
71035	16	0	 
71036	1	1	1
71036	2	0	 
71036	3	0	 
71036	4	1	1
71036	5	0	 
71036	6	0	 
71036	7	1	1
71036	8	0	 
71036	9	0	 
71036	10	1	1
71036	11	1	1
71036	12	0	 
71036	13	0	 
71036	14	0	 
71036	15	0	 
71036	16	0	 
71037	1	1	1
71037	2	0	 
71037	3	0	 
71037	4	1	1
71037	5	0	 
71037	6	0	 
71037	7	1	1
71037	8	1	1
71037	9	0	 
71037	10	1	1
71037	11	0	 
71037	12	1	1
71037	13	1	1
71037	14	1	1
71037	15	0	 
71037	16	0	 
71038	1	1	1
71038	2	1	1
71038	3	0	 
71038	4	1	3
71038	5	1	3
71038	6	0	 
71038	7	1	5
71038	8	1	3
71038	9	0	 
71038	10	1	4
71038	11	1	4
71038	12	1	1
71038	13	1	1
71038	14	1	2
71038	15	0	 
71038	16	0	 
71039	1	1	1
71039	2	0	 
71039	3	0	 
71039	4	1	1
71039	5	0	 
71039	6	0	 
71039	7	1	2
71039	8	0	 
71039	9	0	 
71039	10	1	1
71039	11	0	 
71039	12	1	1
71039	13	1	1
71039	14	0	 
71039	15	0	 
71039	16	0	 
71041	1	1	1
71041	2	0	 
71041	3	0	 
71041	4	1	1
71041	5	1	1
71041	6	0	 
71041	7	1	2
71041	8	0	 
71041	9	1	1
71041	10	1	6
71041	11	0	 
71041	12	1	1
71041	13	1	1
71041	14	1	1
71041	15	0	 
71041	16	1	1
71042	1	0	 
71042	2	0	 
71042	3	0	 
71042	4	1	2
71042	5	0	 
71042	6	0	 
71042	7	1	2
71042	8	0	 
71042	9	0	 
71042	10	1	2
71042	11	0	 
71042	12	0	 
71042	13	0	 
71042	14	1	2
71042	15	0	 
71042	16	0	 
71043	1	1	1
71043	2	0	 
71043	3	0	 
71043	4	1	2
71043	5	0	 
71043	6	0	 
71043	7	1	3
71043	8	0	 
71043	9	0	 
71043	10	1	1
71043	11	1	1
71043	12	1	1
71043	13	1	1
71043	14	0	 
71043	15	0	 
71043	16	0	 
71044	1	1	2
71044	2	1	1
71044	3	0	 
71044	4	1	6
71044	5	0	 
71044	6	0	 
71044	7	1	6
71044	8	1	4
71044	9	1	1
71044	10	1	5
71044	11	1	6
71044	12	1	1
71044	13	1	2
71044	14	0	 
71044	15	0	 
71044	16	1	1
71046	1	0	 
71046	2	0	 
71046	3	0	 
71046	4	0	 
71046	5	1	1
71046	6	0	 
71046	7	1	1
71046	8	0	 
71046	9	0	 
71046	10	1	1
71046	11	0	 
71046	12	1	1
71046	13	1	1
71046	14	1	1
71046	15	0	 
71046	16	0	 
71047	1	1	1
71047	2	1	1
71047	3	0	 
71047	4	1	2
71047	5	1	2
71047	6	0	 
71047	7	1	3
71047	8	1	2
71047	9	0	 
71047	10	1	2
71047	11	1	1
71047	12	1	1
71047	13	1	1
71047	14	1	1
71047	15	0	 
71047	16	0	 
71048	1	0	 
71048	2	0	 
71048	3	0	 
71048	4	1	1
71048	5	0	 
71048	6	0	 
71048	7	1	1
71048	8	0	 
71048	9	0	 
71048	10	1	1
71048	11	0	 
71048	12	0	 
71048	13	1	1
71048	14	1	1
71048	15	0	 
71048	16	0	 
71049	1	1	2
71049	2	1	1
71049	3	0	 
71049	4	1	3
71049	5	1	1
71049	6	0	 
71049	7	1	5
71049	8	1	4
71049	9	0	 
71049	10	1	5
71049	11	1	5
71049	12	1	1
71049	13	1	2
71049	14	0	 
71049	15	0	 
71049	16	1	2
71073	1	1	1
71073	2	0	 
71073	3	0	 
71073	4	1	2
71073	5	1	1
71073	6	0	 
71073	7	1	3
71073	8	1	1
71073	9	0	 
71073	10	1	3
71073	11	1	3
71073	12	1	1
71073	13	1	1
71073	14	1	1
71073	15	0	 
71073	16	0	 
71097	1	0	 
71097	2	0	 
71097	3	0	 
71097	4	1	1
71097	5	0	 
71097	6	1	2
71097	7	0	 
71097	8	1	1
71097	9	0	 
71097	10	1	2
71097	11	0	 
71097	12	1	1
71097	13	1	1
71097	14	1	1
71097	15	0	 
71097	16	0	 
71112	1	1	1
71112	2	0	 
71112	3	0	 
71112	4	1	2
71112	5	0	 
71112	6	0	 
71112	7	1	4
71112	8	1	1
71112	9	1	1
71112	10	1	2
71112	11	1	1
71112	12	1	1
71112	13	1	1
71112	14	1	2
71112	15	0	 
71112	16	0	 
71120	1	1	4
71120	2	0	 
71120	3	1	2
71120	4	1	5
71120	5	0	 
71120	6	0	 
71120	7	1	7
71120	8	1	3
71120	9	1	1
71120	10	1	1
71120	11	1	5
71120	12	1	1
71120	13	1	2
71120	14	1	3
71120	15	0	 
71120	16	1	4
71121	1	1	1
71121	2	0	 
71121	3	0	 
71121	4	1	1
71121	5	1	1
71121	6	0	 
71121	7	1	3
71121	8	1	3
71121	9	0	 
71121	10	1	2
71121	11	1	2
71121	12	1	1
71121	13	1	1
71121	14	0	 
71121	15	0	 
71121	16	0	 
81001	1	1	2
81001	2	0	 
81001	3	0	 
81001	4	1	4
81001	5	1	1
81001	6	0	 
81001	7	1	5
81001	8	1	1
81001	9	1	1
81001	10	1	4
81001	11	1	4
81001	12	1	1
81001	13	1	1
81001	14	1	1
81001	15	0	 
81001	16	0	 
81003	1	0	 
81003	2	0	 
81003	3	0	 
81003	4	1	1
81003	5	0	 
81003	6	0	 
81003	7	1	1
81003	8	0	 
81003	9	0	 
81003	10	0	 
81003	11	0	 
81003	12	0	 
81003	13	0	 
81003	14	1	1
81003	15	0	 
81003	16	0	 
81004	1	1	1
81004	2	0	 
81004	3	0	 
81004	4	1	2
81004	5	1	1
81004	6	0	 
81004	7	1	2
81004	8	0	 
81004	9	0	 
81004	10	1	3
81004	11	0	 
81004	12	1	1
81004	13	1	1
81004	14	0	 
81004	15	0	 
81004	16	0	 
81005	1	1	1
81005	2	0	 
81005	3	0	 
81005	4	1	3
81005	5	1	1
81005	6	0	 
81005	7	1	3
81005	8	1	1
81005	9	0	 
81005	10	1	1
81005	11	1	1
81005	12	0	 
81005	13	1	1
81005	14	0	 
81005	15	0	 
81005	16	1	1
81006	1	1	1
81006	2	0	 
81006	3	0	 
81006	4	1	3
81006	5	1	2
81006	6	0	 
81006	7	1	4
81006	8	1	2
81006	9	0	 
81006	10	1	1
81006	11	1	3
81006	12	1	1
81006	13	1	1
81006	14	1	1
81006	15	0	 
81006	16	0	 
81007	1	0	 
81007	2	0	 
81007	3	0	 
81007	4	1	2
81007	5	0	 
81007	6	0	 
81007	7	1	2
81007	8	1	1
81007	9	0	 
81007	10	1	1
81007	11	0	 
81007	12	1	1
81007	13	1	1
81007	14	1	1
81007	15	0	 
81007	16	0	 
81008	1	1	1
81008	2	0	 
81008	3	0	 
81008	4	1	1
81008	5	1	1
81008	6	0	 
81008	7	1	4
81008	8	1	2
81008	9	0	 
81008	10	1	2
81008	11	0	 
81008	12	1	1
81008	13	1	1
81008	14	0	 
81008	15	0	 
81008	16	0	 
81009	1	1	1
81009	2	0	 
81009	3	0	 
81009	4	1	1
81009	5	0	 
81009	6	0	 
81009	7	1	1
81009	8	1	1
81009	9	0	 
81009	10	0	 
81009	11	0	 
81009	12	0	 
81009	13	0	 
81009	14	0	 
81009	15	0	 
81009	16	0	 
81010	1	1	1
81010	2	0	 
81010	3	0	 
81010	4	1	4
81010	5	1	1
81010	6	0	 
81010	7	1	4
81010	8	1	3
81010	9	0	 
81010	10	1	4
81010	11	1	3
81010	12	1	1
81010	13	1	1
81010	14	1	2
81010	15	0	 
81010	16	0	 
81011	1	0	 
81011	2	0	 
81011	3	0	 
81011	4	1	1
81011	5	1	1
81011	6	0	 
81011	7	1	1
81011	8	0	 
81011	9	0	 
81011	10	0	 
81011	11	0	 
81011	12	0	 
81011	13	0	 
81011	14	0	 
81011	15	0	 
81011	16	0	 
81012	1	0	 
81012	2	0	 
81012	3	0	 
81012	4	1	1
81012	5	0	 
81012	6	0	 
81012	7	1	1
81012	8	0	 
81012	9	0	 
81012	10	1	1
81012	11	0	 
81012	12	0	 
81012	13	0	 
81012	14	1	1
81012	15	0	 
81012	16	0	 
81013	1	0	 
81013	2	0	 
81013	3	0	 
81013	4	1	1
81013	5	0	 
81013	6	0	 
81013	7	1	2
81013	8	0	 
81013	9	0	 
81013	10	0	 
81013	11	0	 
81013	12	0	 
81013	13	1	1
81013	14	0	 
81013	15	0	 
81013	16	0	 
81017	1	1	1
81017	2	0	 
81017	3	0	 
81017	4	1	3
81017	5	1	1
81017	6	0	 
81017	7	1	3
81017	8	1	1
81017	9	0	 
81017	10	1	3
81017	11	1	1
81017	12	1	1
81017	13	1	1
81017	14	0	 
81017	15	0	 
81017	16	0	 
81018	1	0	 
81018	2	0	 
81018	3	0	 
81018	4	1	2
81018	5	1	1
81018	6	0	 
81018	7	1	5
81018	8	0	 
81018	9	0	 
81018	10	1	1
81018	11	1	1
81018	12	1	1
81018	13	1	1
81018	14	0	 
81018	15	0	 
81018	16	0	 
81019	1	1	1
81019	2	0	 
81019	3	0	 
81019	4	1	4
81019	5	1	3
81019	6	0	 
81019	7	1	4
81019	8	1	2
81019	9	0	 
81019	10	1	5
81019	11	1	3
81019	12	1	1
81019	13	1	1
81019	14	0	 
81019	15	0	 
81019	16	1	1
81020	1	1	2
81020	2	0	 
81020	3	0	 
81020	4	1	2
81020	5	1	1
81020	6	0	 
81020	7	1	2
81020	8	1	1
81020	9	0	 
81020	10	1	2
81020	11	1	2
81020	12	1	1
81020	13	1	1
81020	14	0	 
81020	15	0	 
81020	16	0	 
81021	1	1	1
81021	2	0	 
81021	3	0	 
81021	4	1	1
81021	5	1	1
81021	6	0	 
81021	7	1	2
81021	8	0	 
81021	9	0	 
81021	10	1	2
81021	11	1	2
81021	12	0	 
81021	13	0	 
81021	14	0	 
81021	15	0	 
81021	16	0	 
81022	1	1	1
81022	2	0	 
81022	3	0	 
81022	4	1	1
81022	5	1	1
81022	6	1	1
81022	7	1	4
81022	8	0	 
81022	9	0	 
81022	10	1	3
81022	11	0	 
81022	12	0	 
81022	13	1	1
81022	14	0	 
81022	15	0	 
81022	16	1	1
81023	1	1	1
81023	2	0	 
81023	3	0	 
81023	4	1	1
81023	5	1	1
