CHILDCODE	NONFODR4	SPYRR4
101034	7	0
101034	8	0
101034	17	0
101034	18	150
101034	19	0
101034	20	0
101034	32	0
101035	1	1200
101035	2	500
101035	3	0
101035	4	1000
101035	5	500
101035	6	300
101035	7	0
101035	8	250
101035	17	0
101035	18	900
101035	19	0
101035	20	0
101035	32	0
101036	1	700
101036	2	1200
101036	3	400
101036	4	600
101036	5	300
101036	6	500
101036	7	0
101036	8	200
101036	17	0
101036	18	0
101036	19	0
101036	20	0
101036	32	580
101037	1	3000
101037	2	3000
101037	3	0
101037	4	2000
101037	5	500
101037	6	1500
101037	7	0
101037	8	200
101037	17	40000
101037	18	20000
101037	19	15000
101037	20	3000
101037	32	0
101038	1	600
101038	2	350
101038	3	0
101038	4	0
101038	5	350
101038	6	200
101038	7	0
101038	8	0
101038	17	0
101038	18	600
101038	19	0
101038	20	0
101038	32	0
101039	1	1500
101039	2	1000
101039	3	0
101039	4	300
101039	5	300
101039	6	250
101039	7	0
101039	8	200
101039	17	1500
101039	18	1000
101039	19	2000
101039	20	600
101039	32	290
101040	1	1000
101040	2	1000
101040	3	0
101040	4	500
101040	5	300
101040	6	200
101040	7	0
101040	8	100
101040	17	0
101040	18	300
101040	19	0
101040	20	0
101040	32	0
101041	1	1500
101041	2	400
101041	3	1000
101041	4	0
101041	5	120
101041	6	135
101041	7	500
101041	8	0
101041	17	0
101041	18	300
101041	19	0
101041	20	15
101041	32	0
101042	1	230
101042	2	315
101042	3	0
101042	4	750
101042	5	120
101042	6	85
101042	7	0
101042	8	0
101042	17	0
101042	18	375
101042	19	0
101042	20	0
101042	32	0
101043	1	1000
101043	2	400
101043	3	0
101043	4	0
101043	5	500
101043	6	200
101043	7	0
101043	8	0
101043	17	0
101043	18	0
101043	19	0
101043	20	0
101043	32	0
101044	1	400
101044	2	1500
101044	3	0
101044	4	400
101044	5	150
101044	6	500
101044	7	0
101044	8	400
101044	17	0
101044	18	400
101044	19	0
101044	20	0
101044	32	500
101045	1	700
101045	2	1200
101045	3	300
101045	4	4500
101045	5	450
101045	6	400
101045	7	300
101045	8	1600
101045	17	0
101045	18	5800
101045	19	1500
101045	20	4000
101045	32	0
101047	1	1000
101047	2	300
101047	3	-88
101047	4	800
101047	5	500
101047	6	300
101047	7	-88
101047	8	300
101047	17	0
101047	18	200
101047	19	0
101047	20	0
101047	32	0
101048	1	400
101048	2	500
101048	3	0
101048	4	0
101048	5	200
101048	6	400
101048	7	400
101048	8	550
101048	17	0
101048	18	100
101048	19	0
101048	20	0
101048	32	0
101049	1	300
101049	2	900
101049	3	0
101049	4	500
101049	5	200
101049	6	700
101049	7	0
101049	8	300
101049	17	0
101049	18	100
101049	19	0
101049	20	0
101049	32	0
101050	1	300
101050	2	1200
101050	3	0
101050	4	0
101050	5	300
101050	6	700
101050	7	0
101050	8	0
101050	17	0
101050	18	4000
101050	19	0
101050	20	0
101050	32	600
101051	1	1200
101051	2	2100
101051	3	0
101051	4	0
101051	5	1100
101051	6	700
101051	7	0
101051	8	0
101051	17	500
101051	18	300
101051	19	0
101051	20	0
101051	32	0
101054	1	1000
101054	2	1500
101054	3	0
101054	4	0
101054	5	150
101054	6	2700
101054	7	0
101054	8	0
101054	17	3000
101054	18	200
101054	19	2000
101054	20	0
101054	32	0
101064	1	1100
101064	2	450
101064	3	0
101064	4	0
101064	5	1200
101064	6	200
101064	7	0
101064	8	300
101064	17	0
101064	18	0
101064	19	0
101064	20	0
101064	32	0
101067	1	900
101067	2	1000
101067	3	0
101067	4	0
101067	5	400
101067	6	130
101067	7	0
101067	8	0
101067	17	0
101067	18	0
101067	19	0
101067	20	0
101067	32	0
101075	1	0
101075	2	2000
101075	3	0
101075	4	0
101075	5	0
101075	6	1000
101075	7	0
101075	8	0
101075	17	0
101075	18	0
101075	19	0
101075	20	0
101075	32	0
101083	1	1500
101083	2	3000
101083	3	1500
101083	4	0
101083	5	500
101083	6	1300
101083	7	400
101083	8	0
101083	17	0
101083	18	1000
101083	19	0
101083	20	0
101083	32	0
111001	1	1000
111001	2	800
111001	3	0
111001	4	1000
111001	5	400
111001	6	300
111001	7	0
111001	8	400
111001	17	300
111001	18	10000
111001	19	0
111001	20	0
111001	32	900
111002	1	1000
111002	2	800
111002	3	0
111002	4	0
111002	5	700
111002	6	400
111002	7	0
111002	8	0
111002	17	1000
111002	18	6000
111002	19	2000
111002	20	0
111002	32	1000
111003	1	250
111003	2	210
111003	3	300
111003	4	0
111003	5	120
111003	6	110
111003	7	90
111003	8	0
111003	17	80
111003	18	165
111003	19	0
111003	20	0
111003	32	1160
111004	1	2200
111004	2	1000
111004	3	0
111004	4	0
111004	5	800
111004	6	500
111004	7	0
111004	8	0
111004	17	200
111004	18	500
111004	19	0
111004	20	0
111004	32	650
111005	1	1000
111005	2	2000
111005	3	1000
111005	4	2000
111005	5	100
111005	6	100
111005	7	200
111005	8	400
111005	17	0
111005	18	1000
111005	19	0
111005	20	0
111005	32	0
111006	1	1000
111006	2	2500
111006	3	0
111006	4	800
111006	5	100
111006	6	100
111006	7	0
111006	8	300
111006	17	300
111006	18	1500
111006	19	0
111006	20	0
111006	32	0
111008	1	580
111008	2	470
111008	3	0
111008	4	0
111008	5	360
111008	6	120
111008	7	0
111008	8	0
111008	17	110
111008	18	450
111008	19	0
111008	20	0
111008	32	0
111009	1	500
111009	2	2000
111009	3	0
111009	4	0
111009	5	100
111009	6	100
111009	7	0
111009	8	0
111009	17	0
111009	18	200
111009	19	0
111009	20	0
111009	32	0
111010	1	700
111010	2	500
111010	3	0
111010	4	300
111010	5	200
111010	6	200
111010	7	0
111010	8	200
111010	17	0
111010	18	0
111010	19	0
111010	20	0
111010	32	518
111011	1	470
111011	2	200
111011	3	250
111011	4	0
111011	5	300
111011	6	25
111011	7	170
111011	8	0
111011	17	350
111011	18	500
111011	19	0
111011	20	0
111011	32	0
111012	1	4000
111012	2	1500
111012	3	0
111012	4	0
111012	5	2000
111012	6	500
111012	7	0
111012	8	0
111012	17	2000
111012	18	3000
111012	19	0
111012	20	0
111012	32	1200
111013	1	2000
111013	2	4000
111013	3	0
111013	4	0
111013	5	100
111013	6	600
111013	7	0
111013	8	0
111013	17	1000
111013	18	6000
111013	19	0
111013	20	0
111013	32	0
111014	1	2000
111014	2	2000
111014	3	1500
111014	4	0
111014	5	500
111014	6	500
111014	7	250
111014	8	0
111014	17	0
111014	18	100
111014	19	0
111014	20	0
111014	32	790
111015	1	1000
111015	2	700
111015	3	300
111015	4	0
111015	5	100
111015	6	300
111015	7	100
111015	8	0
111015	17	100
111015	18	900
111015	19	0
111015	20	0
111015	32	1000
111016	1	0
111016	2	0
111016	3	1000
111016	4	1000
111016	5	300
111016	6	200
111016	7	200
111016	8	0
111016	17	0
111016	18	0
111016	19	0
111016	20	0
111016	32	0
111017	1	500
111017	2	500
111017	3	0
111017	4	1500
111017	5	100
111017	6	100
111017	7	0
111017	8	0
111017	17	200
111017	18	800
111017	19	0
111017	20	0
111017	32	500
111018	1	3000
111018	2	2000
111018	3	700
111018	4	0
111018	5	700
111018	6	400
111018	7	200
111018	8	0
111018	17	60
111018	18	200
111018	19	0
111018	20	0
111018	32	860
111019	1	3000
111019	2	1000
111019	3	0
111019	4	0
111019	5	500
111019	6	600
111019	7	0
111019	8	0
111019	17	100
111019	18	200
111019	19	0
111019	20	0
111019	32	1000
111021	1	300
111021	2	200
111021	3	150
111021	4	150
111021	5	200
111021	6	60
111021	7	100
111021	8	150
111021	17	200
111021	18	1600
111021	19	500
111021	20	0
111021	32	500
111022	1	3000
111022	2	800
111022	3	300
111022	4	0
111022	5	200
111022	6	300
111022	7	120
111022	8	0
111022	17	0
111022	18	200
111022	19	0
111022	20	0
111022	32	0
111025	1	250
111025	2	310
111025	3	325
111025	4	0
111025	5	90
111025	6	115
111025	7	80
111025	8	0
111025	17	0
111025	18	260
111025	19	0
111025	20	0
111025	32	0
111027	1	800
111027	2	2200
111027	3	0
111027	4	1000
111027	5	300
111027	6	500
111027	7	0
111027	8	500
111027	17	1500
111027	18	22000
111027	19	2000
111027	20	3000
111027	32	0
111028	1	410
111028	2	370
111028	3	0
111028	4	250
111028	5	135
111028	6	220
111028	7	0
111028	8	140
111028	17	0
111028	18	215
111028	19	0
111028	20	0
111028	32	0
111030	1	1000
111030	2	1000
111030	3	500
111030	4	500
111030	5	100
111030	6	100
111030	7	70
111030	8	80
111030	17	50
111030	18	100
111030	19	0
111030	20	0
111030	32	1200
111031	1	1700
111031	2	500
111031	3	300
111031	4	600
111031	5	500
111031	6	100
111031	7	150
111031	8	0
111031	17	0
111031	18	100
111031	19	0
111031	20	0
111031	32	90
111032	1	4000
111032	2	500
111032	3	0
111032	4	1000
111032	5	2000
111032	6	300
111032	7	0
111032	8	500
111032	17	0
111032	18	300
111032	19	0
111032	20	0
111032	32	300
111033	1	3000
111033	2	5000
111033	3	2000
111033	4	0
111033	5	1000
111033	6	2000
111033	7	1000
111033	8	0
111033	17	0
111033	18	2000
111033	19	0
111033	20	0
111033	32	600
111034	1	1000
111034	2	1000
111034	3	1000
111034	4	0
111034	5	300
111034	6	400
111034	7	250
111034	8	0
111034	17	2000
111034	18	8000
111034	19	1000
111034	20	0
111034	32	600
111035	1	600
111035	2	1500
111035	3	0
111035	4	600
111035	5	100
111035	6	300
111035	7	0
111035	8	150
111035	17	12000
111035	18	700
111035	19	0
111035	20	0
111035	32	900
111036	1	500
111036	2	1000
111036	3	0
111036	4	500
111036	5	300
111036	6	900
111036	7	0
111036	8	200
111036	17	0
111036	18	0
111036	19	0
111036	20	0
111036	32	600
111038	1	2000
111038	2	3500
111038	3	0
111038	4	0
111038	5	700
111038	6	500
111038	7	0
111038	8	0
111038	17	200
111038	18	500
111038	19	0
111038	20	0
111038	32	1560
111039	1	1200
111039	2	1500
111039	3	0
111039	4	0
111039	5	500
111039	6	500
111039	7	0
111039	8	0
111039	17	300
111039	18	700
111039	19	0
111039	20	0
111039	32	0
111040	1	258
111040	2	240
111040	3	0
111040	4	0
111040	5	70
111040	6	45
111040	7	0
111040	8	0
111040	17	300
111040	18	1200
111040	19	1000
111040	20	0
111040	32	0
111042	1	1200
111042	2	1000
111042	3	0
111042	4	0
111042	5	200
111042	6	300
111042	7	0
111042	8	0
111042	17	100
111042	18	300
111042	19	0
111042	20	0
111042	32	0
111043	1	1400
111043	2	1800
111043	3	0
111043	4	600
111043	5	900
111043	6	650
111043	7	0
111043	8	200
111043	17	0
111043	18	250
111043	19	0
111043	20	0
111043	32	0
111044	1	400
111044	2	1300
111044	3	700
111044	4	0
111044	5	700
111044	6	1000
111044	7	500
111044	8	0
111044	17	3000
111044	18	2000
111044	19	0
111044	20	0
111044	32	750
111045	1	2500
111045	2	1200
111045	3	0
111045	4	0
111045	5	1000
111045	6	500
111045	7	0
111045	8	0
111045	17	500
111045	18	4000
111045	19	0
111045	20	0
111045	32	0
111047	1	2000
111047	2	2000
111047	3	0
111047	4	0
111047	5	1000
111047	6	400
111047	7	0
111047	8	0
111047	17	100
111047	18	500
111047	19	0
111047	20	0
111047	32	900
111048	1	350
111048	2	400
111048	3	0
111048	4	0
111048	5	150
111048	6	80
111048	7	0
111048	8	0
111048	17	0
111048	18	150
111048	19	0
111048	20	0
111048	32	1150
111050	1	500
111050	2	500
111050	3	0
111050	4	0
111050	5	100
111050	6	150
111050	7	0
111050	8	0
111050	17	0
111050	18	200
111050	19	0
111050	20	0
111050	32	0
111057	1	1200
111057	2	1500
111057	3	900
111057	4	0
111057	5	200
111057	6	500
111057	7	300
111057	8	0
111057	17	0
111057	18	0
111057	19	0
111057	20	0
111057	32	0
111065	1	360
111065	2	400
111065	3	0
111065	4	0
111065	5	210
111065	6	105
111065	7	0
111065	8	0
111065	17	0
111065	18	237
111065	19	0
111065	20	0
111065	32	630
111069	1	700
111069	2	1400
111069	3	0
111069	4	500
111069	5	400
111069	6	900
111069	7	0
111069	8	200
111069	17	200
111069	18	500
111069	19	0
111069	20	0
111069	32	900
111086	1	700
111086	2	3500
111086	3	0
111086	4	0
111086	5	200
111086	6	500
111086	7	0
111086	8	0
111086	17	100
111086	18	500
111086	19	0
111086	20	0
111086	32	0
111109	1	320
111109	2	500
111109	3	300
111109	4	0
111109	5	150
111109	6	150
111109	7	120
111109	8	0
111109	17	0
111109	18	300
111109	19	0
111109	20	0
111109	32	0
111111	1	580
111111	2	200
111111	3	0
111111	4	0
111111	5	450
111111	6	40
111111	7	0
111111	8	0
111111	17	568
111111	18	893
111111	19	0
111111	20	0
111111	32	0
111119	1	0
111119	2	0
111119	3	0
111119	4	0
111119	5	0
111119	6	0
111119	7	0
111119	8	0
111119	17	200
111119	18	200
111119	19	0
111119	20	0
111119	32	0
121001	1	7000
121001	2	3000
121001	3	0
121001	4	0
121001	5	2000
121001	6	1500
121001	7	0
121001	8	0
121001	17	0
121001	18	1000
121001	19	0
121001	20	0
121001	32	650
121003	1	1000
121003	2	2000
121003	3	0
121003	4	700
121003	5	200
121003	6	300
121003	7	0
121003	8	400
121003	17	0
121003	18	200
121003	19	0
121003	20	0
121003	32	1000
121004	1	1500
121004	2	0
121004	3	0
121004	4	0
121004	5	500
121004	6	200
121004	7	0
121004	8	0
121004	17	1000
121004	18	500
121004	19	0
121004	20	0
121004	32	0
121005	1	1500
121005	2	2100
121005	3	0
121005	4	0
121005	5	300
121005	6	600
121005	7	0
121005	8	0
121005	17	500
121005	18	4000
121005	19	0
121005	20	0
121005	32	300
121006	1	500
121006	2	500
121006	3	0
121006	4	300
121006	5	100
121006	6	250
121006	7	0
121006	8	80
121006	17	0
121006	18	500
121006	19	0
121006	20	0
121006	32	290
121007	1	2000
121007	2	1500
121007	3	0
121007	4	0
121007	5	500
121007	6	500
121007	7	0
121007	8	0
121007	17	200
121007	18	3000
121007	19	0
121007	20	0
121007	32	0
121009	1	3000
121009	2	1000
121009	3	0
121009	4	0
121009	5	500
121009	6	300
121009	7	0
121009	8	0
121009	17	0
121009	18	500
121009	19	0
121009	20	0
121009	32	0
121011	1	600
121011	2	1000
121011	3	2000
121011	4	1000
121011	5	300
121011	6	200
121011	7	1000
121011	8	100
121011	17	0
121011	18	5000
121011	19	0
121011	20	0
121011	32	0
121012	1	1600
121012	2	2500
121012	3	700
121012	4	0
121012	5	300
121012	6	500
121012	7	150
121012	8	0
121012	17	410
121012	18	2210
121012	19	0
121012	20	500
121012	32	1740
121013	1	200
121013	2	200
121013	3	0
121013	4	400
121013	5	70
121013	6	50
121013	7	0
121013	8	100
121013	17	0
121013	18	200
121013	19	0
121013	20	0
121013	32	0
121014	1	0
121014	2	400
121014	3	500
121014	4	0
121014	5	0
121014	6	150
121014	7	200
121014	8	0
121014	17	0
121014	18	500
121014	19	0
121014	20	0
121014	32	0
121019	1	5000
121019	2	3000
121019	3	0
121019	4	0
121019	5	3000
121019	6	1000
121019	7	0
121019	8	0
121019	17	10000
121019	18	5000
121019	19	0
121019	20	0
121019	32	0
121020	1	1200
121020	2	1000
121020	3	700
121020	4	0
121020	5	300
121020	6	300
121020	7	150
121020	8	0
121020	17	1000
121020	18	1200
121020	19	0
121020	20	0
121020	32	0
121021	1	2000
121021	2	1000
121021	3	0
121021	4	1000
121021	5	50
121021	6	100
121021	7	0
121021	8	100
121021	17	0
121021	18	5000
121021	19	500
121021	20	400
121021	32	1350
121022	1	4000
121022	2	1000
121022	3	0
121022	4	0
121022	5	1200
121022	6	300
121022	7	0
121022	8	0
121022	17	0
121022	18	100
121022	19	0
121022	20	0
121022	32	0
121023	1	460
121023	2	520
121023	3	0
121023	4	0
121023	5	130
121023	6	210
121023	7	0
121023	8	0
121023	17	0
121023	18	0
121023	19	0
121023	20	0
121023	32	290
121025	1	360
121025	2	285
121025	3	338
121025	4	0
121025	5	105
121025	6	85
121025	7	215
121025	8	0
121025	17	0
121025	18	236
121025	19	0
121025	20	0
121025	32	1250
121028	1	1200
121028	2	2200
121028	3	800
121028	4	600
121028	5	200
121028	6	150
121028	7	200
121028	8	100
121028	17	0
121028	18	0
121028	19	0
121028	20	1000
121028	32	0
121030	1	2500
121030	2	4000
121030	3	1200
121030	4	300
121030	5	1200
121030	6	500
121030	7	500
121030	8	100
121030	17	0
121030	18	0
121030	19	0
121030	20	0
121030	32	0
121031	1	4000
121031	2	1000
121031	3	0
121031	4	0
121031	5	1500
121031	6	300
121031	7	0
121031	8	0
121031	17	600
121031	18	1000
121031	19	0
121031	20	200
121031	32	290
121032	1	3000
121032	2	400
121032	3	0
121032	4	0
121032	5	720
121032	6	40
121032	7	0
121032	8	0
121032	17	2500
121032	18	2300
121032	19	4000
121032	20	2000
121032	32	580
121033	1	300
121033	2	500
121033	3	0
121033	4	0
121033	5	100
121033	6	150
121033	7	0
121033	8	0
121033	17	150
121033	18	200
121033	19	0
121033	20	300
121033	32	1710
121034	1	1000
121034	2	2000
121034	3	0
121034	4	0
121034	5	500
121034	6	1200
121034	7	0
121034	8	0
121034	17	3000
121034	18	6400
121034	19	0
121034	20	0
121034	32	980
121035	1	1500
121035	2	800
121035	3	0
121035	4	700
121035	5	400
121035	6	100
121035	7	0
121035	8	150
121035	17	0
121035	18	100
121035	19	0
121035	20	0
121035	32	0
121036	1	2000
121036	2	2200
121036	3	3500
121036	4	0
121036	5	800
121036	6	500
121036	7	1600
121036	8	0
121036	17	0
121036	18	300
121036	19	0
121036	20	0
121036	32	1800
121037	1	800
121037	2	600
121037	3	0
121037	4	0
121037	5	500
121037	6	200
121037	7	0
121037	8	0
121037	17	0
121037	18	500
121037	19	0
121037	20	0
121037	32	0
121038	1	300
121038	2	1200
121038	3	0
121038	4	0
121038	5	100
121038	6	500
121038	7	0
121038	8	0
121038	17	150
121038	18	800
121038	19	0
121038	20	0
121038	32	1460
121039	1	800
121039	2	600
121039	3	2000
121039	4	0
121039	5	200
121039	6	60
121039	7	150
121039	8	0
121039	17	500
121039	18	2000
121039	19	500
121039	20	500
121039	32	0
121040	1	1700
121040	2	2000
121040	3	0
121040	4	300
121040	5	800
121040	6	500
121040	7	0
121040	8	0
121040	17	100
121040	18	5000
121040	19	0
121040	20	2000
121040	32	290
121041	1	200
121041	2	300
121041	3	0
121041	4	300
121041	5	60
121041	6	70
121041	7	0
121041	8	50
121041	17	400
121041	18	1500
121041	19	3700
121041	20	1000
121041	32	0
121042	1	500
121042	2	200
121042	3	0
121042	4	0
121042	5	200
121042	6	100
121042	7	0
121042	8	0
121042	17	0
121042	18	0
121042	19	0
121042	20	0
121042	32	0
121043	1	2000
121043	2	600
121043	3	0
121043	4	0
121043	5	200
121043	6	100
121043	7	0
121043	8	0
121043	17	200
121043	18	150
121043	19	0
121043	20	0
121043	32	0
121044	1	800
121044	2	500
121044	3	500
121044	4	0
121044	5	200
121044	6	70
121044	7	100
121044	8	0
121044	17	0
121044	18	300
121044	19	0
121044	20	9
121044	32	580
121045	1	1860
121045	2	700
121045	3	0
121045	4	1000
121045	5	1200
121045	6	400
121045	7	0
121045	8	450
121045	17	0
121045	18	300
121045	19	0
121045	20	0
121045	32	0
121047	1	100
121047	2	500
121047	3	0
121047	4	0
121047	5	50
121047	6	100
121047	7	0
121047	8	0
121047	17	0
121047	18	0
121047	19	0
121047	20	0
121047	32	0
121048	1	1000
121048	2	500
121048	3	0
121048	4	0
121048	5	300
121048	6	100
121048	7	0
121048	8	0
121048	17	500
121048	18	1200
121048	19	0
121048	20	200
121048	32	0
121049	1	3000
121049	2	1000
121049	3	0
121049	4	0
121049	5	1200
121049	6	200
121049	7	0
121049	8	0
121049	17	500
121049	18	1500
121049	19	0
121049	20	0
121049	32	1300
121050	1	2000
121050	2	1000
121050	3	1000
121050	4	0
121050	5	300
121050	6	100
121050	7	100
121050	8	0
121050	17	1290
121050	18	1000
121050	19	0
121050	20	100
121050	32	0
121052	1	600
121052	2	600
121052	3	0
121052	4	0
121052	5	400
121052	6	500
121052	7	0
121052	8	0
121052	17	1000
121052	18	700
121052	19	0
121052	20	0
121052	32	0
121057	1	2000
121057	2	500
121057	3	0
121057	4	600
121057	5	300
121057	6	100
121057	7	0
121057	8	150
121057	17	200
121057	18	800
121057	19	0
121057	20	0
121057	32	0
121061	1	1500
121061	2	600
121061	3	0
121061	4	1000
121061	5	300
121061	6	100
121061	7	0
121061	8	500
121061	17	100
121061	18	200
121061	19	0
121061	20	0
121061	32	580
121063	1	1200
121063	2	420
121063	3	0
121063	4	0
121063	5	563
121063	6	60
121063	7	0
121063	8	0
121063	17	130
121063	18	285
121063	19	0
121063	20	0
121063	32	0
121074	1	1300
121074	2	2500
121074	3	0
121074	4	1000
121074	5	200
121074	6	300
121074	7	0
121074	8	180
121074	17	0
121074	18	300
121074	19	0
121074	20	0
121074	32	0
121088	1	3000
121088	2	1000
121088	3	0
121088	4	200
121088	5	500
121088	6	600
121088	7	0
121088	8	500
121088	17	400
121088	18	200
121088	19	0
121088	20	0
121088	32	289
121094	1	1000
121094	2	3500
121094	3	0
121094	4	1200
121094	5	200
121094	6	1000
121094	7	0
121094	8	180
121094	17	300
121094	18	1500
121094	19	0
121094	20	0
121094	32	600
121109	1	300
121109	2	500
121109	3	400
121109	4	0
121109	5	300
121109	6	100
121109	7	100
121109	8	0
121109	17	0
121109	18	400
121109	19	0
121109	20	200
121109	32	0
121124	1	1000
121124	2	2000
121124	3	2000
121124	4	500
121124	5	180
121124	6	100
121124	7	200
121124	8	150
121124	17	500
121124	18	1500
121124	19	0
121124	20	0
121124	32	0
131001	1	600
131001	2	2500
131001	3	500
131001	4	0
131001	5	200
131001	6	1000
131001	7	300
131001	8	0
131001	17	0
131001	18	1500
131001	19	0
131001	20	0
131001	32	582
131002	1	1000
131002	2	300
131002	3	0
131002	4	0
131002	5	200
131002	6	100
131002	7	0
131002	8	0
131002	17	200
131002	18	500
131002	19	0
131002	20	0
131002	32	297
131004	1	1600
131004	2	1300
131004	3	0
131004	4	0
131004	5	1000
131004	6	600
131004	7	0
131004	8	0
131004	17	0
131004	18	450
131004	19	0
131004	20	0
131004	32	0
131005	1	1000
131005	2	2000
131005	3	1200
131005	4	500
131005	5	500
131005	6	800
131005	7	700
131005	8	250
131005	17	0
131005	18	300
131005	19	0
131005	20	0
131005	32	850
131006	1	3000
131006	2	1000
131006	3	0
131006	4	0
131006	5	1200
131006	6	300
131006	7	0
131006	8	0
131006	17	500
131006	18	1000
131006	19	0
131006	20	0
131006	32	0
131007	1	3000
131007	2	4000
131007	3	0
131007	4	0
131007	5	2000
131007	6	3000
131007	7	0
131007	8	0
131007	17	1000
131007	18	1000
131007	19	0
131007	20	0
131007	32	285
131008	1	1200
131008	2	1300
131008	3	0
131008	4	0
131008	5	800
131008	6	750
131008	7	0
131008	8	0
131008	17	3000
131008	18	500
131008	19	0
131008	20	0
131008	32	685
131009	1	1000
131009	2	2500
131009	3	2000
131009	4	0
131009	5	200
131009	6	500
131009	7	500
131009	8	0
131009	17	0
131009	18	1000
131009	19	0
131009	20	0
131009	32	855
131010	1	3000
131010	2	6000
131010	3	0
131010	4	1500
131010	5	2000
131010	6	1500
131010	7	0
131010	8	600
131010	17	5000
131010	18	200000
131010	19	7000
131010	20	0
131010	32	1190
131011	1	0
131011	2	1000
131011	3	0
131011	4	0
131011	5	0
131011	6	300
131011	7	0
131011	8	0
131011	17	0
131011	18	200
131011	19	0
131011	20	0
131011	32	0
131012	1	1000
131012	2	4000
131012	3	0
131012	4	1000
131012	5	500
131012	6	1500
131012	7	0
131012	8	100
131012	17	1000
131012	18	3000
131012	19	0
131012	20	0
131012	32	570
131013	1	1000
131013	2	2000
131013	3	500
131013	4	0
131013	5	300
131013	6	400
131013	7	200
131013	8	0
131013	17	1000
131013	18	2000
131013	19	0
131013	20	0
131013	32	2170
131014	1	450
131014	2	1000
131014	3	0
131014	4	400
131014	5	400
131014	6	800
131014	7	0
131014	8	350
131014	17	0
131014	18	500
131014	19	1500
131014	20	0
131014	32	580
131017	1	3000
131017	2	600
131017	3	0
131017	4	0
131017	5	1500
131017	6	400
131017	7	0
131017	8	0
131017	17	3000
131017	18	500
131017	19	0
131017	20	0
131017	32	580
131019	1	600
131019	2	1000
131019	3	0
131019	4	500
131019	5	500
131019	6	500
131019	7	0
131019	8	400
131019	17	500
131019	18	300
131019	19	0
131019	20	0
131019	32	580
131020	1	1200
131020	2	3500
131020	3	0
131020	4	0
131020	5	500
131020	6	1500
131020	7	0
131020	8	0
131020	17	500
131020	18	2000
131020	19	1000
131020	20	0
131020	32	2000
131021	1	500
131021	2	1000
131021	3	200
131021	4	0
131021	5	100
131021	6	50
131021	7	50
131021	8	0
131021	17	0
131021	18	1000
131021	19	0
131021	20	0
131021	32	285
131022	1	1000
131022	2	1500
131022	3	500
131022	4	1000
131022	5	500
131022	6	1500
131022	7	1000
131022	8	300
131022	17	5000
131022	18	1000
131022	19	0
131022	20	0
131022	32	855
131023	1	3000
131023	2	2000
131023	3	0
131023	4	500
131023	5	200
131023	6	1000
131023	7	0
131023	8	0
131023	17	1000
131023	18	3000
131023	19	0
131023	20	0
131023	32	855
131024	1	500
131024	2	3000
131024	3	0
131024	4	1000
131024	5	100
131024	6	1000
131024	7	0
131024	8	500
131024	17	1000
131024	18	2000
131024	19	0
131024	20	0
131024	32	285
131025	1	2500
131025	2	600
131025	3	1500
131025	4	0
131025	5	3200
131025	6	300
131025	7	600
131025	8	0
131025	17	2000
131025	18	300
131025	19	0
131025	20	0
131025	32	570
131026	1	1000
131026	2	3000
131026	3	4000
131026	4	500
131026	5	500
131026	6	1000
131026	7	1000
131026	8	100
131026	17	1000
131026	18	3000
131026	19	0
131026	20	0
131026	32	1140
131028	1	100
131028	2	3000
131028	3	1000
131028	4	500
131028	5	100
131028	6	2000
131028	7	100
131028	8	100
131028	17	1000
131028	18	500
131028	19	0
131028	20	0
131028	32	1140
131030	1	2000
131030	2	0
131030	3	0
131030	4	0
131030	5	1000
131030	6	50
131030	7	0
131030	8	0
131030	17	40000
131030	18	60000
131030	19	0
131030	20	0
131030	32	837
131031	1	1500
131031	2	1000
131031	3	0
131031	4	0
131031	5	1000
131031	6	500
131031	7	0
131031	8	0
131031	17	1000
131031	18	2000
131031	19	0
131031	20	0
131031	32	297
131033	1	1800
131033	2	2000
131033	3	0
131033	4	1000
131033	5	1000
131033	6	1500
131033	7	0
131033	8	600
131033	17	500
131033	18	1000
131033	19	0
131033	20	0
131033	32	580
131036	1	3000
131036	2	1000
131036	3	0
131036	4	150
131036	5	1000
131036	6	500
131036	7	0
131036	8	200
131036	17	100
131036	18	2000
131036	19	0
131036	20	0
131036	32	285
131037	1	2000
131037	2	3000
131037	3	0
131037	4	0
131037	5	200
131037	6	500
131037	7	0
131037	8	0
131037	17	1000
131037	18	3000
131037	19	0
131037	20	0
131037	32	570
131038	1	1700
131038	2	2000
131038	3	0
131038	4	0
131038	5	500
131038	6	500
131038	7	0
131038	8	0
131038	17	0
131038	18	500
131038	19	0
131038	20	0
131038	32	295
131039	1	2000
131039	2	300
131039	3	0
131039	4	0
131039	5	1500
131039	6	200
131039	7	0
131039	8	0
131039	17	2000
131039	18	500
131039	19	1000
131039	20	0
131039	32	580
131040	1	5000
131040	2	3000
131040	3	1500
131040	4	1500
131040	5	2000
131040	6	2000
131040	7	500
131040	8	500
131040	17	0
131040	18	1500
131040	19	0
131040	20	0
131040	32	1935
131041	1	3000
131041	2	1000
131041	3	0
131041	4	0
131041	5	1000
131041	6	500
131041	7	0
131041	8	0
131041	17	0
131041	18	3000
131041	19	0
131041	20	0
131041	32	298
131042	1	2000
131042	2	500
131042	3	0
131042	4	0
131042	5	800
131042	6	100
131042	7	0
131042	8	0
131042	17	600
131042	18	1000
131042	19	0
131042	20	0
131042	32	0
131043	1	2000
131043	2	400
131043	3	600
131043	4	0
131043	5	1000
131043	6	300
