CHILDCODE	LVSKIDR4	AYANR4	NMAMR4	VLAMR4	CHDSANR4
61018	15	0	 	 	 
61018	16	0	 	 	 
61018	17	0	 	 	 
61018	58	0	 	 	 
61019	1	0	 	 	 
61019	2	0	 	 	 
61019	3	0	 	 	 
61019	4	0	 	 	 
61019	7	0	 	 	 
61019	8	0	 	 	 
61019	9	0	 	 	 
61019	13	0	 	 	 
61019	14	0	 	 	 
61019	15	0	 	 	 
61019	16	1	85	6200	1
61019	17	0	 	 	 
61019	58	1	60000	97000	1
61020	1	 	 	 	 
61020	2	 	 	 	 
61020	3	 	 	 	 
61020	4	 	 	 	 
61020	7	 	 	 	 
61020	8	 	 	 	 
61020	9	 	 	 	 
61020	13	 	 	 	 
61020	14	 	 	 	 
61020	15	 	 	 	 
61020	16	 	 	 	 
61020	17	 	 	 	 
61020	58	 	 	 	 
61021	1	0	 	 	 
61021	2	0	 	 	 
61021	3	0	 	 	 
61021	4	0	 	 	 
61021	7	0	 	 	 
61021	8	0	 	 	 
61021	9	0	 	 	 
61021	13	0	 	 	 
61021	14	0	 	 	 
61021	15	0	 	 	 
61021	16	0	 	 	 
61021	17	0	 	 	 
61021	58	1	80000	138000	1
61023	1	 	 	 	 
61023	2	 	 	 	 
61023	3	 	 	 	 
61023	4	 	 	 	 
61023	7	 	 	 	 
61023	8	 	 	 	 
61023	9	 	 	 	 
61023	13	 	 	 	 
61023	14	 	 	 	 
61023	15	 	 	 	 
61023	16	 	 	 	 
61023	17	 	 	 	 
61023	58	 	 	 	 
61024	1	 	 	 	 
61024	2	 	 	 	 
61024	3	 	 	 	 
61024	4	 	 	 	 
61024	7	 	 	 	 
61024	8	 	 	 	 
61024	9	 	 	 	 
61024	13	 	 	 	 
61024	14	 	 	 	 
61024	15	 	 	 	 
61024	16	 	 	 	 
61024	17	 	 	 	 
61024	58	 	 	 	 
61025	1	 	 	 	 
61025	2	 	 	 	 
61025	3	 	 	 	 
61025	4	 	 	 	 
61025	7	 	 	 	 
61025	8	 	 	 	 
61025	9	 	 	 	 
61025	13	 	 	 	 
61025	14	 	 	 	 
61025	15	 	 	 	 
61025	16	 	 	 	 
61025	17	 	 	 	 
61025	58	 	 	 	 
61026	1	0	 	 	 
61026	2	0	 	 	 
61026	3	0	 	 	 
61026	4	0	 	 	 
61026	7	0	 	 	 
61026	8	0	 	 	 
61026	9	0	 	 	 
61026	13	0	 	 	 
61026	14	0	 	 	 
61026	15	0	 	 	 
61026	16	1	10	1800	0
61026	17	0	 	 	 
61026	58	0	 	 	 
61028	1	0	 	 	 
61028	2	0	 	 	 
61028	3	0	 	 	 
61028	4	0	 	 	 
61028	7	0	 	 	 
61028	8	0	 	 	 
61028	9	0	 	 	 
61028	13	0	 	 	 
61028	14	0	 	 	 
61028	15	0	 	 	 
61028	16	1	4	515	1
61028	17	0	 	 	 
61028	58	0	 	 	 
61029	1	0	 	 	 
61029	2	0	 	 	 
61029	3	0	 	 	 
61029	4	0	 	 	 
61029	7	0	 	 	 
61029	8	0	 	 	 
61029	9	0	 	 	 
61029	13	0	 	 	 
61029	14	0	 	 	 
61029	15	0	 	 	 
61029	16	1	2	600	1
61029	17	0	 	 	 
61029	58	0	 	 	 
61030	1	0	 	 	 
61030	2	0	 	 	 
61030	3	0	 	 	 
61030	4	0	 	 	 
61030	7	0	 	 	 
61030	8	0	 	 	 
61030	9	0	 	 	 
61030	13	0	 	 	 
61030	14	0	 	 	 
61030	15	0	 	 	 
61030	16	0	 	 	 
61030	17	0	 	 	 
61030	58	1	10	5000	1
61031	1	 	 	 	 
61031	2	 	 	 	 
61031	3	 	 	 	 
61031	4	 	 	 	 
61031	7	 	 	 	 
61031	8	 	 	 	 
61031	9	 	 	 	 
61031	13	 	 	 	 
61031	14	 	 	 	 
61031	15	 	 	 	 
61031	16	 	 	 	 
61031	17	 	 	 	 
61031	58	 	 	 	 
61032	1	0	 	 	 
61032	2	0	 	 	 
61032	3	0	 	 	 
61032	4	0	 	 	 
61032	7	0	 	 	 
61032	8	0	 	 	 
61032	9	0	 	 	 
61032	13	0	 	 	 
61032	14	0	 	 	 
61032	15	0	 	 	 
61032	16	0	 	 	 
61032	17	0	 	 	 
61032	58	1	-77	160000	1
61033	1	 	 	 	 
61033	2	 	 	 	 
61033	3	 	 	 	 
61033	4	 	 	 	 
61033	7	 	 	 	 
61033	8	 	 	 	 
61033	9	 	 	 	 
61033	13	 	 	 	 
61033	14	 	 	 	 
61033	15	 	 	 	 
61033	16	 	 	 	 
61033	17	 	 	 	 
61033	58	 	 	 	 
61034	1	 	 	 	 
61034	2	 	 	 	 
61034	3	 	 	 	 
61034	4	 	 	 	 
61034	7	 	 	 	 
61034	8	 	 	 	 
61034	9	 	 	 	 
61034	13	 	 	 	 
61034	14	 	 	 	 
61034	15	 	 	 	 
61034	16	 	 	 	 
61034	17	 	 	 	 
61034	58	 	 	 	 
61035	1	0	 	 	 
61035	2	0	 	 	 
61035	3	0	 	 	 
61035	4	0	 	 	 
61035	7	0	 	 	 
61035	8	0	 	 	 
61035	9	0	 	 	 
61035	13	0	 	 	 
61035	14	0	 	 	 
61035	15	0	 	 	 
61035	16	1	10	1200	0
61035	17	0	 	 	 
61035	58	0	 	 	 
61036	1	0	 	 	 
61036	2	1	2	30000	0
61036	3	0	 	 	 
61036	4	0	 	 	 
61036	7	0	 	 	 
61036	8	0	 	 	 
61036	9	0	 	 	 
61036	13	0	 	 	 
61036	14	0	 	 	 
61036	15	0	 	 	 
61036	16	0	 	 	 
61036	17	0	 	 	 
61036	58	0	 	 	 
61037	1	0	 	 	 
61037	2	0	 	 	 
61037	3	0	 	 	 
61037	4	0	 	 	 
61037	7	0	 	 	 
61037	8	0	 	 	 
61037	9	0	 	 	 
61037	13	0	 	 	 
61037	14	0	 	 	 
61037	15	0	 	 	 
61037	16	1	30	4500	0
61037	17	0	 	 	 
61037	58	0	 	 	 
61038	1	0	 	 	 
61038	2	1	4	80000	1
61038	3	1	1	20000	1
61038	4	0	 	 	 
61038	7	0	 	 	 
61038	8	0	 	 	 
61038	9	0	 	 	 
61038	13	0	 	 	 
61038	14	0	 	 	 
61038	15	0	 	 	 
61038	16	0	 	 	 
61038	17	0	 	 	 
61038	58	0	 	 	 
61039	1	0	 	 	 
61039	2	0	 	 	 
61039	3	0	 	 	 
61039	4	0	 	 	 
61039	7	0	 	 	 
61039	8	0	 	 	 
61039	9	0	 	 	 
61039	13	0	 	 	 
61039	14	0	 	 	 
61039	15	0	 	 	 
61039	16	1	36	2000	1
61039	17	0	 	 	 
61039	58	0	 	 	 
61040	1	 	 	 	 
61040	2	 	 	 	 
61040	3	 	 	 	 
61040	4	 	 	 	 
61040	7	 	 	 	 
61040	8	 	 	 	 
61040	9	 	 	 	 
61040	13	 	 	 	 
61040	14	 	 	 	 
61040	15	 	 	 	 
61040	16	 	 	 	 
61040	17	 	 	 	 
61040	58	 	 	 	 
61041	1	 	 	 	 
61041	2	 	 	 	 
61041	3	 	 	 	 
61041	4	 	 	 	 
61041	7	 	 	 	 
61041	8	 	 	 	 
61041	9	 	 	 	 
61041	13	 	 	 	 
61041	14	 	 	 	 
61041	15	 	 	 	 
61041	16	 	 	 	 
61041	17	 	 	 	 
61041	58	 	 	 	 
61042	1	 	 	 	 
61042	2	 	 	 	 
61042	3	 	 	 	 
61042	4	 	 	 	 
61042	7	 	 	 	 
61042	8	 	 	 	 
61042	9	 	 	 	 
61042	13	 	 	 	 
61042	14	 	 	 	 
61042	15	 	 	 	 
61042	16	 	 	 	 
61042	17	 	 	 	 
61042	58	 	 	 	 
61043	1	0	 	 	 
61043	2	0	 	 	 
61043	3	0	 	 	 
61043	4	0	 	 	 
61043	7	0	 	 	 
61043	8	0	 	 	 
61043	9	0	 	 	 
61043	13	0	 	 	 
61043	14	0	 	 	 
61043	15	0	 	 	 
61043	16	1	20	1500	0
61043	17	0	 	 	 
61043	58	0	 	 	 
61044	1	 	 	 	 
61044	2	 	 	 	 
61044	3	 	 	 	 
61044	4	 	 	 	 
61044	7	 	 	 	 
61044	8	 	 	 	 
61044	9	 	 	 	 
61044	13	 	 	 	 
61044	14	 	 	 	 
61044	15	 	 	 	 
61044	16	 	 	 	 
61044	17	 	 	 	 
61044	58	 	 	 	 
61046	1	 	 	 	 
61046	2	 	 	 	 
61046	3	 	 	 	 
61046	4	 	 	 	 
61046	7	 	 	 	 
61046	8	 	 	 	 
61046	9	 	 	 	 
61046	13	 	 	 	 
61046	14	 	 	 	 
61046	15	 	 	 	 
61046	16	 	 	 	 
61046	17	 	 	 	 
61046	58	 	 	 	 
61047	1	0	 	 	 
61047	2	0	 	 	 
61047	3	0	 	 	 
61047	4	0	 	 	 
61047	7	0	 	 	 
61047	8	0	 	 	 
61047	9	0	 	 	 
61047	13	0	 	 	 
61047	14	0	 	 	 
61047	15	0	 	 	 
61047	16	1	300	120000	1
61047	17	0	 	 	 
61047	58	1	80	200000	1
61048	1	0	 	 	 
61048	2	1	4	80000	1
61048	3	0	 	 	 
61048	4	0	 	 	 
61048	7	0	 	 	 
61048	8	0	 	 	 
61048	9	0	 	 	 
61048	13	0	 	 	 
61048	14	0	 	 	 
61048	15	0	 	 	 
61048	16	1	20	2000	1
61048	17	0	 	 	 
61048	58	0	 	 	 
61049	1	0	 	 	 
61049	2	0	 	 	 
61049	3	0	 	 	 
61049	4	0	 	 	 
61049	7	0	 	 	 
61049	8	0	 	 	 
61049	9	0	 	 	 
61049	13	0	 	 	 
61049	14	0	 	 	 
61049	15	0	 	 	 
61049	16	1	7	950	0
61049	17	0	 	 	 
61049	58	0	 	 	 
61050	1	 	 	 	 
61050	2	 	 	 	 
61050	3	 	 	 	 
61050	4	 	 	 	 
61050	7	 	 	 	 
61050	8	 	 	 	 
61050	9	 	 	 	 
61050	13	 	 	 	 
61050	14	 	 	 	 
61050	15	 	 	 	 
61050	16	 	 	 	 
61050	17	 	 	 	 
61050	58	 	 	 	 
61052	1	 	 	 	 
61052	2	 	 	 	 
61052	3	 	 	 	 
61052	4	 	 	 	 
61052	7	 	 	 	 
61052	8	 	 	 	 
61052	9	 	 	 	 
61052	13	 	 	 	 
61052	14	 	 	 	 
61052	15	 	 	 	 
61052	16	 	 	 	 
61052	17	 	 	 	 
61052	58	 	 	 	 
61055	1	 	 	 	 
61055	2	 	 	 	 
61055	3	 	 	 	 
61055	4	 	 	 	 
61055	7	 	 	 	 
61055	8	 	 	 	 
61055	9	 	 	 	 
61055	13	 	 	 	 
61055	14	 	 	 	 
61055	15	 	 	 	 
61055	16	 	 	 	 
61055	17	 	 	 	 
61055	58	 	 	 	 
61056	1	 	 	 	 
61056	2	 	 	 	 
61056	3	 	 	 	 
61056	4	 	 	 	 
61056	7	 	 	 	 
61056	8	 	 	 	 
61056	9	 	 	 	 
61056	13	 	 	 	 
61056	14	 	 	 	 
61056	15	 	 	 	 
61056	16	 	 	 	 
61056	17	 	 	 	 
61056	58	 	 	 	 
61057	1	0	 	 	 
61057	2	1	1	11800	1
61057	3	1	1	3700	1
61057	4	0	 	 	 
61057	7	0	 	 	 
61057	8	0	 	 	 
61057	9	0	 	 	 
61057	13	0	 	 	 
61057	14	0	 	 	 
61057	15	0	 	 	 
61057	16	1	18	570	1
61057	17	0	 	 	 
61057	58	0	 	 	 
61076	1	0	 	 	 
61076	2	0	 	 	 
61076	3	0	 	 	 
61076	4	0	 	 	 
61076	7	0	 	 	 
61076	8	0	 	 	 
61076	9	0	 	 	 
61076	13	0	 	 	 
61076	14	0	 	 	 
61076	15	0	 	 	 
61076	16	1	2	500	0
61076	17	0	 	 	 
61076	58	0	 	 	 
61079	1	0	 	 	 
61079	2	0	 	 	 
61079	3	0	 	 	 
61079	4	0	 	 	 
61079	7	1	2	38500	0
61079	8	0	 	 	 
61079	9	0	 	 	 
61079	13	0	 	 	 
61079	14	0	 	 	 
61079	15	0	 	 	 
61079	16	1	14	540	0
61079	17	0	 	 	 
61079	58	0	 	 	 
61104	1	0	 	 	 
61104	2	0	 	 	 
61104	3	0	 	 	 
61104	4	0	 	 	 
61104	7	0	 	 	 
61104	8	0	 	 	 
61104	9	0	 	 	 
61104	13	0	 	 	 
61104	14	0	 	 	 
61104	15	0	 	 	 
61104	16	1	0	 	 
61104	17	0	 	 	 
61104	58	0	 	 	 
71001	1	 	 	 	 
71001	2	 	 	 	 
71001	3	 	 	 	 
71001	4	 	 	 	 
71001	7	 	 	 	 
71001	8	 	 	 	 
71001	9	 	 	 	 
71001	13	 	 	 	 
71001	14	 	 	 	 
71001	15	 	 	 	 
71001	16	 	 	 	 
71001	17	 	 	 	 
71001	58	 	 	 	 
71002	1	 	 	 	 
71002	2	 	 	 	 
71002	3	 	 	 	 
71002	4	 	 	 	 
71002	7	 	 	 	 
71002	8	 	 	 	 
71002	9	 	 	 	 
71002	13	 	 	 	 
71002	14	 	 	 	 
71002	15	 	 	 	 
71002	16	 	 	 	 
71002	17	 	 	 	 
71002	58	 	 	 	 
71003	1	0	 	 	 
71003	2	0	 	 	 
71003	3	0	 	 	 
71003	4	0	 	 	 
71003	7	0	 	 	 
71003	8	0	 	 	 
71003	9	0	 	 	 
71003	13	0	 	 	 
71003	14	0	 	 	 
71003	15	0	 	 	 
71003	16	1	3	420	0
71003	17	0	 	 	 
71003	58	0	 	 	 
71004	1	 	 	 	 
71004	2	 	 	 	 
71004	3	 	 	 	 
71004	4	 	 	 	 
71004	7	 	 	 	 
71004	8	 	 	 	 
71004	9	 	 	 	 
71004	13	 	 	 	 
71004	14	 	 	 	 
71004	15	 	 	 	 
71004	16	 	 	 	 
71004	17	 	 	 	 
71004	58	 	 	 	 
71005	1	0	 	 	 
71005	2	0	 	 	 
71005	3	0	 	 	 
71005	4	0	 	 	 
71005	7	0	 	 	 
71005	8	0	 	 	 
71005	9	0	 	 	 
71005	13	0	 	 	 
71005	14	0	 	 	 
71005	15	0	 	 	 
71005	16	1	0	 	 
71005	17	0	 	 	 
71005	58	0	 	 	 
71006	1	0	 	 	 
71006	2	0	 	 	 
71006	3	0	 	 	 
71006	4	0	 	 	 
71006	7	0	 	 	 
71006	8	0	 	 	 
71006	9	0	 	 	 
71006	13	0	 	 	 
71006	14	0	 	 	 
71006	15	1	1	8000	0
71006	16	1	20	1700	0
71006	17	0	 	 	 
71006	58	0	 	 	 
71007	1	0	 	 	 
71007	2	0	 	 	 
71007	3	0	 	 	 
71007	4	0	 	 	 
71007	7	0	 	 	 
71007	8	0	 	 	 
71007	9	0	 	 	 
71007	13	0	 	 	 
71007	14	0	 	 	 
71007	15	1	0	 	 
71007	16	1	1050	410000	1
71007	17	0	 	 	 
71007	58	0	 	 	 
71008	1	0	 	 	 
71008	2	0	 	 	 
71008	3	0	 	 	 
71008	4	0	 	 	 
71008	7	0	 	 	 
71008	8	0	 	 	 
71008	9	0	 	 	 
71008	13	0	 	 	 
71008	14	0	 	 	 
71008	15	1	1	6250	0
71008	16	0	 	 	 
71008	17	0	 	 	 
71008	58	0	 	 	 
71009	1	 	 	 	 
71009	2	 	 	 	 
71009	3	 	 	 	 
71009	4	 	 	 	 
71009	7	 	 	 	 
71009	8	 	 	 	 
71009	9	 	 	 	 
71009	13	 	 	 	 
71009	14	 	 	 	 
71009	15	 	 	 	 
71009	16	 	 	 	 
71009	17	 	 	 	 
71009	58	 	 	 	 
71010	1	 	 	 	 
71010	2	 	 	 	 
71010	3	 	 	 	 
71010	4	 	 	 	 
71010	7	 	 	 	 
71010	8	 	 	 	 
71010	9	 	 	 	 
71010	13	 	 	 	 
71010	14	 	 	 	 
71010	15	 	 	 	 
71010	16	 	 	 	 
71010	17	 	 	 	 
71010	58	 	 	 	 
71011	1	0	 	 	 
71011	2	0	 	 	 
71011	3	0	 	 	 
71011	4	0	 	 	 
71011	7	0	 	 	 
71011	8	0	 	 	 
71011	9	0	 	 	 
71011	13	0	 	 	 
71011	14	0	 	 	 
71011	15	0	 	 	 
71011	16	1	10	-77	0
71011	17	0	 	 	 
71011	58	0	 	 	 
71013	1	0	 	 	 
71013	2	0	 	 	 
71013	3	0	 	 	 
71013	4	0	 	 	 
71013	7	0	 	 	 
71013	8	0	 	 	 
71013	9	0	 	 	 
71013	13	0	 	 	 
71013	14	1	2	7200	0
71013	15	0	 	 	 
71013	16	1	12	1800	0
71013	17	0	 	 	 
71013	58	0	 	 	 
71015	1	0	 	 	 
71015	2	0	 	 	 
71015	3	0	 	 	 
71015	4	0	 	 	 
71015	7	0	 	 	 
71015	8	0	 	 	 
71015	9	0	 	 	 
71015	13	0	 	 	 
71015	14	0	 	 	 
71015	15	0	 	 	 
71015	16	1	5	1000	0
71015	17	0	 	 	 
71015	58	0	 	 	 
71019	1	0	 	 	 
71019	2	0	 	 	 
71019	3	0	 	 	 
71019	4	0	 	 	 
71019	7	0	 	 	 
71019	8	0	 	 	 
71019	9	0	 	 	 
71019	13	0	 	 	 
71019	14	0	 	 	 
71019	15	0	 	 	 
71019	16	1	10	2000	1
71019	17	0	 	 	 
71019	58	0	 	 	 
71020	1	0	 	 	 
71020	2	0	 	 	 
71020	3	0	 	 	 
71020	4	0	 	 	 
71020	7	0	 	 	 
71020	8	0	 	 	 
71020	9	0	 	 	 
71020	13	0	 	 	 
71020	14	0	 	 	 
71020	15	0	 	 	 
71020	16	1	3	480	0
71020	17	0	 	 	 
71020	58	0	 	 	 
71021	1	0	 	 	 
71021	2	0	 	 	 
71021	3	0	 	 	 
71021	4	0	 	 	 
71021	7	0	 	 	 
71021	8	0	 	 	 
71021	9	0	 	 	 
71021	13	0	 	 	 
71021	14	0	 	 	 
71021	15	0	 	 	 
71021	16	1	8	1250	0
71021	17	0	 	 	 
71021	58	0	 	 	 
71023	1	0	 	 	 
71023	2	0	 	 	 
71023	3	0	 	 	 
71023	4	0	 	 	 
71023	7	0	 	 	 
71023	8	0	 	 	 
71023	9	0	 	 	 
71023	13	0	 	 	 
71023	14	0	 	 	 
71023	15	0	 	 	 
71023	16	1	7	350	1
71023	17	0	 	 	 
71023	58	0	 	 	 
71024	1	 	 	 	 
71024	2	 	 	 	 
71024	3	 	 	 	 
71024	4	 	 	 	 
71024	7	 	 	 	 
71024	8	 	 	 	 
71024	9	 	 	 	 
71024	13	 	 	 	 
71024	14	 	 	 	 
71024	15	 	 	 	 
71024	16	 	 	 	 
71024	17	 	 	 	 
71024	58	 	 	 	 
71025	1	 	 	 	 
71025	2	 	 	 	 
71025	3	 	 	 	 
71025	4	 	 	 	 
71025	7	 	 	 	 
71025	8	 	 	 	 
71025	9	 	 	 	 
71025	13	 	 	 	 
71025	14	 	 	 	 
71025	15	 	 	 	 
71025	16	 	 	 	 
71025	17	 	 	 	 
71025	58	 	 	 	 
71026	1	0	 	 	 
71026	2	0	 	 	 
71026	3	0	 	 	 
71026	4	0	 	 	 
71026	7	0	 	 	 
71026	8	0	 	 	 
71026	9	0	 	 	 
71026	13	0	 	 	 
71026	14	0	 	 	 
71026	15	0	 	 	 
71026	16	1	22	1200	0
71026	17	0	 	 	 
71026	58	0	 	 	 
71027	1	0	 	 	 
71027	2	0	 	 	 
71027	3	0	 	 	 
71027	4	0	 	 	 
71027	7	0	 	 	 
71027	8	0	 	 	 
71027	9	0	 	 	 
71027	13	0	 	 	 
71027	14	0	 	 	 
71027	15	0	 	 	 
71027	16	1	20	1000	1
71027	17	0	 	 	 
71027	58	0	 	 	 
71028	1	0	 	 	 
71028	2	0	 	 	 
71028	3	0	 	 	 
71028	4	0	 	 	 
71028	7	0	 	 	 
71028	8	0	 	 	 
71028	9	0	 	 	 
71028	13	0	 	 	 
71028	14	0	 	 	 
71028	15	0	 	 	 
71028	16	0	 	 	 
71028	17	0	 	 	 
71028	58	0	 	 	 
71031	1	 	 	 	 
71031	2	 	 	 	 
71031	3	 	 	 	 
71031	4	 	 	 	 
71031	7	 	 	 	 
71031	8	 	 	 	 
71031	9	 	 	 	 
71031	13	 	 	 	 
71031	14	 	 	 	 
71031	15	 	 	 	 
71031	16	 	 	 	 
71031	17	 	 	 	 
71031	58	 	 	 	 
71032	1	 	 	 	 
71032	2	 	 	 	 
71032	3	 	 	 	 
71032	4	 	 	 	 
71032	7	 	 	 	 
71032	8	 	 	 	 
71032	9	 	 	 	 
71032	13	 	 	 	 
71032	14	 	 	 	 
71032	15	 	 	 	 
71032	16	 	 	 	 
71032	17	 	 	 	 
71032	58	 	 	 	 
71033	1	0	 	 	 
71033	2	0	 	 	 
71033	3	0	 	 	 
71033	4	0	 	 	 
71033	7	0	 	 	 
71033	8	0	 	 	 
71033	9	0	 	 	 
71033	13	0	 	 	 
71033	14	0	 	 	 
71033	15	0	 	 	 
71033	16	1	6	420	0
71033	17	0	 	 	 
71033	58	0	 	 	 
71034	1	 	 	 	 
71034	2	 	 	 	 
71034	3	 	 	 	 
71034	4	 	 	 	 
71034	7	 	 	 	 
71034	8	 	 	 	 
71034	9	 	 	 	 
71034	13	 	 	 	 
71034	14	 	 	 	 
71034	15	 	 	 	 
71034	16	 	 	 	 
71034	17	 	 	 	 
71034	58	 	 	 	 
71035	1	 	 	 	 
71035	2	 	 	 	 
71035	3	 	 	 	 
71035	4	 	 	 	 
71035	7	 	 	 	 
71035	8	 	 	 	 
71035	9	 	 	 	 
71035	13	 	 	 	 
71035	14	 	 	 	 
71035	15	 	 	 	 
71035	16	 	 	 	 
71035	17	 	 	 	 
71035	58	 	 	 	 
71036	1	0	 	 	 
71036	2	0	 	 	 
71036	3	0	 	 	 
71036	4	0	 	 	 
71036	7	0	 	 	 
71036	8	0	 	 	 
71036	9	0	 	 	 
71036	13	0	 	 	 
71036	14	0	 	 	 
71036	15	0	 	 	 
71036	16	1	10	600	1
71036	17	0	 	 	 
71036	58	0	 	 	 
71037	1	0	 	 	 
71037	2	0	 	 	 
71037	3	0	 	 	 
71037	4	0	 	 	 
71037	7	0	 	 	 
71037	8	0	 	 	 
71037	9	0	 	 	 
71037	13	0	 	 	 
71037	14	0	 	 	 
71037	15	0	 	 	 
71037	16	1	17	2450	1
71037	17	0	 	 	 
71037	58	0	 	 	 
71038	1	0	 	 	 
71038	2	0	 	 	 
71038	3	0	 	 	 
71038	4	0	 	 	 
71038	7	0	 	 	 
71038	8	0	 	 	 
71038	9	0	 	 	 
71038	13	0	 	 	 
71038	14	0	 	 	 
71038	15	0	 	 	 
71038	16	1	12	1400	0
71038	17	0	 	 	 
71038	58	0	 	 	 
71039	1	0	 	 	 
71039	2	0	 	 	 
71039	3	0	 	 	 
71039	4	0	 	 	 
71039	7	0	 	 	 
71039	8	0	 	 	 
71039	9	0	 	 	 
71039	13	0	 	 	 
71039	14	0	 	 	 
71039	15	0	 	 	 
71039	16	1	5	1000	0
71039	17	0	 	 	 
71039	58	0	 	 	 
71041	1	 	 	 	 
71041	2	 	 	 	 
71041	3	 	 	 	 
71041	4	 	 	 	 
71041	7	 	 	 	 
71041	8	 	 	 	 
71041	9	 	 	 	 
71041	13	 	 	 	 
71041	14	 	 	 	 
71041	15	 	 	 	 
71041	16	 	 	 	 
71041	17	 	 	 	 
71041	58	 	 	 	 
71042	1	0	 	 	 
71042	2	0	 	 	 
71042	3	0	 	 	 
71042	4	0	 	 	 
71042	7	0	 	 	 
71042	8	0	 	 	 
71042	9	0	 	 	 
71042	13	0	 	 	 
71042	14	0	 	 	 
71042	15	0	 	 	 
71042	16	1	5	1200	0
71042	17	0	 	 	 
71042	58	0	 	 	 
71043	1	 	 	 	 
71043	2	 	 	 	 
71043	3	 	 	 	 
71043	4	 	 	 	 
71043	7	 	 	 	 
71043	8	 	 	 	 
71043	9	 	 	 	 
71043	13	 	 	 	 
71043	14	 	 	 	 
71043	15	 	 	 	 
71043	16	 	 	 	 
71043	17	 	 	 	 
71043	58	 	 	 	 
71044	1	 	 	 	 
71044	2	 	 	 	 
71044	3	 	 	 	 
71044	4	 	 	 	 
71044	7	 	 	 	 
71044	8	 	 	 	 
71044	9	 	 	 	 
71044	13	 	 	 	 
71044	14	 	 	 	 
71044	15	 	 	 	 
71044	16	 	 	 	 
71044	17	 	 	 	 
71044	58	 	 	 	 
71045	1	0	 	 	 
71045	2	0	 	 	 
71045	3	0	 	 	 
71045	4	0	 	 	 
71045	7	0	 	 	 
71045	8	0	 	 	 
71045	9	0	 	 	 
71045	13	0	 	 	 
71045	14	0	 	 	 
71045	15	0	 	 	 
71045	16	1	3	400	0
71045	17	0	 	 	 
71045	58	0	 	 	 
71046	1	 	 	 	 
71046	2	 	 	 	 
71046	3	 	 	 	 
71046	4	 	 	 	 
71046	7	 	 	 	 
71046	8	 	 	 	 
71046	9	 	 	 	 
71046	13	 	 	 	 
71046	14	 	 	 	 
71046	15	 	 	 	 
71046	16	 	 	 	 
71046	17	 	 	 	 
71046	58	 	 	 	 
71047	1	 	 	 	 
71047	2	 	 	 	 
71047	3	 	 	 	 
71047	4	 	 	 	 
71047	7	 	 	 	 
71047	8	 	 	 	 
71047	9	 	 	 	 
71047	13	 	 	 	 
71047	14	 	 	 	 
71047	15	 	 	 	 
71047	16	 	 	 	 
71047	17	 	 	 	 
71047	58	 	 	 	 
71048	1	0	 	 	 
71048	2	0	 	 	 
71048	3	0	 	 	 
71048	4	0	 	 	 
71048	7	0	 	 	 
71048	8	0	 	 	 
71048	9	0	 	 	 
71048	13	0	 	 	 
71048	14	0	 	 	 
71048	15	1	1	6000	1
71048	16	1	10	700	1
71048	17	0	 	 	 
71048	58	0	 	 	 
71049	1	 	 	 	 
71049	2	 	 	 	 
71049	3	 	 	 	 
71049	4	 	 	 	 
71049	7	 	 	 	 
71049	8	 	 	 	 
71049	9	 	 	 	 
71049	13	 	 	 	 
71049	14	 	 	 	 
71049	15	 	 	 	 
71049	16	 	 	 	 
71049	17	 	 	 	 
71049	58	 	 	 	 
71073	1	 	 	 	 
71073	2	 	 	 	 
71073	3	 	 	 	 
71073	4	 	 	 	 
71073	7	 	 	 	 
71073	8	 	 	 	 
71073	9	 	 	 	 
71073	13	 	 	 	 
71073	14	 	 	 	 
71073	15	 	 	 	 
71073	16	 	 	 	 
71073	17	 	 	 	 
71073	58	 	 	 	 
71091	1	0	 	 	 
71091	2	0	 	 	 
71091	3	0	 	 	 
71091	4	0	 	 	 
71091	7	0	 	 	 
71091	8	0	 	 	 
71091	9	0	 	 	 
71091	13	0	 	 	 
71091	14	0	 	 	 
71091	15	0	 	 	 
71091	16	1	15	2000	1
71091	17	0	 	 	 
71091	58	0	 	 	 
71097	1	0	 	 	 
71097	2	0	 	 	 
71097	3	0	 	 	 
71097	4	0	 	 	 
71097	7	0	 	 	 
71097	8	0	 	 	 
71097	9	0	 	 	 
71097	13	0	 	 	 
71097	14	0	 	 	 
71097	15	0	 	 	 
71097	16	1	12	1500	0
71097	17	0	 	 	 
71097	58	0	 	 	 
71112	1	0	 	 	 
71112	2	0	 	 	 
71112	3	0	 	 	 
71112	4	0	 	 	 
71112	7	0	 	 	 
71112	8	0	 	 	 
71112	9	0	 	 	 
71112	13	0	 	 	 
71112	14	0	 	 	 
71112	15	0	 	 	 
71112	16	1	3	450	0
71112	17	0	 	 	 
71112	58	0	 	 	 
71120	1	0	 	 	 
71120	2	0	 	 	 
71120	3	0	 	 	 
71120	4	0	 	 	 
71120	7	0	 	 	 
71120	8	0	 	 	 
71120	9	0	 	 	 
71120	13	0	 	 	 
71120	14	0	 	 	 
71120	15	0	 	 	 
71120	16	1	8	1680	0
71120	17	0	 	 	 
71120	58	0	 	 	 
71121	1	0	 	 	 
71121	2	0	 	 	 
71121	3	0	 	 	 
71121	4	0	 	 	 
71121	7	0	 	 	 
71121	8	0	 	 	 
71121	9	0	 	 	 
71121	13	0	 	 	 
71121	14	0	 	 	 
71121	15	0	 	 	 
71121	16	1	5	900	0
71121	17	0	 	 	 
71121	58	0	 	 	 
