CHILDCODE	FOODIDR4	HHCONSR4	VLRPR4	OWNVR4	GFTVR4	GFSRR4
31079	3	1	50	0	0	 
31079	6	1	300	0	0	 
31079	9	1	100	0	0	 
31079	17	0	 	 	 	 
31079	20	1	30	0	0	 
31079	21	1	125	125	0	 
31096	2	1	200	0	0	 
31096	3	1	200	0	0	 
31096	6	1	150	0	0	 
31096	9	1	150	0	0	 
31096	17	0	 	 	 	 
31096	20	0	 	 	 	 
31096	21	1	100	0	0	 
31098	2	1	0	250	0	 
31098	3	0	 	 	 	 
31098	6	1	200	0	0	 
31098	9	1	100	0	0	 
31098	17	0	 	 	 	 
31098	20	0	 	 	 	 
31098	21	0	 	 	 	 
31108	2	1	0	200	0	 
31108	3	0	 	 	 	 
31108	6	1	200	0	0	 
31108	9	1	80	0	0	 
31108	17	0	 	 	 	 
31108	20	0	 	 	 	 
31108	21	1	300	0	0	 
31134	2	1	250	0	0	 
31134	3	1	50	0	0	 
31134	6	1	375	0	0	 
31134	9	1	225	0	0	 
31134	17	0	 	 	 	 
31134	20	1	30	0	0	 
31134	21	1	300	0	0	 
41001	2	1	300	0	0	 
41001	3	1	125	0	0	 
41001	6	1	458	0	0	 
41001	9	1	300	0	0	 
41001	17	0	 	 	 	 
41001	20	0	 	 	 	 
41001	21	1	20	0	0	 
41002	2	1	280	0	20	4
41002	3	0	 	 	 	 
41002	6	1	85	0	0	 
41002	9	1	0	300	0	 
41002	17	1	300	0	0	 
41002	20	1	0	0	12	1
41002	21	1	180	0	0	 
41003	2	1	200	0	0	 
41003	3	0	 	 	 	 
41003	6	0	 	 	 	 
41003	9	1	300	300	0	 
41003	17	1	40	0	0	 
41003	20	1	30	0	0	 
41003	21	0	 	 	 	 
41004	2	1	135	0	0	 
41004	3	1	310	0	0	 
41004	6	1	15	0	0	 
41004	9	1	300	120	0	 
41004	17	0	 	 	 	 
41004	20	0	 	 	 	 
41004	21	0	 	 	 	 
41005	2	1	170	0	0	 
41005	3	0	 	 	 	 
41005	6	1	100	0	0	 
41005	9	1	460	100	360	1
41005	17	0	 	 	 	 
41005	20	1	45	0	0	 
41005	21	0	 	 	 	 
41006	2	1	270	0	0	 
41006	3	1	75	0	0	 
41006	6	1	300	0	0	 
41006	9	1	600	0	0	 
41006	17	0	 	 	 	 
41006	20	1	300	0	0	 
41006	21	1	300	0	0	 
41007	2	1	350	0	0	 
41007	3	1	50	0	0	 
41007	6	1	1000	0	0	 
41007	9	1	800	0	0	 
41007	17	1	1500	0	0	 
41007	20	0	 	 	 	 
41007	21	0	 	 	 	 
41009	2	1	150	0	0	 
41009	3	1	125	0	0	 
41009	6	1	130	0	0	 
41009	9	1	156	0	0	 
41009	17	0	 	 	 	 
41009	20	0	 	 	 	 
41009	21	1	24	0	0	 
41010	2	1	150	0	0	 
41010	3	1	200	0	0	 
41010	6	1	200	0	0	 
41010	9	1	100	300	0	 
41010	17	1	200	0	0	 
41010	20	0	 	 	 	 
41010	21	1	200	0	0	 
41011	2	1	35	150	0	 
41011	3	1	70	0	0	 
41011	6	1	120	0	0	 
41011	9	1	0	450	0	 
41011	17	0	 	 	 	 
41011	20	0	 	 	 	 
41011	21	1	450	0	0	 
41012	2	1	200	0	0	 
41012	3	1	150	0	0	 
41012	6	1	200	0	0	 
41012	9	1	100	200	0	 
41012	17	0	 	 	 	 
41012	20	0	 	 	 	 
41012	21	1	100	0	0	 
41013	2	1	225	0	50	1
41013	3	0	 	 	 	 
41013	6	0	 	 	 	 
41013	9	1	0	150	0	 
41013	17	0	 	 	 	 
41013	20	0	 	 	 	 
41013	21	0	 	 	 	 
41014	2	1	300	0	0	 
41014	3	1	150	0	0	 
41014	6	1	50	0	0	 
41014	9	1	50	350	0	 
41014	17	0	 	 	 	 
41014	20	0	 	 	 	 
41014	21	1	150	0	0	 
41015	2	1	30	70	0	 
41015	3	1	70	0	0	 
41015	6	1	100	0	0	 
41015	9	1	80	100	0	 
41015	17	0	 	 	 	 
41015	20	1	40	0	0	 
41015	21	0	 	 	 	 
41016	2	1	250	0	0	 
41016	3	1	100	0	0	 
41016	6	1	300	0	0	 
41016	9	1	600	0	0	 
41016	17	1	450	0	0	 
41016	20	1	150	0	0	 
41016	21	1	500	0	0	 
41017	2	1	100	0	0	 
41017	3	1	150	0	0	 
41017	6	1	200	0	0	 
41017	9	1	0	300	0	 
41017	17	0	 	 	 	 
41017	20	0	 	 	 	 
41017	21	1	300	0	0	 
41019	2	1	0	50	0	 
41019	3	1	150	0	0	 
41019	6	1	200	0	0	 
41019	9	1	100	0	0	 
41019	17	0	 	 	 	 
41019	20	0	 	 	 	 
41019	21	0	 	 	 	 
41021	2	1	115	0	0	 
41021	3	1	315	0	0	 
41021	6	1	70	0	0	 
41021	9	1	450	450	0	 
41021	17	0	 	 	 	 
41021	20	0	 	 	 	 
41021	21	1	50	0	0	 
41022	2	1	270	0	0	 
41022	3	1	300	0	0	 
41022	6	1	120	0	0	 
41022	9	1	0	300	0	 
41022	17	0	 	 	 	 
41022	20	0	 	 	 	 
41022	21	0	 	 	 	 
41023	2	1	240	0	0	 
41023	3	1	600	0	0	 
41023	6	1	450	0	0	 
41023	9	1	300	50	0	 
41023	17	0	 	 	 	 
41023	20	1	50	0	0	 
41023	21	0	 	 	 	 
41024	2	1	300	0	0	 
41024	3	1	100	0	0	 
41024	6	1	700	0	0	 
41024	9	1	700	0	0	 
41024	17	0	 	 	 	 
41024	20	1	0	100	0	 
41024	21	0	 	 	 	 
41025	2	1	280	30	0	 
41025	3	1	40	0	0	 
41025	6	1	400	0	0	 
41025	9	1	400	0	0	 
41025	17	0	 	 	 	 
41025	20	1	100	30	0	 
41025	21	0	 	 	 	 
41026	2	1	100	0	0	 
41026	3	0	 	 	 	 
41026	6	1	100	0	0	 
41026	9	1	150	0	0	 
41026	17	1	150	0	0	 
41026	20	1	50	0	0	 
41026	21	0	 	 	 	 
41027	2	1	165	0	0	 
41027	3	1	160	0	0	 
41027	6	1	130	0	0	 
41027	9	1	260	0	0	 
41027	17	0	 	 	 	 
41027	20	0	 	 	 	 
41027	21	0	 	 	 	 
41028	2	1	150	0	0	 
41028	3	1	225	0	0	 
41028	6	1	140	0	0	 
41028	9	1	305	0	0	 
41028	17	1	75	0	0	 
41028	20	0	 	 	 	 
41028	21	1	180	0	0	 
41030	2	1	260	0	0	 
41030	3	0	 	 	 	 
41030	6	0	 	 	 	 
41030	9	1	450	0	0	 
41030	17	1	450	0	0	 
41030	20	0	 	 	 	 
41030	21	1	400	0	0	 
41031	2	1	230	0	0	 
41031	3	1	20	0	0	 
41031	6	1	40	0	0	 
41031	9	1	50	100	0	 
41031	17	0	 	 	 	 
41031	20	0	 	 	 	 
41031	21	0	 	 	 	 
41032	2	1	200	50	0	 
41032	3	1	300	0	0	 
41032	6	1	50	0	0	 
41032	9	1	100	750	0	 
41032	17	0	 	 	 	 
41032	20	1	75	0	0	 
41032	21	1	150	0	0	 
41034	2	1	186	0	0	 
41034	3	1	270	0	0	 
41034	6	1	130	0	0	 
41034	9	1	194	0	0	 
41034	17	1	80	0	0	 
41034	20	0	 	 	 	 
41034	21	0	 	 	 	 
41036	2	1	310	0	0	 
41036	3	1	600	0	0	 
41036	6	1	275	0	0	 
41036	9	1	825	0	0	 
41036	17	1	300	0	0	 
41036	20	1	37	0	0	 
41036	21	1	340	0	0	 
41037	2	1	0	225	0	 
41037	3	0	 	 	 	 
41037	6	1	125	0	0	 
41037	9	1	600	0	0	 
41037	17	1	140	0	0	 
41037	20	0	 	 	 	 
41037	21	1	50	0	0	 
41038	2	1	286	0	0	 
41038	3	0	 	 	 	 
41038	6	1	55	0	0	 
41038	9	1	350	0	0	 
41038	17	0	 	 	 	 
41038	20	0	 	 	 	 
41038	21	0	 	 	 	 
41039	2	1	210	0	0	 
41039	3	1	150	0	0	 
41039	6	1	60	0	0	 
41039	9	1	105	100	0	 
41039	17	0	 	 	 	 
41039	20	0	 	 	 	 
41039	21	0	 	 	 	 
41041	2	1	270	90	0	 
41041	3	1	450	0	0	 
41041	6	0	 	 	 	 
41041	9	1	0	650	0	 
41041	17	0	 	 	 	 
41041	20	1	40	0	0	 
41041	21	1	30	0	0	 
41042	2	1	0	250	0	 
41042	3	1	230	0	0	 
41042	6	1	60	0	0	 
41042	9	1	300	200	0	 
41042	17	0	 	 	 	 
41042	20	0	 	 	 	 
41042	21	0	 	 	 	 
41043	2	1	200	200	0	 
41043	3	1	330	0	0	 
41043	6	1	86	0	0	 
41043	9	1	300	0	0	 
41043	17	1	150	0	0	 
41043	20	0	 	 	 	 
41043	21	0	 	 	 	 
41046	2	1	22	150	0	 
41046	3	1	150	0	0	 
41046	6	0	 	 	 	 
41046	9	1	300	100	0	 
41046	17	0	 	 	 	 
41046	20	0	 	 	 	 
41046	21	0	 	 	 	 
41047	2	1	21	150	0	 
41047	3	1	250	0	0	 
41047	6	1	180	0	0	 
41047	9	1	300	0	0	 
41047	17	0	 	 	 	 
41047	20	0	 	 	 	 
41047	21	0	 	 	 	 
41049	2	1	180	0	0	 
41049	3	1	50	0	0	 
41049	6	1	90	0	0	 
41049	9	1	400	0	0	 
41049	17	1	100	0	0	 
41049	20	0	 	 	 	 
41049	21	1	150	0	0	 
41050	2	1	280	0	0	 
41050	3	1	150	0	0	 
41050	6	0	 	 	 	 
41050	9	1	0	600	0	 
41050	17	0	 	 	 	 
41050	20	0	 	 	 	 
41050	21	1	90	0	0	 
41059	2	1	100	0	0	 
41059	3	1	300	0	0	 
41059	6	1	300	0	0	 
41059	9	1	200	0	0	 
41059	17	0	 	 	 	 
41059	20	0	 	 	 	 
41059	21	0	 	 	 	 
41092	2	1	300	0	0	 
41092	3	1	80	0	0	 
41092	6	1	15	0	0	 
41092	9	1	300	0	0	 
41092	17	0	 	 	 	 
41092	20	0	 	 	 	 
41092	21	0	 	 	 	 
41106	2	1	400	0	0	 
41106	3	0	 	 	 	 
41106	6	1	50	0	0	 
41106	9	1	100	200	0	 
41106	17	0	 	 	 	 
41106	20	0	 	 	 	 
41106	21	1	150	0	0	 
41109	2	1	250	0	0	 
41109	3	1	50	0	0	 
41109	6	1	300	0	0	 
41109	9	1	0	450	0	 
41109	17	0	 	 	 	 
41109	20	0	 	 	 	 
41109	21	0	 	 	 	 
41110	2	1	270	0	0	 
41110	3	1	150	0	0	 
41110	6	1	30	0	0	 
41110	9	1	400	0	200	1
41110	17	0	 	 	 	 
41110	20	0	 	 	 	 
41110	21	1	100	0	0	 
41114	2	1	30	105	0	 
41114	3	1	200	0	0	 
41114	6	1	100	0	0	 
41114	9	1	200	100	0	 
41114	17	0	 	 	 	 
41114	20	1	42	0	0	 
41114	21	0	 	 	 	 
41130	2	1	195	0	0	 
41130	3	1	340	0	0	 
41130	6	1	148	0	0	 
41130	9	1	250	0	0	 
41130	17	1	160	0	0	 
41130	20	0	 	 	 	 
41130	21	0	 	 	 	 
51002	2	1	200	0	0	 
51002	3	1	50	0	0	 
51002	6	1	300	0	0	 
51002	9	1	300	0	0	 
51002	17	1	120	0	0	 
51002	20	1	50	30	0	 
51002	21	0	 	 	 	 
51004	2	1	120	0	0	 
51004	3	1	100	0	0	 
51004	6	1	150	0	0	 
51004	9	1	200	0	0	 
51004	17	0	 	 	 	 
51004	20	0	 	 	 	 
51004	21	0	 	 	 	 
51005	2	1	330	0	0	 
51005	3	1	40	0	0	 
51005	6	1	300	0	0	 
51005	9	1	750	0	0	 
51005	17	0	 	 	 	 
51005	20	0	 	 	 	 
51005	21	0	 	 	 	 
51006	2	1	200	0	0	 
51006	3	1	300	0	0	 
51006	6	1	400	0	0	 
51006	9	1	300	0	0	 
51006	17	0	 	 	 	 
51006	20	0	 	 	 	 
51006	21	1	200	0	0	 
51008	2	1	150	0	0	 
51008	3	0	 	 	 	 
51008	6	1	90	0	0	 
51008	9	1	270	0	0	 
51008	17	1	60	0	0	 
51008	20	1	40	0	0	 
51008	21	1	20	0	0	 
51009	2	1	130	390	0	 
51009	3	0	 	 	 	 
51009	6	1	400	0	0	 
51009	9	1	450	0	0	 
51009	17	0	 	 	 	 
51009	20	0	 	 	 	 
51009	21	0	 	 	 	 
51010	2	1	500	200	0	 
51010	3	1	20	0	0	 
51010	6	1	50	0	0	 
51010	9	1	100	0	0	 
51010	17	0	 	 	 	 
51010	20	0	 	 	 	 
51010	21	0	 	 	 	 
51011	2	1	150	0	0	 
51011	3	1	150	0	0	 
51011	6	1	200	0	0	 
51011	9	1	100	0	0	 
51011	17	0	 	 	 	 
51011	20	0	 	 	 	 
51011	21	1	70	0	0	 
51013	2	1	150	0	0	 
51013	3	1	30	0	0	 
51013	6	1	100	70	0	 
51013	9	1	45	0	0	 
51013	17	1	50	0	0	 
51013	20	1	60	0	0	 
51013	21	0	 	 	 	 
51015	2	1	100	0	0	 
51015	3	0	 	 	 	 
51015	6	1	100	0	0	 
51015	9	1	200	0	0	 
51015	17	0	 	 	 	 
51015	20	1	50	0	0	 
51015	21	0	 	 	 	 
51016	2	1	140	0	0	 
51016	3	0	 	 	 	 
51016	6	1	80	0	0	 
51016	9	1	170	0	0	 
51016	17	0	 	 	 	 
51016	20	1	20	0	0	 
51016	21	0	 	 	 	 
51017	2	1	300	0	0	 
51017	3	0	 	 	 	 
51017	6	1	200	0	0	 
51017	9	1	0	200	0	 
51017	17	1	900	0	0	 
51017	20	0	 	 	 	 
51017	21	0	 	 	 	 
51018	2	1	300	0	0	 
51018	3	1	50	0	0	 
51018	6	1	250	0	0	 
51018	9	1	400	0	0	 
51018	17	1	500	0	0	 
51018	20	1	20	0	0	 
51018	21	0	 	 	 	 
51019	2	1	240	0	0	 
51019	3	1	0	0	0	 
51019	6	1	400	0	0	 
51019	9	1	200	0	0	 
51019	17	0	 	 	 	 
51019	20	0	 	 	 	 
51019	21	0	 	 	 	 
51020	2	1	0	150	0	 
51020	3	0	 	 	 	 
51020	6	1	160	360	0	 
51020	9	1	0	150	0	 
51020	17	0	 	 	 	 
51020	20	0	 	 	 	 
51020	21	1	200	0	0	 
51021	2	1	350	0	0	 
51021	3	1	300	0	0	 
51021	6	1	450	0	0	 
51021	9	1	400	0	0	 
51021	17	0	 	 	 	 
51021	20	0	 	 	 	 
51021	21	1	150	0	0	 
51022	2	1	225	0	0	 
51022	3	1	50	0	0	 
51022	6	1	210	0	0	 
51022	9	0	 	 	 	 
51022	17	0	 	 	 	 
51022	20	0	 	 	 	 
51022	21	1	30	250	0	 
51023	2	1	100	0	0	 
51023	3	0	 	 	 	 
51023	6	1	250	0	0	 
51023	9	1	150	0	0	 
51023	17	0	 	 	 	 
51023	20	0	 	 	 	 
51023	21	1	30	0	0	 
51024	2	1	700	0	0	 
51024	3	1	200	0	0	 
51024	6	1	450	0	0	 
51024	9	1	300	0	0	 
51024	17	0	 	 	 	 
51024	20	1	100	0	0	 
51024	21	1	200	0	0	 
51025	2	1	250	0	0	 
51025	3	1	200	0	0	 
51025	6	1	300	0	0	 
51025	9	1	400	0	0	 
51025	17	1	300	0	0	 
51025	20	0	 	 	 	 
51025	21	1	50	0	0	 
51026	2	1	180	0	0	 
51026	3	1	200	0	0	 
51026	6	1	450	0	0	 
51026	9	1	450	0	0	 
51026	17	0	 	 	 	 
51026	20	0	 	 	 	 
51026	21	1	70	0	0	 
51027	2	1	500	100	0	 
51027	3	0	 	 	 	 
51027	6	1	70	0	0	 
51027	9	1	100	0	0	 
51027	17	0	 	 	 	 
51027	20	1	10	0	0	 
51027	21	0	 	 	 	 
51028	2	1	150	200	0	 
51028	3	1	20	0	0	 
51028	6	1	140	0	0	 
51028	9	1	100	0	0	 
51028	17	1	250	0	0	 
51028	20	1	12	0	0	 
51028	21	0	 	 	 	 
51029	2	1	500	200	0	 
51029	3	0	 	 	 	 
51029	6	1	400	0	0	 
51029	9	1	200	0	0	 
51029	17	0	 	 	 	 
51029	20	0	 	 	 	 
51029	21	0	 	 	 	 
51030	2	1	400	0	0	 
51030	3	0	 	 	 	 
51030	6	1	150	250	0	 
51030	9	1	300	0	0	 
51030	17	1	250	0	0	 
51030	20	0	 	 	 	 
51030	21	1	120	0	0	 
51031	2	1	150	0	0	 
51031	3	1	200	0	0	 
51031	6	1	700	0	0	 
51031	9	1	300	0	0	 
51031	17	0	 	 	 	 
51031	20	1	30	0	0	 
51031	21	0	 	 	 	 
51032	2	1	150	0	0	 
51032	3	0	 	 	 	 
51032	6	1	200	0	0	 
51032	9	1	150	0	0	 
51032	17	1	200	0	0	 
51032	20	1	75	0	0	 
51032	21	0	 	 	 	 
51033	2	1	150	0	0	 
51033	3	1	450	0	0	 
51033	6	1	750	0	0	 
51033	9	1	300	0	0	 
51033	17	0	 	 	 	 
51033	20	0	 	 	 	 
51033	21	1	50	0	0	 
51034	2	1	180	0	0	 
51034	3	1	10	0	0	 
51034	6	1	150	0	0	 
51034	9	1	200	0	0	 
51034	17	1	300	0	0	 
51034	20	1	20	0	0	 
51034	21	0	 	 	 	 
51035	2	1	910	0	0	 
51035	3	1	100	0	0	 
51035	6	1	500	0	0	 
51035	9	1	900	0	0	 
51035	17	1	100	0	0	 
51035	20	0	 	 	 	 
51035	21	0	 	 	 	 
51036	2	1	0	150	0	 
51036	3	1	30	0	0	 
51036	6	1	250	350	0	 
51036	9	1	150	0	0	 
51036	17	0	 	 	 	 
51036	20	0	 	 	 	 
51036	21	0	 	 	 	 
51037	2	1	375	375	0	 
51037	3	1	200	0	0	 
51037	6	1	600	0	0	 
51037	9	1	850	0	0	 
51037	17	0	 	 	 	 
51037	20	0	 	 	 	 
51037	21	1	80	0	0	 
51038	2	1	200	80	0	 
51038	3	1	80	0	0	 
51038	6	1	210	0	0	 
51038	9	1	240	0	0	 
51038	17	1	200	0	0	 
51038	20	1	200	0	0	 
51038	21	0	 	 	 	 
51040	2	1	250	0	0	 
51040	3	1	70	0	0	 
51040	6	1	400	0	0	 
51040	9	1	500	0	0	 
51040	17	1	120	0	0	 
51040	20	0	 	 	 	 
51040	21	0	 	 	 	 
51041	2	1	0	150	0	 
51041	3	1	120	0	0	 
51041	6	1	100	100	0	 
51041	9	1	250	0	0	 
51041	17	0	 	 	 	 
51041	20	0	 	 	 	 
51041	21	1	120	0	0	 
51042	2	1	200	0	0	 
51042	3	1	100	0	0	 
51042	6	1	300	0	0	 
51042	9	1	200	0	0	 
51042	17	0	 	 	 	 
51042	20	0	 	 	 	 
51042	21	1	100	0	0	 
51043	2	1	200	0	0	 
51043	3	1	250	0	0	 
51043	6	1	320	0	0	 
51043	9	1	600	0	0	 
51043	17	1	500	0	0	 
51043	20	1	200	0	0	 
51043	21	1	500	0	0	 
51044	2	1	250	0	0	 
51044	3	1	20	0	0	 
51044	6	1	120	0	0	 
51044	9	1	350	0	0	 
51044	17	0	 	 	 	 
51044	20	0	 	 	 	 
51044	21	0	 	 	 	 
51045	2	1	90	0	0	 
51045	3	1	100	0	0	 
51045	6	1	200	0	0	 
51045	9	1	450	0	0	 
51045	17	1	600	0	0	 
51045	20	0	 	 	 	 
51045	21	1	300	0	0	 
51046	2	1	100	140	0	 
51046	3	1	50	0	0	 
51046	6	1	200	0	0	 
51046	9	1	200	100	0	 
51046	17	1	150	0	0	 
51046	20	0	 	 	 	 
51046	21	0	 	 	 	 
51047	2	1	150	0	0	 
51047	3	1	200	0	0	 
51047	6	1	300	0	0	 
51047	9	1	150	0	0	 
51047	17	0	 	 	 	 
51047	20	1	50	0	0	 
51047	21	0	 	 	 	 
51048	2	1	420	0	0	 
51048	3	1	110	0	0	 
51048	6	1	320	0	0	 
51048	9	1	350	0	0	 
51048	17	1	450	0	0	 
51048	20	0	 	 	 	 
51048	21	1	70	0	0	 
51049	2	1	300	0	0	 
51049	3	1	20	0	0	 
51049	6	1	160	0	0	 
51049	9	1	450	0	0	 
51049	17	1	200	0	0	 
51049	20	1	20	0	0	 
51049	21	0	 	 	 	 
51050	2	1	200	0	0	 
51050	3	1	72	0	0	 
51050	6	1	200	0	0	 
51050	9	1	140	0	0	 
51050	17	0	 	 	 	 
51050	20	0	 	 	 	 
51050	21	1	300	0	0	 
51057	2	1	200	0	0	 
51057	3	0	 	 	 	 
51057	6	0	 	 	 	 
51057	9	1	0	150	0	 
51057	17	0	 	 	 	 
51057	20	0	 	 	 	 
51057	21	0	 	 	 	 
51070	2	1	32	40	0	 
51070	3	0	 	 	 	 
51070	6	1	130	0	0	 
51070	9	1	60	0	0	 
51070	17	0	 	 	 	 
51070	20	0	 	 	 	 
51070	21	0	 	 	 	 
61001	2	1	0	200	0	 
61001	3	0	 	 	 	 
61001	6	1	100	0	0	 
61001	9	1	0	150	0	 
61001	17	0	 	 	 	 
61001	20	0	 	 	 	 
61001	21	1	30	0	0	 
61003	2	1	0	170	0	 
61003	3	1	50	0	0	 
61003	6	1	210	0	0	 
61003	9	1	250	0	0	 
61003	17	1	75	0	0	 
61003	20	0	 	 	 	 
61003	21	1	35	0	0	 
61004	2	1	140	0	0	 
61004	3	1	80	0	0	 
61004	6	1	100	0	0	 
61004	9	1	150	0	0	 
61004	17	0	 	 	 	 
61004	20	1	80	0	0	 
61004	21	0	 	 	 	 
61006	2	1	120	0	0	 
61006	3	1	100	0	0	 
61006	6	1	300	0	0	 
61006	9	1	300	0	0	 
61006	17	0	 	 	 	 
61006	20	0	 	 	 	 
61006	21	0	 	 	 	 
61009	2	1	245	245	0	 
61009	3	1	65	65	0	 
61009	6	1	245	245	0	 
61009	9	1	190	190	0	 
61009	17	1	200	200	0	 
61009	20	1	80	80	0	 
61009	21	0	 	 	 	 
61011	2	1	330	0	0	 
61011	3	0	 	 	 	 
61011	6	1	0	0	50	1
61011	9	1	70	0	0	 
61011	17	0	 	 	 	 
61011	20	0	 	 	 	 
61011	21	0	 	 	 	 
61012	2	1	400	400	0	 
61012	3	0	 	 	 	 
61012	6	1	80	80	0	 
61012	9	1	140	210	45	1
61012	17	0	 	 	 	 
61012	20	0	 	 	 	 
61012	21	0	 	 	 	 
61013	2	1	187	187	0	 
61013	3	0	 	 	 	 
61013	6	1	90	90	0	 
61013	9	1	185	185	0	 
61013	17	1	200	200	0	 
61013	20	0	 	 	 	 
61013	21	0	 	 	 	 
61014	2	1	400	0	0	 
61014	3	0	 	 	 	 
61014	6	0	 	 	 	 
61014	9	1	300	200	0	 
61014	17	0	 	 	 	 
61014	20	0	 	 	 	 
61014	21	0	 	 	 	 
61015	2	1	0	360	0	 
61015	3	1	120	0	0	 
61015	6	1	900	0	0	 
61015	9	1	360	0	0	 
61015	17	0	 	 	 	 
61015	20	1	120	0	0	 
61015	21	1	0	50	0	 
61016	2	1	300	0	0	 
61016	3	1	300	0	0	 
61016	6	1	620	0	0	 
61016	9	1	150	0	0	 
61016	17	0	 	 	 	 
61016	20	0	 	 	 	 
61016	21	0	 	 	 	 
61017	2	1	0	260	0	 
61017	3	0	 	 	 	 
61017	6	1	125	0	0	 
61017	9	1	140	260	0	 
61017	17	1	150	0	0	 
61017	20	0	 	 	 	 
61017	21	0	 	 	 	 
61018	2	1	200	400	0	 
61018	3	0	 	 	 	 
61018	6	1	240	0	0	 
61018	9	1	600	0	0	 
61018	17	0	 	 	 	 
61018	20	0	 	 	 	 
61018	21	1	200	0	0	 
61019	2	1	310	470	0	 
61019	3	0	 	 	 	 
61019	6	1	335	335	0	 
61019	9	1	310	310	50	1
61019	17	1	180	180	0	 
61019	20	1	40	40	0	 
61019	21	0	 	 	 	 
61020	2	1	165	0	0	 
61020	3	1	40	0	0	 
61020	6	1	200	0	0	 
61020	9	1	200	0	0	 
61020	17	0	 	 	 	 
61020	20	0	 	 	 	 
61020	21	0	 	 	 	 
61021	2	1	478	530	0	 
61021	3	0	 	 	 	 
61021	6	1	290	290	0	 
61021	9	1	355	460	58	1
61021	17	0	 	 	 	 
61021	20	0	 	 	 	 
61021	21	1	45	45	30	1
61023	2	1	300	0	0	 
61023	3	1	200	0	0	 
61023	6	0	 	 	 	 
61023	9	1	0	200	0	 
61023	17	0	 	 	 	 
61023	20	0	 	 	 	 
61023	21	0	 	 	 	 
61024	2	1	362	362	0	 
61024	3	0	 	 	 	 
61024	6	1	205	205	0	 
61024	9	1	170	215	65	1
61024	17	0	 	 	 	 
61024	20	0	 	 	 	 
61024	21	0	 	 	 	 
61025	2	1	335	0	0	 
61025	3	0	 	 	 	 
61025	6	1	165	0	0	 
61025	9	1	120	150	40	1
61025	17	0	 	 	 	 
61025	20	0	 	 	 	 
61025	21	1	40	40	25	1
61026	2	1	180	0	0	 
61026	3	0	 	 	 	 
61026	6	1	200	0	0	 
61026	9	1	280	0	0	 
61026	17	0	 	 	 	 
61026	20	0	 	 	 	 
61026	21	1	20	0	0	 
61028	2	1	150	0	0	 
61028	3	1	150	0	0	 
61028	6	1	200	0	0	 
61028	9	1	100	0	0	 
61028	17	0	 	 	 	 
61028	20	0	 	 	 	 
61028	21	1	50	0	0	 
61029	2	1	150	0	0	 
61029	3	0	 	 	 	 
61029	6	1	20	0	0	 
61029	9	1	0	200	0	 
61029	17	0	 	 	 	 
61029	20	0	 	 	 	 
61029	21	0	 	 	 	 
61030	2	1	300	0	0	 
61030	3	1	50	0	0	 
61030	6	1	400	0	0	 
61030	9	1	300	0	0	 
61030	17	0	 	 	 	 
61030	20	0	 	 	 	 
61030	21	1	100	0	0	 
61031	2	1	100	0	0	 
61031	3	1	35	0	0	 
61031	6	1	130	0	0	 
61031	9	1	180	0	0	 
61031	17	1	40	0	0	 
61031	20	0	 	 	 	 
61031	21	1	50	0	0	 
61032	2	1	340	0	0	 
61032	3	0	 	 	 	 
61032	6	1	100	0	0	 
61032	9	1	0	300	0	 
61032	17	0	 	 	 	 
61032	20	0	 	 	 	 
61032	21	1	150	0	0	 
61033	2	1	70	0	0	 
61033	3	1	300	0	0	 
61033	6	0	 	 	 	 
61033	9	1	300	0	0	 
61033	17	0	 	 	 	 
61033	20	0	 	 	 	 
61033	21	0	 	 	 	 
61034	2	1	300	0	0	 
61034	3	1	50	0	0	 
61034	6	1	300	0	0	 
61034	9	1	200	0	0	 
61034	17	0	 	 	 	 
61034	20	1	50	0	0	 
61034	21	0	 	 	 	 
61035	2	1	170	0	0	 
61035	3	1	20	0	0	 
61035	6	1	190	70	0	 
61035	9	1	120	0	0	 
61035	17	0	 	 	 	 
61035	20	0	 	 	 	 
61035	21	1	35	0	0	 
61036	2	1	200	0	0	 
61036	3	1	100	0	0	 
61036	6	0	 	 	 	 
61036	9	1	200	0	0	 
61036	17	0	 	 	 	 
61036	20	0	 	 	 	 
61036	21	0	 	 	 	 
61037	2	1	260	0	0	 
61037	3	1	15	0	0	 
61037	6	1	250	120	0	 
61037	9	1	150	0	0	 
61037	17	1	200	0	0	 
61037	20	0	 	 	 	 
61037	21	1	50	0	0	 
61038	2	1	100	0	0	 
61038	3	0	 	 	 	 
61038	6	1	300	0	0	 
61038	9	1	200	0	0	 
61038	17	0	 	 	 	 
61038	20	0	 	 	 	 
61038	21	0	 	 	 	 
61039	2	1	300	0	0	 
61039	3	0	 	 	 	 
61039	6	1	750	200	0	 
61039	9	1	100	0	0	 
61039	17	0	 	 	 	 
61039	20	0	 	 	 	 
61039	21	0	 	 	 	 
61040	2	1	0	200	0	 
61040	3	0	 	 	 	 
61040	6	1	200	0	0	 
61040	9	1	150	0	0	 
61040	17	0	 	 	 	 
61040	20	0	 	 	 	 
61040	21	0	 	 	 	 
61041	2	1	0	150	0	 
61041	3	1	50	0	0	 
61041	6	1	500	0	0	 
61041	9	1	200	0	0	 
61041	17	0	 	 	 	 
61041	20	0	 	 	 	 
61041	21	0	 	 	 	 
61042	2	1	280	0	0	 
61042	3	1	50	0	0	 
61042	6	1	100	0	0	 
61042	9	1	150	0	0	 
61042	17	1	50	0	0	 
61042	20	0	 	 	 	 
