CHILDCODE	ACTIDR4	ACTR4	ACTOWNR4	PYMRECR4	KEEPMYR4	SPTIMR4
170091	1	2	1	0	 	88
170092	1	2	1	0	 	1
170092	2	4	1	0	 	2
170093	1	1	1	0	 	88
170093	2	2	1	0	 	1
170093	3	1	2	1	0	88
170093	4	3	1	0	 	2
170094	1	2	1	0	 	1
170094	2	3	1	0	 	2
170094	3	1	1	0	 	88
170095	1	2	1	0	 	1
170095	2	3	1	0	 	2
170096	1	2	1	0	 	1
170096	2	1	2	1	0	2
170097	1	2	1	0	 	88
170098	1	2	1	0	 	88
170099	1	2	1	0	 	1
170099	2	1	1	0	 	2
170100	1	2	1	0	 	1
170100	2	1	2	1	1	2
180001	1	2	1	0	 	2
180001	2	3	1	0	 	1
180001	3	1	1	0	 	88
180002	1	2	2	0	 	88
180003	1	2	1	0	 	88
180004	1	2	1	1	1	88
180005	1	2	1	0	 	88
180006	1	2	1	0	 	1
180006	2	3	1	0	 	2
180008	1	2	1	0	 	1
180008	2	1	1	0	 	2
180009	1	2	1	0	 	1
180009	2	1	1	0	 	2
180010	1	2	1	0	 	88
180011	1	2	1	0	 	88
180012	1	2	1	0	 	1
180012	2	3	1	0	 	2
180012	3	1	1	0	 	88
180013	1	2	1	0	 	88
180014	1	2	1	0	 	88
180015	1	2	1	0	 	88
180016	1	2	1	1	1	1
180016	2	5	1	1	1	2
180017	1	2	1	0	 	88
180018	1	4	1	0	 	88
180019	1	1	2	1	0	88
180019	2	2	1	0	 	1
180019	3	3	1	0	 	2
180021	1	2	1	0	 	88
180022	1	2	1	0	 	88
180023	1	2	1	1	2	88
180024	1	2	1	0	 	88
180025	1	2	1	0	 	2
180025	2	1	1	0	 	1
180028	1	2	1	0	 	1
180028	2	3	1	0	 	2
180030	1	2	1	1	1	1
180030	2	1	1	0	 	2
180031	1	1	1	1	1	2
180031	2	2	1	0	 	1
180032	1	2	1	0	 	1
180032	2	1	1	0	 	2
180033	1	7	1	1	1	88
180034	1	2	1	0	 	1
180034	2	7	1	0	 	2
180036	1	2	1	0	 	88
180038	1	3	1	0	 	1
180038	2	2	1	0	 	2
180039	1	2	1	0	 	88
180040	1	2	1	0	 	88
180041	1	2	1	0	 	88
180043	1	2	1	0	 	88
180044	1	2	1	0	 	88
180045	1	2	1	0	 	88
180046	1	2	1	0	 	88
180047	1	2	1	0	 	1
180047	2	1	1	0	 	2
180048	1	2	1	0	 	1
180048	2	1	1	0	 	2
180049	1	2	1	0	 	88
180050	1	2	1	0	 	1
180050	2	1	1	0	 	2
180050	3	1	2	1	2	88
180051	1	2	1	0	 	1
180051	2	1	1	1	2	2
180053	1	2	1	0	 	1
180053	2	1	1	0	 	2
180054	1	2	1	1	1	1
180055	1	2	1	0	 	88
180056	1	2	1	0	 	1
180056	2	3	1	0	 	2
180057	1	2	1	0	 	1
180057	2	7	1	1	1	2
180058	1	2	1	1	2	88
180059	1	2	1	0	 	1
180059	2	1	1	0	 	2
180059	3	3	1	0	 	88
180060	1	2	2	0	 	88
180061	1	7	1	0	 	1
180061	2	2	1	0	 	2
180062	1	2	1	0	 	1
180062	2	3	1	0	 	2
180062	3	4	1	1	2	88
180063	1	2	1	0	 	88
180064	1	2	1	0	 	88
180065	1	2	1	0	 	88
180066	1	2	1	0	 	88
180067	1	2	1	0	 	88
180068	1	2	1	0	 	88
180069	1	2	1	0	 	88
180071	1	2	1	0	 	88
180072	1	2	1	0	 	88
180073	1	2	1	1	2	1
180073	2	1	1	1	2	2
180074	1	2	1	0	 	1
180074	2	5	1	1	1	2
180075	1	4	1	0	 	88
180077	1	2	1	0	 	1
180077	2	1	1	1	0	2
180079	1	2	1	0	 	1
180079	2	1	1	1	0	2
180080	1	2	1	0	 	1
180080	2	1	1	1	2	2
180081	1	2	1	0	 	1
180081	2	1	1	0	 	2
180082	1	2	1	0	 	1
180082	2	1	1	1	1	2
180083	1	5	1	1	2	1
180083	2	2	1	0	 	2
180084	1	2	1	0	 	88
180085	1	2	1	0	 	1
180085	2	1	1	0	 	2
180086	1	2	1	0	 	88
180087	1	2	1	0	 	88
180088	1	2	1	0	 	1
180088	2	1	2	1	2	2
180089	1	7	1	0	 	88
180091	1	2	1	0	 	1
180091	2	1	1	1	2	2
180093	1	1	1	0	 	88
180093	2	6	2	1	1	88
180093	3	2	1	0	 	2
180093	4	3	2	0	 	1
180096	1	2	1	0	 	1
180096	2	1	2	1	0	2
180097	1	2	1	0	 	1
180097	2	3	1	0	 	2
180097	3	1	1	1	1	88
180098	1	2	1	0	 	88
180099	1	2	1	0	 	88
180100	1	2	1	0	 	1
180100	2	3	1	0	 	2
180100	3	1	1	0	 	88
190001	1	2	1	0	 	88
190002	1	7	1	0	 	88
190005	1	2	1	0	 	1
190005	2	1	1	1	1	2
190006	1	2	1	0	 	88
190007	1	2	1	0	 	88
190008	1	2	1	0	 	1
190008	2	1	1	0	 	2
190009	1	2	1	0	 	88
190010	1	2	1	0	 	88
190011	1	2	1	0	 	1
190011	2	1	2	1	0	2
190012	1	1	1	0	 	1
190012	2	3	1	0	 	2
190013	1	1	1	1	1	1
190013	2	2	1	0	 	2
190014	1	2	1	0	 	1
190014	2	1	1	1	2	2
190015	1	2	1	1	1	1
190015	2	1	1	1	1	2
190016	1	2	1	0	 	88
190017	1	2	1	0	 	1
190017	2	1	1	0	 	2
190018	1	2	1	1	1	88
190020	1	2	1	0	 	1
190020	2	1	1	1	1	2
190021	1	3	1	0	 	1
190021	2	2	1	0	 	2
190022	1	2	1	0	 	1
190022	2	1	1	0	 	2
190023	1	2	1	0	 	1
190023	2	3	1	0	 	2
190024	1	2	1	0	 	2
190024	2	3	1	0	 	1
190025	1	2	1	0	 	88
190026	1	1	1	0	 	1
190026	2	2	1	0	 	2
190027	1	2	1	1	1	88
190029	1	2	1	0	 	88
190030	1	2	1	0	 	1
190030	2	1	1	1	1	2
190031	1	2	1	0	 	88
190032	1	1	1	1	1	2
190032	2	2	1	0	 	1
190033	1	2	1	0	 	88
190034	1	2	1	0	 	1
190034	2	1	1	0	 	2
190035	1	2	1	0	 	1
190035	2	3	1	0	 	2
190035	3	1	1	1	2	88
190035	4	6	2	1	0	88
190036	1	2	1	0	 	1
190036	2	1	1	0	 	2
190037	1	1	1	0	 	88
190038	1	1	1	0	 	1
190038	2	2	1	0	 	2
190039	1	2	1	0	 	1
190039	2	1	1	0	 	2
190040	1	2	1	0	 	1
190040	2	1	2	1	2	2
190041	1	1	1	0	 	2
190041	2	2	1	0	 	1
190042	1	1	1	0	 	88
190043	1	2	1	0	 	1
190043	2	1	1	0	 	2
190044	1	1	1	0	 	2
190044	2	3	1	0	 	88
190044	3	2	1	0	 	1
190045	1	1	1	0	 	2
190045	2	2	1	0	 	1
190046	1	2	1	0	 	1
190046	2	1	1	0	 	2
190047	1	1	1	0	 	1
190047	2	2	1	0	 	2
190049	1	4	1	0	 	1
190049	2	2	1	0	 	2
190050	1	2	1	0	 	1
190050	2	1	1	0	 	1
190050	3	1	2	1	0	88
190051	1	2	1	0	 	88
190052	1	2	1	0	 	1
190052	2	1	1	0	 	2
190053	1	1	1	0	 	1
190053	2	1	2	1	1	2
190055	1	2	1	0	 	88
190056	1	2	1	0	 	1
190056	2	1	1	0	 	2
190057	1	2	1	0	 	1
190057	2	1	1	0	 	2
190058	1	7	1	0	 	2
190058	2	3	1	0	 	1
190059	1	2	1	0	 	1
190059	2	1	1	1	2	2
190061	1	2	1	0	 	88
190062	1	1	1	0	 	2
190062	2	2	1	0	 	1
190063	1	1	1	0	 	88
190064	1	2	1	0	 	1
190064	2	1	1	0	 	2
190065	1	2	1	0	 	1
190066	1	2	1	0	 	1
190066	2	1	1	0	 	2
190067	1	2	1	0	 	1
190067	2	1	1	0	 	2
190068	1	2	1	0	 	1
190068	2	1	1	0	 	2
190069	1	2	1	0	 	1
190069	2	1	1	0	 	2
190070	1	7	1	0	 	1
190070	2	2	1	0	 	2
190071	1	2	1	0	 	1
190071	2	3	1	0	 	2
190072	1	2	1	0	 	88
190073	1	2	1	0	 	88
190074	1	1	1	0	 	1
190074	2	2	1	0	 	2
190075	1	1	1	0	 	88
190076	1	2	1	0	 	88
190077	1	2	1	0	 	1
190077	2	1	1	0	 	2
190078	1	1	1	0	 	88
190079	1	2	1	0	 	1
190079	2	1	1	1	1	2
190080	1	2	1	0	 	1
190080	2	1	1	0	 	2
190081	1	2	1	0	 	1
190081	2	4	1	1	2	2
190082	1	1	1	0	 	2
190082	2	2	1	0	 	1
190083	1	2	1	0	 	88
190084	1	2	1	0	 	88
190085	1	2	1	0	 	88
190086	1	2	1	0	 	88
190088	1	2	1	0	 	88
190089	1	2	1	0	 	1
190089	2	1	1	1	1	2
190090	1	7	1	0	 	88
190091	1	2	1	0	 	1
190091	2	3	1	0	 	2
190092	1	7	1	0	 	88
190093	1	2	1	0	 	88
190094	1	2	1	0	 	88
190095	1	2	1	0	 	1
190095	2	1	2	1	2	2
190096	1	2	1	0	 	1
190096	2	1	1	0	 	2
190096	3	1	2	1	0	88
190097	1	2	1	0	 	88
190098	1	2	1	0	 	1
190098	2	1	1	0	 	2
190098	3	6	2	1	0	88
190100	1	2	1	0	 	88
200002	1	2	1	0	 	2
200004	1	1	2	1	2	1
200004	2	2	1	0	 	2
200011	1	2	1	1	2	88
200015	1	1	2	1	0	1
200018	1	2	1	0	 	1
200019	1	2	1	0	 	1
200020	1	2	1	0	 	1
200026	1	2	1	1	1	1
200028	1	5	1	0	 	1
200031	1	2	1	0	 	1
200031	2	1	2	1	0	2
200043	1	2	1	0	 	1
200047	1	2	1	0	 	1
200048	1	2	1	0	 	1
200050	1	2	1	0	 	1
200051	1	2	1	0	 	2
200054	1	2	1	0	 	2
200057	1	2	1	0	 	1
200058	1	2	1	0	 	1
200060	1	2	1	0	 	1
200062	1	2	1	0	 	1
200064	1	2	1	0	 	1
200066	1	2	1	0	 	1
200067	1	2	1	0	 	2
200075	1	2	1	0	 	1
200077	1	2	1	0	 	1
200082	1	2	1	0	 	1
200083	1	2	1	0	 	2
200091	1	5	1	1	0	1
200092	1	6	1	1	0	1
200092	2	2	1	0	 	2
200093	1	7	2	1	2	1
200096	1	2	1	0	 	1
200105	1	7	1	1	0	2
