CHILDCODE	SITUIDR4	LADCURR4	LADOLDR4
51018	3	5	3
51018	4	3	2
51018	5	4	1
51018	6	2	2
51018	7	1	3
51018	8	3	3
51019	1	5	6
51019	2	3	6
51019	3	5	7
51019	4	4	6
51019	5	6	5
51019	6	5	6
51019	7	5	7
51019	8	6	6
51021	1	5	5
51021	2	3	1
51021	3	8	2
51021	4	1	1
51021	5	7	6
51021	6	4	1
51021	7	8	7
51021	8	4	6
51022	1	5	4
51022	2	3	1
51022	3	4	3
51022	4	4	4
51022	5	4	4
51022	6	5	5
51022	7	3	3
51022	8	5	4
51023	1	8	4
51023	2	9	1
51023	3	9	9
51023	4	9	5
51023	5	3	9
51023	6	9	2
51023	7	2	2
51023	8	9	7
51024	1	3	2
51024	2	3	1
51024	3	4	3
51024	4	2	3
51024	5	3	3
51024	6	4	4
51024	7	2	1
51024	8	3	2
51025	1	5	3
51025	2	2	2
51025	3	3	1
51025	4	5	3
51025	5	5	3
51025	6	4	4
51025	7	3	3
51025	8	5	4
51026	1	4	3
51026	2	3	2
51026	3	5	3
51026	4	4	2
51026	5	3	2
51026	6	5	3
51026	7	7	4
51026	8	3	2
51027	1	7	3
51027	2	5	4
51027	3	7	5
51027	4	5	4
51027	5	4	4
51027	6	6	5
51027	7	5	5
51027	8	5	4
51028	1	5	3
51028	2	3	2
51028	3	4	3
51028	4	3	3
51028	5	3	3
51028	6	3	3
51028	7	4	3
51028	8	3	3
51029	1	1	7
51029	2	3	3
51029	3	7	7
51029	4	6	5
51029	5	6	6
51029	6	3	3
51029	7	2	5
51029	8	6	4
51030	1	6	4
51030	2	2	2
51030	3	2	2
51030	4	3	3
51030	5	3	3
51030	6	5	4
51030	7	4	3
51030	8	4	3
51031	1	6	5
51031	2	6	3
51031	3	6	4
51031	4	3	3
51031	5	6	4
51031	6	4	4
51031	7	7	5
51031	8	6	4
51032	1	5	6
51032	2	3	4
51032	3	1	5
51032	4	5	7
51032	5	8	9
51032	6	4	5
51032	7	3	4
51032	8	2	3
51033	1	5	5
51033	2	5	3
51033	3	5	5
51033	4	5	3
51033	5	6	4
51033	6	5	3
51033	7	5	4
51033	8	6	3
51034	1	8	4
51034	2	2	1
51034	3	4	2
51034	4	5	3
51034	5	8	3
51034	6	5	2
51034	7	5	3
51034	8	2	1
51035	1	3	2
51035	2	3	1
51035	3	3	1
51035	4	3	1
51035	5	3	1
51035	6	3	1
51035	7	3	1
51035	8	3	3
51036	1	3	1
51036	2	5	2
51036	3	6	2
51036	4	7	3
51036	5	7	4
51036	6	7	3
51036	7	7	3
51036	8	7	4
51038	1	8	4
51038	2	5	3
51038	3	3	4
51038	4	6	5
51038	5	3	5
51038	6	2	2
51038	7	2	1
51038	8	3	5
51039	1	4	3
51039	2	5	2
51039	3	6	4
51039	4	5	3
51039	5	7	4
51039	6	4	5
51039	7	6	4
51039	8	5	3
51040	1	7	8
51040	2	5	3
51040	3	6	4
51040	4	4	4
51040	5	6	4
51040	6	7	5
51040	7	3	7
51040	8	5	7
51041	1	7	5
51041	2	1	1
51041	3	8	4
51041	4	4	2
51041	5	3	2
51041	6	2	2
51041	7	4	3
51041	8	3	3
51042	1	5	5
51042	2	6	3
51042	3	5	5
51042	4	6	6
51042	5	4	4
51042	6	6	5
51042	7	5	5
51042	8	6	5
51043	1	6	2
51043	2	1	4
51043	3	8	5
51043	4	7	2
51043	5	9	7
51043	6	4	6
51043	7	7	4
51043	8	9	5
51044	1	8	5
51044	2	6	3
51044	3	6	4
51044	4	6	5
51044	5	5	4
51044	6	3	5
51044	7	3	4
51044	8	5	4
51045	1	9	8
51045	2	2	3
51045	3	9	9
51045	4	7	6
51045	5	6	5
51045	6	5	6
51045	7	5	4
51045	8	8	9
51046	1	3	4
51046	2	2	2
51046	3	4	3
51046	4	3	2
51046	5	4	2
51046	6	3	4
51046	7	2	4
51046	8	4	3
51047	1	6	7
51047	2	4	2
51047	3	5	5
51047	4	3	2
51047	5	4	4
51047	6	6	6
51047	7	4	4
51047	8	3	3
51048	1	6	5
51048	2	3	4
51048	3	4	3
51048	4	5	4
51048	5	6	4
51048	6	4	4
51048	7	5	4
51048	8	6	5
51049	1	7	4
51049	2	2	5
51049	3	4	2
51049	4	2	1
51049	5	2	1
51049	6	2	4
51049	7	6	4
51049	8	3	3
51050	1	4	2
51050	2	4	2
51050	3	4	2
51050	4	2	1
51050	5	2	1
51050	6	4	3
51050	7	4	1
51050	8	3	2
61002	1	5	3
61002	2	4	3
61002	3	7	6
61002	4	5	3
61002	5	7	5
61002	6	5	3
61002	7	6	5
61002	8	7	8
61003	1	7	3
61003	2	6	8
61003	3	6	3
61003	4	4	2
61003	5	8	5
61003	6	5	3
61003	7	5	2
61003	8	6	3
61004	1	4	2
61004	2	5	3
61004	3	6	4
61004	4	5	2
61004	5	6	4
61004	6	5	3
61004	7	5	3
61004	8	6	4
61005	1	7	3
61005	2	6	2
61005	3	3	1
61005	4	8	4
61005	5	2	7
61005	6	5	3
61005	7	9	5
61005	8	5	7
61007	1	5	2
61007	2	4	3
61007	3	5	3
61007	4	6	1
61007	5	2	1
61007	6	3	5
61007	7	6	5
61007	8	3	6
61008	1	7	4
61008	2	6	3
61008	3	8	4
61008	4	8	1
61008	5	7	5
61008	6	7	5
61008	7	5	6
61008	8	6	7
61009	1	7	3
61009	2	8	2
61009	3	6	4
61009	4	7	3
61009	5	8	4
61009	6	9	2
61009	7	7	3
61009	8	8	3
61010	1	8	4
61010	2	3	5
61010	3	9	4
61010	4	8	3
61010	5	7	7
61010	6	4	6
61010	7	9	6
61010	8	8	7
61011	1	9	8
61011	2	9	7
61011	3	8	5
61011	4	7	5
61011	5	8	4
61011	6	6	5
61011	7	7	4
61011	8	8	6
61012	1	6	4
61012	2	5	3
61012	3	7	3
61012	4	5	2
61012	5	3	2
61012	6	5	3
61012	7	4	2
61012	8	4	3
61014	1	7	4
61014	2	6	3
61014	3	8	5
61014	4	6	4
61014	5	5	3
61014	6	7	3
61014	7	9	5
61014	8	6	8
61015	1	5	3
61015	2	4	3
61015	3	7	6
61015	4	8	6
61015	5	6	7
61015	6	7	6
61015	7	7	8
61015	8	8	7
61016	1	5	3
61016	2	8	6
61016	3	2	1
61016	4	6	4
61016	5	2	1
61016	6	3	6
61016	7	8	5
61016	8	2	1
61018	1	9	3
61018	2	7	2
61018	3	5	1
61018	4	4	2
61018	5	5	4
61018	6	6	3
61018	7	1	1
61018	8	5	2
61019	1	3	2
61019	2	5	3
61019	3	6	5
61019	4	5	4
61019	5	5	3
61019	6	5	4
61019	7	5	4
61019	8	4	2
61020	1	7	5
61020	2	5	7
61020	3	8	4
61020	4	6	5
61020	5	7	5
61020	6	7	6
61020	7	7	3
61020	8	7	5
61021	1	5	3
61021	2	6	4
61021	3	3	1
61021	4	5	2
61021	5	6	4
61021	6	7	3
61021	7	6	3
61021	8	7	4
61022	1	8	5
61022	2	4	6
61022	3	8	6
61022	4	8	5
61022	5	7	4
61022	6	6	4
61022	7	6	4
61022	8	5	5
61023	1	6	5
61023	2	5	7
61023	3	6	5
61023	4	5	4
61023	5	5	3
61023	6	5	4
61023	7	5	4
61023	8	5	4
61024	1	4	3
61024	2	4	3
61024	3	5	4
61024	4	5	3
61024	5	5	6
61024	6	5	4
61024	7	4	5
61024	8	5	4
61025	1	5	4
61025	2	5	4
61025	3	5	5
61025	4	4	3
61025	5	3	3
61025	6	6	5
61025	7	5	4
61025	8	5	4
61026	1	5	4
61026	2	2	6
61026	3	9	7
61026	4	6	1
61026	5	6	8
61026	6	1	3
61026	7	1	7
61026	8	6	2
61027	1	5	3
61027	2	2	6
61027	3	5	1
61027	4	7	2
61027	5	6	3
61027	6	7	5
61027	7	8	4
61027	8	4	6
61029	1	7	2
61029	2	6	1
61029	3	7	1
61029	4	4	2
61029	5	4	1
61029	6	5	3
61029	7	6	2
61029	8	5	3
61031	1	7	5
61031	2	4	5
61031	3	6	5
61031	4	5	4
61031	5	3	6
61031	6	3	5
61031	7	6	4
61031	8	4	5
61033	1	7	5
61033	2	6	4
61033	3	7	5
61033	4	7	4
61033	5	4	6
61033	6	6	4
61033	7	6	3
61033	8	7	5
61034	1	5	1
61034	2	4	2
61034	3	5	4
61034	4	4	1
61034	5	1	1
61034	6	9	5
61034	7	3	1
61034	8	5	3
61036	1	5	4
61036	2	6	5
61036	3	5	5
61036	4	6	5
61036	5	7	7
61036	6	7	8
61036	7	4	5
61036	8	6	4
61037	1	4	2
61037	2	3	1
61037	3	5	2
61037	4	4	3
61037	5	1	1
61037	6	3	1
61037	7	5	4
61037	8	4	5
61038	1	2	1
61038	2	3	2
61038	3	4	4
61038	4	5	1
61038	5	6	2
61038	6	7	3
61038	7	2	9
61038	8	6	3
61039	1	8	7
61039	2	7	6
61039	3	7	6
61039	4	7	6
61039	5	8	6
61039	6	8	8
61039	7	8	6
61039	8	7	7
61041	1	7	3
61041	2	7	-77
61041	3	7	6
61041	4	8	5
61041	5	8	4
61041	6	6	6
61041	7	5	7
61041	8	7	4
61044	1	6	5
61044	2	5	5
61044	3	5	4
61044	4	6	4
61044	5	5	4
61044	6	3	5
61044	7	5	3
61044	8	4	5
61046	1	8	5
61046	2	2	1
61046	3	8	5
61046	4	2	1
61046	5	1	1
61046	6	2	1
61046	7	3	1
61046	8	2	1
61047	1	8	5
61047	2	3	7
61047	3	9	4
61047	4	6	3
61047	5	7	4
61047	6	3	5
61047	7	-77	-77
61047	8	6	3
61049	1	5	3
61049	2	5	4
61049	3	7	4
61049	4	6	4
61049	5	7	4
61049	6	5	4
61049	7	4	3
61049	8	5	4
61050	1	7	4
61050	2	3	3
61050	3	5	5
61050	4	6	4
61050	5	5	3
61050	6	6	4
61050	7	7	5
61050	8	6	3
61051	1	7	5
61051	2	6	4
61051	3	7	4
61051	4	8	5
61051	5	9	7
61051	6	7	4
61051	7	9	9
61051	8	7	5
61052	1	5	4
61052	2	4	4
61052	3	5	5
61052	4	7	5
61052	5	5	4
61052	6	4	4
61052	7	6	6
61052	8	5	4
61054	1	5	3
61054	2	4	2
61054	3	5	4
61054	4	4	3
61054	5	5	4
61054	6	3	2
61054	7	4	3
61054	8	4	3
61056	1	5	2
61056	2	4	2
61056	3	6	5
61056	4	7	4
61056	5	6	4
61056	6	4	2
61056	7	5	3
61056	8	5	4
61057	1	7	4
61057	2	8	4
61057	3	8	5
61057	4	7	4
61057	5	9	6
61057	6	9	5
61057	7	8	5
61057	8	7	4
61058	1	3	2
61058	2	1	1
61058	3	2	1
61058	4	1	1
61058	5	2	1
61058	6	3	1
61058	7	3	2
61058	8	2	1
61059	1	5	3
61059	2	7	4
61059	3	5	2
61059	4	8	5
61059	5	4	2
61059	6	8	6
61059	7	7	5
61059	8	5	7
71001	1	3	4
71001	2	5	4
71001	3	6	5
71001	4	3	2
71001	5	4	5
71001	6	5	4
71001	7	4	3
71001	8	3	3
71002	1	6	4
71002	2	3	4
71002	3	6	3
71002	4	6	4
71002	5	6	3
71002	6	7	3
71002	7	3	2
71002	8	7	4
71003	1	7	5
71003	2	3	2
71003	3	7	5
71003	4	8	6
71003	5	9	9
71003	6	5	3
71003	7	3	5
71003	8	8	5
71004	1	4	4
71004	2	4	6
71004	3	7	7
71004	4	4	4
71004	5	3	3
71004	6	3	3
71004	7	2	2
71004	8	6	6
71005	1	8	5
71005	2	4	8
71005	3	9	5
71005	4	7	4
71005	5	8	8
71005	6	5	4
71005	7	8	6
71005	8	6	5
71006	1	8	5
71006	2	7	3
71006	3	7	4
71006	4	6	5
71006	5	5	5
71006	6	3	8
71006	7	5	5
71006	8	5	4
71007	1	4	4
71007	2	5	3
71007	3	7	6
71007	4	6	4
71007	5	5	7
71007	6	5	5
71007	7	3	2
71007	8	6	6
71008	1	6	4
71008	2	5	6
71008	3	9	7
71008	4	8	6
71008	5	7	6
71008	6	4	6
71008	7	8	7
71008	8	4	8
71009	1	5	3
71009	2	5	4
71009	3	6	3
71009	4	5	3
71009	5	4	2
71009	6	6	4
71009	7	5	3
71009	8	4	3
71010	1	7	5
71010	2	4	2
71010	3	6	4
71010	4	5	3
71010	5	3	1
71010	6	4	2
71010	7	5	1
71010	8	5	3
71011	1	7	6
71011	2	5	4
71011	3	7	6
71011	4	6	4
71011	5	3	4
71011	6	8	6
71011	7	1	1
71011	8	5	4
71012	1	8	5
71012	2	8	3
71012	3	7	4
71012	4	6	3
71012	5	7	2
71012	6	2	5
71012	7	8	4
71012	8	7	3
71013	1	5	3
71013	2	4	2
71013	3	5	3
71013	4	5	5
71013	5	4	2
71013	6	1	1
71013	7	1	3
71013	8	4	3
71014	1	8	3
71014	2	4	8
71014	3	7	2
71014	4	8	3
71014	5	6	3
71014	6	3	8
71014	7	8	4
71014	8	3	8
71015	1	5	2
71015	2	6	1
71015	3	6	3
71015	4	5	4
71015	5	6	5
71015	6	5	4
71015	7	8	2
71015	8	2	8
71016	1	7	4
71016	2	3	3
71016	3	4	3
71016	4	6	5
71016	5	4	3
71016	6	7	7
71016	7	1	1
71016	8	6	4
71017	1	3	6
71017	2	2	4
71017	3	7	5
71017	4	4	2
71017	5	4	4
71017	6	2	2
71017	7	1	1
71017	8	8	8
71018	1	5	3
71018	2	5	4
71018	3	5	3
71018	4	8	4
71018	5	7	5
71018	6	2	1
71018	7	8	4
71018	8	5	1
71019	1	7	5
71019	2	3	3
71019	3	4	2
71019	4	6	4
71019	5	7	7
71019	6	5	3
71019	7	6	6
71019	8	4	6
71020	1	6	6
71020	2	6	5
71020	3	4	6
71020	4	5	5
71020	5	5	6
71020	6	6	4
71020	7	2	2
71020	8	5	5
71021	1	7	4
71021	2	5	8
71021	3	6	3
71021	4	7	4
71021	5	8	5
71021	6	6	2
71021	7	8	5
71021	8	7	6
71022	1	5	4
71022	2	6	5
71022	3	8	7
71022	4	6	4
71022	5	4	3
71022	6	4	3
71022	7	7	6
71022	8	4	3
71024	1	5	8
71024	2	4	3
71024	3	7	7
71024	4	4	3
71024	5	5	5
71024	6	3	3
71024	7	3	3
71024	8	5	5
71025	1	6	4
71025	2	5	7
71025	3	7	4
71025	4	5	3
71025	5	7	5
71025	6	6	3
71025	7	6	4
71025	8	7	5
71026	1	5	3
71026	2	5	2
71026	3	6	4
71026	4	7	3
71026	5	7	5
71026	6	6	3
71026	7	5	7
71026	8	6	3
71027	1	7	6
71027	2	5	6
71027	3	6	4
71027	4	5	3
71027	5	5	5
71027	6	4	5
71027	7	3	4
71027	8	4	6
71028	1	8	5
71028	2	6	4
71028	3	6	5
71028	4	5	3
71028	5	5	3
71028	6	5	4
71028	7	7	5
71028	8	6	4
71029	1	7	5
71029	2	6	8
71029	3	7	5
71029	4	7	6
71029	5	7	6
71029	6	6	8
71029	7	5	2
71029	8	6	8
71030	1	5	4
71030	2	5	3
71030	3	6	3
71030	4	4	3
71030	5	2	2
71030	6	4	2
71030	7	1	1
71030	8	5	3
71031	1	6	4
71031	2	6	3
71031	3	5	2
71031	4	7	5
71031	5	5	2
71031	6	7	2
71031	7	6	4
71031	8	5	3
71032	1	8	6
71032	2	5	4
71032	3	4	3
71032	4	4	5
71032	5	4	7
71032	6	5	5
71032	7	5	5
71032	8	7	8
71033	1	5	3
71033	2	6	4
71033	3	9	5
71033	4	7	4
71033	5	8	6
71033	6	6	3
71033	7	7	5
71033	8	7	4
71034	1	9	7
71034	2	8	6
71034	3	8	6
71034	4	6	4
71034	5	7	5
71034	6	7	4
71034	7	6	4
71034	8	5	4
71035	1	6	5
71035	2	5	6
71035	3	7	4
71035	4	8	3
71035	5	6	4
71035	6	6	6
71035	7	3	4
71035	8	5	8
71036	1	9	1
71036	2	9	1
71036	3	9	1
71036	4	9	1
71036	5	8	4
71036	6	8	4
71036	7	5	1
71036	8	9	5
71037	1	5	4
71037	2	4	3
71037	3	6	4
71037	4	8	6
71037	5	6	3
71037	6	5	4
71037	7	6	2
71037	8	6	3
71038	1	2	9
71038	2	3	7
71038	3	8	5
71038	4	6	2
71038	5	4	1
71038	6	2	6
71038	7	3	8
71038	8	4	7
71039	1	9	7
71039	2	2	1
71039	3	5	3
71039	4	5	3
71039	5	6	4
71039	6	8	5
71039	7	5	5
71039	8	5	3
71040	1	6	2
71040	2	3	8
71040	3	6	3
71040	4	8	2
71040	5	7	3
71040	6	8	3
71040	7	6	4
71040	8	8	3
71041	1	1	1
71041	2	2	1
71041	3	5	5
71041	4	2	2
71041	5	5	5
71041	6	3	3
71041	7	6	5
71041	8	3	3
71042	1	6	5
71042	2	3	7
71042	3	8	5
71042	4	8	4
71042	5	7	5
71042	6	6	4
71042	7	8	4
71042	8	4	7
71043	1	7	5
71043	2	4	4
71043	3	7	4
71043	4	5	5
71043	5	5	5
71043	6	5	4
71043	7	1	1
71043	8	5	4
71044	1	9	5
71044	2	7	3
71044	3	8	4
71044	4	8	3
71044	5	9	2
71044	6	8	3
71044	7	8	4
71044	8	9	4
71045	1	5	3
71045	2	5	4
71045	3	6	5
71045	4	7	5
71045	5	8	6
71045	6	5	4
71045	7	5	4
71045	8	7	5
71046	1	6	5
71046	2	5	4
71046	3	7	5
71046	4	5	4
71046	5	7	5
71046	6	5	4
71046	7	1	1
71046	8	6	5
71047	1	5	3
71047	2	5	3
71047	3	3	5
71047	4	5	3
71047	5	5	3
71047	6	5	4
71047	7	5	3
71047	8	5	3
71048	1	5	4
71048	2	4	3
71048	3	4	5
71048	4	6	5
71048	5	4	3
71048	6	7	6
71048	7	5	5
71048	8	4	7
71049	1	5	6
71049	2	5	6
71049	3	5	5
71049	4	4	4
71049	5	4	4
71049	6	2	3
71049	7	1	1
71049	8	5	5
81001	1	5	2
81001	2	7	4
81001	3	9	7
81001	4	7	4
81001	5	5	3
81001	6	7	4
81001	7	9	4
81001	8	6	6
81002	1	5	5
81002	2	6	5
81002	3	6	4
81002	4	7	5
81002	5	5	4
81002	6	6	5
81002	7	5	6
81002	8	5	5
81003	1	6	5
81003	2	5	4
81003	3	6	5
81003	4	6	5
81003	5	5	5
81003	6	4	6
81003	7	6	5
81003	8	6	4
81004	1	6	5
81004	2	8	5
81004	3	6	4
81004	4	8	5
81004	5	7	4
81004	6	8	5
81004	7	8	4
81004	8	8	5
81005	1	3	5
81005	2	4	6
81005	3	3	4
81005	4	7	4
81005	5	2	5
81005	6	2	5
81005	7	4	8
81005	8	6	6
81006	1	5	3
81006	2	7	5
81006	3	5	5
81006	4	5	3
81006	5	4	7
81006	6	6	4
81006	7	4	6
81006	8	5	7
81007	1	5	2
81007	2	7	4
81007	3	4	2
81007	4	5	3
81007	5	4	4
81007	6	4	8
81007	7	3	6
81007	8	5	5
81009	1	4	3
81009	2	5	3
81009	3	6	4
81009	4	5	3
81009	5	4	7
81009	6	2	5
81009	7	4	6
81009	8	4	6
81010	1	5	3
81010	2	5	4
81010	3	5	3
81010	4	6	4
81010	5	5	3
81010	6	6	4
81010	7	5	5
81010	8	6	5
81011	1	5	3
81011	2	4	6
81011	3	5	5
81011	4	7	5
81011	5	5	7
81011	6	3	6
81011	7	6	4
81011	8	6	3
81012	1	4	2
81012	2	4	6
81012	3	8	6
81012	4	8	6
81012	5	5	2
81012	6	3	6
81012	7	4	8
81012	8	6	3
81013	1	6	3
81013	2	5	4
81013	3	7	6
81013	4	7	3
81013	5	8	2
81013	6	6	3
81013	7	5	1
81013	8	7	3
81014	1	6	5
81014	2	7	3
81014	3	6	5
81014	4	5	4
81014	5	3	3
81014	6	6	5
81014	7	7	4
81014	8	5	3
81015	1	6	4
81015	2	5	3
81015	3	4	3
81015	4	4	3
81015	5	5	4
81015	6	5	3
81015	7	4	6
81015	8	5	3
81016	1	6	4
81016	2	5	4
81016	3	6	5
81016	4	6	5
81016	5	5	5
81016	6	6	6
81016	7	5	6
81016	8	6	5
81017	1	6	5
81017	2	5	4
81017	3	6	5
81017	4	6	5
81017	5	5	5
81017	6	5	6
81017	7	6	5
81017	8	6	5
81018	1	5	3
81018	2	6	3
81018	3	4	3
81018	4	6	3
81018	5	5	3
81018	6	3	5
81018	7	3	5
81018	8	6	3
81019	1	8	4
81019	2	6	4
81019	3	6	5
81019	4	7	4
81019	5	6	6
81019	6	5	6
81019	7	5	7
81019	8	8	5
81020	1	7	6
81020	2	9	7
81020	3	7	5
81020	4	8	6
81020	5	9	7
81020	6	8	6
81020	7	9	8
81020	8	8	7
81021	1	6	5
81021	2	5	5
81021	3	6	5
81021	4	6	5
81021	5	6	5
81021	6	6	7
81021	7	5	6
81021	8	6	5
81023	1	4	4
81023	2	6	5
81023	3	6	4
81023	4	3	3
81023	5	3	2
81023	6	5	4
81023	7	6	5
81023	8	4	4
81024	1	7	4
81024	2	5	6
81024	3	8	6
81024	4	9	8
81024	5	8	7
81024	6	9	8
81024	7	9	6
81024	8	8	7
81025	1	9	6
81025	2	9	4
81025	3	9	5
81025	4	7	3
81025	5	8	5
81025	6	9	4
81025	7	6	2
81025	8	9	4
81026	1	5	4
81026	2	8	7
81026	3	1	3
81026	4	8	7
81026	5	7	6
81026	6	8	7
81026	7	7	4
81026	8	7	2
81027	1	6	4
81027	2	3	7
81027	3	4	2
81027	4	5	4
81027	5	5	7
81027	6	5	5
81027	7	6	3
81027	8	5	7
81028	1	4	2
81028	2	6	1
81028	3	5	3
81028	4	6	6
81028	5	6	5
81028	6	7	4
81028	7	4	6
81028	8	8	6
81029	1	8	6
81029	2	4	4
81029	3	6	4
81029	4	5	3
81029	5	5	5
81029	6	6	4
81029	7	6	5
81029	8	6	4
81030	1	7	1
81030	2	8	2
81030	3	9	3
81030	4	6	4
81030	5	5	3
81030	6	7	4
81030	7	6	3
81030	8	7	5
81031	1	6	4
81031	2	5	3
81031	3	4	3
81031	4	5	3
81031	5	4	3
81031	6	6	3
81031	7	4	3
81031	8	4	3
81032	1	6	5
81032	2	5	7
81032	3	8	6
81032	4	6	5
81032	5	4	6
81032	6	6	5
81032	7	6	3
81032	8	6	4
81033	1	8	4
81033	2	6	4
81033	3	6	3
81033	4	7	3
81033	5	8	2
81033	6	6	4
81033	7	6	5
81033	8	6	5
81034	1	7	4
81034	2	6	3
81034	3	6	3
81034	4	6	4
81034	5	5	6
81034	6	5	7
81034	7	5	7
81034	8	5	5
81035	1	7	5
81035	2	8	7
81035	3	4	2
81035	4	8	3
81035	5	5	3
81035	6	6	4
81035	7	8	5
81035	8	8	4
81036	1	8	5
81036	2	6	4
81036	3	9	6
81036	4	8	5
81036	5	7	6
81036	6	7	9
81036	7	6	7
81036	8	8	7
81037	1	5	3
81037	2	5	7
81037	3	6	5
81037	4	5	5
81037	5	5	5
81037	6	5	5
81037	7	6	6
81037	8	5	4
81038	1	7	5
81038	2	4	3
81038	3	7	1
81038	4	6	3
81038	5	3	2
81038	6	6	4
81038	7	7	5
81038	8	8	5
81039	1	6	5
81039	2	3	2
81039	3	5	3
81039	4	7	4
81039	5	5	2
81039	6	6	4
81039	7	7	2
81039	8	8	7
81040	1	5	4
81040	2	8	5
81040	3	6	5
81040	4	5	5
81040	5	5	5
81040	6	8	6
81040	7	4	3
81040	8	4	5
81041	1	7	5
81041	2	5	4
81041	3	6	5
81041	4	7	5
81041	5	5	5
81041	6	4	4
81041	7	5	6
81041	8	4	5
81042	1	5	5
81042	2	6	5
81042	3	5	4
81042	4	5	5
81042	5	5	6
81042	6	5	5
81042	7	5	5
81042	8	6	5
81043	1	8	3
81043	2	6	3
81043	3	8	4
81043	4	8	2
81043	5	7	2
81043	6	9	3
81043	7	5	2
81043	8	7	4
81044	1	7	5
81044	2	6	4
81044	3	8	5
81044	4	7	5
81044	5	5	7
81044	6	4	6
81044	7	6	7
81044	8	6	4
81045	1	7	5
81045	2	6	4
81045	3	5	3
81045	4	5	6
81045	5	5	5
81045	6	6	5
81045	7	5	5
81045	8	5	4
81046	1	5	4
81046	2	5	4
81046	3	6	6
81046	4	4	6
81046	5	5	5
81046	6	4	6
81046	7	6	6
81046	8	5	5
81047	1	6	6
81047	2	5	6
81047	3	6	5
81047	4	6	4
81047	5	5	5
81047	6	4	6
81047	7	5	4
81047	8	5	6
81048	1	6	4
81048	2	5	3
81048	3	5	4
81048	4	5	3
81048	5	6	4
81048	6	7	7
81048	7	6	5
81048	8	6	6
81049	1	7	5
81049	2	6	5
81049	3	7	6
81049	4	6	5
81049	5	5	5
81049	6	6	5
81049	7	5	5
81049	8	7	5
81050	1	5	3
81050	2	5	5
81050	3	4	4
81050	4	3	3
81050	5	3	3
81050	6	6	4
81050	7	5	6
81050	8	6	4
91001	1	5	4
91001	2	6	5
91001	3	4	3
91001	4	4	4
91001	5	4	6
91001	6	5	4
91001	7	4	4
91001	8	6	5
91002	1	8	4
91002	2	3	6
91002	3	8	2
91002	4	7	3
91002	5	7	2
91002	6	9	4
91002	7	7	7
91002	8	6	3
91003	1	6	5
91003	2	8	3
91003	3	8	4
91003	4	9	2
91003	5	7	3
91003	6	7	4
91003	7	8	4
91003	8	7	4
91004	1	8	4
91004	2	2	5
91004	3	9	3
91004	4	7	1
91004	5	6	2
91004	6	5	4
91004	7	7	2
91004	8	8	3
91005	1	6	5
91005	2	5	5
91005	3	6	3
91005	4	7	5
91005	5	6	4
91005	6	5	8
91005	7	7	5
91005	8	7	5
91006	1	6	5
91006	2	5	5
91006	3	7	5
91006	4	6	4
91006	5	6	6
91006	6	6	6
91006	7	6	4
91006	8	6	4
91007	1	5	3
91007	2	5	3
91007	3	6	3
91007	4	4	2
91007	5	3	2
91007	6	5	3
91007	7	4	2
91007	8	6	4
91008	1	4	4
91008	2	4	6
91008	3	5	5
91008	4	6	4
91008	5	5	4
91008	6	6	5
91008	7	6	4
91008	8	4	6
91010	1	7	5
91010	2	8	6
91010	3	5	5
91010	4	7	5
91010	5	6	7
91010	6	8	6
91010	7	5	4
91010	8	6	6
91011	1	7	5
91011	2	5	3
91011	3	6	5
91011	4	5	3
91011	5	6	4
91011	6	7	4
91011	7	8	6
91011	8	5	2
91012	1	7	5
91012	2	5	5
91012	3	6	5
91012	4	5	5
91012	5	6	5
91012	6	5	5
91012	7	8	6
91012	8	7	5
91013	1	7	4
91013	2	8	2
91013	3	6	5
91013	4	6	6
91013	5	5	9
91013	6	5	3
91013	7	7	4
91013	8	6	4
91014	1	5	4
91014	2	6	5
91014	3	6	5
91014	4	6	5
91014	5	5	5
91014	6	6	5
91014	7	5	5
91014	8	7	6
91015	1	5	3
91015	2	6	4
91015	3	7	4
91015	4	6	3
91015	5	5	2
91015	6	5	5
91015	7	8	5
91015	8	7	4
91017	1	6	2
91017	2	8	6
91017	3	5	4
91017	4	4	3
91017	5	6	5
91017	6	5	5
91017	7	8	6
91017	8	5	2
91018	1	9	3
91018	2	9	5
91018	3	8	2
91018	4	6	1
91018	5	5	1
91018	6	8	2
91018	7	9	3
91018	8	8	4
91019	1	6	5
91019	2	5	4
91019	3	6	5
91019	4	6	4
91019	5	7	5
91019	6	5	6
91019	7	6	5
91019	8	7	6
91020	1	7	5
91020	2	8	5
91020	3	6	4
91020	4	8	5
91020	5	6	4
91020	6	5	7
91020	7	6	4
91020	8	7	4
91021	1	6	4
91021	2	5	5
91021	3	5	5
91021	4	6	4
91021	5	6	4
91021	6	6	5
91021	7	5	5
91021	8	7	5
91022	1	6	5
91022	2	6	4
91022	3	6	5
91022	4	7	6
91022	5	6	7
91022	6	6	5
91022	7	5	5
91022	8	7	6
91023	1	7	5
91023	2	5	5
91023	3	6	4
91023	4	7	5
91023	5	6	4
91023	6	8	6
91023	7	5	6
91023	8	6	3
91024	1	5	3
91024	2	6	4
91024	3	6	5
91024	4	5	4
91024	5	5	5
91024	6	5	6
91024	7	5	5
91024	8	6	5
91025	1	5	6
91025	2	6	5
91025	3	6	5
91025	4	6	4
91025	5	5	5
91025	6	5	6
91025	7	6	4
91025	8	6	5
91026	1	8	5
