CHILDCODE	HHDCIDR5	HVEMDER5	MADDECR5	WHOPRVR5
41007	6	0	0	88
41007	7	1	1	6
41007	8	1	1	6
41007	9	1	1	6
41009	1	1	1	3
41009	2	1	1	3
41009	3	0	1	3
41009	4	0	1	3
41009	5	0	1	3
41009	6	0	1	3
41009	7	1	1	1
41009	8	1	1	3
41009	9	1	1	6
41010	1	1	1	7
41010	2	1	1	7
41010	3	0	0	88
41010	4	1	1	7
41010	5	1	1	7
41010	6	1	1	7
41010	7	1	1	7
41010	8	0	0	88
41010	9	0	0	88
41011	1	1	1	6
41011	2	1	1	6
41011	3	1	1	6
41011	4	1	1	6
41011	5	1	1	6
41011	6	1	1	6
41011	7	1	1	6
41011	8	1	1	7
41011	9	1	1	1
41012	1	0	0	88
41012	2	1	0	3
41012	3	1	1	7
41012	4	1	1	7
41012	5	1	1	7
41012	6	0	0	88
41012	7	0	0	88
41012	8	1	0	3
41012	9	0	0	88
41013	1	1	1	3
41013	2	1	1	3
41013	3	1	1	1
41013	4	0	0	88
41013	5	1	1	1
41013	6	0	0	88
41013	7	0	0	88
41013	8	0	0	88
41013	9	0	0	88
41014	1	0	0	88
41014	2	1	1	3
41014	3	1	1	3
41014	4	1	1	3
41014	5	1	1	3
41014	6	1	1	3
41014	7	1	1	3
41014	8	1	1	3
41014	9	1	1	6
41015	1	1	0	3
41015	2	1	1	7
41015	3	1	1	7
41015	4	1	1	7
41015	5	1	1	7
41015	6	0	0	88
41015	7	0	0	88
41015	8	1	0	3
41015	9	0	0	88
41016	1	1	0	3
41016	2	1	1	3
41016	3	1	1	3
41016	4	1	1	7
41016	5	1	1	7
41016	6	0	0	88
41016	7	0	0	88
41016	8	1	1	3
41016	9	0	0	88
41017	1	0	0	88
41017	2	1	1	6
41017	3	1	1	1
41017	4	1	1	6
41017	5	1	1	1
41017	6	0	0	88
41017	7	1	1	6
41017	8	1	1	1
41017	9	1	1	6
41018	1	1	0	3
41018	2	1	0	3
41018	3	1	1	7
41018	4	1	1	7
41018	5	1	1	7
41018	6	0	0	88
41018	7	0	0	88
41018	8	1	0	3
41018	9	0	0	88
41019	1	0	0	88
41019	2	1	1	3
41019	3	1	1	3
41019	4	1	1	7
41019	5	1	1	7
41019	6	0	0	88
41019	7	1	1	7
41019	8	1	1	3
41019	9	0	0	88
41020	1	0	0	88
41020	2	1	1	6
41020	3	1	1	3
41020	4	0	0	88
41020	5	1	1	6
41020	6	0	0	88
41020	7	0	0	88
41020	8	1	1	6
41020	9	0	0	6
41021	1	1	1	3
41021	2	1	1	3
41021	3	1	1	3
41021	4	1	1	3
41021	5	1	1	3
41021	6	1	1	3
41021	7	1	1	3
41021	8	1	1	3
41021	9	1	1	6
41022	1	1	1	3
41022	2	1	1	3
41022	3	1	1	1
41022	4	0	0	88
41022	5	1	1	1
41022	6	0	0	88
41022	7	1	1	1
41022	8	0	0	88
41022	9	0	0	88
41023	1	1	1	6
41023	2	1	1	6
41023	3	1	1	1
41023	4	0	0	88
41023	5	1	1	1
41023	6	0	0	88
41023	7	0	0	88
41023	8	1	1	7
41023	9	1	1	6
41024	1	1	0	88
41024	2	1	1	7
41024	3	1	1	7
41024	4	1	1	7
41024	5	1	1	7
41024	6	1	0	88
41024	7	0	0	88
41024	8	1	0	3
41024	9	0	0	88
41025	1	1	1	3
41025	2	1	1	3
41025	3	1	1	3
41025	4	1	1	3
41025	5	1	1	3
41025	6	1	1	3
41025	7	1	1	3
41025	8	1	1	3
41025	9	1	1	6
41026	1	1	1	7
41026	2	1	1	7
41026	3	1	1	7
41026	4	1	1	7
41026	5	1	1	7
41026	6	1	1	7
41026	7	1	1	7
41026	8	1	1	7
41026	9	0	0	88
41027	1	1	0	3
41027	2	1	0	3
41027	3	1	1	7
41027	4	1	1	7
41027	5	1	1	7
41027	6	0	0	88
41027	7	0	0	88
41027	8	0	0	88
41027	9	0	0	88
41028	1	0	0	88
41028	2	1	1	3
41028	3	1	1	7
41028	4	1	1	3
41028	5	1	1	1
41028	6	0	0	88
41028	7	1	1	7
41028	8	0	0	88
41028	9	0	0	88
41029	1	1	0	3
41029	2	1	1	7
41029	3	1	1	7
41029	4	0	0	88
41029	5	1	1	7
41029	6	0	0	88
41029	7	0	0	88
41029	8	1	1	7
41029	9	0	0	88
41030	1	0	0	88
41030	2	0	0	88
41030	3	0	0	88
41030	4	0	0	88
41030	5	0	0	88
41030	6	0	0	88
41030	7	0	0	88
41030	8	0	0	88
41030	9	0	0	88
41031	1	1	1	7
41031	2	1	0	3
41031	3	1	1	7
41031	4	1	1	7
41031	5	1	1	7
41031	6	1	0	3
41031	7	0	0	88
41031	8	1	1	7
41031	9	0	0	88
41032	1	1	1	7
41032	2	1	0	3
41032	3	1	1	7
41032	4	1	1	7
41032	5	1	1	7
41032	6	0	0	88
41032	7	0	0	88
41032	8	1	1	7
41032	9	0	0	88
41033	1	1	1	3
41033	2	1	1	3
41033	3	1	1	3
41033	4	1	1	3
41033	5	1	1	3
41033	6	1	1	3
41033	7	1	1	3
41033	8	1	1	3
41033	9	1	1	6
41034	1	1	1	3
41034	2	1	1	7
41034	3	1	1	7
41034	4	1	1	3
41034	5	1	1	1
41034	6	1	1	7
41034	7	1	1	7
41034	8	1	1	7
41034	9	1	1	1
41035	1	1	0	3
41035	2	1	1	3
41035	3	1	1	3
41035	4	1	1	3
41035	5	1	1	3
41035	6	1	0	3
41035	7	1	0	3
41035	8	1	1	3
41035	9	1	1	3
41036	1	1	1	6
41036	2	1	1	6
41036	3	1	1	6
41036	4	1	1	6
41036	5	1	1	6
41036	6	1	1	6
41036	7	1	1	6
41036	8	1	1	7
41036	9	1	1	6
41037	1	1	1	3
41037	2	1	1	3
41037	3	1	1	3
41037	4	1	1	3
41037	5	1	1	3
41037	6	1	1	3
41037	7	1	1	3
41037	8	1	1	3
41037	9	1	1	6
41039	1	0	0	88
41039	2	1	1	3
41039	3	1	1	3
41039	4	0	0	88
41039	5	1	1	7
41039	6	0	0	88
41039	7	0	0	88
41039	8	1	1	7
41039	9	0	0	6
41040	1	1	1	7
41040	2	1	1	7
41040	3	1	1	7
41040	4	1	1	7
41040	5	1	1	7
41040	6	1	1	7
41040	7	1	1	7
41040	8	0	0	88
41040	9	0	0	88
41041	1	1	1	7
41041	2	1	1	3
41041	3	1	1	1
41041	4	0	0	88
41041	5	1	1	1
41041	6	0	0	88
41041	7	1	1	7
41041	8	0	0	88
41041	9	0	0	88
41042	1	1	1	7
41042	2	1	1	7
41042	3	1	1	7
41042	4	0	0	88
41042	5	1	1	1
41042	6	0	0	88
41042	7	1	1	3
41042	8	0	0	88
41042	9	0	0	88
41043	1	1	1	7
41043	2	1	1	7
41043	3	1	1	7
41043	4	1	1	7
41043	5	1	1	7
41043	6	1	1	7
41043	7	1	1	7
41043	8	0	0	88
41043	9	0	0	88
41044	1	1	1	7
41044	2	1	0	88
41044	3	1	1	7
41044	4	1	1	7
41044	5	1	1	1
41044	6	1	1	1
41044	7	1	1	1
41044	8	0	0	88
41044	9	0	0	88
41045	1	1	1	6
41045	2	1	1	6
41045	3	1	1	6
41045	4	1	1	6
41045	5	1	1	6
41045	6	0	0	88
41045	7	0	0	88
41045	8	1	1	7
41045	9	1	1	6
41046	1	1	1	7
41046	2	1	1	7
41046	3	1	1	7
41046	4	1	1	7
41046	5	1	1	7
41046	6	1	1	7
41046	7	1	1	7
41046	8	0	0	88
41046	9	0	0	88
41047	1	1	1	3
41047	2	1	1	7
41047	3	1	1	1
41047	4	0	0	88
41047	5	1	1	1
41047	6	1	1	3
41047	7	0	0	88
41047	8	0	0	7
41047	9	0	0	88
41048	1	1	1	3
41048	2	1	1	3
41048	3	1	1	1
41048	4	0	0	88
41048	5	1	1	1
41048	6	0	0	88
41048	7	0	0	88
41048	8	0	0	88
41048	9	0	0	88
41049	1	1	1	7
41049	2	1	1	7
41049	3	1	1	1
41049	4	1	1	7
41049	5	1	1	1
41049	6	1	1	3
41049	7	1	1	3
41049	8	0	0	88
41049	9	0	0	88
51001	1	0	0	3
51001	2	0	0	3
51001	3	1	1	7
51001	4	0	0	3
51001	5	1	1	1
51001	6	0	0	1
51001	7	1	1	7
51001	8	1	1	7
51001	9	1	1	6
51002	1	0	0	3
51002	2	0	0	3
51002	3	1	1	3
51002	4	1	0	3
51002	5	1	1	1
51002	6	1	0	1
51002	7	1	1	1
51002	8	0	1	7
51002	9	1	1	1
51003	1	0	1	3
51003	2	1	1	3
51003	3	1	1	3
51003	4	0	1	1
51003	5	1	1	1
51003	6	0	1	1
51003	7	0	1	1
51003	8	0	1	1
51003	9	0	1	1
51004	1	0	1	3
51004	2	1	1	1
51004	3	0	1	7
51004	4	0	1	7
51004	5	0	1	7
51004	6	0	1	7
51004	7	0	1	7
51004	8	0	1	7
51004	9	0	1	2
51005	1	1	1	3
51005	2	1	1	7
51005	3	1	1	7
51005	4	1	1	7
51005	5	1	1	7
51005	6	1	1	7
51005	7	1	1	7
51005	8	1	1	7
51005	9	1	1	6
51006	1	1	1	7
51006	2	1	1	7
51006	3	1	1	7
51006	4	1	1	7
51006	5	1	1	7
51006	6	1	1	7
51006	7	1	1	7
51006	8	1	1	7
51006	9	1	1	6
51007	1	1	1	7
51007	2	1	1	7
51007	3	1	1	7
51007	4	1	1	7
51007	5	1	1	7
51007	6	1	1	7
51007	7	1	1	7
51007	8	1	1	7
51007	9	1	1	7
51008	1	1	1	7
51008	2	1	1	7
51008	3	1	1	7
51008	4	1	1	7
51008	5	1	1	7
51008	6	1	1	7
51008	7	1	1	7
51008	8	1	1	7
51008	9	1	1	6
51009	1	1	1	3
51009	2	1	1	7
51009	3	1	1	7
51009	4	1	1	3
51009	5	1	1	7
51009	6	1	1	7
51009	7	1	1	7
51009	8	1	1	7
51009	9	1	1	6
51010	1	0	0	7
51010	2	0	1	7
51010	3	1	1	1
51010	4	1	1	7
51010	5	1	1	7
51010	6	0	0	7
51010	7	0	0	7
51010	8	1	1	7
51010	9	1	1	6
51011	1	1	1	3
51011	2	1	1	3
51011	3	1	1	7
51011	4	1	1	7
51011	5	1	1	7
51011	6	1	1	3
51011	7	1	1	7
51011	8	1	1	7
51011	9	1	1	6
51012	1	0	0	4
51012	2	0	0	4
51012	3	0	0	2
51012	4	0	0	2
51012	5	1	1	2
51012	6	0	0	4
51012	7	1	1	2
51012	8	1	1	3
51012	9	1	1	6
51013	1	0	1	3
51013	2	1	1	7
51013	3	1	1	1
51013	4	0	1	3
51013	5	1	1	3
51013	6	0	1	7
51013	7	0	1	3
51013	8	0	1	7
51013	9	0	1	6
51014	1	1	1	7
51014	2	1	1	7
51014	3	1	1	1
51014	4	1	1	7
51014	5	1	1	7
51014	6	1	1	7
51014	7	1	1	7
51014	8	1	1	7
51014	9	1	1	6
51016	1	1	1	3
51016	2	1	1	3
51016	3	1	1	3
51016	4	1	1	3
51016	5	1	1	3
51016	6	0	0	88
51016	7	0	0	88
51016	8	1	1	3
51016	9	0	1	1
51017	1	0	0	7
51017	2	0	0	7
51017	3	0	1	1
51017	4	1	1	1
51017	5	0	1	1
51017	6	0	1	1
51017	7	1	1	1
51017	8	0	1	1
51017	9	0	1	1
51018	1	0	1	3
51018	2	1	1	7
51018	3	1	1	1
51018	4	0	1	1
51018	5	0	1	1
51018	6	0	1	1
51018	7	0	1	3
51018	8	0	1	7
51018	9	0	1	6
51019	1	0	1	1
51019	2	0	1	1
51019	3	0	1	1
51019	4	1	1	1
51019	5	0	1	1
51019	6	0	1	1
51019	7	0	1	1
51019	8	1	1	1
51019	9	1	1	1
51020	1	0	0	3
51020	2	0	0	3
51020	3	1	1	1
51020	4	0	0	3
51020	5	1	1	3
51020	6	1	1	3
51020	7	0	0	3
51020	8	1	1	7
51020	9	1	1	6
51022	1	0	1	2
51022	2	1	1	1
51022	3	1	1	3
51022	4	0	0	1
51022	5	1	1	3
51022	6	0	0	1
51022	7	1	1	1
51022	8	1	1	3
51022	9	1	1	1
51023	1	0	1	3
51023	2	0	1	3
51023	3	0	1	1
51023	4	1	1	1
51023	5	1	1	1
51023	6	1	1	1
51023	7	1	1	1
51023	8	0	1	1
51023	9	0	1	1
51024	1	0	0	88
51024	2	1	1	6
51024	3	0	0	88
51024	4	1	1	6
51024	5	1	1	6
51024	6	0	0	88
51024	7	1	0	2
51024	8	1	1	7
51024	9	1	1	6
51025	1	0	0	88
51025	2	1	1	7
51025	3	1	1	3
51025	4	1	1	7
51025	5	1	1	7
51025	6	0	0	88
51025	7	0	0	88
51025	8	1	1	7
51025	9	0	0	88
51026	1	0	0	88
51026	2	1	1	3
51026	3	1	1	7
51026	4	1	1	3
51026	5	1	1	7
51026	6	0	0	88
51026	7	1	1	3
51026	8	1	1	3
51026	9	0	0	88
51027	1	0	0	7
51027	2	0	1	7
51027	3	1	1	1
51027	4	0	0	7
51027	5	0	1	1
51027	6	0	1	1
51027	7	1	1	1
51027	8	0	1	7
51027	9	0	1	1
51028	1	0	0	3
51028	2	0	0	4
51028	3	0	0	1
51028	4	1	1	7
51028	5	0	0	1
51028	6	0	0	1
51028	7	0	1	1
51028	8	0	1	1
51028	9	0	0	1
51029	1	1	0	88
51029	2	1	1	3
51029	3	1	1	7
51029	4	1	1	7
51029	5	1	1	7
51029	6	0	0	88
51029	7	0	0	88
51029	8	1	1	7
51029	9	0	0	88
51030	1	1	1	6
51030	2	1	1	6
51030	3	1	1	6
51030	4	1	1	6
51030	5	1	1	6
51030	6	1	1	6
51030	7	1	1	6
51030	8	1	1	6
51030	9	1	1	1
51031	1	1	1	7
51031	2	1	1	7
51031	3	1	1	7
51031	4	1	1	7
51031	5	1	1	7
51031	6	1	1	7
51031	7	1	1	7
51031	8	1	1	7
51031	9	0	0	88
51032	1	0	0	88
51032	2	1	1	7
51032	3	1	1	3
51032	4	1	1	7
51032	5	1	1	7
51032	6	0	0	88
51032	7	1	1	7
51032	8	1	1	7
51032	9	0	0	88
51033	1	1	1	3
51033	2	1	1	3
51033	3	1	1	3
51033	4	1	1	3
51033	5	1	1	3
51033	6	1	1	3
51033	7	1	1	3
51033	8	1	1	3
51033	9	1	1	6
51034	1	1	1	6
51034	2	1	1	6
51034	3	0	0	88
51034	4	1	1	6
51034	5	1	1	6
51034	6	0	0	88
51034	7	0	0	88
51034	8	1	1	7
51034	9	1	1	6
51035	1	0	0	3
51035	2	0	0	3
51035	3	0	0	3
51035	4	1	1	1
51035	5	0	1	1
51035	6	0	0	1
51035	7	0	1	1
51035	8	0	1	1
51035	9	0	1	1
51036	1	0	0	3
51036	2	0	0	3
51036	3	0	0	1
51036	4	0	0	1
51036	5	0	1	1
51036	6	0	0	3
51036	7	0	1	1
51036	8	0	1	3
51036	9	0	1	1
51037	1	0	0	88
51037	2	1	1	3
51037	3	1	1	7
51037	4	1	1	3
51037	5	1	1	3
51037	6	0	0	88
51037	7	1	1	7
51037	8	1	1	3
51037	9	0	0	88
51038	1	1	1	3
51038	2	1	1	3
51038	3	1	1	3
51038	4	1	1	3
51038	5	1	1	3
51038	6	1	1	3
51038	7	1	1	3
51038	8	1	1	3
51038	9	1	1	6
51039	1	1	1	7
51039	2	1	1	7
51039	3	1	1	7
51039	4	1	1	7
51039	5	1	1	7
51039	6	1	1	7
51039	7	1	1	7
51039	8	1	1	7
51039	9	0	0	88
51040	1	1	1	6
51040	2	1	1	6
51040	3	1	1	6
51040	4	1	1	6
51040	5	1	1	6
51040	6	0	0	88
51040	7	0	0	88
51040	8	1	1	7
51040	9	1	1	6
51041	1	1	1	3
51041	2	1	1	3
51041	3	1	1	3
51041	4	1	1	3
51041	5	1	1	3
51041	6	1	1	3
51041	7	1	1	3
51041	8	1	1	3
51041	9	1	1	6
51042	1	0	0	88
51042	2	1	1	7
51042	3	1	1	1
51042	4	0	0	88
51042	5	1	1	1
51042	6	0	0	88
51042	7	0	0	88
51042	8	0	0	88
51042	9	0	0	88
51043	1	1	1	3
51043	2	1	1	3
51043	3	1	1	3
51043	4	1	1	3
51043	5	1	1	3
51043	6	1	1	3
51043	7	1	1	3
51043	8	1	1	3
51043	9	1	1	6
51044	1	1	1	7
51044	2	1	1	7
51044	3	1	1	7
51044	4	1	1	7
51044	5	1	1	7
51044	6	1	1	7
51044	7	1	1	7
51044	8	1	1	7
51044	9	1	1	1
51045	1	1	1	6
51045	2	1	1	1
51045	3	0	0	88
51045	4	1	1	6
51045	5	1	1	6
51045	6	1	1	6
51045	7	1	1	6
51045	8	1	1	7
51045	9	1	1	1
51046	1	1	1	7
51046	2	1	1	7
51046	3	1	1	1
51046	4	0	0	88
51046	5	1	1	1
51046	6	0	0	88
51046	7	1	1	1
51046	8	1	1	7
51046	9	1	1	6
51047	1	1	1	3
51047	2	1	1	3
51047	3	1	1	3
51047	4	1	1	3
51047	5	1	1	3
51047	6	1	1	3
51047	7	1	1	3
51047	8	1	1	3
51047	9	1	1	6
51048	1	0	0	88
51048	2	1	1	3
51048	3	1	1	1
51048	4	0	0	88
51048	5	1	1	1
51048	6	0	0	88
51048	7	0	0	88
51048	8	0	0	88
51048	9	0	0	88
51049	1	1	1	3
51049	2	1	1	3
51049	3	1	1	7
51049	4	1	1	3
51049	5	1	1	3
51049	6	1	1	3
51049	7	1	1	3
51049	8	0	0	88
51049	9	0	0	88
51050	1	0	0	7
51050	2	1	1	3
51050	3	1	1	7
51050	4	1	1	3
51050	5	1	1	3
51050	6	0	0	88
51050	7	1	1	3
51050	8	1	1	3
51050	9	0	0	88
61001	1	0	0	4
61001	2	0	0	4
61001	3	1	1	7
61001	4	0	0	3
61001	5	1	1	7
61001	6	0	0	4
61001	7	0	0	4
61001	8	0	1	6
61001	9	0	1	6
61002	1	0	0	3
61002	2	1	1	3
61002	3	0	0	3
61002	4	0	0	3
61002	5	0	0	3
61002	6	0	0	3
61002	7	0	0	3
61002	8	0	0	3
61002	9	1	1	1
61003	1	1	1	7
61003	2	1	1	1
61003	3	0	1	7
61003	4	0	1	7
61003	5	0	1	7
61003	6	0	1	7
61003	7	0	1	7
61003	8	1	1	7
61003	9	1	1	6
61004	1	0	1	7
61004	2	1	1	7
61004	3	1	1	1
61004	4	0	1	3
61004	5	1	1	7
61004	6	0	1	7
61004	7	0	1	3
61004	8	0	1	7
61004	9	0	1	6
61005	1	1	1	3
61005	2	1	1	7
61005	3	1	1	7
61005	4	1	1	7
61005	5	1	1	7
61005	6	0	1	7
61005	7	1	1	7
61005	8	1	1	7
61005	9	1	1	6
61006	1	0	0	3
61006	2	0	0	3
61006	3	0	0	3
61006	4	0	0	3
61006	5	0	0	3
61006	6	0	0	3
61006	7	0	0	3
61006	8	1	1	7
61006	9	0	1	6
61007	1	0	1	3
61007	2	1	1	7
61007	3	0	1	3
61007	4	0	1	7
61007	5	1	1	7
61007	6	0	1	3
61007	7	0	1	3
61007	8	0	1	7
61007	9	0	1	6
61008	1	1	1	3
61008	2	1	1	3
61008	3	1	1	1
61008	4	1	1	1
61008	5	1	1	3
61008	6	1	1	1
61008	7	1	1	3
61008	8	1	1	1
61008	9	1	1	6
61009	1	0	1	3
61009	2	1	1	7
61009	3	0	1	1
61009	4	0	1	7
61009	5	1	1	3
61009	6	0	1	3
61009	7	0	1	3
61009	8	0	1	7
61009	9	0	1	6
61010	1	1	0	3
61010	2	1	0	7
61010	3	1	0	7
61010	4	1	1	7
61010	5	1	1	7
61010	6	1	0	7
61010	7	1	1	7
61010	8	1	1	6
61010	9	1	1	6
61011	1	0	1	2
61011	2	1	1	1
61011	3	0	1	6
61011	4	0	1	6
61011	5	0	1	7
61011	6	0	1	6
61011	7	0	1	6
61011	8	0	1	6
61011	9	0	1	6
61012	1	0	0	3
61012	2	0	0	3
61012	3	0	0	3
61012	4	0	0	3
61012	5	1	1	3
61012	6	0	0	3
61012	7	1	1	3
61012	8	1	1	7
61012	9	1	1	6
61013	1	0	0	2
61013	2	1	1	2
61013	3	1	1	2
61013	4	0	0	2
61013	5	1	1	2
61013	6	1	1	1
61013	7	0	0	2
61013	8	1	1	7
61013	9	1	1	6
61014	1	0	0	3
61014	2	0	0	3
61014	3	1	1	1
61014	4	1	1	1
61014	5	0	1	1
61014	6	0	1	1
61014	7	0	0	1
61014	8	0	1	1
61014	9	0	1	1
61015	1	0	1	3
61015	2	1	1	7
61015	3	1	1	7
61015	4	0	1	3
61015	5	1	1	7
61015	6	0	1	3
61015	7	0	1	3
61015	8	0	1	7
61015	9	0	1	6
61016	1	0	1	1
61016	2	0	1	3
61016	3	0	1	1
61016	4	0	1	1
61016	5	1	1	1
61016	6	1	1	1
61016	7	1	1	1
61016	8	0	1	1
61016	9	0	1	1
61017	1	0	1	3
61017	2	1	1	1
61017	3	0	1	3
61017	4	0	1	7
61017	5	0	1	3
61017	6	0	1	3
61017	7	0	1	3
61017	8	1	1	7
61017	9	0	1	2
61018	1	0	1	3
61018	2	1	1	1
61018	3	0	1	3
61018	4	0	1	7
61018	5	0	1	3
61018	6	0	1	3
61018	7	0	1	3
61018	8	0	1	3
61018	9	0	1	3
61019	1	0	0	2
61019	2	0	0	2
61019	3	1	1	7
61019	4	0	0	2
61019	5	1	1	7
61019	6	0	0	6
61019	7	0	0	2
61019	8	1	1	7
61019	9	1	1	6
61020	1	0	0	4
61020	2	0	0	4
61020	3	0	0	4
61020	4	0	0	4
61020	5	1	1	6
61020	6	0	0	4
61020	7	0	0	4
61020	8	1	1	7
61020	9	1	1	6
61021	1	0	0	2
61021	2	1	1	1
61021	3	0	0	2
61021	4	0	0	2
61021	5	0	0	2
61021	6	0	0	2
61021	7	0	0	2
61021	8	1	1	7
61021	9	1	1	6
61022	1	0	0	2
61022	2	1	1	1
61022	3	0	0	2
61022	4	1	1	2
61022	5	1	1	2
61022	6	1	1	2
61022	7	1	1	2
61022	8	1	1	7
61022	9	1	1	6
61023	1	0	0	2
61023	2	1	1	1
61023	3	0	1	2
61023	4	0	1	6
61023	5	0	1	2
61023	6	0	1	2
61023	7	0	1	6
61023	8	0	1	3
61023	9	0	1	2
61024	1	0	1	3
61024	2	1	1	3
61024	3	0	1	7
61024	4	1	1	7
61024	5	1	1	7
61024	6	0	1	7
61024	7	0	1	7
61024	8	0	1	7
61024	9	0	1	6
61025	1	0	1	3
61025	2	0	1	7
61025	3	0	1	7
61025	4	0	1	1
61025	5	0	1	7
61025	6	0	1	3
61025	7	0	1	3
61025	8	0	1	7
61025	9	0	1	1
61026	1	0	0	1
61026	2	1	1	1
61026	3	0	0	1
61026	4	0	0	6
61026	5	1	1	1
61026	6	0	0	6
61026	7	0	0	6
61026	8	1	1	7
61026	9	1	1	6
61027	1	0	1	7
61027	2	1	1	7
61027	3	0	1	1
61027	4	0	1	7
61027	5	1	1	7
61027	6	0	1	1
61027	7	0	1	7
61027	8	0	1	7
61027	9	0	1	6
61028	1	0	0	4
61028	2	0	0	4
61028	3	0	0	1
61028	4	1	1	1
61028	5	1	1	2
61028	6	1	1	2
61028	7	1	1	2
61028	8	0	0	1
61028	9	1	1	6
61029	1	1	1	7
61029	2	1	1	7
61029	3	0	1	3
61029	4	0	1	3
61029	5	1	1	7
61029	6	0	1	3
61029	7	0	1	3
61029	8	0	1	7
61029	9	0	1	6
61030	1	0	1	2
61030	2	1	1	1
61030	3	0	1	2
61030	4	0	1	2
61030	5	0	1	2
61030	6	0	1	2
61030	7	0	1	2
61030	8	1	1	7
61030	9	1	1	6
61031	1	1	1	3
61031	2	1	1	7
61031	3	1	1	1
61031	4	0	1	3
61031	5	1	1	1
61031	6	0	1	6
61031	7	0	1	7
61031	8	0	1	7
61031	9	0	1	6
61032	1	0	0	2
61032	2	1	1	6
61032	3	0	0	77
61032	4	0	0	2
61032	5	1	1	1
61032	6	1	1	1
61032	7	0	0	2
61032	8	1	1	7
61032	9	1	1	6
61033	1	0	1	3
61033	2	1	1	7
61033	3	0	1	1
61033	4	0	1	3
61033	5	1	1	7
61033	6	0	1	7
61033	7	0	1	3
61033	8	0	1	7
61033	9	0	1	6
61034	1	1	1	3
61034	2	1	1	3
61034	3	1	1	7
61034	4	0	0	88
61034	5	1	1	7
61034	6	1	1	3
61034	7	1	1	7
61034	8	1	1	7
61034	9	1	1	6
61035	1	1	1	3
61035	2	1	1	3
61035	3	1	1	1
61035	4	1	1	3
61035	5	1	1	7
61035	6	1	1	3
61035	7	1	1	3
61035	8	1	1	7
61035	9	1	1	6
61036	1	0	0	2
61036	2	0	0	2
61036	3	0	0	2
61036	4	0	0	2
61036	5	0	0	2
61036	6	0	0	2
61036	7	0	0	2
61036	8	1	1	3
61036	9	1	1	6
61037	1	1	1	7
61037	2	1	1	7
61037	3	1	1	7
61037	4	1	1	7
61037	5	77	1	7
61037	6	1	1	7
61037	7	1	1	7
61037	8	1	1	6
61037	9	1	1	6
61038	1	1	1	3
61038	2	1	1	7
61038	3	1	1	1
61038	4	0	1	1
61038	5	1	1	3
61038	6	0	1	3
61038	7	0	1	7
61038	8	0	1	7
61038	9	0	1	6
61039	1	0	0	4
61039	2	0	0	4
61039	3	0	0	2
61039	4	0	0	4
61039	5	1	1	4
61039	6	0	0	4
61039	7	0	0	2
61039	8	1	1	7
61039	9	1	1	6
61040	1	0	0	2
61040	2	1	1	1
61040	3	0	0	2
61040	4	0	0	2
61040	5	1	1	1
61040	6	1	1	6
61040	7	0	0	2
61040	8	1	1	7
61040	9	1	1	6
61041	1	1	0	3
61041	2	1	1	7
61041	3	0	1	3
61041	4	0	1	3
61041	5	1	1	3
61041	6	0	1	3
61041	7	0	1	3
61041	8	0	1	7
61041	9	0	1	6
61042	1	0	1	2
61042	2	0	1	2
61042	3	0	1	2
61042	4	0	1	2
61042	5	0	1	6
61042	6	0	1	2
61042	7	0	1	2
61042	8	1	1	7
61042	9	1	1	7
61043	1	0	1	2
61043	2	1	1	1
61043	3	0	0	3
61043	4	0	0	6
61043	5	1	1	6
61043	6	0	0	2
61043	7	1	1	6
61043	8	0	0	6
61043	9	0	0	6
61044	1	0	1	2
61044	2	1	1	1
61044	3	0	1	2
61044	4	0	1	2
61044	5	0	1	2
61044	6	0	1	2
61044	7	0	1	2
61044	8	0	1	3
61044	9	1	1	2
61045	1	1	1	7
61045	2	1	1	7
61045	3	1	1	7
61045	4	1	1	7
61045	5	1	1	7
61045	6	1	1	7
61045	7	1	1	7
61045	8	1	1	7
61045	9	1	1	6
61046	1	0	1	2
61046	2	1	1	2
61046	3	0	1	2
61046	4	0	1	2
61046	5	0	1	2
61046	6	0	1	2
61046	7	0	1	2
61046	8	1	1	3
61046	9	1	1	6
61047	1	1	0	3
61047	2	1	1	7
61047	3	1	1	3
61047	4	1	1	3
61047	5	1	1	7
61047	6	1	1	7
61047	7	1	1	7
61047	8	1	1	7
61047	9	1	1	7
61048	1	0	1	7
61048	2	1	1	1
61048	3	0	1	7
61048	4	0	1	7
61048	5	0	1	7
61048	6	0	1	7
61048	7	0	1	7
61048	8	0	1	7
61048	9	1	1	7
61049	1	1	0	3
61049	2	1	1	3
61049	3	1	1	7
61049	4	1	1	7
61049	5	1	1	7
61049	6	1	1	7
61049	7	1	1	7
61049	8	1	1	7
61049	9	1	1	6
61050	1	1	0	7
61050	2	1	1	7
61050	3	1	1	7
61050	4	1	1	7
61050	5	1	1	7
61050	6	1	1	3
61050	7	0	0	3
61050	8	1	1	7
61050	9	1	1	6
71001	1	0	0	3
71001	2	1	1	3
71001	3	1	1	7
71001	4	1	1	7
71001	5	1	1	7
71001	6	1	1	7
71001	7	1	1	7
71001	8	1	0	7
71001	9	1	0	6
71002	1	1	1	3
71002	2	1	1	1
71002	3	1	1	1
71002	4	1	1	1
71002	5	1	1	1
71002	6	1	1	1
71002	7	1	1	1
71002	8	1	1	7
71002	9	1	1	7
71003	1	0	1	2
71003	2	1	1	1
71003	3	1	1	2
71003	4	0	1	2
71003	5	0	1	2
