CHILDCODE	NONFODR4	PURITMR4	SPYRR4	SPNMR4
180057	2	1	1500	 
180057	3	1	500	3
180057	4	1	2000	88
180057	5	1	670	 
180057	6	1	60	 
180057	7	1	50	3
180057	8	1	200	88
180057	9	0	 	 
180057	10	0	 	 
180057	11	1	36	88
180057	12	1	20	4
180057	13	1	56	88
180057	14	0	 	 
180057	15	1	250	1
180057	16	0	 	 
180057	17	0	 	 
180057	18	1	30	0
180057	19	0	 	 
180057	20	0	 	 
180057	21	0	 	 
180057	22	0	 	 
180057	23	0	 	 
180057	24	0	 	 
180057	25	0	 	 
180057	26	1	120	0
180057	27	0	 	 
180057	28	1	80	88
180057	29	0	 	 
180057	30	0	 	 
180057	31	0	 	 
180058	1	0	 	 
180058	2	1	500	 
180058	3	1	500	1
180058	4	1	310	88
180058	5	1	50	 
180058	6	1	160	 
180058	7	1	150	2
180058	8	1	123	88
180058	9	0	 	 
180058	10	0	 	 
180058	11	0	 	 
180058	12	0	 	 
180058	13	0	 	 
180058	14	0	 	 
180058	15	1	160	1
180058	16	0	 	 
180058	17	1	17	0
180058	18	0	 	 
180058	19	0	 	 
180058	20	0	 	 
180058	21	0	 	 
180058	22	0	 	 
180058	23	0	 	 
180058	24	0	 	 
180058	25	0	 	 
180058	26	1	50	0
180058	27	0	 	 
180058	28	1	20	88
180058	29	0	 	 
180058	30	0	 	 
180058	31	0	 	 
180059	1	1	500	 
180059	2	1	700	 
180059	3	1	900	88
180059	4	1	400	2
180059	5	1	50	 
180059	6	1	60	 
180059	7	1	168	88
180059	8	1	120	2
180059	9	0	 	 
180059	10	1	150	88
180059	11	1	20	2
180059	12	1	20	88
180059	13	0	 	 
180059	14	0	 	 
180059	15	1	300	1
180059	16	0	 	 
180059	17	0	 	 
180059	18	0	 	 
180059	19	0	 	 
180059	20	0	 	 
180059	21	0	 	 
180059	22	0	 	 
180059	23	0	 	 
180059	24	0	 	 
180059	25	0	 	 
180059	26	1	110	0
180059	27	0	 	 
180059	28	0	 	 
180059	29	0	 	 
180059	30	0	 	 
180059	31	0	 	 
180060	1	1	440	 
180060	2	1	600	 
180060	3	1	690	2
180060	4	0	 	 
180060	5	1	120	 
180060	6	1	90	 
180060	7	1	150	2
180060	8	1	200	88
180060	9	1	70	88
180060	10	1	70	0
180060	11	1	20	88
180060	12	1	20	2
180060	13	0	 	 
180060	14	1	10	0
180060	15	1	650	1
180060	16	0	 	 
180060	17	0	 	 
180060	18	0	 	 
180060	19	0	 	 
180060	20	0	 	 
180060	21	0	 	 
180060	22	0	 	 
180060	23	0	 	 
180060	24	0	 	 
180060	25	0	 	 
180060	26	1	250	0
180060	27	0	 	 
180060	28	0	 	 
180060	29	0	 	 
180060	30	0	 	 
180060	31	0	 	 
180061	1	1	700	 
180061	2	1	500	 
180061	3	1	500	88
180061	4	1	250	4
180061	5	1	100	 
180061	6	1	50	 
180061	7	1	100	88
180061	8	1	102	4
180061	9	1	50	4
180061	10	0	 	 
180061	11	1	20	4
180061	12	1	20	88
180061	13	1	20	4
180061	14	1	20	88
180061	15	1	50	4
180061	16	0	 	 
180061	17	0	 	 
180061	18	0	 	 
180061	19	0	 	 
180061	20	0	 	 
180061	21	0	 	 
180061	22	0	 	 
180061	23	0	 	 
180061	24	0	 	 
180061	25	0	 	 
180061	26	1	50	0
180061	27	0	 	 
180061	28	0	 	 
180061	29	0	 	 
180061	30	0	 	 
180061	31	0	 	 
180062	1	0	 	 
180062	2	0	 	 
180062	3	1	400	88
180062	4	1	500	1
180062	5	1	200	 
180062	6	1	75	 
180062	7	1	60	88
180062	8	1	300	1
180062	9	0	 	 
180062	10	1	130	88
180062	11	1	20	1
180062	12	0	 	 
180062	13	0	 	 
180062	14	0	 	 
180062	15	1	220	1
180062	16	0	 	 
180062	17	0	 	 
180062	18	0	 	 
180062	19	0	 	 
180062	20	0	 	 
180062	21	0	 	 
180062	22	0	 	 
180062	23	0	 	 
180062	24	0	 	 
180062	25	0	 	 
180062	26	1	100	0
180062	27	0	 	 
180062	28	0	 	 
180062	29	0	 	 
180062	30	0	 	 
180062	31	0	 	 
180063	1	1	1000	 
180063	2	1	500	 
180063	3	1	400	3
180063	4	1	300	88
180063	5	1	105	 
180063	6	1	100	 
180063	7	1	112	3
180063	8	1	200	88
180063	9	0	 	 
180063	10	0	 	 
180063	11	1	20	88
180063	12	1	30	3
180063	13	0	 	 
180063	14	0	 	 
180063	15	1	300	1
180063	16	0	 	 
180063	17	0	 	 
180063	18	1	37	0
180063	19	0	 	 
180063	20	0	 	 
180063	21	0	 	 
180063	22	0	 	 
180063	23	0	 	 
180063	24	0	 	 
180063	25	0	 	 
180063	26	1	348	0
180063	27	0	 	 
180063	28	1	5	88
180063	29	1	5	0
180063	30	0	 	 
180063	31	0	 	 
180064	1	1	670	 
180064	2	1	850	 
180064	3	1	450	2
180064	4	1	120	88
180064	5	1	105	 
180064	6	1	180	 
180064	7	1	162	2
180064	8	1	75	88
180064	9	0	 	 
180064	10	1	200	0
180064	11	0	 	 
180064	12	1	20	1
180064	13	0	 	 
180064	14	0	 	 
180064	15	1	500	2
180064	16	0	 	 
180064	17	0	 	 
180064	18	1	380	0
180064	19	1	70	0
180064	20	0	 	 
180064	21	0	 	 
180064	22	0	 	 
180064	23	0	 	 
180064	24	0	 	 
180064	25	0	 	 
180064	26	0	 	 
180064	27	0	 	 
180064	28	0	 	 
180064	29	1	40	2
180064	30	0	 	 
180064	31	0	 	 
180065	1	0	 	 
180065	2	1	350	 
180065	3	1	1000	88
180065	4	1	80	1
180065	5	1	70	 
180065	6	1	54	 
180065	7	1	135	88
180065	8	1	38	2
180065	9	0	 	 
180065	10	1	100	88
180065	11	0	 	 
180065	12	0	 	 
180065	13	0	 	 
180065	14	0	 	 
180065	15	1	320	1
180065	16	0	 	 
180065	17	1	30	0
180065	18	0	 	 
180065	19	0	 	 
180065	20	0	 	 
180065	21	0	 	 
180065	22	0	 	 
180065	23	0	 	 
180065	24	0	 	 
180065	25	0	 	 
180065	26	1	70	0
180065	27	0	 	 
180065	28	1	20	4
180065	29	1	40	88
180065	30	0	 	 
180065	31	0	 	 
180066	1	1	900	 
180066	2	1	500	 
180066	3	1	710	3
180066	4	1	230	88
180066	5	1	250	 
180066	6	1	85	 
180066	7	1	175	2
180066	8	1	48	88
180066	9	0	 	 
180066	10	0	 	 
180066	11	1	20	88
180066	12	1	20	4
180066	13	0	 	 
180066	14	0	 	 
180066	15	1	200	2
180066	16	0	 	 
180066	17	0	 	 
180066	18	1	29	0
180066	19	0	 	 
180066	20	0	 	 
180066	21	0	 	 
180066	22	0	 	 
180066	23	0	 	 
180066	24	0	 	 
180066	25	0	 	 
180066	26	1	304	0
180066	27	0	 	 
180066	28	0	 	 
180066	29	0	 	 
180066	30	0	 	 
180066	31	0	 	 
180067	1	1	300	 
180067	2	1	1000	 
180067	3	1	500	88
180067	4	1	1200	1
180067	5	1	90	 
180067	6	1	200	 
180067	7	1	75	88
180067	8	1	140	2
180067	9	0	 	 
180067	10	0	 	 
180067	11	1	20	1
180067	12	1	10	88
180067	13	0	 	 
180067	14	0	 	 
180067	15	1	195	1
180067	16	0	 	 
180067	17	1	190	0
180067	18	1	120	0
180067	19	0	 	 
180067	20	0	 	 
180067	21	0	 	 
180067	22	0	 	 
180067	23	0	 	 
180067	24	0	 	 
180067	25	0	 	 
180067	26	1	200	0
180067	27	0	 	 
180067	28	1	10	4
180067	29	0	 	 
180067	30	0	 	 
180067	31	0	 	 
180068	1	1	600	 
180068	2	1	1300	 
180068	3	1	700	88
180068	4	1	600	1
180068	5	1	300	 
180068	6	1	210	 
180068	7	1	180	88
180068	8	1	240	1
180068	9	0	 	 
180068	10	0	 	 
180068	11	1	30	1
180068	12	1	10	88
180068	13	0	 	 
180068	14	0	 	 
180068	15	0	 	 
180068	16	0	 	 
180068	17	0	 	 
180068	18	1	40	0
180068	19	0	 	 
180068	20	0	 	 
180068	21	0	 	 
180068	22	0	 	 
180068	23	0	 	 
180068	24	0	 	 
180068	25	0	 	 
180068	26	1	600	0
180068	27	0	 	 
180068	28	0	 	 
180068	29	0	 	 
180068	30	0	 	 
180068	31	0	 	 
180069	1	1	1800	 
180069	2	1	1000	 
180069	3	1	700	88
180069	4	1	500	1
180069	5	1	180	 
180069	6	1	200	 
180069	7	1	200	88
180069	8	1	285	1
180069	9	0	 	 
180069	10	0	 	 
180069	11	0	 	 
180069	12	1	30	88
180069	13	0	 	 
180069	14	0	 	 
180069	15	1	195	1
180069	16	0	 	 
180069	17	0	 	 
180069	18	0	 	 
180069	19	0	 	 
180069	20	0	 	 
180069	21	0	 	 
180069	22	0	 	 
180069	23	0	 	 
180069	24	0	 	 
180069	25	0	 	 
180069	26	1	500	0
180069	27	0	 	 
180069	28	1	100	0
180069	29	0	 	 
180069	30	0	 	 
180069	31	0	 	 
180070	1	1	1200	 
180070	2	1	1000	 
180070	3	1	1500	1
180070	4	1	750	88
180070	5	1	300	 
180070	6	1	120	 
180070	7	1	350	1
180070	8	1	320	88
180070	9	0	 	 
180070	10	1	80	0
180070	11	1	20	88
180070	12	1	20	4
180070	13	0	 	 
180070	14	0	 	 
180070	15	0	 	 
180070	16	0	 	 
180070	17	1	600	0
180070	18	1	1000	0
180070	19	0	 	 
180070	20	0	 	 
180070	21	0	 	 
180070	22	0	 	 
180070	23	0	 	 
180070	24	0	 	 
180070	25	0	 	 
180070	26	1	270	0
180070	27	0	 	 
180070	28	0	 	 
180070	29	0	 	 
180070	30	0	 	 
180070	31	0	 	 
180071	1	1	1000	 
180071	2	0	 	 
180071	3	1	1070	88
180071	4	1	200	4
180071	5	1	500	 
180071	6	1	56	 
180071	7	1	180	88
180071	8	1	150	4
180071	9	0	 	 
180071	10	1	240	88
180071	11	1	10	4
180071	12	1	30	88
180071	13	0	 	 
180071	14	0	 	 
180071	15	1	170	1
180071	16	0	 	 
180071	17	1	250	0
180071	18	1	250	0
180071	19	0	 	 
180071	20	0	 	 
180071	21	0	 	 
180071	22	0	 	 
180071	23	0	 	 
180071	24	0	 	 
180071	25	0	 	 
180071	26	1	130	0
180071	27	0	 	 
180071	28	0	 	 
180071	29	0	 	 
180071	30	0	 	 
180071	31	0	 	 
180072	1	1	350	 
180072	2	1	300	 
180072	3	1	150	88
180072	4	1	900	1
180072	5	1	120	 
180072	6	1	175	 
180072	7	1	75	88
180072	8	1	156	1
180072	9	0	 	 
180072	10	0	 	 
180072	11	1	20	2
180072	12	0	 	 
180072	13	0	 	 
180072	14	0	 	 
180072	15	0	 	 
180072	16	0	 	 
180072	17	1	15	4
180072	18	1	45	4
180072	19	0	 	 
180072	20	0	 	 
180072	21	0	 	 
180072	22	0	 	 
180072	23	0	 	 
180072	24	0	 	 
180072	25	0	 	 
180072	26	1	600	0
180072	27	0	 	 
180072	28	1	14	2
180072	29	0	 	 
180072	30	0	 	 
180072	31	0	 	 
180073	1	1	500	 
180073	2	1	1500	 
180073	3	0	 	 
180073	4	1	600	1
180073	5	1	90	 
180073	6	1	270	 
180073	7	0	 	 
180073	8	1	225	1
180073	9	0	 	 
180073	10	0	 	 
180073	11	0	 	 
180073	12	0	 	 
180073	13	0	 	 
180073	14	0	 	 
180073	15	1	200	1
180073	16	0	 	 
180073	17	0	 	 
180073	18	0	 	 
180073	19	0	 	 
180073	20	0	 	 
180073	21	0	 	 
180073	22	0	 	 
180073	23	0	 	 
180073	24	0	 	 
180073	25	0	 	 
180073	26	1	50	0
180073	27	0	 	 
180073	28	1	10	4
180073	29	0	 	 
180073	30	0	 	 
180073	31	1	40	 
180074	1	0	 	 
180074	2	1	1150	 
180074	3	1	300	4
180074	4	0	 	 
180074	5	1	190	 
180074	6	1	75	 
180074	7	1	50	4
180074	8	0	 	 
180074	9	0	 	 
180074	10	0	 	 
180074	11	0	 	 
180074	12	1	20	4
180074	13	0	 	 
180074	14	0	 	 
180074	15	1	100	4
180074	16	0	 	 
180074	17	0	 	 
180074	18	0	 	 
180074	19	0	 	 
180074	20	0	 	 
180074	21	0	 	 
180074	22	0	 	 
180074	23	1	1400	0
180074	24	0	 	 
180074	25	0	 	 
180074	26	1	200	0
180074	27	0	 	 
180074	28	0	 	 
180074	29	1	20	4
180074	30	0	 	 
180074	31	0	 	 
180075	1	1	850	 
180075	2	1	700	 
180075	3	1	150	88
180075	4	1	600	1
180075	5	1	140	 
180075	6	1	156	 
180075	7	1	81	88
180075	8	1	315	1
180075	9	1	180	0
180075	10	0	 	 
180075	11	1	40	1
180075	12	1	20	88
180075	13	0	 	 
180075	14	0	 	 
180075	15	1	600	1
180075	16	0	 	 
180075	17	1	5	0
180075	18	1	20	0
180075	19	0	 	 
180075	20	0	 	 
180075	21	0	 	 
180075	22	0	 	 
180075	23	0	 	 
180075	24	0	 	 
180075	25	0	 	 
180075	26	1	60	0
180075	27	0	 	 
180075	28	0	 	 
180075	29	0	 	 
180075	30	0	 	 
180075	31	0	 	 
180076	1	1	500	 
180076	2	1	400	 
180076	3	1	700	2
180076	4	1	400	88
180076	5	1	100	 
180076	6	1	90	 
180076	7	1	205	2
180076	8	1	144	88
180076	9	0	 	 
180076	10	1	170	0
180076	11	1	10	88
180076	12	1	10	4
180076	13	0	 	 
180076	14	0	 	 
180076	15	1	400	1
180076	16	0	 	 
180076	17	0	 	 
180076	18	1	40	0
180076	19	0	 	 
180076	20	0	 	 
180076	21	0	 	 
180076	22	0	 	 
180076	23	0	 	 
180076	24	0	 	 
180076	25	0	 	 
180076	26	1	144	0
180076	27	0	 	 
180076	28	0	 	 
180076	29	0	 	 
180076	30	0	 	 
180076	31	0	 	 
180077	1	0	 	 
180077	2	1	400	 
180077	3	1	600	88
180077	4	1	400	2
180077	5	1	120	 
180077	6	1	108	 
180077	7	1	135	88
180077	8	1	150	1
180077	9	0	 	 
180077	10	0	 	 
180077	11	1	20	88
180077	12	1	20	88
180077	13	0	 	 
180077	14	0	 	 
180077	15	1	250	88
180077	16	0	 	 
180077	17	0	 	 
180077	18	1	50	4
180077	19	0	 	 
180077	20	0	 	 
180077	21	0	 	 
180077	22	0	 	 
180077	23	0	 	 
180077	24	0	 	 
180077	25	0	 	 
180077	26	1	400	0
180077	27	0	 	 
180077	28	0	 	 
180077	29	0	 	 
180077	30	0	 	 
180077	31	0	 	 
180079	1	1	600	 
180079	2	1	600	 
180079	3	1	250	88
180079	4	1	550	2
180079	5	1	95	 
180079	6	1	115	 
180079	7	1	75	88
180079	8	1	120	2
180079	9	0	 	 
180079	10	0	 	 
180079	11	0	 	 
180079	12	0	 	 
180079	13	0	 	 
180079	14	0	 	 
180079	15	1	160	1
180079	16	0	 	 
180079	17	0	 	 
180079	18	0	 	 
180079	19	1	600	4
180079	20	0	 	 
180079	21	0	 	 
180079	22	0	 	 
180079	23	0	 	 
180079	24	0	 	 
180079	25	0	 	 
180079	26	1	150	0
180079	27	0	 	 
180079	28	1	10	2
180079	29	0	 	 
180079	30	0	 	 
180079	31	0	 	 
180080	1	1	1000	 
180080	2	1	700	 
180080	3	1	350	88
180080	4	1	400	4
180080	5	1	450	 
180080	6	1	150	 
180080	7	1	50	88
180080	8	1	100	4
180080	9	0	 	 
180080	10	0	 	 
180080	11	1	20	4
180080	12	0	 	 
180080	13	0	 	 
180080	14	0	 	 
180080	15	1	200	4
180080	16	0	 	 
180080	17	0	 	 
180080	18	0	 	 
180080	19	0	 	 
180080	20	0	 	 
180080	21	0	 	 
180080	22	0	 	 
180080	23	0	 	 
180080	24	0	 	 
180080	25	0	 	 
180080	26	1	200	0
180080	27	0	 	 
180080	28	1	20	4
180080	29	0	 	 
180080	30	0	 	 
180080	31	0	 	 
180081	1	1	300	 
180081	2	1	400	 
180081	3	1	500	88
180081	4	1	650	2
180081	5	1	350	 
180081	6	1	150	 
180081	7	1	150	88
180081	8	1	250	2
180081	9	1	130	2
180081	10	0	 	 
180081	11	1	10	2
180081	12	1	10	88
180081	13	0	 	 
180081	14	0	 	 
180081	15	1	500	2
180081	16	0	 	 
180081	17	0	 	 
180081	18	1	100	0
180081	19	0	 	 
180081	20	0	 	 
180081	21	0	 	 
180081	22	0	 	 
180081	23	0	 	 
180081	24	0	 	 
180081	25	0	 	 
180081	26	1	150	0
180081	27	0	 	 
180081	28	0	 	 
180081	29	0	 	 
180081	30	0	 	 
180081	31	0	 	 
180082	1	1	300	 
180082	2	1	360	 
180082	3	1	800	1
180082	4	0	 	 
180082	5	0	 	 
180082	6	1	70	 
180082	7	1	235	1
180082	8	0	 	 
180082	9	0	 	 
180082	10	0	 	 
180082	11	0	 	 
180082	12	1	20	1
180082	13	0	 	 
180082	14	0	 	 
180082	15	0	 	 
180082	16	0	 	 
180082	17	0	 	 
180082	18	0	 	 
180082	19	0	 	 
180082	20	0	 	 
180082	21	0	 	 
180082	22	0	 	 
180082	23	0	 	 
180082	24	0	 	 
180082	25	0	 	 
180082	26	1	180	0
180082	27	0	 	 
180082	28	0	 	 
180082	29	0	 	 
180082	30	0	 	 
180082	31	0	 	 
180083	1	1	500	 
180083	2	1	360	 
180083	3	1	170	4
180083	4	1	200	88
180083	5	1	210	 
180083	6	1	75	 
180083	7	1	50	0
180083	8	1	70	88
180083	9	0	 	 
180083	10	0	 	 
180083	11	1	20	88
180083	12	0	 	 
180083	13	0	 	 
180083	14	0	 	 
180083	15	1	300	1
180083	16	0	 	 
180083	17	0	 	 
180083	18	1	15	0
180083	19	0	 	 
180083	20	0	 	 
180083	21	0	 	 
180083	22	0	 	 
180083	23	0	 	 
180083	24	0	 	 
180083	25	0	 	 
180083	26	1	50	0
180083	27	0	 	 
180083	28	0	 	 
180083	29	0	 	 
180083	30	0	 	 
180083	31	0	 	 
180084	1	1	500	 
180084	2	1	1000	 
180084	3	1	300	88
180084	4	1	700	1
180084	5	1	200	 
180084	6	1	100	 
180084	7	1	90	88
180084	8	1	150	1
180084	9	1	180	0
180084	10	0	 	 
180084	11	1	20	1
180084	12	0	 	 
180084	13	0	 	 
180084	14	0	 	 
180084	15	1	200	1
180084	16	0	 	 
180084	17	0	 	 
180084	18	0	 	 
180084	19	0	 	 
180084	20	0	 	 
180084	21	0	 	 
180084	22	0	 	 
180084	23	0	 	 
180084	24	0	 	 
180084	25	0	 	 
180084	26	1	60	0
180084	27	0	 	 
180084	28	1	40	2
180084	29	1	20	88
180084	30	0	 	 
180084	31	0	 	 
180085	1	0	 	 
180085	2	1	600	 
180085	3	1	700	88
180085	4	1	700	2
180085	5	0	 	 
180085	6	1	120	 
180085	7	1	120	88
180085	8	1	120	2
180085	9	0	 	 
180085	10	0	 	 
180085	11	1	20	1
180085	12	1	20	88
180085	13	0	 	 
180085	14	0	 	 
180085	15	1	600	1
180085	16	0	 	 
180085	17	0	 	 
180085	18	0	 	 
180085	19	0	 	 
180085	20	0	 	 
180085	21	0	 	 
180085	22	0	 	 
180085	23	0	 	 
180085	24	0	 	 
180085	25	0	 	 
180085	26	1	60	0
180085	27	0	 	 
180085	28	0	 	 
180085	29	0	 	 
180085	30	0	 	 
180085	31	0	 	 
180086	1	1	200	 
180086	2	1	460	 
180086	3	1	420	1
180086	4	1	500	88
180086	5	1	100	 
180086	6	1	60	 
180086	7	1	80	1
180086	8	1	132	88
180086	9	0	 	 
180086	10	0	 	 
180086	11	1	20	88
180086	12	0	 	 
180086	13	0	 	 
180086	14	0	 	 
180086	15	1	300	1
180086	16	0	 	 
180086	17	0	 	 
180086	18	0	 	 
180086	19	0	 	 
180086	20	0	 	 
180086	21	0	 	 
180086	22	0	 	 
180086	23	0	 	 
180086	24	0	 	 
180086	25	0	 	 
180086	26	1	300	0
180086	27	0	 	 
180086	28	0	 	 
180086	29	0	 	 
180086	30	0	 	 
180086	31	0	 	 
180087	1	1	200	 
180087	2	1	1000	 
180087	3	1	1000	88
180087	4	1	900	1
180087	5	1	105	 
180087	6	1	168	 
180087	7	1	202	88
180087	8	1	360	1
180087	9	1	75	0
180087	10	1	150	88
180087	11	0	 	 
180087	12	1	20	88
180087	13	1	10	0
180087	14	1	10	88
180087	15	1	350	1
180087	16	0	 	 
180087	17	1	120	0
180087	18	0	 	 
180087	19	0	 	 
180087	20	0	 	 
180087	21	0	 	 
180087	22	0	 	 
180087	23	0	 	 
180087	24	0	 	 
180087	25	0	 	 
180087	26	1	300	0
180087	27	0	 	 
180087	28	0	 	 
180087	29	0	 	 
180087	30	0	 	 
180087	31	0	 	 
180088	1	1	1500	 
180088	2	1	500	 
180088	3	1	900	1
180088	4	1	150	88
180088	5	1	210	 
180088	6	1	75	 
180088	7	1	290	1
180088	8	1	60	88
180088	9	0	 	 
180088	10	0	 	 
180088	11	1	20	88
180088	12	0	 	 
180088	13	0	 	 
180088	14	0	 	 
180088	15	1	600	1
180088	16	0	 	 
180088	17	0	 	 
180088	18	0	 	 
180088	19	0	 	 
180088	20	0	 	 
180088	21	0	 	 
180088	22	0	 	 
180088	23	0	 	 
180088	24	0	 	 
180088	25	0	 	 
180088	26	1	1152	0
180088	27	0	 	 
180088	28	0	 	 
180088	29	0	 	 
180088	30	0	 	 
180088	31	0	 	 
180089	1	1	700	 
180089	2	1	400	 
180089	3	1	300	88
180089	4	1	200	4
180089	5	1	245	 
180089	6	1	90	 
180089	7	1	100	88
180089	8	1	140	4
180089	9	1	225	0
180089	10	0	 	 
180089	11	0	 	 
180089	12	0	 	 
180089	13	0	 	 
180089	14	0	 	 
180089	15	1	500	2
180089	16	0	 	 
180089	17	0	 	 
180089	18	0	 	 
180089	19	0	 	 
180089	20	0	 	 
180089	21	0	 	 
180089	22	0	 	 
180089	23	0	 	 
180089	24	1	20	 
180089	25	0	 	 
180089	26	1	400	0
180089	27	0	 	 
180089	28	1	40	2
180089	29	1	40	88
180089	30	0	 	 
180089	31	0	 	 
180090	1	1	500	 
180090	2	1	300	 
180090	3	1	180	88
180090	4	1	600	1
180090	5	1	320	 
180090	6	1	140	 
180090	7	1	60	88
180090	8	1	200	1
180090	9	0	 	 
180090	10	0	 	 
180090	11	1	50	0
180090	12	0	 	 
180090	13	0	 	 
180090	14	0	 	 
180090	15	1	350	1
180090	16	0	 	 
180090	17	0	 	 
180090	18	1	150	0
180090	19	0	 	 
180090	20	0	 	 
180090	21	0	 	 
180090	22	0	 	 
180090	23	0	 	 
180090	24	0	 	 
180090	25	0	 	 
180090	26	1	400	0
180090	27	0	 	 
180090	28	1	40	2
180090	29	1	10	88
180090	30	0	 	 
180090	31	0	 	 
180091	1	1	0	 
180091	2	1	1100	 
180091	3	0	 	 
180091	4	1	500	1
180091	5	1	136	 
180091	6	1	60	 
180091	7	0	 	 
180091	8	1	248	1
180091	9	1	120	0
180091	10	0	 	 
180091	11	1	40	2
180091	12	0	 	 
180091	13	0	 	 
180091	14	0	 	 
180091	15	1	240	1
180091	16	0	 	 
180091	17	1	70	0
180091	18	1	1404	0
180091	19	0	 	 
180091	20	0	 	 
180091	21	0	 	 
180091	22	0	 	 
180091	23	1	600	0
180091	24	0	 	 
180091	25	0	 	 
180091	26	1	450	0
180091	27	0	 	 
180091	28	0	 	 
180091	29	0	 	 
180091	30	0	 	 
180091	31	0	 	 
180092	1	1	1000	 
180092	2	1	800	 
180092	3	1	200	88
180092	4	1	1550	1
180092	5	1	110	 
180092	6	1	90	 
180092	7	1	80	88
180092	8	1	280	1
180092	9	1	240	0
180092	10	0	 	 
180092	11	1	20	2
180092	12	0	 	 
180092	13	0	 	 
180092	14	0	 	 
180092	15	0	 	 
180092	16	0	 	 
180092	17	1	45	0
180092	18	1	150	0
180092	19	0	 	 
180092	20	0	 	 
180092	21	0	 	 
180092	22	0	 	 
180092	23	0	 	 
180092	24	0	 	 
180092	25	0	 	 
180092	26	1	220	0
180092	27	0	 	 
180092	28	1	540	0
180092	29	0	 	 
180092	30	0	 	 
180092	31	0	 	 
180093	1	0	 	 
180093	2	0	 	 
180093	3	1	300	4
180093	4	1	500	88
180093	5	0	 	 
180093	6	1	90	 
180093	7	1	90	4
180093	8	1	105	88
180093	9	0	 	 
180093	10	0	 	 
180093	11	0	 	 
180093	12	0	 	 
180093	13	0	 	 
180093	14	0	 	 
180093	15	1	130	2
180093	16	0	 	 
180093	17	0	 	 
180093	18	0	 	 
180093	19	0	 	 
180093	20	0	 	 
180093	21	0	 	 
180093	22	0	 	 
180093	23	0	 	 
180093	24	0	 	 
180093	25	0	 	 
180093	26	1	50	0
180093	27	0	 	 
180093	28	0	 	 
180093	29	1	20	4
180093	30	0	 	 
180093	31	0	 	 
180094	1	1	170	 
180094	2	1	1800	 
180094	3	1	1250	1
180094	4	1	400	88
180094	5	1	150	 
180094	6	1	100	 
180094	7	1	200	1
180094	8	1	90	88
180094	9	0	 	 
180094	10	1	50	0
180094	11	0	 	 
180094	12	0	 	 
180094	13	0	 	 
180094	14	0	 	 
180094	15	1	250	1
180094	16	0	 	 
180094	17	1	750	0
180094	18	0	 	 
180094	19	0	 	 
180094	20	0	 	 
180094	21	0	 	 
180094	22	0	 	 
180094	23	0	 	 
180094	24	0	 	 
180094	25	0	 	 
180094	26	1	400	0
180094	27	0	 	 
180094	28	1	20	88
180094	29	1	20	0
180094	30	0	 	 
180094	31	0	 	 
180095	1	1	800	 
180095	2	1	800	 
180095	3	1	1500	1
180095	4	1	600	88
180095	5	1	140	 
180095	6	1	84	 
180095	7	1	252	1
180095	8	1	108	88
180095	9	0	 	 
180095	10	0	 	 
180095	11	0	 	 
180095	12	1	20	0
180095	13	0	 	 
180095	14	1	20	4
180095	15	1	200	2
180095	16	0	 	 
180095	17	1	400	0
180095	18	1	150	0
180095	19	0	 	 
180095	20	0	 	 
180095	21	0	 	 
180095	22	0	 	 
180095	23	0	 	 
180095	24	0	 	 
180095	25	0	 	 
180095	26	1	500	0
180095	27	0	 	 
180095	28	0	 	 
180095	29	0	 	 
180095	30	0	 	 
180095	31	0	 	 
180096	1	1	500	 
180096	2	1	1100	 
180096	3	0	 	 
180096	4	1	1400	1
180096	5	1	90	 
180096	6	1	150	 
180096	7	0	 	 
180096	8	1	180	1
180096	9	1	200	0
180096	10	0	 	 
180096	11	0	 	 
180096	12	0	 	 
180096	13	0	 	 
180096	14	0	 	 
180096	15	1	180	1
180096	16	0	 	 
180096	17	0	 	 
180096	18	0	 	 
180096	19	0	 	 
180096	20	0	 	 
180096	21	0	 	 
180096	22	0	 	 
180096	23	0	 	 
180096	24	0	 	 
180096	25	0	 	 
180096	26	1	100	0
180096	27	0	 	 
180096	28	1	100	1
180096	29	0	 	 
180096	30	0	 	 
180096	31	0	 	 
180100	1	0	 	 
180100	2	1	503	 
180100	3	1	280	4
180100	4	0	 	 
180100	5	0	 	 
180100	6	1	100	 
180100	7	1	48	4
180100	8	0	 	 
180100	9	0	 	 
180100	10	0	 	 
180100	11	0	 	 
180100	12	0	 	 
180100	13	0	 	 
180100	14	0	 	 
180100	15	0	 	 
180100	16	0	 	 
180100	17	1	39	2
180100	18	0	 	 
180100	19	0	 	 
180100	20	0	 	 
180100	21	0	 	 
180100	22	0	 	 
180100	23	0	 	 
180100	24	0	 	 
180100	25	0	 	 
180100	26	1	240	0
180100	27	0	 	 
180100	28	0	 	 
180100	29	1	20	4
180100	30	0	 	 
180100	31	0	 	 
190001	1	1	300	 
190001	2	1	1000	 
190001	3	1	840	1
190001	4	1	300	77
190001	5	1	120	 
190001	6	1	90	 
190001	7	1	160	1
190001	8	1	180	88
190001	9	0	 	 
190001	10	1	90	4
190001	11	0	 	 
190001	12	0	 	 
190001	13	0	 	 
190001	14	0	 	 
190001	15	1	300	1
190001	16	0	 	 
190001	17	1	53	0
190001	18	0	 	 
190001	19	0	 	 
190001	20	0	 	 
190001	21	0	 	 
190001	22	0	 	 
190001	23	0	 	 
190001	24	0	 	 
190001	25	0	 	 
190001	26	1	240	0
190001	27	0	 	 
