CHILDCODE	NONFODR4	SPYRR4
171017	4	360
171017	5	260
171017	6	156
171017	7	120
171017	8	46
171018	1	1300
171018	2	600
171018	3	500
171018	4	1000
171018	5	600
171018	6	150
171018	7	220
171018	8	400
171019	1	600
171019	2	500
171019	3	0
171019	4	0
171019	5	300
171019	6	150
171019	7	0
171019	8	0
171020	1	1500
171020	2	900
171020	3	400
171020	4	0
171020	5	600
171020	6	200
171020	7	80
171020	8	0
171021	1	1200
171021	2	850
171021	3	650
171021	4	720
171021	5	170
171021	6	143
171021	7	90
171021	8	110
171022	1	950
171022	2	680
171022	3	460
171022	4	0
171022	5	210
171022	6	130
171022	7	100
171022	8	0
171023	1	800
171023	2	1600
171023	3	950
171023	4	200
171023	5	160
171023	6	98
171023	7	84
171023	8	90
171024	1	700
171024	2	900
171024	3	200
171024	4	300
171024	5	160
171024	6	130
171024	7	110
171024	8	120
171025	1	1150
171025	2	870
171025	3	0
171025	4	400
171025	5	350
171025	6	180
171025	7	0
171025	8	175
171026	1	500
171026	2	300
171026	3	0
171026	4	0
171026	5	400
171026	6	85
171026	7	0
171026	8	0
171027	1	1000
171027	2	1100
171027	3	1000
171027	4	0
171027	5	0
171027	6	300
171027	7	300
171027	8	0
171028	1	0
171028	2	710
171028	3	500
171028	4	500
171028	5	0
171028	6	360
171028	7	100
171028	8	100
171029	1	1200
171029	2	400
171029	3	0
171029	4	400
171029	5	380
171029	6	60
171029	7	0
171029	8	160
171030	1	1400
171030	2	0
171030	3	0
171030	4	400
171030	5	150
171030	6	50
171030	7	0
171030	8	90
171031	1	2000
171031	2	1000
171031	3	800
171031	4	400
171031	5	300
171031	6	200
171031	7	150
171031	8	120
171032	1	1500
171032	2	650
171032	3	0
171032	4	550
171032	5	580
171032	6	322
171032	7	0
171032	8	142
171033	1	0
171033	2	0
171033	3	0
171033	4	0
171033	5	0
171033	6	71
171033	7	0
171033	8	0
171034	1	0
171034	2	1500
171034	3	200
171034	4	0
171034	5	0
171034	6	500
171034	7	100
171034	8	0
171035	1	800
171035	2	1000
171035	3	700
171035	4	300
171035	5	610
171035	6	150
171035	7	150
171035	8	70
171036	1	2800
171036	2	3000
171036	3	0
171036	4	1200
171036	5	500
171036	6	400
171036	7	0
171036	8	200
171037	1	500
171037	2	300
171037	3	400
171037	4	0
171037	5	400
171037	6	98
171037	7	140
171037	8	0
171038	1	850
171038	2	300
171038	3	850
171038	4	1130
171038	5	72
171038	6	135
171038	7	162
171038	8	216
171039	1	2500
171039	2	1500
171039	3	1000
171039	4	0
171039	5	500
171039	6	200
171039	7	150
171039	8	0
171040	1	3500
171040	2	500
171040	3	0
171040	4	0
171040	5	1000
171040	6	30
171040	7	0
171040	8	0
171041	1	1000
171041	2	500
171041	3	0
171041	4	150
171041	5	300
171041	6	180
171041	7	0
171041	8	150
171042	1	1200
171042	2	1100
171042	3	500
171042	4	300
171042	5	200
171042	6	150
171042	7	150
171042	8	100
171043	1	0
171043	2	525
171043	3	65
171043	4	0
171043	5	0
171043	6	100
171043	7	60
171043	8	0
171044	1	1400
171044	2	0
171044	3	0
171044	4	400
171044	5	150
171044	6	50
171044	7	0
171044	8	90
171045	1	1000
171045	2	1000
171045	3	1000
171045	4	900
171045	5	200
171045	6	200
171045	7	60
171045	8	60
171046	1	520
171046	2	450
171046	3	100
171046	4	150
171046	5	150
171046	6	54
171046	7	20
171046	8	90
171047	1	320
171047	2	600
171047	3	0
171047	4	120
171047	5	320
171047	6	185
171047	7	0
171047	8	0
171048	1	3000
171048	2	600
171048	3	400
171048	4	250
171048	5	400
171048	6	180
171048	7	160
171048	8	140
171049	1	700
171049	2	400
171049	3	0
171049	4	20
171049	5	250
171049	6	100
171049	7	0
171049	8	0
171050	1	-77
171050	2	2500
171050	3	300
171050	4	0
171050	5	-77
171050	6	55
171050	7	105
171050	8	0
181001	1	0
181001	2	710
181001	3	0
181001	4	550
181001	5	0
181001	6	364
181001	7	0
181001	8	168
181002	1	3000
181002	2	700
181002	3	0
181002	4	500
181002	5	450
181002	6	90
181002	7	0
181002	8	0
181003	1	0
181003	2	1400
181003	3	0
181003	4	600
181003	5	0
181003	6	168
181003	7	0
181003	8	228
181004	1	500
181004	2	750
181004	3	900
181004	4	300
181004	5	110
181004	6	100
181004	7	250
181004	8	105
181005	1	500
181005	2	1000
181005	3	0
181005	4	1000
181005	5	600
181005	6	900
181005	7	0
181005	8	1000
181006	1	800
181006	2	1200
181006	3	-88
181006	4	-88
181006	5	160
181006	6	200
181006	7	-88
181006	8	-88
181007	1	400
181007	2	720
181007	3	400
181007	4	0
181007	5	150
181007	6	200
181007	7	100
181007	8	0
181008	1	500
181008	2	0
181008	3	0
181008	4	0
181008	5	175
181008	6	0
181008	7	0
181008	8	0
181009	1	800
181009	2	1200
181009	3	300
181009	4	900
181009	5	320
181009	6	360
181009	7	100
181009	8	280
181010	1	800
181010	2	2000
181010	3	300
181010	4	1350
181010	5	112
181010	6	630
181010	7	280
181010	8	75
181011	1	3000
181011	2	0
181011	3	0
181011	4	0
181011	5	1000
181011	6	0
181011	7	0
181011	8	0
181012	1	1200
181012	2	0
181012	3	0
181012	4	0
181012	5	800
181012	6	0
181012	7	0
181012	8	0
181013	1	2200
181013	2	1000
181013	3	200
181013	4	0
181013	5	230
181013	6	145
181013	7	60
181013	8	0
181014	1	2000
181014	2	600
181014	3	0
181014	4	500
181014	5	1200
181014	6	220
181014	7	0
181014	8	100
181015	1	1000
181015	2	300
181015	3	400
181015	4	600
181015	5	160
181015	6	60
181015	7	135
181015	8	180
181016	1	200
181016	2	600
181016	3	240
181016	4	50
181016	5	70
181016	6	240
181016	7	74
181016	8	40
181017	1	0
181017	2	1400
181017	3	0
181017	4	400
181017	5	35
181017	6	230
181017	7	0
181017	8	200
181018	1	420
181018	2	1800
181018	3	0
181018	4	0
181018	5	76
181018	6	240
181018	7	0
181018	8	0
181019	1	1200
181019	2	1000
181019	3	500
181019	4	600
181019	5	180
181019	6	60
181019	7	70
181019	8	140
181020	1	0
181020	2	1300
181020	3	0
181020	4	400
181020	5	0
181020	6	323
181020	7	0
181020	8	200
181021	1	1400
181021	2	500
181021	3	280
181021	4	600
181021	5	605
181021	6	200
181021	7	94
181021	8	210
181022	1	0
181022	2	0
181022	3	0
181022	4	0
181022	5	0
181022	6	112
181022	7	84
181022	8	0
181023	1	0
181023	2	0
181023	3	0
181023	4	0
181023	5	0
181023	6	120
181023	7	0
181023	8	104
181024	1	1500
181024	2	890
181024	3	0
181024	4	0
181024	5	600
181024	6	500
181024	7	0
181024	8	0
181025	1	3000
181025	2	0
181025	3	0
181025	4	0
181025	5	1000
181025	6	0
181025	7	0
181025	8	0
181026	1	600
181026	2	1300
181026	3	200
181026	4	600
181026	5	200
181026	6	160
181026	7	90
181026	8	105
181027	1	0
181027	2	720
181027	3	0
181027	4	300
181027	5	0
181027	6	220
181027	7	0
181027	8	100
181028	1	700
181028	2	1100
181028	3	600
181028	4	700
181028	5	245
181028	6	196
181028	7	200
181028	8	105
181029	1	800
181029	2	1000
181029	3	300
181029	4	1000
181029	5	140
181029	6	224
181029	7	112
181029	8	302
181030	1	0
181030	2	300
181030	3	200
181030	4	700
181030	5	1000
181030	6	60
181030	7	60
181030	8	500
181031	1	1550
181031	2	500
181031	3	1100
181031	4	0
181031	5	210
181031	6	120
181031	7	320
181031	8	0
181032	1	800
181032	2	0
181032	3	0
181032	4	0
181032	5	200
181032	6	0
181032	7	0
181032	8	0
181033	1	0
181033	2	600
181033	3	0
181033	4	0
181033	5	400
181033	6	300
181033	7	0
181033	8	0
181034	1	700
181034	2	0
181034	3	510
181034	4	300
181034	5	350
181034	6	60
181034	7	120
181034	8	120
181035	1	1200
181035	2	0
181035	3	0
181035	4	0
181035	5	600
181035	6	0
181035	7	0
181035	8	0
181036	1	2100
181036	2	0
181036	3	300
181036	4	500
181036	5	240
181036	6	60
181036	7	84
181036	8	105
181037	1	700
181037	2	1000
181037	3	160
181037	4	800
181037	5	70
181037	6	108
181037	7	54
181037	8	140
181038	1	1500
181038	2	3000
181038	3	1000
181038	4	1300
181038	5	210
181038	6	400
181038	7	110
181038	8	460
181039	1	0
181039	2	0
181039	3	600
181039	4	200
181039	5	70
181039	6	60
181039	7	210
181039	8	120
181040	1	1050
181040	2	0
181040	3	0
181040	4	500
181040	5	400
181040	6	90
181040	7	0
181040	8	100
181041	1	1700
181041	2	1000
181041	3	0
181041	4	0
181041	5	510
181041	6	150
181041	7	0
181041	8	0
181042	1	2600
181042	2	0
181042	3	0
181042	4	0
181042	5	900
181042	6	0
181042	7	0
181042	8	0
181043	1	500
181043	2	1000
181043	3	500
181043	4	450
181043	5	150
181043	6	200
181043	7	240
181043	8	180
181045	1	1000
181045	2	500
181045	3	350
181045	4	600
181045	5	210
181045	6	224
181045	7	84
181045	8	250
181046	1	2100
181046	2	0
181046	3	0
181046	4	0
181046	5	900
181046	6	0
181046	7	0
181046	8	0
181047	1	700
181047	2	500
181047	3	0
181047	4	300
181047	5	60
181047	6	120
181047	7	0
181047	8	200
181048	1	0
181048	2	1320
181048	3	0
181048	4	0
181048	5	0
181048	6	290
181048	7	0
181048	8	0
181049	1	0
181049	2	800
181049	3	0
181049	4	0
181049	5	0
181049	6	120
181049	7	0
181049	8	0
181050	1	0
181050	2	0
181050	3	1000
181050	4	0
181050	5	70
181050	6	54
181050	7	120
181050	8	0
191001	1	1350
191001	2	2500
191001	3	0
191001	4	0
191001	5	840
191001	6	1600
191001	7	0
191001	8	0
191002	1	800
191002	2	0
191002	3	200
191002	4	300
191002	5	120
191002	6	60
191002	7	0
191002	8	75
191003	1	1500
191003	2	0
191003	3	0
191003	4	500
191003	5	550
191003	6	150
191003	7	0
191003	8	350
191004	1	2500
191004	2	1000
191004	3	600
191004	4	650
191004	5	800
191004	6	180
191004	7	254
191004	8	180
191005	1	150
191005	2	0
191005	3	485
191005	4	150
191005	5	150
191005	6	105
191005	7	55
191005	8	150
191006	1	0
191006	2	0
191006	3	1500
191006	4	600
191006	5	400
191006	6	600
191006	7	1500
191006	8	290
191007	1	650
191007	2	0
191007	3	600
191007	4	400
191007	5	350
191007	6	130
191007	7	160
191007	8	270
191008	1	0
191008	2	2000
191008	3	500
191008	4	0
191008	5	0
191008	6	300
191008	7	100
191008	8	0
191009	1	0
191009	2	0
191009	3	0
191009	4	0
191009	5	0
191009	6	60
191009	7	90
191009	8	100
191010	1	700
191010	2	450
191010	3	500
191010	4	450
191010	5	400
191010	6	110
191010	7	250
191010	8	260
191011	1	0
191011	2	0
191011	3	0
191011	4	0
191011	5	0
191011	6	400
191011	7	200
191011	8	0
191012	1	0
191012	2	700
191012	3	0
191012	4	1680
191012	5	0
191012	6	195
191012	7	0
191012	8	225
191013	1	2000
191013	2	0
191013	3	0
191013	4	0
191013	5	1060
191013	6	0
191013	7	0
191013	8	0
191014	1	1000
191014	2	1000
191014	3	800
191014	4	0
191014	5	300
191014	6	600
191014	7	400
191014	8	0
191015	1	3000
191015	2	750
191015	3	0
191015	4	0
191015	5	1500
191015	6	130
191015	7	0
191015	8	0
191016	1	3000
191016	2	3000
191016	3	0
191016	4	2000
191016	5	1000
191016	6	700
191016	7	0
191016	8	400
191017	1	1000
191017	2	2000
191017	3	0
191017	4	0
191017	5	120
191017	6	1000
191017	7	0
191017	8	0
191018	1	800
191018	2	450
191018	3	900
191018	4	750
191018	5	550
191018	6	170
191018	7	220
191018	8	350
191019	1	500
191019	2	300
191019	3	300
191019	4	0
191019	5	175
191019	6	120
191019	7	120
191019	8	0
191020	1	500
191020	2	1500
191020	3	300
191020	4	500
191020	5	135
191020	6	140
191020	7	120
191020	8	99
191021	1	2000
191021	2	1000
191021	3	2000
191021	4	500
191021	5	1000
191021	6	650
191021	7	300
191021	8	200
191022	1	500
191022	2	500
191022	3	0
191022	4	0
191022	5	0
191022	6	0
191022	7	0
191022	8	0
191023	1	2200
191023	2	0
191023	3	600
191023	4	0
191023	5	800
191023	6	0
191023	7	200
191023	8	0
191024	1	0
191024	2	600
191024	3	200
191024	4	200
191024	5	0
191024	6	255
191024	7	90
191024	8	90
191025	1	1000
191025	2	1000
191025	3	1500
191025	4	1000
191025	5	175
191025	6	200
191025	7	420
191025	8	280
191026	1	0
191026	2	860
191026	3	0
191026	4	400
191026	5	0
191026	6	290
191026	7	0
191026	8	150
191027	1	0
191027	2	0
191027	3	0
191027	4	0
191027	5	0
191027	6	0
191027	7	0
191027	8	0
191028	1	0
191028	2	800
191028	3	0
191028	4	0
191028	5	105
191028	6	420
191028	7	90
191028	8	95
191029	1	800
191029	2	800
191029	3	300
191029	4	150
191029	5	340
191029	6	170
191029	7	77
191029	8	80
191031	1	2000
191031	2	0
191031	3	800
191031	4	300
191031	5	120
191031	6	180
191031	7	200
191031	8	150
191032	1	1500
191032	2	2000
191032	3	0
191032	4	560
191032	5	120
191032	6	140
191032	7	0
191032	8	160
191033	1	400
191033	2	500
191033	3	0
191033	4	0
191033	5	110
191033	6	90
191033	7	0
191033	8	0
191034	1	3500
191034	2	0
191034	3	0
191034	4	0
191034	5	1500
191034	6	130
191034	7	0
191034	8	0
191035	1	440
191035	2	270
191035	3	190
191035	4	200
191035	5	140
191035	6	50
191035	7	50
191035	8	50
191036	1	0
191036	2	0
191036	3	0
191036	4	0
191036	5	0
191036	6	0
191036	7	0
191036	8	0
191037	1	800
191037	2	1264
191037	3	1000
191037	4	580
191037	5	350
191037	6	330
191037	7	200
191037	8	300
191038	1	1400
191038	2	1660
191038	3	500
191038	4	0
191038	5	30
191038	6	450
191038	7	500
191038	8	0
191039	1	0
191039	2	600
191039	3	0
191039	4	1000
191039	5	0
191039	6	170
191039	7	0
191039	8	180
191040	1	0
191040	2	1600
191040	3	200
191040	4	200
191040	5	120
191040	6	380
191040	7	50
191040	8	90
191041	1	2000
191041	2	3000
191041	3	500
191041	4	400
191041	5	1000
191041	6	1000
191041	7	200
191041	8	200
191042	1	0
191042	2	0
191042	3	0
191042	4	0
191042	5	0
191042	6	200
191042	7	0
191042	8	0
191043	1	5000
191043	2	1000
191043	3	3000
191043	4	0
191043	5	3000
191043	6	500
191043	7	1000
191043	8	0
191044	1	350
191044	2	0
191044	3	160
191044	4	800
191044	5	400
191044	6	90
191044	7	120
191044	8	250
191045	1	700
191045	2	1500
191045	3	0
191045	4	0
191045	5	800
191045	6	1100
191045	7	0
191045	8	0
191046	1	300
191046	2	300
191046	3	0
191046	4	200
191046	5	580
191046	6	300
191046	7	0
191046	8	180
191048	1	0
191048	2	2000
191048	3	800
191048	4	750
191048	5	320
191048	6	640
191048	7	150
191048	8	180
191049	1	1000
191049	2	700
191049	3	500
191049	4	200
191049	5	550
191049	6	170
191049	7	160
191049	8	120
191050	1	3000
191050	2	1500
191050	3	500
191050	4	1800
191050	5	1200
191050	6	360
191050	7	160
191050	8	600
191051	1	0
191051	2	600
191051	3	1000
191051	4	700
191051	5	0
191051	6	50
191051	7	70
191051	8	78
201001	1	2500
201001	2	0
201001	3	0
201001	4	0
201001	5	500
201001	6	0
201001	7	0
201001	8	0
201002	1	1050
201002	2	300
201002	3	1400
201002	4	0
201002	5	670
201002	6	108
201002	7	280
201002	8	0
201003	1	390
201003	2	0
201003	3	600
201003	4	0
201003	5	175
201003	6	70
201003	7	100
201003	8	0
201004	1	30
201004	2	0
201004	3	400
201004	4	300
201004	5	175
201004	6	60
201004	7	150
201004	8	132
201005	1	1500
201005	2	0
201005	3	0
201005	4	0
201005	5	750
201005	6	0
201005	7	0
201005	8	0
201006	1	900
201006	2	350
201006	3	400
201006	4	300
201006	5	500
201006	6	100
201006	7	100
201006	8	150
201007	1	500
201007	2	250
201007	3	40
201007	4	0
201007	5	72
201007	6	25
201007	7	16
201007	8	25
201008	1	700
201008	2	2100
201008	3	280
201008	4	460
201008	5	180
201008	6	560
201008	7	120
201008	8	60
201009	1	450
201009	2	200
201009	3	0
201009	4	350
201009	5	60
201009	6	80
201009	7	0
201009	8	150
201010	1	1000
201010	2	1700
201010	3	500
201010	4	600
201010	5	200
201010	6	100
201010	7	250
201010	8	300
201011	1	300
201011	2	1300
201011	3	1200
201011	4	400
201011	5	300
201011	6	250
201011	7	200
201011	8	100
201012	1	1500
201012	2	0
201012	3	0
201012	4	0
201012	5	800
201012	6	0
201012	7	0
201012	8	0
201013	1	-77
201013	2	1200
201013	3	1000
201013	4	750
201013	5	80
201013	6	340
201013	7	180
201013	8	110
201014	1	1500
201014	2	1500
201014	3	610
201014	4	300
201014	5	335
201014	6	25
201014	7	140
201014	8	112
201015	1	0
201015	2	1200
201015	3	0
201015	4	600
201015	5	0
201015	6	130
201015	7	0
201015	8	150
201016	1	1200
201016	2	1650
201016	3	0
201016	4	450
201016	5	80
201016	6	350
201016	7	0
201016	8	135
201017	1	1000
201017	2	1000
201017	3	400
201017	4	0
201017	5	450
201017	6	300
201017	7	260
201017	8	0
201018	1	2000
201018	2	500
201018	3	0
201018	4	0
201018	5	300
201018	6	100
201018	7	0
201018	8	0
201019	1	1200
201019	2	0
201019	3	700
201019	4	450
201019	5	145
201019	6	250
201019	7	100
201019	8	90
201020	1	0
201020	2	700
201020	3	0
201020	4	0
201020	5	0
201020	6	200
201020	7	0
201020	8	0
201021	1	1000
201021	2	500
201021	3	300
201021	4	500
201021	5	400
201021	6	100
201021	7	200
201021	8	80
201022	1	5000
201022	2	4000
201022	3	4000
201022	4	4000
201022	5	800
201022	6	500
201022	7	500
201022	8	900
201023	1	1200
201023	2	1400
201023	3	650
201023	4	1570
201023	5	130
201023	6	420
201023	7	120
201023	8	130
201024	1	0
201024	2	600
201024	3	0
201024	4	0
201024	5	0
201024	6	300
201024	7	0
201024	8	0
201025	1	0
201025	2	1000
201025	3	-88
201025	4	0
201025	5	0
201025	6	400
201025	7	-88
201025	8	0
201026	1	800
201026	2	700
201026	3	800
201026	4	0
201026	5	200
201026	6	50
201026	7	50
201026	8	0
201027	1	0
201027	2	2000
201027	3	0
201027	4	400
201027	5	0
201027	6	425
201027	7	0
201027	8	90
201028	1	1000
201028	2	800
201028	3	500
201028	4	0
201028	5	320
201028	6	50
201028	7	100
201028	8	177
201029	1	1400
201029	2	0
201029	3	0
201029	4	0
201029	5	850
201029	6	35
201029	7	0
201029	8	0
201030	1	0
201030	2	450
201030	3	0
201030	4	0
201030	5	0
201030	6	155
201030	7	0
201030	8	0
201031	1	500
201031	2	600
201031	3	80
201031	4	250
201031	5	80
201031	6	120
201031	7	25
201031	8	60
201032	1	0
201032	2	900
201032	3	0
201032	4	350
201032	5	80
201032	6	320
201032	7	0
201032	8	120
201035	1	150
201035	2	750
201035	3	0
201035	4	200
201035	5	150
201035	6	350
201035	7	0
201035	8	110
201036	1	1000
201036	2	800
201036	3	400
201036	4	500
201036	5	200
201036	6	100
201036	7	80
201036	8	100
201037	1	2000
201037	2	1400
201037	3	500
201037	4	500
201037	5	70
201037	6	80
201037	7	20
201037	8	20
201038	1	0
201038	2	0
201038	3	0
201038	4	0
201038	5	500
201038	6	130
201038	7	80
201038	8	0
201039	1	1250
201039	2	2500
201039	3	0
201039	4	200
201039	5	200
201039	6	200
201039	7	0
201039	8	50
201040	1	1000
201040	2	3000
201040	3	0
201040	4	1200
201040	5	500
201040	6	1600
201040	7	0
201040	8	450
201042	1	1300
201042	2	500
201042	3	0
201042	4	0
201042	5	380
201042	6	50
201042	7	0
201042	8	100
201043	1	0
201043	2	2000
201043	3	0
201043	4	0
201043	5	0
201043	6	500
201043	7	0
201043	8	0
201044	1	0
201044	2	905
201044	3	400
201044	4	455
201044	5	80
201044	6	220
201044	7	110
201044	8	86
201045	1	1500
201045	2	0
201045	3	0
201045	4	0
201045	5	600
201045	6	0
201045	7	0
201045	8	0
201046	1	1100
201046	2	400
201046	3	600
201046	4	0
201046	5	140
201046	6	85
201046	7	180
201046	8	0
201047	1	1200
201047	2	800
201047	3	500
201047	4	450
201047	5	200
201047	6	50
201047	7	60
201047	8	50
201049	1	0
201049	2	820
201049	3	0
201049	4	0
201049	5	0
201049	6	120
201049	7	0
201049	8	0
201050	1	1700
201050	2	1800
201050	3	500
201050	4	0
201050	5	300
201050	6	180
201050	7	50
201050	8	0
