CHILDCODE	HHITMIDR4	OWNITMR4	NUMOWNR4
158050	12	1	1
158050	15	0	 
158050	20	0	 
158050	21	0	 
158050	22	1	1
158050	23	1	1
158050	24	0	 
158050	25	1	1
158050	26	0	 
158050	27	0	 
158050	28	0	 
158050	29	0	 
158050	30	0	 
158050	31	0	 
158051	3	1	1
158051	4	1	1
158051	5	0	 
158051	6	0	 
158051	7	1	1
158051	8	1	1
158051	9	0	 
158051	10	1	3
158051	11	1	1
158051	12	1	1
158051	15	0	 
158051	20	0	 
158051	21	0	 
158051	22	0	 
158051	23	1	1
158051	24	0	 
158051	25	1	1
158051	26	0	 
158051	27	0	 
158051	28	0	 
158051	29	0	 
158051	30	0	 
158051	31	0	 
158052	3	0	 
158052	4	1	1
158052	5	0	 
158052	6	0	 
158052	7	0	 
158052	8	0	 
158052	9	0	 
158052	10	1	2
158052	11	1	1
158052	12	1	1
158052	15	0	 
158052	20	0	 
158052	21	0	 
158052	22	1	1
158052	23	1	1
158052	24	0	 
158052	25	1	1
158052	26	0	 
158052	27	0	 
158052	28	0	 
158052	29	0	 
158052	30	0	 
158052	31	0	 
158053	3	0	 
158053	4	0	 
158053	5	0	 
158053	6	0	 
158053	7	0	 
158053	8	0	 
158053	9	0	 
158053	10	0	 
158053	11	0	 
158053	12	1	1
158053	15	0	 
158053	20	0	 
158053	21	0	 
158053	22	0	 
158053	23	0	 
158053	24	0	 
158053	25	0	 
158053	26	0	 
158053	27	0	 
158053	28	0	 
158053	29	0	 
158053	30	0	 
158053	31	0	 
158054	3	0	 
158054	4	0	 
158054	5	0	 
158054	6	0	 
158054	7	0	 
158054	8	0	 
158054	9	0	 
158054	10	0	 
158054	11	0	 
158054	12	0	 
158054	15	0	 
158054	20	0	 
158054	21	0	 
158054	22	0	 
158054	23	0	 
158054	24	0	 
158054	25	0	 
158054	26	0	 
158054	27	0	 
158054	28	0	 
158054	29	0	 
158054	30	0	 
158054	31	0	 
158055	3	0	 
158055	4	0	 
158055	5	0	 
158055	6	0	 
158055	7	0	 
158055	8	0	 
158055	9	0	 
158055	10	0	 
158055	11	0	 
158055	12	0	 
158055	15	0	 
158055	20	0	 
158055	21	0	 
158055	22	0	 
158055	23	0	 
158055	24	0	 
158055	25	0	 
158055	26	0	 
158055	27	0	 
158055	28	0	 
158055	29	0	 
158055	30	0	 
158055	31	0	 
158056	3	0	 
158056	4	1	1
158056	5	0	 
158056	6	0	 
158056	7	1	1
158056	8	0	 
158056	9	0	 
158056	10	1	2
158056	11	1	1
158056	12	0	 
158056	15	0	 
158056	20	0	 
158056	21	0	 
158056	22	0	 
158056	23	0	 
158056	24	0	 
158056	25	1	1
158056	26	0	 
158056	27	0	 
158056	28	0	 
158056	29	0	 
158056	30	0	 
158056	31	0	 
158057	3	0	 
158057	4	1	1
158057	5	0	 
158057	6	0	 
158057	7	0	 
158057	8	0	 
158057	9	0	 
158057	10	1	2
158057	11	0	 
158057	12	1	1
158057	15	0	 
158057	20	0	 
158057	21	0	 
158057	22	0	 
158057	23	0	 
158057	24	0	 
158057	25	1	1
158057	26	0	 
158057	27	0	 
158057	28	0	 
158057	29	0	 
158057	30	0	 
158057	31	0	 
168001	3	0	 
168001	4	1	1
168001	5	1	1
168001	6	0	 
168001	7	0	 
168001	8	1	2
168001	9	0	 
168001	10	1	2
168001	11	0	 
168001	12	1	1
168001	15	0	 
168001	20	0	 
168001	21	0	 
168001	22	0	 
168001	23	0	 
168001	24	0	 
168001	25	1	1
168001	26	0	 
168001	27	0	 
168001	28	0	 
168001	29	0	 
168001	30	0	 
168001	31	0	 
168002	3	0	 
168002	4	1	1
168002	5	0	 
168002	6	0	 
168002	7	0	 
168002	8	0	 
168002	9	0	 
168002	10	1	1
168002	11	0	 
168002	12	1	1
168002	15	0	 
168002	20	0	 
168002	21	0	 
168002	22	0	 
168002	23	1	1
168002	24	0	 
168002	25	0	 
168002	26	0	 
168002	27	0	 
168002	28	0	 
168002	29	0	 
168002	30	0	 
168002	31	0	 
168004	3	0	 
168004	4	1	1
168004	5	1	1
168004	6	0	 
168004	7	0	 
168004	8	0	 
168004	9	0	 
168004	10	1	3
168004	11	0	 
168004	12	0	 
168004	15	0	 
168004	20	0	 
168004	21	0	 
168004	22	0	 
168004	23	0	 
168004	24	0	 
168004	25	1	1
168004	26	0	 
168004	27	0	 
168004	28	0	 
168004	29	0	 
168004	30	0	 
168004	31	0	 
168005	3	0	 
168005	4	0	 
168005	5	0	 
168005	6	0	 
168005	7	0	 
168005	8	1	1
168005	9	0	 
168005	10	0	 
168005	11	0	 
168005	12	1	1
168005	15	0	 
168005	20	0	 
168005	21	0	 
168005	22	1	1
168005	23	1	1
168005	24	0	 
168005	25	0	 
168005	26	0	 
168005	27	0	 
168005	28	0	 
168005	29	0	 
168005	30	0	 
168005	31	0	 
168006	3	0	 
168006	4	1	1
168006	5	1	1
168006	6	0	 
168006	7	0	 
168006	8	0	 
168006	9	0	 
168006	10	1	2
168006	11	0	 
168006	12	1	1
168006	15	0	 
168006	20	0	 
168006	21	0	 
168006	22	0	 
168006	23	0	 
168006	24	0	 
168006	25	0	 
168006	26	0	 
168006	27	0	 
168006	28	0	 
168006	29	0	 
168006	30	0	 
168006	31	0	 
168007	3	0	 
168007	4	0	 
168007	5	1	1
168007	6	0	 
168007	7	0	 
168007	8	0	 
168007	9	0	 
168007	10	1	3
168007	11	0	 
168007	12	1	1
168007	15	0	 
168007	20	0	 
168007	21	0	 
168007	22	0	 
168007	23	1	1
168007	24	0	 
168007	25	0	 
168007	26	0	 
168007	27	0	 
168007	28	0	 
168007	29	0	 
168007	30	0	 
168007	31	0	 
168008	3	1	1
168008	4	1	1
168008	5	1	1
168008	6	0	 
168008	7	0	 
168008	8	0	 
168008	9	0	 
168008	10	1	1
168008	11	0	 
168008	12	1	1
168008	15	0	 
168008	20	0	 
168008	21	0	 
168008	22	0	 
168008	23	0	 
168008	24	0	 
168008	25	0	 
168008	26	0	 
168008	27	0	 
168008	28	0	 
168008	29	0	 
168008	30	0	 
168008	31	0	 
168009	3	0	 
168009	4	1	1
168009	5	1	1
168009	6	0	 
168009	7	0	 
168009	8	0	 
168009	9	0	 
168009	10	1	2
168009	11	0	 
168009	12	0	 
168009	15	0	 
168009	20	0	 
168009	21	0	 
168009	22	0	 
168009	23	0	 
168009	24	0	 
168009	25	1	1
168009	26	0	 
168009	27	0	 
168009	28	0	 
168009	29	0	 
168009	30	0	 
168009	31	0	 
168010	3	0	 
168010	4	1	1
168010	5	1	1
168010	6	0	 
168010	7	1	1
168010	8	0	 
168010	9	0	 
168010	10	1	1
168010	11	0	 
168010	12	1	1
168010	15	0	 
168010	20	0	 
168010	21	0	 
168010	22	0	 
168010	23	0	 
168010	24	0	 
168010	25	0	 
168010	26	0	 
168010	27	0	 
168010	28	0	 
168010	29	0	 
168010	30	0	 
168010	31	0	 
168011	3	0	 
168011	4	1	1
168011	5	0	 
168011	6	0	 
168011	7	0	 
168011	8	1	1
168011	9	0	 
168011	10	1	2
168011	11	0	 
168011	12	1	1
168011	15	0	 
168011	20	0	 
168011	21	0	 
168011	22	0	 
168011	23	0	 
168011	24	0	 
168011	25	0	 
168011	26	0	 
168011	27	0	 
168011	28	0	 
168011	29	0	 
168011	30	0	 
168011	31	0	 
168012	3	0	 
168012	4	1	1
168012	5	0	 
168012	6	0	 
168012	7	0	 
168012	8	1	1
168012	9	0	 
168012	10	1	2
168012	11	0	 
168012	12	0	 
168012	15	0	 
168012	20	0	 
168012	21	0	 
168012	22	0	 
168012	23	0	 
168012	24	0	 
168012	25	1	1
168012	26	0	 
168012	27	0	 
168012	28	0	 
168012	29	0	 
168012	30	0	 
168012	31	0	 
168013	3	1	1
168013	4	1	1
168013	5	1	1
168013	6	1	1
168013	7	0	 
168013	8	0	 
168013	9	0	 
168013	10	1	4
168013	11	1	1
168013	12	1	1
168013	15	0	 
168013	20	0	 
168013	21	1	1
168013	22	1	1
168013	23	1	1
168013	24	0	 
168013	25	1	1
168013	26	0	 
168013	27	0	 
168013	28	0	 
168013	29	0	 
168013	30	0	 
168013	31	0	 
168015	3	0	 
168015	4	1	2
168015	5	1	1
168015	6	0	 
168015	7	0	 
168015	8	1	1
168015	9	0	 
168015	10	1	3
168015	11	0	 
168015	12	0	 
168015	15	0	 
168015	20	0	 
168015	21	0	 
168015	22	0	 
168015	23	0	 
168015	24	0	 
168015	25	0	 
168015	26	0	 
168015	27	0	 
168015	28	0	 
168015	29	0	 
168015	30	0	 
168015	31	0	 
168016	3	0	 
168016	4	1	2
168016	5	0	 
168016	6	0	 
168016	7	0	 
168016	8	0	 
168016	9	0	 
168016	10	1	3
168016	11	1	1
168016	12	1	1
168016	15	0	 
168016	20	0	 
168016	21	0	 
168016	22	1	1
168016	23	1	1
168016	24	0	 
168016	25	1	1
168016	26	0	 
168016	27	0	 
168016	28	0	 
168016	29	0	 
168016	30	0	 
168016	31	0	 
168017	3	0	 
168017	4	1	1
168017	5	0	 
168017	6	0	 
168017	7	0	 
168017	8	0	 
168017	9	0	 
168017	10	1	4
168017	11	0	 
168017	12	1	1
168017	15	0	 
168017	20	0	 
168017	21	0	 
168017	22	0	 
168017	23	0	 
168017	24	0	 
168017	25	0	 
168017	26	0	 
168017	27	0	 
168017	28	0	 
168017	29	0	 
168017	30	0	 
168017	31	0	 
168018	3	0	 
168018	4	1	1
168018	5	1	1
168018	6	0	 
168018	7	0	 
168018	8	1	1
168018	9	1	1
168018	10	1	3
168018	11	0	 
168018	12	1	1
168018	15	0	 
168018	20	0	 
168018	21	0	 
168018	22	1	1
168018	23	1	1
168018	24	1	1
168018	25	0	 
168018	26	0	 
168018	27	0	 
168018	28	0	 
168018	29	0	 
168018	30	0	 
168018	31	0	 
168019	3	0	 
168019	4	0	 
168019	5	1	1
168019	6	0	 
168019	7	0	 
168019	8	1	1
168019	9	0	 
168019	10	1	1
168019	11	0	 
168019	12	0	 
168019	15	0	 
168019	20	0	 
168019	21	0	 
168019	22	0	 
168019	23	0	 
168019	24	0	 
168019	25	0	 
168019	26	0	 
168019	27	0	 
168019	28	0	 
168019	29	0	 
168019	30	0	 
168019	31	0	 
168020	3	0	 
168020	4	1	1
168020	5	1	1
168020	6	0	 
168020	7	0	 
168020	8	1	1
168020	9	0	 
168020	10	1	2
168020	11	0	 
168020	12	1	1
168020	15	0	 
168020	20	0	 
168020	21	0	 
168020	22	0	 
168020	23	1	1
168020	24	0	 
168020	25	1	1
168020	26	0	 
168020	27	0	 
168020	28	0	 
168020	29	0	 
168020	30	0	 
168020	31	0	 
168022	3	0	 
168022	4	0	 
168022	5	0	 
168022	6	0	 
168022	7	0	 
168022	8	0	 
168022	9	0	 
168022	10	1	1
168022	11	0	 
168022	12	1	1
168022	15	0	 
168022	20	0	 
168022	21	0	 
168022	22	0	 
168022	23	0	 
168022	24	0	 
168022	25	0	 
168022	26	0	 
168022	27	0	 
168022	28	0	 
168022	29	0	 
168022	30	0	 
168022	31	0	 
168023	3	0	 
168023	4	1	1
168023	5	1	1
168023	6	0	 
168023	7	0	 
168023	8	0	 
168023	9	0	 
168023	10	1	2
168023	11	0	 
168023	12	0	 
168023	15	0	 
168023	20	0	 
168023	21	0	 
168023	22	0	 
168023	23	0	 
168023	24	0	 
168023	25	0	 
168023	26	0	 
168023	27	0	 
168023	28	0	 
168023	29	0	 
168023	30	0	 
168023	31	0	 
168024	3	0	 
168024	4	0	 
168024	5	1	1
168024	6	0	 
168024	7	0	 
168024	8	0	 
168024	9	0	 
168024	10	1	2
168024	11	0	 
168024	12	0	 
168024	15	0	 
168024	20	0	 
168024	21	0	 
168024	22	0	 
168024	23	0	 
168024	24	0	 
168024	25	0	 
168024	26	0	 
168024	27	0	 
168024	28	0	 
168024	29	0	 
168024	30	0	 
168024	31	0	 
168025	3	0	 
168025	4	1	1
168025	5	1	1
168025	6	0	 
168025	7	0	 
168025	8	0	 
168025	9	0	 
168025	10	1	1
168025	11	0	 
168025	12	0	 
168025	15	0	 
168025	20	0	 
168025	21	0	 
168025	22	0	 
168025	23	0	 
168025	24	0	 
168025	25	1	1
168025	26	0	 
168025	27	0	 
168025	28	0	 
168025	29	0	 
168025	30	0	 
168025	31	0	 
178001	3	0	 
178001	4	1	1
178001	5	1	1
178001	6	0	 
178001	7	0	 
178001	8	0	 
178001	9	0	 
178001	10	1	1
178001	11	0	 
178001	12	1	1
178001	15	0	 
178001	20	0	 
178001	21	0	 
178001	22	0	 
178001	23	0	 
178001	24	0	 
178001	25	0	 
178001	26	0	 
178001	27	0	 
178001	28	0	 
178001	29	0	 
178001	30	0	 
178001	31	0	 
178002	3	0	 
178002	4	1	1
178002	5	1	1
178002	6	0	 
178002	7	0	 
178002	8	0	 
178002	9	0	 
178002	10	1	3
178002	11	0	 
178002	12	1	1
178002	15	0	 
178002	20	0	 
178002	21	0	 
178002	22	0	 
178002	23	1	1
178002	24	0	 
178002	25	0	 
178002	26	0	 
178002	27	0	 
178002	28	0	 
178002	29	0	 
178002	30	0	 
178002	31	0	 
178003	3	0	 
178003	4	1	2
178003	5	0	 
178003	6	0	 
178003	7	0	 
178003	8	0	 
178003	9	0	 
178003	10	1	2
178003	11	1	1
178003	12	1	1
178003	15	0	 
178003	20	0	 
178003	21	1	1
178003	22	1	1
178003	23	1	1
178003	24	0	 
178003	25	1	1
178003	26	0	 
178003	27	0	 
178003	28	0	 
178003	29	0	 
178003	30	0	 
178003	31	0	 
178004	3	0	 
178004	4	1	1
178004	5	1	1
178004	6	0	 
178004	7	0	 
178004	8	0	 
178004	9	0	 
178004	10	1	3
178004	11	1	1
178004	12	1	1
178004	15	0	 
178004	20	0	 
178004	21	1	1
178004	22	1	1
178004	23	1	1
178004	24	0	 
178004	25	0	 
178004	26	0	 
178004	27	0	 
178004	28	0	 
178004	29	0	 
178004	30	0	 
178004	31	0	 
178006	3	0	 
178006	4	1	1
178006	5	0	 
178006	6	0	 
178006	7	0	 
178006	8	0	 
178006	9	0	 
178006	10	1	2
178006	11	0	 
178006	12	0	 
178006	15	0	 
178006	20	0	 
178006	21	0	 
178006	22	0	 
178006	23	0	 
178006	24	0	 
178006	25	0	 
178006	26	0	 
178006	27	0	 
178006	28	0	 
178006	29	0	 
178006	30	0	 
178006	31	0	 
178007	3	0	 
178007	4	1	2
178007	5	1	1
178007	6	0	 
178007	7	0	 
178007	8	0	 
178007	9	0	 
178007	10	1	4
178007	11	1	1
178007	12	1	1
178007	15	0	 
178007	20	0	 
178007	21	1	1
178007	22	1	1
178007	23	1	1
178007	24	1	1
178007	25	1	2
178007	26	0	 
178007	27	0	 
178007	28	1	1
178007	29	0	 
178007	30	1	1
178007	31	0	 
178009	3	0	 
178009	4	1	1
178009	5	1	1
178009	6	0	 
178009	7	0	 
178009	8	1	1
178009	9	0	 
178009	10	1	2
178009	11	0	 
178009	12	1	1
178009	15	0	 
178009	20	0	 
178009	21	0	 
178009	22	0	 
178009	23	1	1
178009	24	0	 
178009	25	1	1
178009	26	0	 
178009	27	0	 
178009	28	0	 
178009	29	0	 
178009	30	0	 
178009	31	0	 
178010	3	0	 
178010	4	0	 
178010	5	0	 
178010	6	0	 
178010	7	0	 
178010	8	0	 
178010	9	0	 
178010	10	1	2
178010	11	0	 
178010	12	1	1
178010	15	0	 
178010	20	0	 
178010	21	0	 
178010	22	0	 
178010	23	1	1
178010	24	0	 
178010	25	0	 
178010	26	0	 
178010	27	0	 
178010	28	0	 
178010	29	0	 
178010	30	0	 
178010	31	0	 
178011	3	0	 
178011	4	1	2
178011	5	1	1
178011	6	1	2
178011	7	1	1
178011	8	0	 
178011	9	0	 
178011	10	1	6
178011	11	0	 
178011	12	1	1
178011	15	0	 
178011	20	0	 
178011	21	0	 
178011	22	0	 
178011	23	0	 
178011	24	0	 
178011	25	0	 
178011	26	0	 
178011	27	0	 
178011	28	0	 
178011	29	0	 
178011	30	0	 
178011	31	0	 
178013	3	0	 
178013	4	1	1
178013	5	1	1
178013	6	0	 
178013	7	1	2
178013	8	0	 
178013	9	0	 
178013	10	1	2
178013	11	0	 
178013	12	1	1
178013	15	0	 
178013	20	0	 
178013	21	0	 
178013	22	0	 
178013	23	1	1
178013	24	0	 
178013	25	0	 
178013	26	0	 
178013	27	0	 
178013	28	0	 
178013	29	0	 
178013	30	0	 
178013	31	0	 
178015	3	0	 
178015	4	0	 
178015	5	0	 
178015	6	0	 
178015	7	0	 
178015	8	0	 
178015	9	0	 
178015	10	0	 
178015	11	0	 
178015	12	0	 
178015	15	0	 
178015	20	0	 
178015	21	0	 
178015	22	0	 
178015	23	0	 
178015	24	0	 
178015	25	0	 
178015	26	0	 
178015	27	0	 
178015	28	0	 
178015	29	0	 
178015	30	0	 
178015	31	0	 
178019	3	0	 
178019	4	1	1
178019	5	0	 
178019	6	0	 
178019	7	0	 
178019	8	0	 
178019	9	0	 
178019	10	1	3
178019	11	0	 
178019	12	1	1
178019	15	0	 
178019	20	0	 
178019	21	1	1
178019	22	0	 
178019	23	0	 
178019	24	0	 
178019	25	1	1
178019	26	0	 
178019	27	0	 
178019	28	0	 
178019	29	0	 
178019	30	0	 
178019	31	0	 
178020	3	0	 
178020	4	1	1
178020	5	0	 
178020	6	0	 
178020	7	0	 
178020	8	0	 
178020	9	0	 
178020	10	1	1
178020	11	0	 
178020	12	0	 
178020	15	0	 
178020	20	0	 
178020	21	0	 
178020	22	1	1
178020	23	0	 
178020	24	0	 
178020	25	0	 
178020	26	0	 
178020	27	0	 
178020	28	0	 
178020	29	0	 
178020	30	0	 
178020	31	0	 
178021	3	0	 
178021	4	1	1
178021	5	0	 
178021	6	0	 
178021	7	0	 
178021	8	0	 
178021	9	0	 
178021	10	1	3
178021	11	0	 
178021	12	1	1
178021	15	0	 
178021	20	0	 
178021	21	1	1
178021	22	0	 
178021	23	0	 
178021	24	0	 
178021	25	0	 
178021	26	0	 
178021	27	0	 
178021	28	0	 
178021	29	0	 
178021	30	1	1
178021	31	0	 
178022	3	0	 
178022	4	1	1
178022	5	0	 
178022	6	0	 
178022	7	0	 
178022	8	1	1
178022	9	0	 
178022	10	1	3
178022	11	0	 
178022	12	1	1
178022	15	0	 
178022	20	0	 
178022	21	0	 
178022	22	0	 
178022	23	1	1
178022	24	1	1
178022	25	0	 
178022	26	0	 
178022	27	0	 
178022	28	0	 
178022	29	0	 
178022	30	0	 
178022	31	0	 
178024	3	0	 
178024	4	0	 
178024	5	1	1
178024	6	0	 
178024	7	0	 
178024	8	0	 
178024	9	0	 
178024	10	0	 
178024	11	0	 
178024	12	0	 
178024	15	0	 
178024	20	0	 
178024	21	0	 
178024	22	0	 
178024	23	0	 
178024	24	0	 
178024	25	0	 
178024	26	0	 
178024	27	0	 
178024	28	0	 
178024	29	0	 
178024	30	0	 
178024	31	0	 
178025	3	0	 
178025	4	1	1
178025	5	1	1
178025	6	0	 
178025	7	0	 
178025	8	0	 
178025	9	0	 
178025	10	1	1
178025	11	0	 
178025	12	1	1
178025	15	0	 
178025	20	0	 
178025	21	0	 
178025	22	0	 
178025	23	0	 
178025	24	0	 
178025	25	1	1
178025	26	0	 
178025	27	0	 
178025	28	0	 
178025	29	0	 
178025	30	0	 
178025	31	0	 
178026	3	0	 
178026	4	0	 
178026	5	1	1
178026	6	0	 
178026	7	0	 
178026	8	0	 
178026	9	0	 
178026	10	1	2
178026	11	0	 
178026	12	1	1
178026	15	0	 
178026	20	0	 
178026	21	0	 
178026	22	0	 
178026	23	0	 
178026	24	0	 
178026	25	0	 
178026	26	0	 
178026	27	0	 
178026	28	0	 
178026	29	0	 
178026	30	0	 
178026	31	0	 
178027	3	0	 
178027	4	1	1
178027	5	1	1
178027	6	0	 
178027	7	0	 
178027	8	0	 
178027	9	0	 
178027	10	1	1
178027	11	0	 
178027	12	1	1
178027	15	0	 
178027	20	0	 
178027	21	0	 
178027	22	0	 
178027	23	0	 
178027	24	0	 
178027	25	0	 
178027	26	0	 
178027	27	0	 
178027	28	0	 
178027	29	0	 
178027	30	0	 
178027	31	0	 
178028	3	0	 
178028	4	0	 
178028	5	1	1
178028	6	0	 
178028	7	0	 
178028	8	0	 
178028	9	0	 
178028	10	1	1
178028	11	0	 
178028	12	0	 
178028	15	0	 
178028	20	0	 
178028	21	0	 
178028	22	0	 
178028	23	0	 
178028	24	0	 
178028	25	0	 
178028	26	0	 
178028	27	0	 
178028	28	0	 
178028	29	0	 
178028	30	0	 
178028	31	0	 
178029	3	0	 
178029	4	0	 
178029	5	1	1
178029	6	0	 
178029	7	1	1
178029	8	0	 
178029	9	0	 
178029	10	0	 
178029	11	0	 
178029	12	0	 
178029	15	0	 
178029	20	0	 
178029	21	0	 
178029	22	0	 
178029	23	0	 
178029	24	0	 
178029	25	0	 
178029	26	0	 
178029	27	0	 
178029	28	0	 
178029	29	0	 
178029	30	0	 
178029	31	0	 
178030	3	0	 
178030	4	1	1
178030	5	1	1
178030	6	0	 
178030	7	0	 
178030	8	0	 
178030	9	0	 
178030	10	1	2
178030	11	0	 
178030	12	0	 
178030	15	0	 
178030	20	0	 
178030	21	0	 
178030	22	0	 
178030	23	0	 
178030	24	0	 
178030	25	0	 
178030	26	0	 
178030	27	0	 
178030	28	0	 
178030	29	0	 
178030	30	0	 
178030	31	0	 
178031	3	0	 
178031	4	1	1
178031	5	1	1
178031	6	0	 
178031	7	0	 
178031	8	0	 
178031	9	0	 
178031	10	1	1
178031	11	1	1
178031	12	1	1
178031	15	0	 
178031	20	0	 
178031	21	0	 
178031	22	0	 
178031	23	1	1
178031	24	0	 
178031	25	1	1
178031	26	0	 
178031	27	0	 
178031	28	0	 
178031	29	0	 
178031	30	0	 
178031	31	0	 
178035	3	0	 
178035	4	1	1
178035	5	1	1
178035	6	0	 
178035	7	0	 
178035	8	0	 
178035	9	0	 
178035	10	1	3
178035	11	0	 
178035	12	0	 
178035	15	0	 
178035	20	0	 
178035	21	0	 
178035	22	0	 
178035	23	0	 
178035	24	1	1
178035	25	1	1
178035	26	0	 
178035	27	0	 
178035	28	0	 
178035	29	0	 
178035	30	0	 
178035	31	0	 
178036	3	0	 
178036	4	1	1
178036	5	1	1
178036	6	0	 
178036	7	0	 
178036	8	0	 
178036	9	0	 
178036	10	1	2
178036	11	0	 
178036	12	1	1
178036	15	0	 
178036	20	0	 
178036	21	1	1
178036	22	1	1
178036	23	1	1
178036	24	0	 
178036	25	0	 
178036	26	0	 
178036	27	0	 
178036	28	0	 
178036	29	0	 
178036	30	0	 
178036	31	0	 
188001	3	0	 
188001	4	1	1
188001	5	1	1
188001	6	0	 
188001	7	0	 
188001	8	0	 
188001	9	0	 
188001	10	1	1
188001	11	0	 
188001	12	0	 
188001	15	0	 
188001	20	0	 
188001	21	0	 
188001	22	0	 
188001	23	0	 
188001	24	0	 
188001	25	1	1
188001	26	0	 
188001	27	0	 
188001	28	0	 
188001	29	0	 
188001	30	0	 
188001	31	0	 
188002	3	0	 
188002	4	0	 
188002	5	0	 
188002	6	0	 
188002	7	0	 
188002	8	0	 
188002	9	0	 
188002	10	1	3
188002	11	0	 
188002	12	0	 
188002	15	0	 
188002	20	0	 
188002	21	1	1
188002	22	0	 
188002	23	0	 
188002	24	0	 
188002	25	0	 
188002	26	0	 
188002	27	0	 
188002	28	0	 
188002	29	0	 
188002	30	0	 
188002	31	0	 
188003	3	0	 
188003	4	1	1
188003	5	0	 
188003	6	0	 
188003	7	0	 
188003	8	0	 
188003	9	0	 
188003	10	1	2
188003	11	0	 
188003	12	1	1
188003	15	0	 
188003	20	0	 
188003	21	0	 
188003	22	0	 
188003	23	1	1
188003	24	1	1
188003	25	1	1
188003	26	0	 
188003	27	0	 
188003	28	0	 
188003	29	0	 
188003	30	0	 
188003	31	0	 
188004	3	0	 
188004	4	0	 
188004	5	1	1
188004	6	0	 
188004	7	0	 
188004	8	0	 
188004	9	0	 
188004	10	1	1
188004	11	0	 
188004	12	1	1
188004	15	0	 
188004	20	0	 
188004	21	0	 
188004	22	0	 
188004	23	0	 
188004	24	0	 
188004	25	0	 
188004	26	0	 
188004	27	0	 
188004	28	0	 
188004	29	0	 
188004	30	0	 
188004	31	0	 
188005	3	0	 
188005	4	1	1
188005	5	1	1
188005	6	0	 
188005	7	0	 
188005	8	0	 
188005	9	0	 
188005	10	1	1
188005	11	0	 
188005	12	0	 
188005	15	0	 
188005	20	0	 
188005	21	1	1
188005	22	0	 
188005	23	0	 
188005	24	0	 
188005	25	0	 
188005	26	0	 
188005	27	0	 
188005	28	0	 
188005	29	0	 
188005	30	0	 
188005	31	0	 
188006	3	0	 
188006	4	1	1
188006	5	0	 
188006	6	0	 
188006	7	0	 
188006	8	0	 
188006	9	0	 
188006	10	1	1
188006	11	0	 
188006	12	0	 
188006	15	0	 
188006	20	0	 
188006	21	0	 
188006	22	0	 
188006	23	0	 
188006	24	0	 
188006	25	0	 
188006	26	0	 
188006	27	0	 
188006	28	0	 
188006	29	0	 
188006	30	0	 
188006	31	0	 
188007	3	0	 
188007	4	0	 
188007	5	1	1
188007	6	1	1
188007	7	0	 
188007	8	0	 
188007	9	0	 
188007	10	1	1
188007	11	0	 
188007	12	1	1
188007	15	0	 
188007	20	0	 
188007	21	0	 
188007	22	0	 
188007	23	0	 
188007	24	0	 
188007	25	0	 
188007	26	0	 
188007	27	0	 
188007	28	0	 
188007	29	0	 
188007	30	0	 
188007	31	0	 
188009	3	0	 
188009	4	0	 
188009	5	0	 
188009	6	0	 
188009	7	0	 
188009	8	0	 
188009	9	0	 
188009	10	1	1
188009	11	0	 
188009	12	0	 
188009	15	0	 
188009	20	0	 
188009	21	0	 
188009	22	0	 
188009	23	0	 
188009	24	0	 
188009	25	0	 
188009	26	0	 
188009	27	0	 
188009	28	0	 
188009	29	0	 
188009	30	0	 
188009	31	0	 
188010	3	0	 
188010	4	1	1
188010	5	1	1
188010	6	0	 
188010	7	0	 
188010	8	1	1
188010	9	1	1
188010	10	1	2
188010	11	0	 
188010	12	0	 
188010	15	0	 
188010	20	0	 
188010	21	0	 
188010	22	1	1
188010	23	1	1
188010	24	0	 
188010	25	1	1
188010	26	0	 
188010	27	0	 
188010	28	0	 
188010	29	0	 
188010	30	0	 
188010	31	0	 
188011	3	0	 
188011	4	1	1
188011	5	1	1
188011	6	1	1
188011	7	0	 
188011	8	0	 
188011	9	0	 
188011	10	1	2
188011	11	0	 
188011	12	0	 
188011	15	0	 
188011	20	0	 
188011	21	0	 
188011	22	0	 
188011	23	0	 
188011	24	0	 
188011	25	1	1
188011	26	0	 
188011	27	0	 
188011	28	0	 
188011	29	0	 
188011	30	0	 
188011	31	0	 
188012	3	0	 
188012	4	0	 
188012	5	1	1
188012	6	0	 
188012	7	0	 
188012	8	0	 
188012	9	0	 
188012	10	1	1
188012	11	0	 
188012	12	0	 
188012	15	0	 
188012	20	0	 
188012	21	0	 
188012	22	0	 
188012	23	0	 
188012	24	0	 
188012	25	0	 
188012	26	0	 
188012	27	0	 
188012	28	0	 
188012	29	0	 
188012	30	0	 
188012	31	0	 
188013	3	0	 
188013	4	1	1
188013	5	1	1
188013	6	0	 
188013	7	0	 
188013	8	1	1
188013	9	0	 
188013	10	1	3
188013	11	0	 
188013	12	0	 
188013	15	0	 
188013	20	0	 
188013	21	0	 
188013	22	0	 
188013	23	0	 
188013	24	0	 
188013	25	0	 
188013	26	0	 
188013	27	0	 
188013	28	0	 
188013	29	0	 
188013	30	0	 
188013	31	0	 
188014	3	0	 
188014	4	1	1
188014	5	1	1
188014	6	0	 
188014	7	0	 
188014	8	0	 
188014	9	0	 
188014	10	1	1
188014	11	0	 
188014	12	0	 
188014	15	0	 
188014	20	0	 
188014	21	0	 
188014	22	0	 
188014	23	0	 
188014	24	0	 
188014	25	0	 
188014	26	0	 
188014	27	0	 
