CHILDCODE	ACTIDR4	ACTR4	ACTOWNR4	PYMRECR4	KEEPMYR4	SPTIMR4
61035	1	3	1	0	 	0
61035	2	2	1	0	 	0
61036	1	2	1	0	 	0
61036	2	3	1	0	 	0
61037	1	2	1	0	 	0
61038	1	2	1	0	 	0
61038	2	3	1	0	 	0
61039	1	2	1	0	 	0
61039	2	3	1	0	 	0
61040	1	2	1	0	 	0
61041	1	2	1	0	 	0
61041	2	3	1	0	 	0
61043	1	2	1	0	 	0
61043	2	3	1	0	 	0
61044	1	3	1	0	 	0
61044	2	2	1	0	 	0
61045	1	2	1	0	 	0
61045	2	3	1	0	 	0
61046	1	2	1	0	 	0
61047	1	2	1	0	 	0
61048	1	3	1	0	 	0
61048	2	2	1	0	 	0
61049	1	2	1	0	 	0
61049	2	4	1	0	 	0
61050	1	2	1	0	 	0
61050	2	3	1	0	 	0
61051	1	2	1	0	 	0
61051	2	3	1	0	 	0
61052	1	2	1	0	 	0
61053	1	3	1	0	 	0
61053	2	2	1	0	 	0
61054	1	2	1	0	 	0
61056	1	2	1	0	 	0
61059	1	2	1	0	 	0
61061	1	2	1	0	 	0
61062	1	2	1	0	 	0
61062	2	4	1	0	 	0
61063	1	2	1	0	 	0
61063	2	4	1	0	 	0
61064	1	2	1	0	 	0
61064	2	4	1	0	 	0
61065	1	2	1	0	 	0
61066	1	2	1	0	 	0
61066	2	3	1	0	 	0
61067	1	2	1	0	 	0
61068	1	2	1	0	 	0
61069	1	2	1	0	 	0
61071	1	2	1	0	 	0
61071	2	4	1	0	 	0
61072	1	4	1	0	 	0
61072	2	2	1	0	 	0
61073	1	2	1	0	 	0
61074	1	1	1	0	 	0
61074	2	2	1	0	 	0
61074	3	3	1	0	 	0
61075	1	3	1	0	 	0
61075	2	2	1	0	 	0
61075	3	4	1	0	 	0
61076	1	2	1	0	 	0
61077	1	2	1	0	 	0
61083	1	2	1	0	 	0
61084	1	2	1	0	 	0
61085	1	2	1	0	 	0
61085	2	3	1	0	 	0
61086	1	3	1	0	 	0
61087	1	2	1	0	 	0
61087	2	4	2	1	1	1
61088	1	2	1	0	 	0
61088	2	3	1	0	 	0
61089	1	2	1	0	 	0
61090	1	3	1	0	 	0
61090	2	2	1	0	 	0
61091	1	2	1	0	 	0
61091	2	5	1	0	 	0
61092	1	2	1	0	 	0
61093	1	2	1	0	 	1
61094	1	2	1	0	 	1
61095	1	2	1	0	 	0
61095	2	3	1	0	 	0
61095	3	1	1	0	 	0
61096	1	2	1	0	 	0
61097	1	3	1	0	 	0
61098	1	2	1	0	 	0
61098	2	3	1	0	 	0
61099	1	2	1	0	 	0
61099	2	4	1	0	 	0
61100	1	2	1	0	 	0
61100	2	3	1	0	 	1
61101	1	2	1	0	 	0
61101	2	3	1	0	 	0
61102	1	2	1	0	 	0
61103	1	2	1	0	 	0
61103	2	4	1	0	 	0
71001	1	3	1	0	 	0
71003	1	6	2	1	0	0
71003	2	2	1	0	 	1
71004	1	3	1	0	 	0
71008	1	2	1	0	 	1
71009	1	2	1	0	 	0
71010	1	2	1	0	 	1
71011	1	5	1	0	 	1
71013	1	3	1	0	 	0
71014	1	4	1	0	 	1
71015	1	2	1	0	 	1
71017	1	2	1	0	 	0
71018	1	2	1	0	 	1
71019	1	2	1	0	 	1
71021	1	1	1	0	 	0
71021	2	2	1	0	 	0
71024	1	2	1	0	 	0
71025	1	2	1	0	 	0
71026	1	2	1	0	 	1
71028	1	2	1	0	 	1
71029	1	2	1	0	 	0
71030	1	5	1	0	 	1
71030	2	2	1	0	 	0
71031	1	2	1	0	 	1
71032	1	2	1	0	 	0
71033	1	2	1	0	 	1
71034	1	2	1	0	 	1
71035	1	2	1	0	 	0
71035	2	3	1	0	 	0
71035	3	4	1	0	 	1
71035	4	6	1	1	0	77
71036	1	2	1	0	 	0
71037	1	2	1	0	 	0
71038	1	2	1	0	 	1
71039	1	2	1	0	 	1
71040	1	2	1	0	 	0
71040	2	3	1	0	 	0
71041	1	2	1	0	 	1
71042	1	2	1	0	 	0
71044	1	2	1	0	 	0
71044	2	3	1	0	 	0
71045	1	2	1	0	 	0
71045	2	3	1	0	 	0
71046	1	2	1	0	 	0
71046	2	3	1	0	 	0
71047	1	2	1	0	 	0
71048	1	3	1	0	 	0
71048	2	2	1	0	 	0
71049	1	6	2	1	2	0
71050	1	2	1	0	 	0
71050	2	3	1	0	 	0
71051	1	2	1	0	 	0
71053	1	3	1	0	 	0
71054	1	2	1	0	 	0
71055	1	4	2	0	 	0
71055	2	2	1	0	 	0
71056	1	2	1	0	 	0
71057	1	1	1	0	 	0
71057	2	2	1	0	 	0
71058	1	4	2	0	 	0
71058	2	2	1	0	 	0
71059	1	2	1	0	 	0
71059	2	3	1	0	 	0
71060	1	2	1	0	 	1
71061	1	2	1	0	 	0
71062	1	2	1	0	 	0
71064	1	3	1	0	 	0
71064	2	2	1	0	 	0
71066	1	2	1	0	 	1
71068	1	2	1	0	 	0
71068	2	3	1	0	 	0
71069	1	2	1	0	 	1
71069	2	3	1	0	 	1
71070	1	2	1	0	 	0
71071	1	4	2	5	1	1
71071	2	2	1	0	 	0
71072	1	2	1	0	 	0
71072	2	3	1	0	 	0
71073	1	2	1	0	 	1
71074	1	2	1	0	 	0
71074	2	4	1	0	 	0
71075	1	2	1	0	 	0
71076	1	2	1	0	 	0
71077	1	3	1	0	 	0
71077	2	2	1	0	 	0
71078	1	2	1	0	 	0
71078	2	3	1	0	 	0
71079	1	3	1	0	 	0
71079	2	2	1	0	 	0
71080	1	3	1	0	 	0
71080	2	2	1	0	 	0
71081	1	2	1	0	 	0
71082	1	2	1	0	 	0
71082	2	3	1	0	 	0
71083	1	4	1	0	 	0
71083	2	2	1	0	 	0
71083	3	3	1	0	 	1
71084	1	7	1	0	 	0
71085	1	4	1	1	2	0
71085	2	2	1	0	 	0
71086	1	3	1	0	 	0
71086	2	2	1	0	 	0
71087	1	2	1	0	 	1
71088	1	2	1	0	 	0
71089	1	2	1	0	 	0
71090	1	3	1	0	 	0
71090	2	2	1	0	 	0
71091	1	2	1	0	 	0
71091	2	3	1	0	 	0
71092	1	3	1	0	 	0
71093	1	2	1	0	 	0
71093	2	3	1	0	 	0
71094	1	2	1	0	 	1
71095	1	2	1	0	 	0
71096	1	2	1	0	 	0
71097	1	3	1	0	 	0
71097	2	2	1	0	 	0
71098	1	2	1	0	 	0
71099	1	2	1	0	 	0
71100	1	2	1	0	 	0
71101	1	2	1	0	 	0
71101	2	3	1	0	 	0
71102	1	2	1	0	 	0
71103	1	2	1	0	 	0
71104	1	2	1	0	 	1
71106	1	2	1	0	 	0
71109	1	2	1	0	 	0
81001	1	5	1	0	 	1
81002	1	2	1	0	 	0
81002	2	1	2	1	2	0
81004	1	3	1	0	 	0
81005	1	2	1	0	 	0
81005	2	5	2	0	 	0
81006	1	2	1	0	 	0
81008	1	3	1	0	 	0
81008	2	2	1	0	 	0
81009	1	2	1	0	 	0
81009	2	3	1	0	 	0
81010	1	2	1	0	 	0
81011	1	2	1	0	 	1
81012	1	2	1	0	 	0
81012	2	3	1	0	 	0
81013	1	2	1	0	 	0
81014	1	2	1	0	 	0
81016	1	2	1	0	 	0
81017	1	3	1	0	 	0
81019	1	2	1	0	 	0
81020	1	2	1	0	 	0
81020	2	3	1	0	 	0
81021	1	2	1	0	 	0
81021	2	3	1	0	 	0
81022	1	2	1	0	 	0
81023	1	3	1	0	 	0
81023	2	2	1	0	 	0
81025	1	2	1	0	 	0
81025	2	3	1	0	 	0
81026	1	2	1	0	 	1
81027	1	2	1	0	 	0
81027	2	7	1	0	 	0
81028	1	2	1	0	 	1
81028	2	3	1	0	 	1
81029	1	2	1	0	 	0
81029	2	3	1	0	 	0
81030	1	2	1	0	 	0
81031	1	2	1	0	 	0
81032	1	2	1	0	 	0
81033	1	2	1	0	 	0
81034	1	2	1	0	 	0
81035	1	2	1	0	 	0
81035	2	3	1	0	 	0
81037	1	3	1	0	 	0
81037	2	2	1	0	 	0
81038	1	3	1	0	 	0
81038	2	2	1	0	 	0
81040	1	2	1	0	 	0
81040	2	3	1	0	 	0
81041	1	3	1	0	 	0
81042	1	2	1	0	 	1
81043	1	2	1	0	 	0
81043	2	3	1	0	 	0
81044	1	2	1	0	 	0
81044	2	4	1	0	 	0
81045	1	2	1	0	 	0
81046	1	2	1	0	 	1
81046	2	2	2	1	0	1
81047	1	3	1	0	 	0
81049	1	2	1	0	 	0
81050	1	2	1	0	 	0
81050	2	4	1	0	 	0
81051	1	2	1	0	 	0
81051	2	3	1	0	 	0
81052	1	2	1	0	 	0
81052	2	3	1	0	 	0
81053	1	2	1	0	 	0
81056	1	3	1	0	 	0
81056	2	2	1	0	 	0
81057	1	2	1	0	 	0
81057	2	3	1	0	 	0
81058	1	2	1	0	 	0
81058	2	3	1	0	 	0
81059	1	3	1	0	 	0
81060	1	2	1	0	 	0
81060	2	3	1	0	 	0
81061	1	2	1	0	 	0
81062	1	2	1	0	 	0
81062	2	6	2	1	2	0
81062	3	1	1	0	 	0
81063	1	2	1	0	 	0
81063	2	3	1	0	 	0
81064	1	2	1	0	 	0
81064	2	3	1	0	 	0
81066	1	2	1	0	 	0
81067	1	2	1	0	 	0
81069	1	2	1	0	 	0
81069	2	3	1	0	 	0
81070	1	4	1	0	 	0
81070	2	2	1	0	 	0
81071	1	2	1	0	 	0
81072	1	2	1	0	 	0
81073	1	2	1	0	 	0
81073	2	3	1	0	 	0
81074	1	2	1	0	 	0
81074	2	3	1	0	 	0
81075	1	2	1	0	 	1
81076	1	2	1	0	 	0
81076	2	3	1	0	 	0
81077	1	2	1	0	 	0
81078	1	3	1	0	 	0
81078	2	2	1	0	 	0
81080	1	2	1	0	 	0
81080	2	3	1	0	 	0
81081	1	2	1	0	 	0
81081	2	4	1	0	 	0
81082	1	2	1	0	 	0
81082	2	3	1	0	 	0
81083	1	2	1	0	 	0
81084	1	2	1	0	 	1
81088	1	2	1	0	 	0
81088	2	3	1	0	 	0
81089	1	4	1	0	 	0
81089	2	2	1	0	 	0
81090	1	2	1	0	 	0
81091	1	2	1	0	 	0
81092	1	2	1	0	 	0
81092	2	3	1	0	 	0
81093	1	2	1	0	 	0
81093	2	3	1	0	 	0
81096	1	2	1	0	 	1
81098	1	2	1	0	 	0
81098	2	3	1	0	 	0
81099	1	2	1	0	 	0
81102	1	3	1	0	 	0
91001	1	3	1	0	 	0
91001	2	2	1	0	 	0
91002	1	1	1	0	 	0
91002	2	2	1	0	 	0
91002	3	3	1	0	 	0
91003	1	1	1	0	 	0
91003	2	2	1	0	 	0
91004	1	1	1	0	 	0
91004	2	2	1	0	 	0
91006	1	1	1	0	 	0
91006	2	2	1	0	 	0
91006	3	3	1	0	 	0
91007	1	3	1	0	 	0
91007	2	1	1	0	 	0
91007	3	2	1	0	 	0
91007	4	1	2	1	0	0
91008	1	2	1	0	 	0
91008	2	1	1	0	 	0
91009	1	2	1	0	 	0
91010	1	4	1	0	 	0
91010	2	2	1	0	 	0
91011	1	1	1	0	 	0
91012	1	2	1	0	 	0
91012	2	3	1	0	 	0
91013	1	3	1	0	 	0
91013	2	2	1	0	 	0
91014	1	1	1	0	 	0
91014	2	2	1	0	 	0
91014	3	3	1	0	 	0
91015	1	2	1	0	 	0
91016	1	5	1	0	 	0
91016	2	2	1	0	 	0
91018	1	4	1	0	 	0
91018	2	2	1	0	 	0
91019	1	4	1	0	 	1
91020	1	3	1	0	 	0
91020	2	2	1	0	 	0
91020	3	1	1	0	 	0
91022	1	2	1	0	 	0
91022	2	1	1	0	 	0
91023	1	1	1	0	 	0
91024	1	2	1	0	 	0
91024	2	3	1	0	 	0
91025	1	1	1	0	 	1
91025	2	2	1	0	 	0
91027	1	2	1	0	 	0
91028	1	2	1	0	 	0
91028	2	1	1	0	 	0
91029	1	2	1	0	 	0
91030	1	2	1	0	 	0
91031	1	2	1	0	 	0
91032	1	2	1	0	 	0
91033	1	2	1	0	 	0
91034	1	2	1	0	 	0
91034	2	3	1	0	 	0
91035	1	2	1	0	 	0
91036	1	4	1	0	 	0
91036	2	2	1	0	 	0
91037	1	1	1	0	 	0
91037	2	2	1	0	 	0
91037	3	3	1	0	 	0
91038	1	2	1	0	 	0
91038	2	3	1	0	 	0
91039	1	1	1	0	 	0
91040	1	1	1	0	 	0
91040	2	2	1	0	 	0
91041	1	2	1	0	 	0
91041	2	3	1	0	 	0
91041	3	1	1	0	 	0
91042	1	2	1	0	 	1
91043	1	2	1	0	 	1
91043	2	3	1	0	 	0
91043	3	1	1	0	 	0
91044	1	2	1	0	 	0
91044	2	3	1	0	 	0
91045	1	1	1	0	 	0
91045	2	2	1	0	 	0
91046	1	2	1	0	 	0
91046	2	3	1	0	 	0
91047	1	2	1	0	 	0
91048	1	2	1	0	 	0
91048	2	1	1	0	 	0
91049	1	1	1	0	 	0
91049	2	2	1	0	 	0
91050	1	1	1	0	 	0
91050	2	2	1	0	 	0
91050	3	3	1	0	 	0
91051	1	2	1	0	 	0
91051	2	3	1	0	 	0
91051	3	1	1	0	 	0
91052	1	1	1	0	 	0
91052	2	2	1	0	 	0
91053	1	1	1	0	 	0
91053	2	2	1	0	 	0
91054	1	2	1	0	 	0
91054	2	1	1	0	 	0
91055	1	2	1	0	 	0
91055	2	1	1	0	 	0
91056	1	2	1	0	 	0
91056	2	2	1	0	 	0
91057	1	1	1	0	 	0
91057	2	2	1	0	 	0
91057	3	2	1	0	 	0
91059	1	1	1	0	 	0
91059	2	2	1	0	 	0
91060	1	2	1	0	 	0
91060	2	3	1	0	 	0
91061	1	1	1	0	 	0
91061	2	2	1	0	 	0
91062	1	1	1	0	 	0
91062	2	2	1	0	 	0
91062	3	3	1	0	 	0
91063	1	1	1	0	 	0
91063	2	2	1	0	 	0
91063	3	3	1	0	 	0
91064	1	2	1	0	 	0
91064	2	1	1	0	 	0
91065	1	2	1	0	 	0
91065	2	1	1	0	 	0
91065	3	3	1	0	 	0
91066	1	1	1	0	 	0
91066	2	2	1	0	 	0
91067	1	3	1	0	 	0
91067	2	1	1	0	 	0
91067	3	2	1	0	 	0
91068	1	1	1	0	 	0
91069	1	1	2	0	 	0
91069	2	2	2	0	 	0
91069	3	3	1	0	 	0
91071	1	2	1	0	 	0
91074	1	1	1	0	 	0
91074	2	2	1	0	 	0
91074	3	3	1	0	 	0
91076	1	2	1	0	 	0
91076	2	3	1	0	 	0
91077	1	1	1	0	 	0
91077	2	2	1	0	 	0
91077	3	3	1	0	 	0
91078	1	1	1	0	 	0
91078	2	3	1	0	 	0
91078	3	2	1	0	 	0
91079	1	1	1	0	 	0
91079	2	2	1	0	 	0
91079	3	3	1	0	 	0
91081	1	2	1	0	 	0
91081	2	3	1	0	 	0
91083	1	1	1	0	 	0
91083	2	2	1	0	 	0
91083	3	3	1	0	 	0
91085	1	2	1	0	 	0
91085	2	1	1	0	 	0
91086	1	1	1	0	 	0
91086	2	2	1	0	 	0
91087	1	3	1	0	 	0
91087	2	1	1	0	 	0
91087	3	2	1	0	 	0
91088	1	3	1	0	 	0
91089	1	2	1	0	 	0
91089	2	1	1	0	 	0
91090	1	2	1	0	 	0
91091	1	1	1	0	 	0
91091	2	2	1	0	 	0
91091	3	3	1	0	 	0
91093	1	1	1	0	 	0
91094	1	2	1	0	 	0
91094	2	1	1	0	 	0
91095	1	1	1	0	 	0
91095	2	2	1	0	 	0
91096	1	2	1	0	 	0
91096	2	3	1	0	 	0
91096	3	1	1	0	 	0
91098	1	2	1	0	 	0
91098	2	3	1	0	 	0
91099	1	1	1	0	 	0
91099	2	2	1	0	 	0
91100	1	1	1	0	 	0
91100	2	2	1	0	 	0
91100	3	3	1	0	 	0
91101	1	2	1	0	 	0
91101	2	1	1	0	 	0
91102	1	2	1	0	 	0
91102	2	1	1	0	 	0
91102	3	3	1	0	 	0
91103	1	1	1	0	 	1
91103	2	2	1	0	 	0
101001	1	1	2	0	 	0
101002	1	3	2	1	1	1
101002	2	2	1	0	 	0
101003	1	2	1	0	 	0
101004	1	2	1	0	 	0
101005	1	2	1	0	 	0
101005	2	3	1	0	 	0
101006	1	2	1	0	 	0
101008	1	2	1	0	 	0
101009	1	2	1	0	 	0
101010	1	2	1	0	 	0
101010	2	5	1	1	1	0
101011	1	2	1	0	 	0
101012	1	2	1	0	 	0
101012	2	3	1	0	 	1
101014	1	2	1	0	 	0
101016	1	2	1	0	 	0
101018	1	2	1	0	 	0
101019	1	3	1	0	 	0
101019	2	2	1	0	 	0
101020	1	2	1	0	 	0
101020	2	3	1	0	 	0
101021	1	2	1	0	 	1
101022	1	2	1	0	 	0
101023	1	2	1	0	 	0
101023	2	4	1	0	 	0
101024	1	2	1	0	 	0
101025	1	2	1	0	 	0
101025	2	3	1	0	 	0
101026	1	4	1	0	 	0
101027	1	2	2	0	 	0
101027	2	3	2	0	 	0
101027	3	4	2	1	1	0
101028	1	2	1	0	 	0
101029	1	3	1	0	 	0
101029	2	2	1	0	 	0
101030	1	2	1	0	 	1
101030	2	3	1	0	 	0
101031	1	2	1	0	 	0
101032	1	1	1	0	 	0
101032	2	2	1	0	 	0
101032	3	3	1	0	 	0
101033	1	2	1	0	 	0
101033	2	1	1	0	 	0
101034	1	2	1	0	 	0
101034	2	3	1	0	 	0
101035	1	2	1	0	 	0
101035	2	3	1	0	 	0
101036	1	3	1	3	1	0
101036	2	2	1	0	 	0
101037	1	2	1	0	 	0
101037	2	3	1	0	 	0
101039	1	2	1	0	 	0
101040	1	2	1	0	 	0
101040	2	3	1	0	 	0
101041	1	2	1	0	 	0
101041	2	3	1	0	 	0
101043	1	2	1	0	 	1
101043	2	3	1	0	 	0
101043	3	1	1	5	2	0
101044	1	2	1	0	 	0
101045	1	3	1	0	 	0
101045	2	2	1	0	 	0
101046	1	2	1	0	 	0
101046	2	3	1	0	 	0
101048	1	2	1	0	 	0
101048	2	3	1	0	 	0
101049	1	2	1	0	 	0
101050	1	2	1	0	 	0
101050	2	3	1	0	 	0
101051	1	4	1	0	 	0
101051	2	2	1	0	 	0
101052	1	2	1	0	 	0
101053	1	2	1	0	 	0
101054	1	2	1	0	 	0
101054	2	4	1	0	 	0
101055	1	2	1	0	 	0
101055	2	3	1	0	 	0
101055	3	6	2	1	0	0
101056	1	3	1	0	 	0
101056	2	2	1	0	 	0
101057	1	3	1	0	 	0
101057	2	2	1	0	 	0
101058	1	2	1	0	 	0
101058	2	3	1	0	 	0
101059	1	2	1	0	 	0
101059	2	3	1	0	 	0
101059	3	4	1	0	 	0
101060	1	2	1	0	 	1
101060	2	3	1	0	 	0
101061	1	4	1	0	 	1
101061	2	6	2	1	2	0
101062	1	2	1	0	 	0
101062	2	3	1	0	 	0
101062	3	4	1	0	 	0
101064	1	2	1	0	 	0
101064	2	1	1	0	 	0
101065	1	2	1	0	 	0
101065	2	6	2	1	1	0
101066	1	2	1	0	 	0
101066	2	3	1	0	 	0
101067	1	3	1	0	 	0
101067	2	2	1	0	 	0
101068	1	4	1	0	 	0
101068	2	2	1	0	 	0
101068	3	3	1	0	 	0
101069	1	3	1	0	 	0
101069	2	2	1	0	 	0
101070	1	3	1	0	 	0
101071	1	1	1	0	 	0
101071	2	2	1	0	 	0
101071	3	3	1	0	 	0
101072	1	2	1	0	 	0
101072	2	3	1	0	 	0
101073	1	2	1	0	 	0
101073	2	3	1	0	 	0
101074	1	3	1	0	 	0
101074	2	4	1	0	 	0
101075	1	3	1	0	 	0
101075	2	2	1	0	 	0
101076	1	2	1	0	 	0
101077	1	2	1	0	 	0
101077	2	3	1	0	 	0
101078	1	2	1	0	 	0
101078	2	3	1	0	 	0
101079	1	2	1	0	 	0
101080	1	1	1	0	 	0
101081	1	2	1	0	 	0
101082	1	2	1	0	 	0
101082	2	3	1	0	 	0
101083	1	2	1	0	 	0
101084	1	2	1	0	 	0
101084	2	3	1	0	 	0
101085	1	2	1	0	 	0
101086	1	2	1	0	 	0
101087	1	2	1	0	 	0
101088	1	2	1	0	 	0
101088	2	6	2	1	2	0
101089	1	2	1	0	 	0
101090	1	2	1	0	 	0
101090	2	3	1	0	 	0
101091	1	2	1	0	 	0
101092	1	2	1	0	 	0
101092	2	3	1	0	 	0
101093	1	2	1	0	 	0
101094	1	2	1	0	 	0
101094	2	4	1	0	 	0
101095	1	2	1	0	 	0
101095	2	3	1	5	2	0
101096	1	2	1	0	 	0
101097	1	2	1	0	 	0
101098	1	2	1	0	 	0
101098	2	3	1	0	 	1
101099	1	2	1	0	 	1
101101	1	3	1	0	 	0
101102	1	2	1	0	 	0
101103	1	2	1	0	 	0
101103	2	4	1	0	 	0
101104	1	1	1	0	 	0
101104	2	2	1	0	 	0
101104	3	3	1	0	 	0
101105	1	2	1	0	 	0
101105	2	3	1	0	 	0
111002	1	2	1	0	 	0
111002	2	3	1	0	 	0
111002	3	1	1	0	 	0
111005	1	2	1	0	 	0
111008	1	2	1	0	 	0
111008	2	3	1	0	 	0
111009	1	1	1	0	 	0
111009	2	3	1	0	 	0
111009	3	2	1	0	 	0
111010	1	1	1	0	 	0
111010	2	2	1	0	 	0
111011	1	2	1	0	 	0
111011	2	3	1	0	 	0
111012	1	3	1	0	 	0
111013	1	3	1	0	 	0
111013	2	1	1	0	 	0
111013	3	2	1	0	 	0
111014	1	1	1	0	 	1
111014	2	3	1	0	 	0
111014	3	2	1	0	 	0
111017	1	2	1	0	 	0
111018	1	2	1	0	 	0
111018	2	3	1	0	 	0
111019	1	2	1	0	 	1
111020	1	1	1	0	 	0
111020	2	2	1	0	 	0
111022	1	1	1	0	 	0
111022	2	2	1	0	 	1
111022	3	3	1	0	 	0
111024	1	2	1	0	 	0
111024	2	3	1	0	 	0
111025	1	2	1	0	 	1
111028	1	2	1	0	 	0
111028	2	3	1	0	 	0
111030	1	2	1	0	 	0
111030	2	1	1	0	 	0
111033	1	3	1	0	 	0
111033	2	2	1	0	 	0
111033	3	1	1	0	 	0
111034	1	1	1	0	 	0
111034	2	2	1	0	 	0
111034	3	3	1	0	 	0
111035	1	1	1	0	 	0
111036	1	2	1	0	 	0
111036	2	3	1	0	 	0
111036	3	4	1	0	 	0
111037	1	2	1	0	 	0
111038	1	2	1	0	 	0
111038	2	3	1	0	 	0
111039	1	1	1	0	 	0
111039	2	2	1	0	 	0
111039	3	3	1	0	 	0
111040	1	2	1	0	 	0
111040	2	3	1	0	 	0
111041	1	2	1	0	 	0
111042	1	2	1	0	 	1
111044	1	2	1	0	 	1
111044	2	3	1	0	 	0
111045	1	1	1	0	 	0
111045	2	2	1	0	 	0
111047	1	1	1	0	 	0
111048	1	2	1	0	 	0
111048	2	1	1	0	 	0
111049	1	2	1	0	 	0
111049	2	3	1	0	 	0
111050	1	1	1	0	 	0
111050	2	3	1	0	 	0
111052	1	2	1	0	 	0
111054	1	2	1	0	 	0
111054	2	3	1	0	 	0
111056	1	2	1	0	 	0
111056	2	1	1	0	 	0
111057	1	1	1	0	 	0
111057	2	3	1	0	 	0
111059	1	1	1	0	 	0
111059	2	2	1	0	 	0
111061	1	1	1	0	 	0
111061	2	2	1	0	 	0
111062	1	3	1	0	 	0
111062	2	2	1	0	 	0
111063	1	3	1	0	 	1
111063	2	2	1	0	 	0
111064	1	2	1	0	 	0
111064	2	3	1	0	 	0
111065	1	3	1	0	 	0
111066	1	2	1	0	 	0
111066	2	3	1	0	 	0
111067	1	1	1	0	 	1
111067	2	2	1	0	 	0
111068	1	3	1	0	 	0
111068	2	4	1	0	 	0
111068	3	2	1	0	 	0
111069	1	2	1	0	 	0
111069	2	3	1	0	 	0
111070	1	2	1	0	 	0
111071	1	2	1	0	 	0
111071	2	3	1	0	 	0
111072	1	2	1	0	 	0
111072	2	4	1	0	 	0
111074	1	2	1	0	 	0
111074	2	1	1	0	 	0
111076	1	2	1	0	 	0
111077	1	3	1	0	 	0
111077	2	2	1	0	 	0
111077	3	1	1	0	 	0
111079	1	1	1	0	 	0
111079	2	2	1	0	 	0
111080	1	3	1	0	 	1
111080	2	2	1	0	 	0
111081	1	3	2	1	0	1
111081	2	2	1	0	 	0
111085	1	3	1	0	 	0
111085	2	1	1	0	 	0
111085	3	2	1	0	 	0
111086	1	1	1	0	 	0
111086	2	2	1	0	 	0
111087	1	2	1	0	 	0
111089	1	3	1	0	 	0
111089	2	2	1	0	 	0
111090	1	2	1	0	 	0
111090	2	3	1	0	 	0
111090	3	1	1	0	 	0
111091	1	2	1	0	 	0
111091	2	3	1	0	 	0
111091	3	1	1	0	 	0
111092	1	2	1	0	 	0
111092	2	1	1	0	 	0
111093	1	1	1	0	 	0
111093	2	2	1	0	 	0
111093	3	3	1	0	 	0
111094	1	1	1	0	 	0
111094	2	2	1	0	 	0
111094	3	3	1	0	 	0
111095	1	2	1	0	 	0
111097	1	2	1	0	 	0
111098	1	1	1	0	 	0
111098	2	2	1	0	 	0
111098	3	3	1	0	 	0
111099	1	1	1	0	 	0
111099	2	2	1	0	 	0
111099	3	3	1	0	 	0
111100	1	3	1	0	 	0
111100	2	2	1	0	 	0
111100	3	1	1	0	 	0
111101	1	1	1	0	 	0
111101	2	2	1	0	 	0
111101	3	3	1	0	 	0
111102	1	2	1	0	 	0
111102	2	1	1	0	 	0
121001	1	4	1	0	 	1
121001	2	2	1	0	 	88
121002	1	2	1	0	 	0
121002	2	3	1	0	 	0
121003	1	3	1	0	 	0
121003	2	2	1	0	 	0
121004	1	4	1	3	0	1
121004	2	5	1	2	0	1
121004	3	3	1	3	1	1
121005	1	2	1	0	 	0
121005	2	4	2	0	 	0
121006	1	2	1	0	 	0
121007	1	2	1	0	 	1
121007	2	3	1	0	 	0
121008	1	4	1	0	 	0
121008	2	2	1	0	 	0
121009	1	2	1	5	0	0
121009	2	4	1	5	1	0
121011	1	2	1	0	 	0
121011	2	3	1	0	 	0
121012	1	2	1	0	 	0
121012	2	3	1	0	 	0
121014	1	2	1	0	 	0
121015	1	4	2	0	 	0
121015	2	4	2	3	0	0
121016	1	2	1	0	 	1
121017	1	5	1	5	2	1
121017	2	4	1	0	 	0
121017	3	3	1	0	 	0
121018	1	2	1	0	 	0
121018	2	3	1	0	 	0
121019	1	4	1	0	 	0
121019	2	2	1	0	 	0
121021	1	3	1	0	 	0
121021	2	2	1	0	 	0
121022	1	3	1	0	 	0
121022	2	2	1	0	 	0
121023	1	2	1	0	 	0
121024	1	3	1	0	 	1
121024	2	2	1	0	 	0
121025	1	2	1	0	 	0
121026	1	2	1	0	 	1
121027	1	2	1	0	 	1
121027	2	3	1	0	 	0
121028	1	2	1	0	 	0
121029	1	3	1	0	 	0
121029	2	4	1	0	 	1
121031	1	4	1	0	 	0
121032	1	4	1	0	 	0
121032	2	2	1	0	 	0
121033	1	2	1	0	 	0
121033	2	3	1	0	 	0
121034	1	2	1	0	 	0
121035	1	2	1	0	 	79
121035	2	4	1	0	 	1
121036	1	2	1	0	 	0
121037	1	2	1	0	 	0
121039	1	2	1	0	 	1
121040	1	2	1	0	 	0
121041	1	2	1	0	 	0
121042	1	2	1	1	1	0
121043	1	3	1	5	2	1
121043	2	2	1	5	2	1
121044	1	2	1	0	 	0
121044	2	3	1	0	 	0
121045	1	2	1	0	 	0
121045	2	3	1	0	 	0
121046	1	3	1	0	 	0
121046	2	2	1	0	 	0
121048	1	3	1	0	 	0
121049	1	2	1	0	 	0
121049	2	3	1	0	 	0
121050	1	2	1	0	 	0
121051	1	6	2	1	1	1
121052	1	7	1	0	 	0
121053	1	2	1	0	 	0
121054	1	4	2	1	2	1
121055	1	6	1	1	2	1
121055	2	2	1	0	 	0
121056	1	2	1	2	2	1
121057	1	3	1	0	 	0
121057	2	2	1	0	 	0
121058	1	4	1	0	 	0
121059	1	4	1	5	2	1
121060	1	3	1	0	 	0
121060	2	2	1	0	 	0
121061	1	2	1	0	 	0
