CHILDCODE	SRMNIDR5	SRCRECR5	RCVLSTR5	OFTRCVR5	RCVAMTR5
121028	3	0	 	 	 
121029	1	0	 	 	 
121029	2	0	 	 	 
121029	3	1	96	12	1152
121030	1	0	 	 	 
121030	2	0	 	 	 
121030	3	0	 	 	 
121031	1	0	 	 	 
121031	2	0	 	 	 
121031	3	0	 	 	 
121032	1	0	 	 	 
121032	2	0	 	 	 
121032	3	0	 	 	 
121034	1	0	 	 	 
121034	2	0	 	 	 
121034	3	1	300	8	5400
121035	1	0	 	 	 
121035	2	0	 	 	 
121035	3	0	 	 	 
121036	1	0	 	 	 
121036	2	0	 	 	 
121036	3	0	 	 	 
121037	1	0	 	 	 
121037	2	0	 	 	 
121037	3	0	 	 	 
121039	1	0	 	 	 
121039	2	0	 	 	 
121039	3	0	 	 	 
121040	1	0	 	 	 
121040	2	0	 	 	 
121040	3	0	 	 	 
121041	1	0	 	 	 
121041	2	0	 	 	 
121041	3	0	 	 	 
121042	1	0	 	 	 
121042	2	0	 	 	 
121042	3	0	 	 	 
121043	1	0	 	 	 
121043	2	0	 	 	 
121043	3	0	 	 	 
121044	1	0	 	 	 
121044	2	0	 	 	 
121044	3	0	 	 	 
121045	1	0	 	 	 
121045	2	0	 	 	 
121045	3	0	 	 	 
121046	1	0	 	 	 
121046	2	0	 	 	 
121046	3	0	 	 	 
121047	1	0	 	 	 
121047	2	0	 	 	 
121047	3	0	 	 	 
121048	1	0	 	 	 
121048	2	1	0	0	0
121048	3	0	 	 	 
121049	1	0	 	 	 
121049	2	0	 	 	 
121049	3	0	 	 	 
121050	1	0	 	 	 
121050	2	0	 	 	 
121050	3	0	 	 	 
121051	1	0	 	 	 
121051	2	0	 	 	 
121051	3	0	 	 	 
121052	1	0	 	 	 
121052	2	0	 	 	 
121052	3	0	 	 	 
121053	1	0	 	 	 
121053	2	0	 	 	 
121053	3	0	 	 	 
121054	1	0	 	 	 
121054	2	0	 	 	 
121054	3	0	 	 	 
121055	1	0	 	 	 
121055	2	0	 	 	 
121055	3	0	 	 	 
121056	1	0	 	 	 
121056	2	0	 	 	 
121056	3	0	 	 	 
121057	1	0	 	 	 
121057	2	0	 	 	 
121057	3	0	 	 	 
121058	1	0	 	 	 
121058	2	0	 	 	 
121058	3	0	 	 	 
121059	1	0	 	 	 
121059	2	0	 	 	 
121059	3	0	 	 	 
121060	1	0	 	 	 
121060	2	0	 	 	 
121060	3	0	 	 	 
121061	1	0	 	 	 
121061	2	0	 	 	 
121061	3	0	 	 	 
121062	1	0	 	 	 
121062	2	0	 	 	 
121062	3	0	 	 	 
121063	1	0	 	 	 
121063	2	0	 	 	 
121063	3	0	 	 	 
121064	1	0	 	 	 
121064	2	0	 	 	 
121064	3	0	 	 	 
121065	1	0	 	 	 
121065	2	0	 	 	 
121065	3	0	 	 	 
121066	1	0	 	 	 
121066	2	0	 	 	 
121066	3	0	 	 	 
121067	1	0	 	 	 
121067	2	0	 	 	 
121067	3	0	 	 	 
121068	1	0	 	 	 
121068	2	0	 	 	 
121068	3	0	 	 	 
121070	1	0	 	 	 
121070	2	0	 	 	 
121070	3	0	 	 	 
121071	1	0	 	 	 
121071	2	0	 	 	 
121071	3	0	 	 	 
121072	1	0	 	 	 
121072	2	0	 	 	 
121072	3	0	 	 	 
121073	1	0	 	 	 
121073	2	0	 	 	 
121073	3	0	 	 	 
121074	1	0	 	 	 
121074	2	0	 	 	 
121074	3	0	 	 	 
121075	1	0	 	 	 
121075	2	0	 	 	 
121075	3	0	 	 	 
121076	1	0	 	 	 
121076	2	0	 	 	 
121076	3	0	 	 	 
121077	1	0	 	 	 
121077	2	0	 	 	 
121077	3	0	 	 	 
121078	1	0	 	 	 
121078	2	0	 	 	 
121078	3	0	 	 	 
121079	1	0	 	 	 
121079	2	0	 	 	 
121079	3	0	 	 	 
121080	1	0	 	 	 
121080	2	0	 	 	 
121080	3	0	 	 	 
121081	1	0	 	 	 
121081	2	0	 	 	 
121081	3	0	 	 	 
121082	1	0	 	 	 
121082	2	0	 	 	 
121082	3	0	 	 	 
121083	1	0	 	 	 
121083	2	1	0	0	0
121083	3	0	 	 	 
121084	1	0	 	 	 
121084	2	0	 	 	 
121084	3	0	 	 	 
121085	1	0	 	 	 
121085	2	0	 	 	 
121085	3	0	 	 	 
121086	1	0	 	 	 
121086	2	0	 	 	 
121086	3	0	 	 	 
121087	1	0	 	 	 
121087	2	0	 	 	 
121087	3	0	 	 	 
121088	1	0	 	 	 
121088	2	0	 	 	 
121088	3	0	 	 	 
121089	1	0	 	 	 
121089	2	0	 	 	 
121089	3	1	100	10	1000
121090	1	0	 	 	 
121090	2	0	 	 	 
121090	3	0	 	 	 
121091	1	0	 	 	 
121091	2	0	 	 	 
121091	3	1	480	12	5760
121092	1	0	 	 	 
121092	2	0	 	 	 
121092	3	0	 	 	 
121093	1	0	 	 	 
121093	2	0	 	 	 
121093	3	0	 	 	 
121094	1	0	 	 	 
121094	2	0	 	 	 
121094	3	0	 	 	 
121097	1	0	 	 	 
121097	2	0	 	 	 
121097	3	0	 	 	 
121098	1	0	 	 	 
121098	2	0	 	 	 
121098	3	0	 	 	 
121099	1	0	 	 	 
121099	2	0	 	 	 
121099	3	0	 	 	 
121101	1	0	 	 	 
121101	2	0	 	 	 
121101	3	0	 	 	 
131001	1	0	 	 	 
131001	2	0	 	 	 
131001	3	0	 	 	 
131002	1	0	 	 	 
131002	2	0	 	 	 
131002	3	0	 	 	 
131003	1	0	 	 	 
131003	2	0	 	 	 
131003	3	0	 	 	 
131004	1	0	 	 	 
131004	2	0	 	 	 
131004	3	0	 	 	 
131005	1	0	 	 	 
131005	2	0	 	 	 
131005	3	0	 	 	 
131006	1	0	 	 	 
131006	2	0	 	 	 
131006	3	0	 	 	 
131007	1	0	 	 	 
131007	2	0	 	 	 
131007	3	0	 	 	 
131008	1	77	 	 	 
131008	2	77	 	 	 
131008	3	77	 	 	 
131009	1	0	 	 	 
131009	2	0	 	 	 
131009	3	0	 	 	 
131010	1	0	 	 	 
131010	2	0	 	 	 
131010	3	0	 	 	 
131011	1	0	 	 	 
131011	2	0	 	 	 
131011	3	0	 	 	 
131012	1	0	 	 	 
131012	2	0	 	 	 
131012	3	0	 	 	 
131013	1	0	 	 	 
131013	2	0	 	 	 
131013	3	0	 	 	 
131014	1	0	 	 	 
131014	2	0	 	 	 
131014	3	0	 	 	 
131015	1	0	 	 	 
131015	2	0	 	 	 
131015	3	0	 	 	 
131016	1	0	 	 	 
131016	2	0	 	 	 
131016	3	0	 	 	 
131017	1	0	 	 	 
131017	2	0	 	 	 
131017	3	0	 	 	 
131018	1	0	 	 	 
131018	2	0	 	 	 
131018	3	0	 	 	 
131020	1	0	 	 	 
131020	2	0	 	 	 
131020	3	0	 	 	 
131021	1	0	 	 	 
131021	2	0	 	 	 
131021	3	0	 	 	 
131022	1	0	 	 	 
131022	2	0	 	 	 
131022	3	0	 	 	 
131023	1	0	 	 	 
131023	2	0	 	 	 
131023	3	0	 	 	 
131024	1	0	 	 	 
131024	2	0	 	 	 
131024	3	0	 	 	 
131025	1	0	 	 	 
131025	2	0	 	 	 
131025	3	0	 	 	 
131026	1	0	 	 	 
131026	2	0	 	 	 
131026	3	0	 	 	 
131028	1	0	 	 	 
131028	2	0	 	 	 
131028	3	0	 	 	 
131030	1	0	 	 	 
131030	2	0	 	 	 
131030	3	0	 	 	 
131031	1	0	 	 	 
131031	2	0	 	 	 
131031	3	0	 	 	 
131032	1	0	 	 	 
131032	2	0	 	 	 
131032	3	0	 	 	 
131034	1	0	 	 	 
131034	2	0	 	 	 
131034	3	0	 	 	 
131035	1	0	 	 	 
131035	2	0	 	 	 
131035	3	0	 	 	 
131038	1	0	 	 	 
131038	2	0	 	 	 
131038	3	0	 	 	 
131039	1	0	 	 	 
131039	2	0	 	 	 
131039	3	0	 	 	 
131040	1	0	 	 	 
131040	2	0	 	 	 
131040	3	0	 	 	 
131041	1	0	 	 	 
131041	2	0	 	 	 
131041	3	0	 	 	 
131042	1	0	 	 	 
131042	2	0	 	 	 
131042	3	0	 	 	 
131044	1	0	 	 	 
131044	2	0	 	 	 
131044	3	0	 	 	 
131045	1	 	 	 	 
131045	2	 	 	 	 
131045	3	 	 	 	 
131046	1	0	 	 	 
131046	2	0	 	 	 
131046	3	0	 	 	 
131048	1	0	 	 	 
131048	2	0	 	 	 
131048	3	0	 	 	 
131049	1	0	 	 	 
131049	2	0	 	 	 
131049	3	0	 	 	 
131050	1	0	 	 	 
131050	2	0	 	 	 
131050	3	0	 	 	 
131051	1	0	 	 	 
131051	2	0	 	 	 
131051	3	0	 	 	 
131052	1	0	 	 	 
131052	2	0	 	 	 
131052	3	0	 	 	 
131054	1	 	 	 	 
131054	2	 	 	 	 
131054	3	 	 	 	 
131055	1	0	 	 	 
131055	2	0	 	 	 
131055	3	0	 	 	 
131056	1	0	 	 	 
131056	2	0	 	 	 
131056	3	0	 	 	 
131058	1	0	 	 	 
131058	2	0	 	 	 
131058	3	0	 	 	 
131060	1	0	 	 	 
131060	2	1	250	6	1500
131060	3	0	 	 	 
131061	1	0	 	 	 
131061	2	0	 	 	 
131061	3	0	 	 	 
131063	1	0	 	 	 
131063	2	0	 	 	 
131063	3	0	 	 	 
131064	1	0	 	 	 
131064	2	0	 	 	 
131064	3	0	 	 	 
131065	1	0	 	 	 
131065	2	0	 	 	 
131065	3	0	 	 	 
131066	1	0	 	 	 
131066	2	0	 	 	 
131066	3	0	 	 	 
131067	1	0	 	 	 
131067	2	0	 	 	 
131067	3	0	 	 	 
131068	1	0	 	 	 
131068	2	0	 	 	 
131068	3	0	 	 	 
131069	1	0	 	 	 
131069	2	0	 	 	 
131069	3	0	 	 	 
131070	1	0	 	 	 
131070	2	0	 	 	 
131070	3	0	 	 	 
131071	1	0	 	 	 
131071	2	0	 	 	 
131071	3	0	 	 	 
131072	1	0	 	 	 
131072	2	0	 	 	 
131072	3	0	 	 	 
131073	1	0	 	 	 
131073	2	0	 	 	 
131073	3	0	 	 	 
131074	1	0	 	 	 
131074	2	0	 	 	 
131074	3	0	 	 	 
131075	1	0	 	 	 
131075	2	0	 	 	 
131075	3	0	 	 	 
131076	1	0	 	 	 
131076	2	0	 	 	 
131076	3	0	 	 	 
131079	1	0	 	 	 
131079	2	0	 	 	 
131079	3	0	 	 	 
131080	1	0	 	 	 
131080	2	0	 	 	 
131080	3	0	 	 	 
131081	1	0	 	 	 
131081	2	0	 	 	 
131081	3	0	 	 	 
131082	1	0	 	 	 
131082	2	0	 	 	 
131082	3	0	 	 	 
131083	1	0	 	 	 
131083	2	0	 	 	 
131083	3	0	 	 	 
131084	1	0	 	 	 
131084	2	0	 	 	 
131084	3	0	 	 	 
131085	1	0	 	 	 
131085	2	0	 	 	 
131085	3	0	 	 	 
131086	1	0	 	 	 
131086	2	0	 	 	 
131086	3	0	 	 	 
131087	1	0	 	 	 
131087	2	0	 	 	 
131087	3	0	 	 	 
131088	1	0	 	 	 
131088	2	0	 	 	 
131088	3	0	 	 	 
131089	1	0	 	 	 
131089	2	0	 	 	 
131089	3	0	 	 	 
131090	1	0	 	 	 
131090	2	0	 	 	 
131090	3	0	 	 	 
131091	1	0	 	 	 
131091	2	0	 	 	 
131091	3	0	 	 	 
131092	1	0	 	 	 
131092	2	0	 	 	 
131092	3	0	 	 	 
131093	1	0	 	 	 
131093	2	0	 	 	 
131093	3	0	 	 	 
131094	1	0	 	 	 
131094	2	0	 	 	 
131094	3	0	 	 	 
131095	1	0	 	 	 
131095	2	0	 	 	 
131095	3	0	 	 	 
131098	1	0	 	 	 
131098	2	0	 	 	 
131098	3	0	 	 	 
131099	1	0	 	 	 
131099	2	0	 	 	 
131099	3	0	 	 	 
131100	1	0	 	 	 
131100	2	0	 	 	 
131100	3	0	 	 	 
131101	1	0	 	 	 
131101	2	0	 	 	 
131101	3	0	 	 	 
131102	1	0	 	 	 
131102	2	0	 	 	 
131102	3	0	 	 	 
141002	1	0	 	 	 
141002	2	0	 	 	 
141002	3	0	 	 	 
141003	1	0	 	 	 
141003	2	0	 	 	 
141003	3	0	 	 	 
141005	1	0	 	 	 
141005	2	0	 	 	 
141005	3	0	 	 	 
141006	1	0	 	 	 
141006	2	0	 	 	 
141006	3	0	 	 	 
141008	1	0	 	 	 
141008	2	0	 	 	 
141008	3	0	 	 	 
141009	1	0	 	 	 
141009	2	0	 	 	 
141009	3	0	 	 	 
141011	1	0	 	 	 
141011	2	0	 	 	 
141011	3	0	 	 	 
141013	1	0	 	 	 
141013	2	0	 	 	 
141013	3	0	 	 	 
141015	1	0	 	 	 
141015	2	0	 	 	 
141015	3	0	 	 	 
141017	1	0	 	 	 
141017	2	0	 	 	 
141017	3	0	 	 	 
141018	1	0	 	 	 
141018	2	0	 	 	 
141018	3	0	 	 	 
141019	1	0	 	 	 
141019	2	0	 	 	 
141019	3	0	 	 	 
141020	1	0	 	 	 
141020	2	0	 	 	 
141020	3	0	 	 	 
141022	1	0	 	 	 
141022	2	0	 	 	 
141022	3	0	 	 	 
141023	1	0	 	 	 
141023	2	0	 	 	 
141023	3	0	 	 	 
141024	1	0	 	 	 
141024	2	0	 	 	 
141024	3	0	 	 	 
141025	1	0	 	 	 
141025	2	0	 	 	 
141025	3	0	 	 	 
141026	1	0	 	 	 
141026	2	0	 	 	 
141026	3	0	 	 	 
141027	1	0	 	 	 
141027	2	0	 	 	 
141027	3	1	20	12	240
141028	1	0	 	 	 
141028	2	0	 	 	 
141028	3	0	 	 	 
141029	1	0	 	 	 
141029	2	0	 	 	 
141029	3	0	 	 	 
141030	1	0	 	 	 
141030	2	0	 	 	 
141030	3	0	 	 	 
141031	1	0	 	 	 
141031	2	0	 	 	 
141031	3	0	 	 	 
141032	1	0	 	 	 
141032	2	0	 	 	 
141032	3	0	 	 	 
141033	1	0	 	 	 
141033	2	0	 	 	 
141033	3	0	 	 	 
141034	1	0	 	 	 
141034	2	0	 	 	 
141034	3	0	 	 	 
141035	1	0	 	 	 
141035	2	0	 	 	 
141035	3	0	 	 	 
141037	1	0	 	 	 
141037	2	0	 	 	 
141037	3	0	 	 	 
141038	1	0	 	 	 
141038	2	0	 	 	 
141038	3	0	 	 	 
141039	1	0	 	 	 
141039	2	0	 	 	 
141039	3	0	 	 	 
141040	1	0	 	 	 
141040	2	0	 	 	 
141040	3	0	 	 	 
141041	1	0	 	 	 
141041	2	0	 	 	 
141041	3	0	 	 	 
141042	1	0	 	 	 
141042	2	0	 	 	 
141042	3	0	 	 	 
141044	1	0	 	 	 
141044	2	0	 	 	 
141044	3	0	 	 	 
141046	1	0	 	 	 
141046	2	0	 	 	 
141046	3	0	 	 	 
141047	1	0	 	 	 
141047	2	0	 	 	 
141047	3	0	 	 	 
141048	1	0	 	 	 
141048	2	0	 	 	 
141048	3	0	 	 	 
141049	1	0	 	 	 
141049	2	0	 	 	 
141049	3	0	 	 	 
141050	1	0	 	 	 
141050	2	0	 	 	 
141050	3	0	 	 	 
141051	1	0	 	 	 
141051	2	0	 	 	 
141051	3	0	 	 	 
141052	1	0	 	 	 
141052	2	0	 	 	 
141052	3	0	 	 	 
141053	1	0	 	 	 
141053	2	0	 	 	 
141053	3	0	 	 	 
141055	1	0	 	 	 
141055	2	0	 	 	 
141055	3	0	 	 	 
141056	1	0	 	 	 
141056	2	0	 	 	 
141056	3	0	 	 	 
141057	1	0	 	 	 
141057	2	0	 	 	 
141057	3	0	 	 	 
141059	1	0	 	 	 
141059	2	0	 	 	 
141059	3	0	 	 	 
141060	1	0	 	 	 
141060	2	0	 	 	 
141060	3	0	 	 	 
141061	1	0	 	 	 
141061	2	0	 	 	 
141061	3	0	 	 	 
141063	1	0	 	 	 
141063	2	0	 	 	 
141063	3	0	 	 	 
141064	1	0	 	 	 
141064	2	0	 	 	 
141064	3	0	 	 	 
141065	1	0	 	 	 
141065	2	0	 	 	 
141065	3	0	 	 	 
141066	1	0	 	 	 
141066	2	0	 	 	 
141066	3	0	 	 	 
141067	1	0	 	 	 
141067	2	0	 	 	 
141067	3	0	 	 	 
141068	1	0	 	 	 
141068	2	0	 	 	 
141068	3	0	 	 	 
141069	1	0	 	 	 
141069	2	0	 	 	 
141069	3	0	 	 	 
141070	1	0	 	 	 
141070	2	0	 	 	 
141070	3	0	 	 	 
141071	1	0	 	 	 
141071	2	0	 	 	 
141071	3	0	 	 	 
141072	1	0	 	 	 
141072	2	0	 	 	 
141072	3	0	 	 	 
141073	1	0	 	 	 
141073	2	0	 	 	 
141073	3	0	 	 	 
141074	1	0	 	 	 
141074	2	0	 	 	 
141074	3	0	 	 	 
141075	1	0	 	 	 
141075	2	0	 	 	 
141075	3	0	 	 	 
141077	1	0	 	 	 
141077	2	0	 	 	 
141077	3	0	 	 	 
141078	1	0	 	 	 
141078	2	0	 	 	 
141078	3	0	 	 	 
141079	1	0	 	 	 
141079	2	0	 	 	 
141079	3	0	 	 	 
141080	1	0	 	 	 
141080	2	0	 	 	 
141080	3	0	 	 	 
141081	1	0	 	 	 
141081	2	0	 	 	 
141081	3	0	 	 	 
141082	1	0	 	 	 
141082	2	0	 	 	 
141082	3	0	 	 	 
141083	1	0	 	 	 
141083	2	0	 	 	 
141083	3	0	 	 	 
141084	1	0	 	 	 
141084	2	0	 	 	 
141084	3	0	 	 	 
141085	1	0	 	 	 
141085	2	0	 	 	 
141085	3	0	 	 	 
141086	1	0	 	 	 
141086	2	0	 	 	 
141086	3	0	 	 	 
141088	1	0	 	 	 
141088	2	0	 	 	 
141088	3	0	 	 	 
141089	1	0	 	 	 
141089	2	0	 	 	 
141089	3	0	 	 	 
141090	1	0	 	 	 
141090	2	0	 	 	 
141090	3	0	 	 	 
141091	1	0	 	 	 
141091	2	0	 	 	 
141091	3	0	 	 	 
141092	1	0	 	 	 
141092	2	0	 	 	 
141092	3	0	 	 	 
141093	1	0	 	 	 
141093	2	0	 	 	 
141093	3	0	 	 	 
141094	1	1	200	6	1200
141094	2	0	 	 	 
141094	3	0	 	 	 
141095	1	0	 	 	 
141095	2	0	 	 	 
141095	3	0	 	 	 
141096	1	0	 	 	 
141096	2	0	 	 	 
141096	3	0	 	 	 
141097	1	0	 	 	 
141097	2	0	 	 	 
141097	3	0	 	 	 
141098	1	0	 	 	 
141098	2	0	 	 	 
141098	3	0	 	 	 
141099	1	0	 	 	 
141099	2	0	 	 	 
141099	3	0	 	 	 
141100	1	0	 	 	 
141100	2	0	 	 	 
141100	3	0	 	 	 
141101	1	0	 	 	 
141101	2	0	 	 	 
141101	3	0	 	 	 
141102	1	0	 	 	 
141102	2	0	 	 	 
141102	3	0	 	 	 
141103	1	0	 	 	 
141103	2	0	 	 	 
141103	3	0	 	 	 
141104	1	0	 	 	 
141104	2	0	 	 	 
141104	3	0	 	 	 
151001	1	0	 	 	 
151001	2	0	 	 	 
151001	3	0	 	 	 
151002	1	0	 	 	 
151002	2	0	 	 	 
151002	3	0	 	 	 
151003	1	 	 	 	 
151003	2	 	 	 	 
151003	3	 	 	 	 
151004	1	1	200	6	1200
151004	2	0	 	 	 
151004	3	0	 	 	 
151005	1	 	 	 	 
151005	2	 	 	 	 
151005	3	 	 	 	 
151006	1	1	200	5	1000
151006	2	0	 	 	 
151006	3	0	 	 	 
151009	1	0	 	 	 
151009	2	0	 	 	 
151009	3	0	 	 	 
151010	1	1	200	3	600
151010	2	0	 	 	 
151010	3	0	 	 	 
151011	1	1	6	200	1200
151011	2	0	 	 	 
151011	3	0	 	 	 
151013	1	0	 	 	 
151013	2	0	 	 	 
151013	3	0	 	 	 
151014	1	1	6	12	1200
151014	2	0	 	 	 
151014	3	0	 	 	 
151015	1	1	200	4	800
151015	2	0	 	 	 
151015	3	0	 	 	 
151016	1	1	200	5	1000
151016	2	0	 	 	 
151016	3	0	 	 	 
151017	1	0	 	 	 
151017	2	0	 	 	 
151017	3	0	 	 	 
151019	1	1	200	3	600
151019	2	0	 	 	 
151019	3	0	 	 	 
151020	1	0	 	 	 
151020	2	0	 	 	 
151020	3	0	 	 	 
151021	1	0	 	 	 
151021	2	0	 	 	 
151021	3	0	 	 	 
151022	1	0	 	 	 
151022	2	0	 	 	 
151022	3	0	 	 	 
151023	1	1	200	6	1200
151023	2	0	 	 	 
151023	3	0	 	 	 
151024	1	1	200	5	1000
151024	2	0	 	 	 
151024	3	0	 	 	 
151026	1	0	 	 	 
151026	2	0	 	 	 
151026	3	0	 	 	 
151027	1	1	200	6	1200
151027	2	0	 	 	 
151027	3	0	 	 	 
151028	1	0	 	 	 
151028	2	0	 	 	 
151028	3	0	 	 	 
151030	1	0	 	 	 
151030	2	0	 	 	 
151030	3	0	 	 	 
151031	1	1	200	6	1200
151031	2	0	 	 	 
151031	3	0	 	 	 
151032	1	0	 	 	 
151032	2	0	 	 	 
151032	3	0	 	 	 
151033	1	1	200	6	1200
151033	2	1	500	6	3000
151033	3	0	 	 	 
151034	1	0	 	 	 
151034	2	0	 	 	 
151034	3	0	 	 	 
151035	1	0	 	 	 
151035	2	0	 	 	 
151035	3	0	 	 	 
151036	1	0	 	 	 
151036	2	0	 	 	 
151036	3	0	 	 	 
151037	1	1	200	6	1200
151037	2	0	 	 	 
151037	3	0	 	 	 
151038	1	1	4	200	800
151038	2	0	 	 	 
151038	3	0	 	 	 
151040	1	0	 	 	 
151040	2	0	 	 	 
151040	3	0	 	 	 
151041	1	1	100	5	500
151041	2	0	 	 	 
151041	3	0	 	 	 
151042	1	0	 	 	 
151042	2	0	 	 	 
151042	3	0	 	 	 
151043	1	1	6	200	1200
151043	2	0	 	 	 
151043	3	0	 	 	 
151044	1	0	 	 	 
151044	2	0	 	 	 
151044	3	0	 	 	 
151045	1	1	6	200	1200
151045	2	0	 	 	 
151045	3	0	 	 	 
151046	1	1	200	1	200
151046	2	0	 	 	 
151046	3	0	 	 	 
151047	1	1	200	6	1200
151047	2	0	 	 	 
151047	3	0	 	 	 
151048	1	1	200	4	800
151048	2	0	 	 	 
151048	3	0	 	 	 
151049	1	0	 	 	 
151049	2	0	 	 	 
151049	3	0	 	 	 
151051	1	0	 	 	 
151051	2	0	 	 	 
151051	3	0	 	 	 
151052	1	0	 	 	 
151052	2	0	 	 	 
151052	3	0	 	 	 
151061	1	0	 	 	 
151061	2	0	 	 	 
151061	3	0	 	 	 
151063	1	1	200	6	1200
151063	2	0	 	 	 
151063	3	0	 	 	 
151064	1	0	 	 	 
151064	2	0	 	 	 
151064	3	0	 	 	 
151065	1	0	 	 	 
151065	2	0	 	 	 
151065	3	0	 	 	 
151066	1	0	 	 	 
151066	2	0	 	 	 
151066	3	0	 	 	 
151067	1	1	200	6	1200
151067	2	0	 	 	 
151067	3	0	 	 	 
151069	1	0	 	 	 
151069	2	0	 	 	 
151069	3	0	 	 	 
151070	1	0	 	 	 
151070	2	0	 	 	 
151070	3	0	 	 	 
151071	1	0	 	 	 
151071	2	0	 	 	 
151071	3	0	 	 	 
151072	1	1	200	6	1200
151072	2	0	 	 	 
151072	3	0	 	 	 
151073	1	0	 	 	 
151073	2	0	 	 	 
151073	3	0	 	 	 
151074	1	0	 	 	 
151074	2	0	 	 	 
151074	3	0	 	 	 
151075	1	0	 	 	 
151075	2	0	 	 	 
151075	3	0	 	 	 
151076	1	0	 	 	 
151076	2	0	 	 	 
151076	3	0	 	 	 
151077	1	0	 	 	 
151077	2	0	 	 	 
151077	3	0	 	 	 
151078	1	0	 	 	 
151078	2	0	 	 	 
151078	3	0	 	 	 
151079	1	0	 	 	 
151079	2	0	 	 	 
151079	3	0	 	 	 
151080	1	0	 	 	 
151080	2	0	 	 	 
151080	3	0	 	 	 
151081	1	0	 	 	 
151081	2	0	 	 	 
151081	3	0	 	 	 
151082	1	0	 	 	 
151082	2	0	 	 	 
151082	3	0	 	 	 
151083	1	0	 	 	 
151083	2	0	 	 	 
151083	3	0	 	 	 
151084	1	1	200	5	1000
151084	2	0	 	 	 
151084	3	0	 	 	 
151085	1	0	 	 	 
151085	2	0	 	 	 
151085	3	0	 	 	 
151086	1	0	 	 	 
151086	2	0	 	 	 
151086	3	0	 	 	 
151087	1	1	200	6	1200
151087	2	0	 	 	 
151087	3	0	 	 	 
151088	1	0	 	 	 
151088	2	0	 	 	 
151088	3	0	 	 	 
151089	1	1	200	6	1200
151089	2	0	 	 	 
151089	3	0	 	 	 
151090	1	0	 	 	 
151090	2	0	 	 	 
151090	3	0	 	 	 
151091	1	1	200	6	1200
151091	2	0	 	 	 
151091	3	0	 	 	 
151092	1	1	200	6	1200
151092	2	0	 	 	 
151092	3	1	18000	1	18000
151094	1	1	200	6	1200
151094	2	0	 	 	 
151094	3	0	 	 	 
151095	1	1	200	6	1200
151095	2	0	 	 	 
151095	3	1	-77	-77	-77
151096	1	0	 	 	 
151096	2	0	 	 	 
151096	3	0	 	 	 
151097	1	1	200	6	1200
151097	2	0	 	 	 
151097	3	0	 	 	 
151099	1	1	200	6	1200
151099	2	0	 	 	 
151099	3	0	 	 	 
151100	1	0	 	 	 
151100	2	0	 	 	 
151100	3	0	 	 	 
151101	1	1	200	6	1200
151101	2	0	 	 	 
151101	3	0	 	 	 
151102	1	1	200	6	1200
151102	2	0	 	 	 
151102	3	0	 	 	 
151103	1	0	 	 	 
151103	2	0	 	 	 
151103	3	0	 	 	 
151104	1	1	6	200	1200
151104	2	0	 	 	 
151104	3	0	 	 	 
151105	1	0	 	 	 
151105	2	0	 	 	 
151105	3	0	 	 	 
151106	1	1	100	5	900
151106	2	0	 	 	 
151106	3	0	 	 	 
151107	1	0	 	 	 
151107	2	0	 	 	 
151107	3	0	 	 	 
151108	1	0	 	 	 
151108	2	0	 	 	 
151108	3	0	 	 	 
151109	1	0	 	 	 
151109	2	0	 	 	 
151109	3	0	 	 	 
151110	1	1	200	6	1200
151110	2	0	 	 	 
151110	3	0	 	 	 
151111	1	0	 	 	 
151111	2	0	 	 	 
151111	3	0	 	 	 
151112	1	0	 	 	 
151112	2	0	 	 	 
151112	3	0	 	 	 
161001	1	1	200	6	1200
161001	2	0	 	 	 
161001	3	0	 	 	 
161002	1	1	200	6	1200
161002	2	0	 	 	 
161002	3	1	16	12	192
161003	1	1	200	6	1200
161003	2	0	 	 	 
161003	3	1	16	10	160
161004	1	1	200	6	1200
161004	2	0	 	 	 
161004	3	0	 	 	 
161005	1	0	 	 	 
161005	2	0	 	 	 
161005	3	0	 	 	 
161006	1	0	 	 	 
161006	2	0	 	 	 
161006	3	0	 	 	 
161007	1	0	 	 	 
161007	2	0	 	 	 
161007	3	0	 	 	 
161008	1	0	 	 	 
161008	2	0	 	 	 
161008	3	0	 	 	 
161009	1	0	 	 	 
161009	2	0	 	 	 
161009	3	1	16	12	192
161010	1	1	200	6	1200
161010	2	0	 	 	 
161010	3	0	 	 	 
161011	1	0	 	 	 
161011	2	0	 	 	 
161011	3	0	 	 	 
161012	1	1	200	6	1200
161012	2	0	 	 	 
161012	3	0	 	 	 
161013	1	0	 	 	 
161013	2	0	 	 	 
161013	3	0	 	 	 
161014	1	0	 	 	 
161014	2	0	 	 	 
161014	3	0	 	 	 
161015	1	1	200	5	1100
161015	2	0	 	 	 
161015	3	0	 	 	 
161017	1	0	 	 	 
161017	2	1	250	6	1500
161017	3	1	16	12	192
161018	1	0	 	 	 
161018	2	0	 	 	 
161018	3	0	 	 	 
161019	1	1	200	6	1200
161019	2	0	 	 	 
161019	3	0	 	 	 
161020	1	0	 	 	 
161020	2	0	 	 	 
161020	3	0	 	 	 
161021	1	0	 	 	 
161021	2	0	 	 	 
161021	3	0	 	 	 
161022	1	1	6	200	1200
161022	2	0	 	 	 
161022	3	0	 	 	 
161023	1	1	200	6	1200
161023	2	0	 	 	 
161023	3	0	 	 	 
161024	1	1	200	6	1200
161024	2	0	 	 	 
