CHILDCODE	HHITMIDR5	OWNITMR5	NUMOWNR5
61072	31	0	 
61074	3	0	 
61074	4	1	1
61074	5	1	1
61074	6	0	 
61074	7	0	 
61074	8	0	 
61074	9	0	 
61074	10	1	2
61074	11	0	 
61074	12	1	1
61074	15	0	 
61074	20	0	 
61074	21	0	 
61074	22	1	1
61074	23	0	 
61074	24	0	 
61074	25	1	1
61074	26	0	 
61074	27	0	 
61074	28	0	 
61074	29	0	 
61074	30	0	 
61074	31	0	 
61075	3	0	 
61075	4	1	2
61075	5	0	 
61075	6	0	 
61075	7	1	4
61075	8	1	1
61075	9	0	 
61075	10	1	2
61075	11	1	2
61075	12	1	2
61075	15	0	 
61075	20	0	 
61075	21	1	1
61075	22	1	1
61075	23	1	1
61075	24	0	 
61075	25	0	 
61075	26	1	1
61075	27	0	 
61075	28	0	 
61075	29	0	 
61075	30	0	 
61075	31	0	 
61076	3	0	 
61076	4	1	1
61076	5	0	 
61076	6	0	 
61076	7	1	1
61076	8	0	 
61076	9	0	 
61076	10	1	1
61076	11	0	 
61076	12	1	1
61076	15	0	 
61076	20	0	 
61076	21	0	 
61076	22	0	 
61076	23	0	 
61076	24	0	 
61076	25	0	 
61076	26	0	 
61076	27	0	 
61076	28	0	 
61076	29	0	 
61076	30	0	 
61076	31	0	 
61077	3	0	 
61077	4	1	2
61077	5	0	 
61077	6	0	 
61077	7	1	2
61077	8	0	 
61077	9	0	 
61077	10	1	2
61077	11	1	1
61077	12	1	1
61077	15	0	 
61077	20	0	 
61077	21	1	1
61077	22	1	1
61077	23	1	1
61077	24	0	 
61077	25	1	1
61077	26	0	 
61077	27	0	 
61077	28	0	 
61077	29	0	 
61077	30	0	 
61077	31	0	 
61078	3	0	 
61078	4	1	1
61078	5	0	 
61078	6	0	 
61078	7	0	 
61078	8	0	 
61078	9	0	 
61078	10	0	 
61078	11	0	 
61078	12	1	1
61078	15	0	 
61078	20	0	 
61078	21	0	 
61078	22	0	 
61078	23	0	 
61078	24	0	 
61078	25	0	 
61078	26	0	 
61078	27	0	 
61078	28	0	 
61078	29	0	 
61078	30	0	 
61078	31	0	 
61079	3	0	 
61079	4	1	1
61079	5	0	 
61079	6	0	 
61079	7	1	2
61079	8	0	 
61079	9	0	 
61079	10	1	1
61079	11	1	1
61079	12	1	1
61079	15	0	 
61079	20	0	 
61079	21	0	 
61079	22	1	1
61079	23	1	1
61079	24	0	 
61079	25	0	 
61079	26	0	 
61079	27	0	 
61079	28	0	 
61079	29	0	 
61079	30	0	 
61079	31	0	 
61080	3	0	 
61080	4	1	1
61080	5	0	 
61080	6	0	 
61080	7	0	 
61080	8	0	 
61080	9	0	 
61080	10	1	1
61080	11	0	 
61080	12	1	1
61080	15	0	 
61080	20	0	 
61080	21	0	 
61080	22	1	1
61080	23	1	1
61080	24	0	 
61080	25	0	 
61080	26	0	 
61080	27	0	 
61080	28	0	 
61080	29	0	 
61080	30	0	 
61080	31	0	 
61081	3	0	 
61081	4	1	2
61081	5	1	1
61081	6	0	 
61081	7	1	1
61081	8	1	1
61081	9	0	 
61081	10	1	1
61081	11	1	1
61081	12	1	1
61081	15	0	 
61081	20	0	 
61081	21	0	 
61081	22	0	 
61081	23	1	1
61081	24	0	 
61081	25	0	 
61081	26	0	 
61081	27	0	 
61081	28	0	 
61081	29	0	 
61081	30	0	 
61081	31	0	 
61082	3	0	 
61082	4	1	1
61082	5	0	 
61082	6	0	 
61082	7	0	 
61082	8	0	 
61082	9	0	 
61082	10	1	3
61082	11	0	 
61082	12	0	 
61082	15	0	 
61082	20	0	 
61082	21	0	 
61082	22	0	 
61082	23	0	 
61082	24	0	 
61082	25	1	1
61082	26	0	 
61082	27	0	 
61082	28	0	 
61082	29	0	 
61082	30	0	 
61082	31	0	 
61083	3	1	2
61083	4	1	1
61083	5	0	 
61083	6	0	 
61083	7	1	2
61083	8	0	 
61083	9	0	 
61083	10	1	2
61083	11	0	 
61083	12	1	1
61083	15	0	 
61083	20	0	 
61083	21	0	 
61083	22	1	1
61083	23	1	1
61083	24	0	 
61083	25	0	 
61083	26	0	 
61083	27	0	 
61083	28	0	 
61083	29	0	 
61083	30	0	 
61083	31	0	 
61084	3	0	 
61084	4	0	 
61084	5	0	 
61084	6	0	 
61084	7	0	 
61084	8	0	 
61084	9	0	 
61084	10	0	 
61084	11	0	 
61084	12	1	1
61084	15	0	 
61084	20	0	 
61084	21	0	 
61084	22	0	 
61084	23	0	 
61084	24	0	 
61084	25	0	 
61084	26	0	 
61084	27	0	 
61084	28	0	 
61084	29	0	 
61084	30	0	 
61084	31	0	 
61085	3	0	 
61085	4	1	1
61085	5	0	 
61085	6	1	1
61085	7	1	2
61085	8	1	3
61085	9	0	 
61085	10	1	1
61085	11	1	1
61085	12	1	1
61085	15	0	 
61085	20	0	 
61085	21	0	 
61085	22	1	1
61085	23	1	1
61085	24	0	 
61085	25	1	1
61085	26	0	 
61085	27	0	 
61085	28	0	 
61085	29	0	 
61085	30	0	 
61085	31	0	 
61086	3	0	 
61086	4	1	2
61086	5	1	1
61086	6	0	 
61086	7	1	1
61086	8	0	 
61086	9	1	1
61086	10	1	1
61086	11	1	1
61086	12	1	1
61086	15	1	1
61086	20	1	1
61086	21	1	1
61086	22	1	1
61086	23	1	1
61086	24	0	 
61086	25	0	 
61086	26	1	1
61086	27	0	 
61086	28	1	1
61086	29	0	 
61086	30	0	 
61086	31	0	 
61087	3	0	 
61087	4	1	2
61087	5	0	 
61087	6	0	 
61087	7	1	2
61087	8	1	1
61087	9	0	 
61087	10	1	5
61087	11	1	1
61087	12	1	1
61087	15	0	 
61087	20	0	 
61087	21	0	 
61087	22	1	1
61087	23	1	1
61087	24	0	 
61087	25	0	 
61087	26	0	 
61087	27	0	 
61087	28	0	 
61087	29	0	 
61087	30	0	 
61087	31	0	 
61089	3	1	1
61089	4	1	3
61089	5	1	1
61089	6	0	 
61089	7	1	1
61089	8	0	 
61089	9	1	1
61089	10	1	4
61089	11	1	1
61089	12	1	1
61089	15	0	 
61089	20	0	 
61089	21	1	1
61089	22	1	1
61089	23	1	1
61089	24	0	 
61089	25	1	1
61089	26	1	1
61089	27	0	 
61089	28	0	 
61089	29	0	 
61089	30	0	 
61089	31	0	 
61090	3	0	 
61090	4	1	1
61090	5	0	 
61090	6	0	 
61090	7	0	 
61090	8	0	 
61090	9	0	 
61090	10	0	 
61090	11	0	 
61090	12	0	 
61090	15	0	 
61090	20	0	 
61090	21	0	 
61090	22	0	 
61090	23	0	 
61090	24	0	 
61090	25	0	 
61090	26	0	 
61090	27	0	 
61090	28	0	 
61090	29	0	 
61090	30	0	 
61090	31	0	 
61091	3	0	 
61091	4	1	3
61091	5	0	 
61091	6	0	 
61091	7	1	1
61091	8	0	 
61091	9	1	1
61091	10	1	2
61091	11	1	2
61091	12	1	2
61091	15	0	 
61091	20	1	1
61091	21	1	1
61091	22	1	1
61091	23	1	1
61091	24	1	1
61091	25	1	1
61091	26	1	2
61091	27	0	 
61091	28	0	 
61091	29	0	 
61091	30	0	 
61091	31	0	 
61092	3	1	1
61092	4	1	1
61092	5	1	1
61092	6	0	 
61092	7	1	1
61092	8	0	 
61092	9	1	1
61092	10	1	2
61092	11	1	1
61092	12	1	1
61092	15	1	1
61092	20	0	 
61092	21	1	2
61092	22	1	1
61092	23	1	1
61092	24	0	 
61092	25	0	 
61092	26	1	1
61092	27	0	 
61092	28	0	 
61092	29	0	 
61092	30	0	 
61092	31	1	1
61093	3	0	 
61093	4	1	1
61093	5	1	1
61093	6	0	 
61093	7	0	 
61093	8	0	 
61093	9	0	 
61093	10	1	2
61093	11	1	1
61093	12	1	1
61093	15	1	1
61093	20	0	 
61093	21	0	 
61093	22	1	1
61093	23	1	1
61093	24	0	 
61093	25	0	 
61093	26	1	1
61093	27	0	 
61093	28	0	 
61093	29	0	 
61093	30	0	 
61093	31	0	 
61094	3	0	 
61094	4	1	1
61094	5	0	 
61094	6	0	 
61094	7	0	 
61094	8	0	 
61094	9	0	 
61094	10	1	1
61094	11	0	 
61094	12	1	1
61094	15	0	 
61094	20	0	 
61094	21	0	 
61094	22	1	1
61094	23	1	1
61094	24	0	 
61094	25	0	 
61094	26	0	 
61094	27	0	 
61094	28	0	 
61094	29	0	 
61094	30	0	 
61094	31	0	 
61095	3	0	 
61095	4	1	1
61095	5	0	 
61095	6	0	 
61095	7	0	 
61095	8	0	 
61095	9	0	 
61095	10	1	1
61095	11	0	 
61095	12	1	1
61095	15	0	 
61095	20	0	 
61095	21	0	 
61095	22	0	 
61095	23	1	1
61095	24	0	 
61095	25	0	 
61095	26	0	 
61095	27	0	 
61095	28	0	 
61095	29	0	 
61095	30	0	 
61095	31	0	 
61096	3	0	 
61096	4	1	1
61096	5	0	 
61096	6	0	 
61096	7	1	1
61096	8	0	 
61096	9	0	 
61096	10	1	1
61096	11	1	1
61096	12	1	1
61096	15	0	 
61096	20	0	 
61096	21	0	 
61096	22	1	1
61096	23	1	1
61096	24	0	 
61096	25	0	 
61096	26	1	1
61096	27	0	 
61096	28	0	 
61096	29	0	 
61096	30	0	 
61096	31	0	 
61097	3	0	 
61097	4	1	1
61097	5	0	 
61097	6	0	 
61097	7	0	 
61097	8	0	 
61097	9	0	 
61097	10	1	1
61097	11	0	 
61097	12	0	 
61097	15	0	 
61097	20	0	 
61097	21	0	 
61097	22	1	1
61097	23	0	 
61097	24	0	 
61097	25	0	 
61097	26	1	1
61097	27	0	 
61097	28	0	 
61097	29	0	 
61097	30	0	 
61097	31	0	 
61098	3	 	 
61098	4	 	 
61098	5	 	 
61098	6	 	 
61098	7	 	 
61098	8	 	 
61098	9	 	 
61098	10	 	 
61098	11	 	 
61098	12	 	 
61098	15	 	 
61098	20	 	 
61098	21	 	 
61098	22	 	 
61098	23	 	 
61098	24	 	 
61098	25	 	 
61098	26	 	 
61098	27	 	 
61098	28	 	 
61098	29	 	 
61098	30	 	 
61098	31	 	 
61099	3	0	 
61099	4	1	1
61099	5	0	 
61099	6	0	 
61099	7	1	1
61099	8	0	 
61099	9	0	 
61099	10	1	1
61099	11	0	 
61099	12	1	1
61099	15	0	 
61099	20	0	 
61099	21	0	 
61099	22	0	 
61099	23	1	1
61099	24	0	 
61099	25	0	 
61099	26	0	 
61099	27	0	 
61099	28	0	 
61099	29	0	 
61099	30	0	 
61099	31	0	 
61100	3	0	 
61100	4	1	1
61100	5	0	 
61100	6	0	 
61100	7	1	2
61100	8	0	 
61100	9	0	 
61100	10	1	2
61100	11	1	1
61100	12	1	1
61100	15	0	 
61100	20	0	 
61100	21	0	 
61100	22	0	 
61100	23	1	1
61100	24	0	 
61100	25	1	1
61100	26	0	 
61100	27	0	 
61100	28	0	 
61100	29	0	 
61100	30	0	 
61100	31	0	 
61101	3	0	 
61101	4	1	1
61101	5	0	 
61101	6	0	 
61101	7	0	 
61101	8	0	 
61101	9	0	 
61101	10	1	2
61101	11	0	 
61101	12	1	1
61101	15	0	 
61101	20	0	 
61101	21	0	 
61101	22	0	 
61101	23	0	 
61101	24	1	1
61101	25	1	1
61101	26	0	 
61101	27	0	 
61101	28	0	 
61101	29	0	 
61101	30	0	 
61101	31	0	 
61102	3	0	 
61102	4	1	1
61102	5	0	 
61102	6	0	 
61102	7	1	1
61102	8	0	 
61102	9	0	 
61102	10	1	1
61102	11	1	1
61102	12	1	1
61102	15	0	 
61102	20	0	 
61102	21	1	1
61102	22	1	1
61102	23	1	1
61102	24	1	1
61102	25	1	1
61102	26	0	 
61102	27	0	 
61102	28	0	 
61102	29	0	 
61102	30	0	 
61102	31	0	 
61103	3	0	 
61103	4	1	1
61103	5	0	 
61103	6	0	 
61103	7	0	 
61103	8	0	 
61103	9	0	 
61103	10	1	11
61103	11	1	1
61103	12	1	1
61103	15	0	 
61103	20	0	 
61103	21	0	 
61103	22	1	1
61103	23	1	1
61103	24	0	 
61103	25	0	 
61103	26	0	 
61103	27	0	 
61103	28	0	 
61103	29	0	 
61103	30	0	 
61103	31	0	 
71001	3	1	1
71001	4	1	1
71001	5	1	1
71001	6	0	 
71001	7	1	1
71001	8	1	2
71001	9	0	 
71001	10	1	3
71001	11	1	1
71001	12	1	1
71001	15	0	 
71001	20	1	1
71001	21	1	2
71001	22	1	1
71001	23	1	1
71001	24	1	1
71001	25	1	1
71001	26	1	1
71001	27	0	 
71001	28	0	 
71001	29	0	 
71001	30	0	 
71001	31	0	 
71002	3	0	 
71002	4	1	2
71002	5	0	 
71002	6	0	 
71002	7	0	 
71002	8	0	 
71002	9	0	 
71002	10	1	4
71002	11	1	1
71002	12	1	1
71002	15	0	 
71002	20	1	1
71002	21	1	1
71002	22	1	1
71002	23	1	1
71002	24	0	 
71002	25	1	1
71002	26	0	 
71002	27	0	 
71002	28	0	 
71002	29	0	 
71002	30	0	 
71002	31	0	 
71003	3	0	 
71003	4	1	2
71003	5	1	1
71003	6	0	 
71003	7	0	 
71003	8	0	 
71003	9	0	 
71003	10	1	3
71003	11	1	1
71003	12	1	1
71003	15	0	 
71003	20	0	 
71003	21	0	 
71003	22	1	1
71003	23	1	1
71003	24	0	 
71003	25	1	1
71003	26	0	 
71003	27	0	 
71003	28	0	 
71003	29	0	 
71003	30	0	 
71003	31	0	 
71004	3	1	1
71004	4	1	3
71004	5	1	1
71004	6	1	1
71004	7	1	1
71004	8	1	3
71004	9	1	1
71004	10	1	4
71004	11	1	1
71004	12	1	1
71004	15	0	 
71004	20	1	1
71004	21	1	2
71004	22	1	1
71004	23	1	1
71004	24	1	1
71004	25	1	1
71004	26	1	1
71004	27	0	 
71004	28	1	1
71004	29	0	 
71004	30	1	1
71004	31	1	1
71005	3	0	 
71005	4	1	6
71005	5	0	 
71005	6	1	3
71005	7	0	 
71005	8	1	1
71005	9	1	1
71005	10	1	5
71005	11	1	2
71005	12	1	1
71005	15	0	 
71005	20	1	1
71005	21	1	3
71005	22	1	1
71005	23	1	1
71005	24	0	 
71005	25	1	1
71005	26	1	1
71005	27	0	 
71005	28	1	1
71005	29	0	 
71005	30	1	1
71005	31	1	1
71007	3	1	1
71007	4	1	2
71007	5	1	2
71007	6	0	 
71007	7	0	 
71007	8	0	 
71007	9	1	1
71007	10	1	3
71007	11	1	1
71007	12	1	1
71007	15	0	 
71007	20	1	1
71007	21	1	1
71007	22	1	1
71007	23	1	1
71007	24	1	1
71007	25	1	1
71007	26	0	 
71007	27	0	 
71007	28	0	 
71007	29	0	 
71007	30	0	 
71007	31	0	 
71008	3	0	 
71008	4	1	3
71008	5	1	2
71008	6	1	1
71008	7	0	 
71008	8	1	1
71008	9	1	1
71008	10	1	3
71008	11	1	1
71008	12	1	1
71008	15	0	 
71008	20	0	 
71008	21	1	2
71008	22	1	1
71008	23	1	1
71008	24	1	1
71008	25	1	1
71008	26	1	1
71008	27	0	 
71008	28	1	1
71008	29	0	 
71008	30	0	 
71008	31	0	 
71009	3	0	 
71009	4	1	1
71009	5	1	1
71009	6	0	 
71009	7	0	 
71009	8	0	 
71009	9	0	 
71009	10	1	3
71009	11	0	 
71009	12	1	1
71009	15	0	 
71009	20	0	 
71009	21	0	 
71009	22	1	1
71009	23	1	1
71009	24	0	 
71009	25	1	1
71009	26	0	 
71009	27	0	 
71009	28	0	 
71009	29	0	 
71009	30	0	 
71009	31	0	 
71011	3	0	 
71011	4	0	 
71011	5	0	 
71011	6	0	 
71011	7	0	 
71011	8	0	 
71011	9	0	 
71011	10	1	1
71011	11	1	1
71011	12	1	1
71011	15	0	 
71011	20	1	1
71011	21	1	1
71011	22	1	1
71011	23	1	1
71011	24	0	 
71011	25	0	 
71011	26	0	 
71011	27	0	 
71011	28	0	 
71011	29	0	 
71011	30	0	 
71011	31	0	 
71012	3	1	1
71012	4	1	2
71012	5	0	 
71012	6	1	3
71012	7	0	 
71012	8	1	1
71012	9	1	1
71012	10	1	5
71012	11	1	1
71012	12	1	1
71012	15	0	 
71012	20	1	1
71012	21	1	2
71012	22	1	1
71012	23	1	1
71012	24	1	1
71012	25	1	1
71012	26	1	1
71012	27	0	 
71012	28	1	1
71012	29	0	 
71012	30	1	1
71012	31	0	 
71013	3	0	 
71013	4	1	3
71013	5	1	1
71013	6	1	1
71013	7	0	 
71013	8	1	1
71013	9	1	1
71013	10	1	4
71013	11	1	1
71013	12	1	1
71013	15	0	 
71013	20	1	1
71013	21	1	1
71013	22	1	2
71013	23	1	1
71013	24	1	2
71013	25	1	2
71013	26	0	 
71013	27	0	 
71013	28	1	1
71013	29	0	 
71013	30	1	1
71013	31	0	 
71014	3	0	 
71014	4	1	1
71014	5	0	 
71014	6	0	 
71014	7	0	 
71014	8	0	 
71014	9	0	 
71014	10	1	2
71014	11	0	 
71014	12	1	1
71014	15	0	 
71014	20	0	 
71014	21	1	1
71014	22	0	 
71014	23	0	 
71014	24	0	 
71014	25	0	 
71014	26	0	 
71014	27	0	 
71014	28	0	 
71014	29	0	 
71014	30	0	 
71014	31	0	 
71015	3	0	 
71015	4	1	3
71015	5	0	 
71015	6	0	 
71015	7	1	1
71015	8	1	2
71015	9	0	 
71015	10	1	3
71015	11	1	1
71015	12	1	1
71015	15	0	 
71015	20	0	 
71015	21	1	1
71015	22	1	1
71015	23	1	1
71015	24	1	1
71015	25	1	1
71015	26	1	1
71015	27	1	1
71015	28	1	1
71015	29	0	 
71015	30	0	 
71015	31	0	 
71017	3	0	 
71017	4	1	2
71017	5	1	2
71017	6	0	 
71017	7	0	 
71017	8	1	1
71017	9	1	1
71017	10	1	4
71017	11	1	1
71017	12	1	1
71017	15	0	 
71017	20	1	1
71017	21	1	1
71017	22	1	1
71017	23	1	1
71017	24	0	 
71017	25	1	1
71017	26	1	1
71017	27	0	 
71017	28	1	1
71017	29	0	 
71017	30	0	 
71017	31	0	 
71018	3	0	 
71018	4	1	2
71018	5	1	1
71018	6	0	 
71018	7	0	 
71018	8	1	1
71018	9	0	 
71018	10	1	2
71018	11	0	 
71018	12	1	2
71018	15	0	 
71018	20	0	 
71018	21	1	1
71018	22	1	1
71018	23	1	1
71018	24	0	 
71018	25	0	 
71018	26	0	 
71018	27	0	 
71018	28	0	 
71018	29	0	 
71018	30	0	 
71018	31	0	 
71019	3	0	 
71019	4	1	3
71019	5	0	 
71019	6	0	 
71019	7	0	 
71019	8	1	1
71019	9	0	 
71019	10	1	4
71019	11	1	1
71019	12	1	1
71019	15	0	 
71019	20	1	1
71019	21	1	1
71019	22	1	1
71019	23	1	1
71019	24	1	1
71019	25	0	 
71019	26	1	1
71019	27	0	 
71019	28	1	1
71019	29	0	 
71019	30	0	 
71019	31	1	1
71020	3	 	 
71020	4	 	 
71020	5	 	 
71020	6	 	 
71020	7	 	 
71020	8	 	 
71020	9	 	 
71020	10	 	 
71020	11	 	 
71020	12	 	 
71020	15	 	 
71020	20	 	 
71020	21	 	 
71020	22	 	 
71020	23	 	 
71020	24	 	 
71020	25	 	 
71020	26	 	 
71020	27	 	 
71020	28	 	 
71020	29	 	 
71020	30	 	 
71020	31	 	 
71021	3	1	1
71021	4	1	2
71021	5	1	1
71021	6	0	 
71021	7	0	 
71021	8	1	1
71021	9	1	1
71021	10	1	4
71021	11	0	 
71021	12	1	1
71021	15	0	 
71021	20	0	 
71021	21	1	2
71021	22	0	 
71021	23	1	1
71021	24	0	 
71021	25	0	 
71021	26	0	 
71021	27	0	 
71021	28	0	 
71021	29	0	 
71021	30	0	 
71021	31	0	 
71022	3	1	1
71022	4	1	6
71022	5	1	3
71022	6	0	 
71022	7	1	1
71022	8	1	3
71022	9	1	1
71022	10	1	5
71022	11	1	2
71022	12	1	2
71022	15	0	 
71022	20	0	 
71022	21	1	4
71022	22	1	2
71022	23	1	2
71022	24	1	1
71022	25	1	2
71022	26	0	 
71022	27	0	 
71022	28	1	1
71022	29	0	 
71022	30	0	 
71022	31	0	 
71023	3	0	 
71023	4	1	3
71023	5	1	1
71023	6	0	 
71023	7	1	1
71023	8	1	1
71023	9	0	 
71023	10	1	6
71023	11	1	1
71023	12	1	1
71023	15	0	 
71023	20	0	 
71023	21	1	1
71023	22	1	1
71023	23	1	1
71023	24	1	1
71023	25	1	1
71023	26	1	1
71023	27	0	 
71023	28	0	 
71023	29	0	 
71023	30	1	1
71023	31	0	 
71024	3	0	 
71024	4	1	1
71024	5	0	 
71024	6	0	 
71024	7	1	1
71024	8	0	 
71024	9	0	 
71024	10	0	 
71024	11	0	 
71024	12	1	1
71024	15	0	 
71024	20	0	 
71024	21	0	 
71024	22	0	 
71024	23	0	 
71024	24	0	 
71024	25	0	 
71024	26	0	 
71024	27	0	 
71024	28	0	 
71024	29	0	 
71024	30	0	 
71024	31	0	 
71026	3	0	 
71026	4	1	1
71026	5	1	1
71026	6	0	 
71026	7	0	 
71026	8	0	 
71026	9	0	 
71026	10	1	1
71026	11	0	 
71026	12	1	1
71026	15	0	 
71026	20	0	 
71026	21	0	 
71026	22	0	 
71026	23	0	 
71026	24	1	1
71026	25	0	 
71026	26	0	 
71026	27	0	 
71026	28	0	 
71026	29	0	 
71026	30	0	 
71026	31	0	 
71028	3	0	 
71028	4	1	1
71028	5	0	 
71028	6	1	1
71028	7	0	 
71028	8	1	2
71028	9	1	1
71028	10	1	2
71028	11	1	1
71028	12	1	1
71028	15	0	 
71028	20	0	 
71028	21	1	1
71028	22	0	 
71028	23	1	1
71028	24	1	1
71028	25	1	1
71028	26	0	 
71028	27	0	 
71028	28	1	1
71028	29	0	 
71028	30	0	 
71028	31	0	 
71030	3	0	 
71030	4	1	1
71030	5	0	 
71030	6	0	 
71030	7	0	 
71030	8	0	 
71030	9	0	 
71030	10	1	1
71030	11	1	1
71030	12	1	1
71030	15	0	 
71030	20	0	 
71030	21	0	 
71030	22	1	1
71030	23	1	1
71030	24	0	 
71030	25	0	 
71030	26	1	1
71030	27	0	 
71030	28	0	 
71030	29	0	 
71030	30	0	 
71030	31	0	 
71031	3	0	 
71031	4	1	2
71031	5	1	1
71031	6	0	 
71031	7	1	2
71031	8	0	 
71031	9	0	 
71031	10	1	5
71031	11	0	 
71031	12	1	1
71031	15	0	 
71031	20	0	 
71031	21	0	 
71031	22	1	1
71031	23	1	1
71031	24	1	1
71031	25	1	1
71031	26	0	 
71031	27	0	 
71031	28	0	 
71031	29	0	 
71031	30	0	 
71031	31	0	 
71032	3	0	 
71032	4	1	1
71032	5	1	1
71032	6	0	 
71032	7	0	 
71032	8	0	 
71032	9	0	 
71032	10	1	2
71032	11	0	 
71032	12	0	 
71032	15	0	 
71032	20	0	 
71032	21	0	 
71032	22	1	1
71032	23	1	1
71032	24	0	 
71032	25	0	 
71032	26	0	 
71032	27	0	 
71032	28	0	 
71032	29	0	 
71032	30	0	 
71032	31	0	 
71033	3	0	 
71033	4	1	1
71033	5	1	1
71033	6	1	1
71033	7	0	 
71033	8	1	1
71033	9	1	1
71033	10	1	4
71033	11	1	1
71033	12	1	1
71033	15	0	 
71033	20	0	 
71033	21	1	3
71033	22	1	1
71033	23	1	1
71033	24	1	1
71033	25	1	1
71033	26	1	1
71033	27	0	 
71033	28	0	 
71033	29	0	 
71033	30	1	1
71033	31	0	 
71034	3	0	 
71034	4	1	2
71034	5	1	1
71034	6	0	 
71034	7	0	 
71034	8	0	 
71034	9	0	 
71034	10	1	2
71034	11	0	 
71034	12	1	1
71034	15	0	 
71034	20	0	 
71034	21	0	 
71034	22	1	1
71034	23	1	1
71034	24	0	 
71034	25	1	1
71034	26	0	 
71034	27	0	 
71034	28	0	 
71034	29	0	 
71034	30	0	 
71034	31	0	 
71035	3	0	 
71035	4	1	3
71035	5	1	2
71035	6	0	 
71035	7	0	 
71035	8	1	1
71035	9	1	1
71035	10	1	5
71035	11	1	2
71035	12	1	2
71035	15	0	 
71035	20	1	2
71035	21	1	3
71035	22	1	1
71035	23	1	2
71035	24	1	2
71035	25	0	 
71035	26	1	1
71035	27	0	 
71035	28	1	1
71035	29	0	 
71035	30	1	1
71035	31	0	 
71036	3	0	 
71036	4	1	1
71036	5	1	1
71036	6	0	 
71036	7	0	 
71036	8	0	 
71036	9	0	 
71036	10	1	2
71036	11	1	1
71036	12	1	1
71036	15	0	 
71036	20	0	 
71036	21	0	 
71036	22	1	1
71036	23	1	1
71036	24	0	 
71036	25	0	 
71036	26	0	 
71036	27	0	 
71036	28	0	 
71036	29	0	 
71036	30	0	 
71036	31	0	 
71037	3	0	 
71037	4	1	2
71037	5	1	1
71037	6	1	1
71037	7	0	 
71037	8	1	1
71037	9	1	1
71037	10	1	3
71037	11	1	1
71037	12	1	1
71037	15	0	 
71037	20	1	1
71037	21	1	2
71037	22	1	1
71037	23	1	1
71037	24	1	1
71037	25	1	1
71037	26	0	 
71037	27	0	 
71037	28	1	1
71037	29	0	 
71037	30	0	 
71037	31	0	 
71038	3	0	 
71038	4	1	1
71038	5	1	1
71038	6	0	 
71038	7	0	 
71038	8	0	 
71038	9	0	 
71038	10	1	2
71038	11	0	 
71038	12	1	1
71038	15	0	 
71038	20	0	 
71038	21	0	 
71038	22	0	 
71038	23	1	1
71038	24	0	 
71038	25	0	 
71038	26	0	 
71038	27	0	 
71038	28	0	 
71038	29	0	 
71038	30	0	 
71038	31	0	 
71039	3	0	 
71039	4	1	3
71039	5	1	1
71039	6	0	 
71039	7	1	1
71039	8	1	1
71039	9	1	1
71039	10	1	5
71039	11	0	 
71039	12	1	1
71039	15	0	 
71039	20	0	 
71039	21	1	2
71039	22	1	1
71039	23	1	1
71039	24	1	1
71039	25	0	 
71039	26	0	 
71039	27	0	 
71039	28	0	 
71039	29	0	 
71039	30	0	 
71039	31	0	 
71040	3	0	 
71040	4	1	2
71040	5	0	 
71040	6	0	 
71040	7	0	 
71040	8	1	2
71040	9	1	1
71040	10	1	3
71040	11	1	2
71040	12	1	1
71040	15	0	 
71040	20	0	 
71040	21	1	1
71040	22	1	1
71040	23	1	1
71040	24	1	1
71040	25	0	 
71040	26	0	 
71040	27	0	 
71040	28	1	1
71040	29	0	 
71040	30	0	 
71040	31	0	 
71041	3	0	 
71041	4	1	3
71041	5	1	1
71041	6	0	 
71041	7	0	 
71041	8	1	1
71041	9	1	1
71041	10	1	3
71041	11	1	1
71041	12	1	1
71041	15	0	 
71041	20	0	 
71041	21	1	1
71041	22	1	1
71041	23	1	1
71041	24	1	1
71041	25	1	3
71041	26	1	1
71041	27	0	 
71041	28	1	1
71041	29	0	 
71041	30	0	 
71041	31	0	 
71042	3	0	 
71042	4	1	3
71042	5	1	2
71042	6	1	1
71042	7	1	1
71042	8	1	2
71042	9	1	1
71042	10	1	4
71042	11	1	1
71042	12	1	1
71042	15	0	 
71042	20	0	 
71042	21	1	1
71042	22	1	1
71042	23	1	1
71042	24	0	 
71042	25	1	1
71042	26	1	1
71042	27	0	 
71042	28	1	1
71042	29	0	 
71042	30	0	 
71042	31	0	 
71043	3	0	 
71043	4	1	2
71043	5	1	1
71043	6	0	 
71043	7	0	 
71043	8	0	 
71043	9	1	1
71043	10	1	2
71043	11	1	1
71043	12	1	1
71043	15	0	 
71043	20	1	1
71043	21	0	 
71043	22	1	1
71043	23	1	1
71043	24	0	 
71043	25	1	1
71043	26	1	1
71043	27	0	 
71043	28	0	 
71043	29	0	 
71043	30	0	 
71043	31	0	 
71044	3	0	 
71044	4	1	1
71044	5	1	1
71044	6	0	 
71044	7	0	 
71044	8	0	 
71044	9	1	1
71044	10	1	1
71044	11	1	1
71044	12	0	 
71044	15	0	 
71044	20	0	 
71044	21	0	 
71044	22	1	1
71044	23	1	1
71044	24	1	1
71044	25	1	1
71044	26	0	 
71044	27	0	 
71044	28	0	 
71044	29	0	 
71044	30	0	 
71044	31	0	 
71045	3	1	1
71045	4	1	3
71045	5	0	 
71045	6	0	 
71045	7	0	 
71045	8	0	 
71045	9	0	 
71045	10	1	3
71045	11	1	1
