CHILDCODE	PAYCIDR4	PAYTUTR4	PAYOTHR4
181016	4	0	0
181016	5	0	0
181016	6	0	0
181017	1	0	0
181017	2	1	1
181017	3	0	0
181017	4	0	0
181017	5	0	0
181017	6	0	0
181018	1	0	0
181018	2	1	1
181018	3	0	0
181018	4	1	1
181018	5	0	0
181018	6	0	0
181019	1	0	0
181019	2	1	1
181019	3	1	1
181019	4	0	0
181019	5	0	0
181019	6	0	0
181020	1	0	0
181020	2	1	1
181020	3	0	0
181020	4	0	0
181020	5	0	0
181020	6	0	0
181021	1	0	1
181021	2	1	0
181021	3	0	0
181021	4	0	0
181021	5	0	0
181021	6	0	0
181023	1	0	0
181023	2	1	1
181023	3	1	1
181023	4	0	0
181023	5	0	0
181023	6	0	0
181026	1	0	0
181026	2	1	1
181026	3	0	0
181026	4	0	0
181026	5	0	0
181026	6	0	0
181029	1	0	0
181029	2	1	1
181029	3	0	0
181029	4	0	0
181029	5	0	0
181029	6	1	1
181030	1	0	1
181030	2	1	1
181030	3	0	0
181030	4	0	0
181030	5	0	0
181030	6	0	0
181033	1	0	0
181033	2	1	1
181033	3	0	0
181033	4	0	0
181033	5	0	0
181033	6	0	0
181036	1	0	1
181036	2	1	0
181036	3	0	0
181036	4	0	0
181036	5	0	0
181036	6	1	0
181037	1	 	 
181037	2	 	 
181037	3	 	 
181037	4	 	 
181037	5	 	 
181037	6	 	 
181039	1	0	0
181039	2	1	1
181039	3	0	0
181039	4	0	0
181039	5	0	0
181039	6	0	0
181042	1	0	0
181042	2	1	1
181042	3	1	1
181042	4	0	0
181042	5	0	0
181042	6	0	0
181043	1	 	 
181043	2	 	 
181043	3	 	 
181043	4	 	 
181043	5	 	 
181043	6	 	 
181044	1	0	0
181044	2	1	1
181044	3	0	0
181044	4	0	0
181044	5	0	0
181044	6	0	0
181045	1	0	0
181045	2	1	1
181045	3	0	0
181045	4	0	0
181045	5	0	0
181045	6	0	0
181046	1	0	0
181046	2	1	1
181046	3	1	0
181046	4	0	0
181046	5	0	0
181046	6	0	0
181047	1	0	0
181047	2	1	1
181047	3	0	0
181047	4	0	0
181047	5	0	0
181047	6	0	0
181049	1	0	1
181049	2	1	1
181049	3	1	0
181049	4	0	0
181049	5	0	0
181049	6	0	1
181050	1	0	1
181050	2	1	1
181050	3	0	0
181050	4	0	0
181050	5	0	0
181050	6	0	0
181056	1	0	0
181056	2	1	1
181056	3	0	0
181056	4	0	1
181056	5	0	0
181056	6	0	0
181058	1	0	1
181058	2	0	1
181058	3	0	0
181058	4	0	1
181058	5	0	0
181058	6	0	0
181059	1	0	0
181059	2	1	1
181059	3	0	0
181059	4	0	0
181059	5	0	0
181059	6	0	0
181069	1	0	1
181069	2	0	0
181069	3	1	1
181069	4	0	1
181069	5	0	0
181069	6	0	0
181073	1	0	0
181073	2	1	1
181073	3	0	0
181073	4	0	0
181073	5	1	0
181073	6	1	0
181078	1	 	 
181078	2	 	 
181078	3	 	 
181078	4	 	 
181078	5	 	 
181078	6	 	 
191001	1	 	 
191001	2	 	 
191001	3	 	 
191001	4	 	 
191001	5	 	 
191001	6	 	 
191003	1	 	 
191003	2	 	 
191003	3	 	 
191003	4	 	 
191003	5	 	 
191003	6	 	 
191004	1	0	0
191004	2	1	1
191004	3	0	0
191004	4	0	0
191004	5	0	0
191004	6	0	0
191005	1	 	 
191005	2	 	 
191005	3	 	 
191005	4	 	 
191005	5	 	 
191005	6	 	 
191006	1	0	0
191006	2	1	1
191006	3	0	0
191006	4	0	0
191006	5	0	0
191006	6	0	0
191007	1	 	 
191007	2	 	 
191007	3	 	 
191007	4	 	 
191007	5	 	 
191007	6	 	 
191008	1	 	 
191008	2	 	 
191008	3	 	 
191008	4	 	 
191008	5	 	 
191008	6	 	 
191009	1	 	 
191009	2	 	 
191009	3	 	 
191009	4	 	 
191009	5	 	 
191009	6	 	 
191011	1	0	0
191011	2	1	1
191011	3	0	0
191011	4	0	0
191011	5	0	0
191011	6	0	0
191012	1	1	1
191012	2	0	0
191012	3	1	1
191012	4	1	1
191012	5	1	1
191012	6	0	0
191013	1	0	0
191013	2	1	1
191013	3	0	0
191013	4	1	0
191013	5	0	0
191013	6	0	0
191014	1	0	0
191014	2	1	1
191014	3	0	0
191014	4	0	0
191014	5	1	0
191014	6	1	1
191015	1	 	 
191015	2	 	 
191015	3	 	 
191015	4	 	 
191015	5	 	 
191015	6	 	 
191016	1	0	0
191016	2	1	1
191016	3	0	0
191016	4	0	0
191016	5	0	0
191016	6	0	0
191017	1	 	 
191017	2	 	 
191017	3	 	 
191017	4	 	 
191017	5	 	 
191017	6	 	 
191018	1	 	 
191018	2	 	 
191018	3	 	 
191018	4	 	 
191018	5	 	 
191018	6	 	 
191020	1	 	 
191020	2	 	 
191020	3	 	 
191020	4	 	 
191020	5	 	 
191020	6	 	 
191021	1	0	0
191021	2	1	1
191021	3	0	0
191021	4	0	0
191021	5	0	0
191021	6	0	0
191022	1	 	 
191022	2	 	 
191022	3	 	 
191022	4	 	 
191022	5	 	 
191022	6	 	 
191023	1	0	0
191023	2	1	1
191023	3	0	0
191023	4	0	0
191023	5	0	0
191023	6	1	1
191024	1	0	0
191024	2	1	1
191024	3	0	0
191024	4	0	0
191024	5	0	0
191024	6	0	0
191025	1	 	 
191025	2	 	 
191025	3	 	 
191025	4	 	 
191025	5	 	 
191025	6	 	 
191026	1	0	0
191026	2	1	1
191026	3	0	0
191026	4	0	0
191026	5	0	0
191026	6	0	0
191027	1	 	 
191027	2	 	 
191027	3	 	 
191027	4	 	 
191027	5	 	 
191027	6	 	 
191028	1	 	 
191028	2	 	 
191028	3	 	 
191028	4	 	 
191028	5	 	 
191028	6	 	 
191029	1	 	 
191029	2	 	 
191029	3	 	 
191029	4	 	 
191029	5	 	 
191029	6	 	 
191030	1	 	 
191030	2	 	 
191030	3	 	 
191030	4	 	 
191030	5	 	 
191030	6	 	 
191033	1	0	0
191033	2	1	1
191033	3	0	0
191033	4	0	0
191033	5	0	0
191033	6	0	0
191035	1	 	 
191035	2	 	 
191035	3	 	 
191035	4	 	 
191035	5	 	 
191035	6	 	 
191036	1	1	1
191036	2	0	0
191036	3	0	0
191036	4	0	0
191036	5	0	0
191036	6	0	0
191037	1	0	0
191037	2	1	0
191037	3	0	0
191037	4	0	0
191037	5	0	0
191037	6	0	0
191038	1	 	 
191038	2	 	 
191038	3	 	 
191038	4	 	 
191038	5	 	 
191038	6	 	 
191039	1	 	 
191039	2	 	 
191039	3	 	 
191039	4	 	 
191039	5	 	 
191039	6	 	 
191040	1	 	 
191040	2	 	 
191040	3	 	 
191040	4	 	 
191040	5	 	 
191040	6	 	 
191041	1	 	 
191041	2	 	 
191041	3	 	 
191041	4	 	 
191041	5	 	 
191041	6	 	 
191043	1	 	 
191043	2	 	 
191043	3	 	 
191043	4	 	 
191043	5	 	 
191043	6	 	 
191044	1	 	 
191044	2	 	 
191044	3	 	 
191044	4	 	 
191044	5	 	 
191044	6	 	 
191045	1	0	0
191045	2	0	1
191045	3	0	1
191045	4	1	1
191045	5	0	0
191045	6	0	0
191046	1	 	 
191046	2	 	 
191046	3	 	 
191046	4	 	 
191046	5	 	 
191046	6	 	 
191047	1	0	0
191047	2	1	1
191047	3	0	1
191047	4	0	1
191047	5	0	0
191047	6	0	0
191048	1	 	 
191048	2	 	 
191048	3	 	 
191048	4	 	 
191048	5	 	 
191048	6	 	 
191050	1	 	 
191050	2	 	 
191050	3	 	 
191050	4	 	 
191050	5	 	 
191050	6	 	 
191052	1	 	 
191052	2	 	 
191052	3	 	 
191052	4	 	 
191052	5	 	 
191052	6	 	 
191055	1	 	 
191055	2	 	 
191055	3	 	 
191055	4	 	 
191055	5	 	 
191055	6	 	 
191057	1	0	0
191057	2	1	1
191057	3	1	1
191057	4	0	0
191057	5	0	0
191057	6	0	0
201002	1	 	 
201002	2	 	 
201002	3	 	 
201002	4	 	 
201002	5	 	 
201002	6	 	 
201003	1	 	 
201003	2	 	 
201003	3	 	 
201003	4	 	 
201003	5	 	 
201003	6	 	 
201005	1	 	 
201005	2	 	 
201005	3	 	 
201005	4	 	 
201005	5	 	 
201005	6	 	 
201006	1	 	 
201006	2	 	 
201006	3	 	 
201006	4	 	 
201006	5	 	 
201006	6	 	 
201007	1	0	0
201007	2	1	1
201007	3	0	0
201007	4	0	0
201007	5	0	0
201007	6	0	0
201008	1	 	 
201008	2	 	 
201008	3	 	 
201008	4	 	 
201008	5	 	 
201008	6	 	 
201010	1	 	 
201010	2	 	 
201010	3	 	 
201010	4	 	 
201010	5	 	 
201010	6	 	 
201011	1	 	 
201011	2	 	 
201011	3	 	 
201011	4	 	 
201011	5	 	 
201011	6	 	 
201013	1	 	 
201013	2	 	 
201013	3	 	 
201013	4	 	 
201013	5	 	 
201013	6	 	 
201014	1	 	 
201014	2	 	 
201014	3	 	 
201014	4	 	 
201014	5	 	 
201014	6	 	 
201015	1	 	 
201015	2	 	 
201015	3	 	 
201015	4	 	 
201015	5	 	 
201015	6	 	 
201016	1	0	1
201016	2	1	1
201016	3	0	0
201016	4	0	0
201016	5	0	0
201016	6	0	0
201017	1	 	 
201017	2	 	 
201017	3	 	 
201017	4	 	 
201017	5	 	 
201017	6	 	 
201023	1	0	0
201023	2	1	1
201023	3	0	0
201023	4	0	0
201023	5	0	0
201023	6	0	0
201024	1	 	 
201024	2	 	 
201024	3	 	 
201024	4	 	 
201024	5	 	 
201024	6	 	 
201030	1	0	0
201030	2	1	1
201030	3	0	0
201030	4	0	0
201030	5	0	0
201030	6	1	1
201031	1	 	 
201031	2	 	 
201031	3	 	 
201031	4	 	 
201031	5	 	 
201031	6	 	 
201032	1	 	 
201032	2	 	 
201032	3	 	 
201032	4	 	 
201032	5	 	 
201032	6	 	 
201034	1	 	 
201034	2	 	 
201034	3	 	 
201034	4	 	 
201034	5	 	 
201034	6	 	 
201037	1	0	0
201037	2	1	1
201037	3	1	1
201037	4	0	0
201037	5	0	0
201037	6	1	1
201039	1	0	0
201039	2	1	1
201039	3	0	0
201039	4	0	0
201039	5	1	1
201039	6	1	1
201042	1	0	0
201042	2	1	1
201042	3	0	0
201042	4	0	0
201042	5	0	0
201042	6	0	0
201044	1	0	0
201044	2	1	1
201044	3	0	0
201044	4	0	0
201044	5	0	0
201044	6	0	0
201045	1	 	 
201045	2	 	 
201045	3	 	 
201045	4	 	 
201045	5	 	 
201045	6	 	 
201046	1	 	 
201046	2	 	 
201046	3	 	 
201046	4	 	 
201046	5	 	 
201046	6	 	 
201049	1	0	0
201049	2	1	1
201049	3	0	0
201049	4	0	0
201049	5	0	0
201049	6	0	0
201050	1	0	0
201050	2	1	1
201050	3	0	0
201050	4	0	0
201050	5	0	0
201050	6	0	0
201051	1	0	1
201051	2	1	1
201051	3	0	0
201051	4	0	0
201051	5	1	1
201051	6	0	0
201052	1	0	0
201052	2	1	1
201052	3	0	0
201052	4	0	0
201052	5	0	0
201052	6	0	0
201056	1	0	0
201056	2	1	1
201056	3	0	0
201056	4	0	0
201056	5	0	0
201056	6	0	0
201059	1	 	 
201059	2	 	 
201059	3	 	 
201059	4	 	 
201059	5	 	 
201059	6	 	 
201064	1	0	0
201064	2	1	1
201064	3	0	0
201064	4	0	0
201064	5	0	0
201064	6	0	0
201065	1	0	0
201065	2	1	1
201065	3	0	0
201065	4	0	0
201065	5	0	0
201065	6	0	0
201068	1	0	0
201068	2	1	1
201068	3	0	0
201068	4	0	0
201068	5	0	0
201068	6	0	0
201073	1	0	0
201073	2	1	1
201073	3	0	0
201073	4	0	0
201073	5	0	0
201073	6	0	0
201074	1	0	0
201074	2	1	1
201074	3	1	0
201074	4	0	0
201074	5	0	0
201074	6	0	0
201082	1	0	0
201082	2	1	1
201082	3	0	0
201082	4	0	0
201082	5	0	0
201082	6	0	0
201084	1	 	 
201084	2	 	 
201084	3	 	 
201084	4	 	 
201084	5	 	 
201084	6	 	 
201086	1	 	 
201086	2	 	 
201086	3	 	 
201086	4	 	 
201086	5	 	 
201086	6	 	 
201104	1	 	 
201104	2	 	 
201104	3	 	 
201104	4	 	 
201104	5	 	 
201104	6	 	 
