CHILDCODE	HHDCIDR4	MADDECR4	WHOPRVR4
51029	5	0	77
51029	6	1	3
51029	7	0	77
51029	8	1	1
51030	1	1	1
51030	2	1	3
51030	3	1	3
51030	4	1	3
51030	5	1	1
51030	6	1	1
51030	7	1	1
51030	8	1	3
51031	1	1	1
51031	2	1	3
51031	3	1	3
51031	4	1	3
51031	5	1	3
51031	6	1	3
51031	7	1	3
51031	8	1	1
51032	1	 	 
51032	2	 	 
51032	3	 	 
51032	4	 	 
51032	5	 	 
51032	6	 	 
51032	7	 	 
51032	8	 	 
51033	1	1	7
51033	2	1	7
51033	3	1	7
51033	4	1	7
51033	5	1	7
51033	6	1	7
51033	7	1	7
51033	8	1	7
51034	1	1	1
51034	2	1	4
51034	3	1	1
51034	4	1	4
51034	5	1	4
51034	6	1	4
51034	7	1	3
51034	8	1	7
51035	1	1	1
51035	2	1	1
51035	3	1	3
51035	4	1	3
51035	5	1	3
51035	6	1	3
51035	7	1	3
51035	8	1	3
51036	1	0	3
51036	2	0	3
51036	3	0	3
51036	4	0	3
51036	5	0	3
51036	6	0	3
51036	7	0	3
51036	8	0	3
51037	1	1	1
51037	2	1	3
51037	3	1	4
51037	4	1	4
51037	5	1	1
51037	6	1	4
51037	7	1	4
51037	8	1	3
51038	1	1	3
51038	2	1	3
51038	3	1	3
51038	4	1	3
51038	5	1	3
51038	6	1	3
51038	7	1	3
51038	8	0	3
51040	1	1	3
51040	2	0	3
51040	3	1	1
51040	4	1	3
51040	5	1	1
51040	6	1	3
51040	7	1	3
51040	8	0	3
51041	1	1	1
51041	2	1	3
51041	3	1	7
51041	4	1	3
51041	5	1	1
51041	6	1	3
51041	7	1	3
51041	8	1	7
51042	1	1	1
51042	2	1	3
51042	3	1	1
51042	4	1	1
51042	5	1	3
51042	6	1	3
51042	7	1	3
51042	8	1	1
51043	1	1	8
51043	2	1	8
51043	3	1	6
51043	4	1	8
51043	5	1	7
51043	6	1	8
51043	7	1	6
51043	8	1	8
51044	1	1	2
51044	2	0	1
51044	3	0	8
51044	4	1	1
51044	5	1	1
51044	6	1	1
51044	7	1	2
51044	8	0	2
51045	1	1	7
51045	2	1	7
51045	3	1	3
51045	4	1	3
51045	5	1	3
51045	6	1	3
51045	7	1	7
51045	8	1	7
51046	1	1	1
51046	2	1	1
51046	3	1	1
51046	4	1	1
51046	5	1	1
51046	6	1	1
51046	7	1	1
51046	8	1	1
51047	1	1	1
51047	2	1	3
51047	3	1	1
51047	4	1	3
51047	5	1	1
51047	6	1	3
51047	7	1	1
51047	8	1	1
51048	1	1	1
51048	2	1	3
51048	3	1	7
51048	4	1	3
51048	5	1	7
51048	6	1	7
51048	7	1	7
51048	8	1	8
51049	1	1	8
51049	2	1	8
51049	3	1	3
51049	4	1	8
51049	5	1	3
51049	6	1	8
51049	7	1	8
51049	8	1	8
51050	1	1	3
51050	2	0	3
51050	3	1	1
51050	4	1	3
51050	5	1	3
51050	6	1	3
51050	7	1	3
51050	8	0	3
51057	1	1	1
51057	2	1	3
51057	3	1	1
51057	4	1	1
51057	5	1	1
51057	6	1	3
51057	7	1	3
51057	8	1	1
51070	1	1	8
51070	2	1	7
51070	3	1	8
51070	4	1	8
51070	5	1	7
51070	6	1	8
51070	7	1	8
51070	8	1	8
61001	1	1	1
61001	2	1	3
61001	3	1	6
61001	4	1	8
61001	5	1	1
61001	6	1	3
61001	7	1	1
61001	8	1	3
61003	1	1	1
61003	2	1	3
61003	3	1	3
61003	4	1	3
61003	5	1	1
61003	6	1	3
61003	7	1	3
61003	8	1	3
61004	1	1	1
61004	2	1	3
61004	3	1	6
61004	4	1	2
61004	5	1	1
61004	6	1	1
61004	7	1	3
61004	8	1	1
61006	1	1	1
61006	2	1	3
61006	3	1	3
61006	4	1	3
61006	5	1	3
61006	6	1	3
61006	7	1	3
61006	8	1	3
61009	1	1	1
61009	2	1	3
61009	3	1	3
61009	4	1	3
61009	5	1	3
61009	6	1	3
61009	7	1	3
61009	8	1	3
61011	1	1	1
61011	2	1	3
61011	3	1	7
61011	4	1	7
61011	5	1	1
61011	6	1	3
61011	7	1	7
61011	8	1	7
61012	1	1	1
61012	2	1	3
61012	3	1	3
61012	4	1	3
61012	5	1	1
61012	6	1	3
61012	7	1	3
61012	8	0	5
61013	1	1	1
61013	2	1	1
61013	3	1	1
61013	4	1	1
61013	5	1	1
61013	6	1	1
61013	7	1	1
61013	8	0	5
61014	1	1	1
61014	2	1	2
61014	3	1	1
61014	4	1	1
61014	5	1	1
61014	6	1	1
61014	7	1	1
61014	8	1	1
61015	1	1	3
61015	2	1	3
61015	3	1	3
61015	4	1	1
61015	5	1	3
61015	6	1	1
61015	7	1	1
61015	8	1	3
61017	1	1	1
61017	2	1	3
61017	3	1	3
61017	4	1	3
61017	5	1	1
61017	6	1	3
61017	7	1	1
61017	8	0	3
61018	1	1	3
61018	2	1	3
61018	3	1	3
61018	4	1	3
61018	5	1	1
61018	6	1	3
61018	7	1	3
61018	8	1	3
61019	1	1	1
61019	2	1	3
61019	3	1	1
61019	4	1	3
61019	5	1	1
61019	6	1	3
61019	7	1	1
61019	8	1	3
61020	1	1	1
61020	2	1	8
61020	3	1	8
61020	4	1	1
61020	5	1	1
61020	6	1	8
61020	7	1	1
61020	8	1	1
61021	1	1	1
61021	2	1	3
61021	3	1	1
61021	4	1	3
61021	5	1	1
61021	6	1	3
61021	7	1	1
61021	8	0	5
61023	1	1	1
61023	2	1	3
61023	3	1	1
61023	4	1	1
61023	5	1	1
61023	6	1	3
61023	7	1	3
61023	8	1	3
61024	1	1	1
61024	2	1	1
61024	3	1	3
61024	4	1	1
61024	5	1	1
61024	6	1	1
61024	7	0	3
61024	8	0	5
61026	1	1	1
61026	2	1	3
61026	3	1	3
61026	4	1	3
61026	5	1	1
61026	6	1	3
61026	7	1	3
61026	8	1	3
61028	1	1	1
61028	2	1	3
61028	3	1	1
61028	4	1	3
61028	5	1	1
61028	6	1	1
61028	7	1	3
61028	8	1	1
61029	1	1	8
61029	2	1	8
61029	3	1	8
61029	4	1	8
61029	5	1	8
61029	6	1	8
61029	7	1	8
61029	8	1	8
61030	1	1	1
61030	2	1	3
61030	3	1	3
61030	4	1	3
61030	5	1	1
61030	6	1	3
61030	7	1	3
61030	8	1	3
61031	1	1	1
61031	2	1	1
61031	3	1	7
61031	4	1	3
61031	5	1	1
61031	6	1	3
61031	7	1	3
61031	8	1	3
61032	1	1	1
61032	2	1	3
61032	3	1	3
61032	4	1	3
61032	5	1	1
61032	6	1	3
61032	7	1	1
61032	8	1	3
61033	1	1	1
61033	2	1	2
61033	3	1	1
61033	4	1	1
61033	5	1	3
61033	6	1	1
61033	7	1	1
61033	8	1	1
61034	1	1	1
61034	2	1	3
61034	3	1	3
61034	4	1	3
61034	5	1	3
61034	6	1	3
61034	7	1	3
61034	8	1	3
61035	1	1	3
61035	2	1	3
61035	3	1	1
61035	4	1	1
61035	5	1	3
61035	6	1	1
61035	7	1	1
61035	8	1	1
61036	1	1	1
61036	2	1	3
61036	3	1	3
61036	4	1	3
61036	5	1	3
61036	6	1	3
61036	7	1	3
61036	8	1	3
61037	1	1	1
61037	2	1	3
61037	3	1	3
61037	4	1	3
61037	5	1	1
61037	6	1	3
61037	7	1	3
61037	8	1	3
61038	1	1	7
61038	2	1	3
61038	3	1	7
61038	4	1	3
61038	5	1	1
61038	6	1	3
61038	7	1	7
61038	8	1	7
61039	1	1	1
61039	2	1	3
61039	3	1	1
61039	4	1	1
61039	5	1	1
61039	6	1	3
61039	7	1	1
61039	8	1	1
61040	1	1	1
61040	2	1	3
61040	3	1	7
61040	4	1	3
61040	5	1	7
61040	6	1	3
61040	7	1	7
61040	8	1	7
61042	1	1	1
61042	2	1	3
61042	3	1	1
61042	4	1	3
61042	5	1	3
61042	6	1	3
61042	7	1	1
61042	8	1	1
61043	1	1	1
61043	2	1	3
61043	3	1	1
61043	4	1	1
61043	5	1	1
61043	6	1	3
61043	7	1	1
61043	8	1	1
61044	1	1	1
61044	2	1	3
61044	3	1	7
61044	4	1	3
61044	5	1	7
61044	6	1	3
61044	7	1	3
61044	8	1	3
61046	1	1	1
61046	2	1	3
61046	3	1	7
61046	4	1	3
61046	5	1	1
61046	6	1	7
61046	7	1	7
61046	8	1	7
61047	1	1	1
61047	2	1	3
61047	3	1	3
61047	4	1	3
61047	5	1	3
61047	6	1	1
61047	7	1	3
61047	8	1	1
61048	1	1	1
61048	2	1	3
61048	3	1	3
61048	4	1	3
61048	5	1	3
61048	6	1	3
61048	7	1	1
61048	8	1	3
61049	1	1	1
61049	2	1	3
61049	3	1	3
61049	4	1	3
61049	5	1	1
61049	6	1	3
61049	7	1	3
61049	8	1	3
61050	1	1	1
61050	2	1	3
61050	3	1	3
61050	4	1	3
61050	5	1	3
61050	6	1	3
61050	7	1	3
61050	8	1	3
61052	1	1	1
61052	2	1	4
61052	3	1	1
61052	4	1	4
61052	5	1	1
61052	6	1	1
61052	7	1	1
61052	8	1	1
61055	1	1	1
61055	2	1	3
61055	3	1	3
61055	4	1	3
61055	5	1	1
61055	6	1	3
61055	7	1	3
61055	8	1	3
61056	1	1	1
61056	2	1	3
61056	3	1	3
61056	4	1	3
61056	5	1	1
61056	6	1	3
61056	7	1	3
61056	8	1	3
61057	1	1	1
61057	2	1	3
61057	3	1	3
61057	4	1	3
61057	5	1	1
61057	6	1	3
61057	7	1	3
61057	8	0	5
61076	1	1	1
61076	2	1	3
61076	3	1	1
61076	4	1	3
61076	5	1	1
61076	6	1	1
61076	7	1	1
61076	8	1	3
61079	1	1	1
61079	2	1	3
61079	3	1	3
61079	4	1	3
61079	5	1	1
61079	6	1	3
61079	7	1	3
61079	8	1	3
61104	1	1	1
61104	2	1	3
61104	3	1	1
61104	4	1	3
61104	5	1	1
61104	6	1	3
61104	7	1	3
61104	8	1	1
71001	1	1	1
71001	2	1	3
71001	3	1	7
71001	4	1	7
71001	5	1	1
71001	6	1	3
71001	7	1	7
71001	8	1	7
71002	1	1	1
71002	2	1	4
71002	3	1	1
71002	4	1	7
71002	5	1	1
71002	6	1	8
71002	7	1	8
71002	8	1	8
71003	1	1	1
71003	2	1	4
71003	3	1	1
71003	4	1	1
71003	5	1	1
71003	6	1	1
71003	7	1	1
71003	8	1	1
71004	1	1	1
71004	2	1	3
71004	3	1	7
71004	4	1	3
71004	5	1	7
71004	6	1	7
71004	7	1	7
71004	8	1	7
71005	1	1	7
71005	2	1	3
71005	3	1	3
71005	4	1	7
71005	5	1	7
71005	6	1	7
71005	7	1	7
71005	8	0	77
71006	1	1	7
71006	2	1	3
71006	3	1	3
71006	4	1	7
71006	5	1	7
71006	6	1	3
71006	7	1	7
71006	8	1	7
71007	1	1	1
71007	2	1	3
71007	3	1	1
71007	4	1	3
71007	5	1	3
71007	6	1	1
71007	7	1	1
71007	8	1	1
71008	1	1	1
71008	2	1	3
71008	3	1	3
71008	4	1	1
71008	5	1	1
71008	6	1	3
71008	7	1	1
71008	8	0	3
71009	1	1	1
71009	2	1	3
71009	3	1	1
71009	4	1	4
71009	5	1	1
71009	6	1	3
71009	7	1	3
71009	8	1	4
71010	1	1	1
71010	2	1	3
71010	3	1	1
71010	4	1	1
71010	5	1	3
71010	6	1	1
71010	7	1	3
71010	8	1	1
71011	1	1	1
71011	2	1	7
71011	3	1	7
71011	4	1	7
71011	5	1	1
71011	6	1	7
71011	7	1	7
71011	8	1	1
71015	1	1	3
71015	2	1	3
71015	3	1	3
71015	4	1	3
71015	5	1	3
71015	6	1	3
71015	7	1	3
71015	8	0	1
71019	1	1	1
71019	2	1	3
71019	3	1	1
71019	4	0	79
71019	5	1	1
71019	6	1	3
71019	7	1	3
71019	8	0	79
71020	1	1	3
71020	2	0	3
71020	3	1	1
71020	4	1	3
71020	5	1	1
71020	6	1	3
71020	7	1	4
71020	8	0	3
71021	1	1	3
71021	2	0	3
71021	3	1	1
71021	4	1	3
71021	5	0	1
71021	6	0	3
71021	7	1	3
71021	8	0	3
71023	1	1	1
71023	2	1	3
71023	3	1	4
71023	4	1	3
71023	5	0	3
71023	6	1	3
71023	7	1	3
71023	8	0	1
71024	1	1	1
71024	2	1	3
71024	3	1	3
71024	4	1	3
71024	5	1	3
71024	6	1	3
71024	7	1	3
71024	8	1	3
71025	1	1	1
71025	2	1	2
71025	3	1	2
71025	4	1	2
71025	5	1	7
71025	6	1	1
71025	7	1	2
71025	8	1	2
71026	1	1	7
71026	2	0	3
71026	3	1	7
71026	4	1	7
71026	5	1	1
71026	6	1	7
71026	7	1	7
71026	8	1	7
71027	1	1	1
71027	2	1	8
71027	3	1	7
71027	4	1	4
71027	5	1	8
71027	6	1	8
71027	7	1	3
71027	8	1	8
71028	1	1	1
71028	2	1	3
71028	3	1	4
71028	4	0	79
71028	5	1	1
71028	6	0	79
71028	7	0	79
71028	8	0	79
71031	1	1	1
71031	2	1	3
71031	3	1	1
71031	4	1	1
71031	5	1	1
71031	6	1	3
71031	7	1	1
71031	8	0	79
71032	1	1	1
71032	2	1	3
71032	3	1	3
71032	4	1	7
71032	5	1	1
71032	6	1	3
71032	7	1	3
71032	8	1	3
71033	1	1	3
71033	2	1	3
71033	3	1	3
71033	4	1	3
71033	5	1	1
71033	6	1	3
71033	7	1	3
71033	8	0	3
71034	1	1	1
71034	2	1	3
71034	3	1	7
71034	4	1	7
71034	5	1	7
71034	6	1	3
71034	7	1	3
71034	8	1	7
71035	1	1	3
71035	2	1	3
71035	3	1	3
71035	4	1	3
71035	5	1	3
71035	6	1	3
71035	7	1	3
71035	8	0	1
71036	1	1	7
71036	2	1	3
71036	3	1	3
71036	4	1	7
71036	5	1	1
71036	6	1	7
71036	7	1	3
71036	8	1	7
71037	1	1	3
71037	2	1	3
71037	3	1	3
71037	4	1	3
71037	5	1	3
71037	6	1	3
71037	7	1	3
71037	8	1	3
71038	1	1	1
71038	2	0	3
71038	3	0	3
71038	4	0	3
71038	5	1	3
71038	6	0	3
71038	7	0	3
71038	8	0	3
71039	1	1	1
71039	2	1	3
71039	3	1	1
71039	4	1	7
71039	5	1	1
71039	6	1	3
71039	7	1	3
71039	8	1	3
71041	1	1	1
71041	2	1	3
71041	3	1	3
71041	4	1	3
71041	5	1	3
71041	6	1	1
71041	7	1	3
71041	8	0	3
71042	1	1	1
71042	2	1	3
71042	3	1	7
71042	4	1	7
71042	5	1	7
71042	6	1	3
71042	7	1	1
71042	8	1	1
71043	1	0	1
71043	2	1	7
71043	3	1	3
71043	4	1	2
71043	5	1	1
71043	6	1	7
71043	7	1	3
71043	8	1	7
71044	1	1	1
71044	2	1	3
71044	3	1	1
71044	4	1	3
71044	5	1	1
71044	6	1	3
71044	7	1	3
71044	8	1	3
71045	1	1	3
71045	2	0	3
71045	3	0	3
71045	4	0	3
71045	5	0	3
71045	6	1	3
71045	7	0	3
71045	8	1	1
71046	1	1	3
71046	2	1	3
71046	3	1	3
71046	4	1	3
71046	5	1	3
71046	6	1	3
71046	7	1	3
71046	8	1	1
71047	1	1	3
71047	2	1	3
71047	3	1	1
71047	4	1	3
71047	5	1	1
71047	6	1	3
71047	7	1	3
71047	8	0	79
71048	1	1	1
71048	2	1	3
71048	3	1	1
71048	4	1	3
71048	5	1	7
71048	6	1	3
71048	7	1	3
71048	8	1	7
71049	1	1	1
71049	2	1	7
71049	3	1	7
71049	4	1	7
71049	5	1	1
71049	6	1	7
71049	7	1	7
71049	8	1	7
71073	1	1	1
71073	2	1	3
71073	3	1	1
71073	4	1	1
71073	5	1	1
71073	6	1	3
71073	7	1	1
71073	8	1	1
71091	1	1	1
71091	2	1	7
71091	3	1	3
71091	4	1	7
71091	5	1	1
71091	6	1	3
71091	7	1	3
71091	8	1	3
71097	1	1	2
71097	2	1	3
71097	3	1	1
71097	4	1	7
71097	5	1	7
71097	6	1	3
71097	7	1	3
71097	8	1	7
71112	1	1	1
71112	2	1	3
71112	3	1	3
71112	4	1	3
71112	5	1	1
71112	6	1	3
71112	7	1	3
71112	8	1	3
71120	1	1	1
71120	2	1	4
71120	3	1	3
71120	4	1	1
71120	5	1	1
71120	6	1	1
71120	7	1	1
71120	8	1	3
71121	1	1	1
71121	2	1	3
71121	3	1	1
71121	4	1	1
71121	5	1	1
71121	6	1	3
71121	7	1	1
71121	8	1	3
81001	1	1	1
81001	2	1	3
81001	3	1	3
81001	4	1	3
81001	5	1	1
81001	6	1	3
81001	7	1	3
81001	8	1	1
81003	1	1	1
81003	2	1	3
81003	3	1	1
81003	4	1	1
81003	5	1	1
81003	6	1	1
81003	7	1	1
81003	8	1	1
81004	1	1	3
81004	2	1	3
81004	3	1	3
81004	4	1	3
81004	5	1	1
81004	6	1	3
81004	7	1	3
81004	8	1	3
81005	1	1	1
81005	2	1	3
81005	3	1	1
81005	4	1	3
81005	5	1	1
81005	6	1	3
81005	7	1	3
81005	8	0	1
81006	1	1	1
81006	2	1	3
81006	3	1	1
81006	4	1	3
81006	5	1	3
81006	6	1	3
81006	7	1	3
81006	8	1	3
81007	1	1	3
81007	2	1	3
81007	3	1	3
81007	4	1	1
81007	5	1	1
81007	6	1	3
81007	7	1	4
81007	8	0	79
81008	1	1	1
81008	2	1	3
81008	3	1	1
81008	4	1	3
81008	5	1	3
81008	6	1	3
81008	7	1	3
81008	8	1	3
81009	1	1	1
81009	2	1	3
81009	3	1	3
81009	4	1	3
81009	5	1	3
81009	6	1	3
81009	7	1	3
81009	8	1	3
81010	1	1	1
81010	2	1	3
81010	3	1	3
81010	4	1	3
81010	5	1	1
81010	6	1	3
81010	7	1	3
81010	8	1	3
81011	1	1	1
81011	2	1	3
81011	3	1	7
81011	4	1	7
81011	5	1	1
81011	6	1	3
81011	7	1	7
81011	8	1	7
81012	1	1	1
81012	2	1	3
81012	3	1	3
81012	4	1	3
81012	5	1	1
81012	6	1	3
81012	7	1	1
81012	8	1	3
81013	1	1	1
81013	2	1	3
81013	3	1	3
81013	4	1	3
81013	5	1	3
81013	6	1	3
81013	7	1	3
81013	8	1	3
81017	1	1	1
81017	2	1	3
81017	3	1	3
81017	4	1	1
81017	5	1	1
81017	6	1	3
81017	7	1	3
81017	8	1	1
81019	1	1	1
81019	2	1	2
81019	3	1	3
81019	4	1	3
81019	5	1	1
81019	6	1	3
81019	7	1	3
81019	8	1	3
81020	1	1	1
81020	2	1	3
81020	3	1	3
81020	4	1	3
81020	5	1	1
81020	6	1	3
81020	7	1	3
81020	8	1	3
81021	1	1	3
81021	2	1	3
81021	3	1	3
81021	4	1	3
81021	5	1	1
81021	6	1	3
81021	7	1	3
81021	8	1	3
81022	1	1	1
81022	2	1	3
81022	3	1	3
81022	4	1	3
81022	5	1	1
81022	6	1	3
81022	7	1	3
81022	8	1	3
81023	1	1	1
81023	2	1	3
81023	3	1	3
81023	4	1	3
81023	5	1	3
81023	6	1	3
81023	7	1	1
81023	8	1	3
81024	1	1	3
81024	2	1	3
81024	3	1	3
81024	4	1	3
81024	5	1	3
81024	6	1	3
81024	7	1	3
81024	8	1	3
81025	1	1	1
81025	2	1	3
81025	3	1	3
81025	4	1	3
81025	5	1	1
81025	6	1	3
81025	7	1	4
81025	8	1	3
81026	1	1	7
81026	2	1	8
81026	3	1	7
81026	4	1	3
81026	5	1	8
81026	6	1	1
81026	7	1	7
81026	8	1	7
81028	1	1	1
81028	2	1	3
81028	3	1	3
81028	4	1	1
81028	5	0	77
81028	6	1	3
81028	7	1	1
81028	8	0	77
81029	1	1	1
81029	2	1	3
81029	3	1	3
81029	4	1	1
81029	5	1	3
81029	6	1	1
81029	7	1	3
81029	8	1	3
81030	1	1	1
81030	2	1	8
81030	3	1	8
81030	4	1	1
81030	5	1	8
81030	6	1	8
81030	7	1	1
81030	8	1	1
81031	1	1	1
81031	2	1	3
81031	3	1	1
81031	4	1	3
81031	5	1	3
81031	6	1	3
81031	7	1	1
81031	8	1	1
81032	1	1	1
81032	2	1	3
81032	3	1	3
81032	4	1	3
81032	5	1	1
81032	6	1	1
81032	7	1	1
81032	8	1	1
81034	1	1	1
81034	2	1	3
81034	3	1	3
81034	4	1	1
81034	5	1	3
81034	6	1	1
81034	7	1	1
81034	8	1	1
81035	1	1	1
81035	2	1	3
81035	3	1	3
81035	4	1	3
81035	5	1	1
81035	6	1	3
81035	7	1	3
81035	8	0	3
81036	1	1	1
81036	2	1	3
81036	3	1	7
81036	4	1	3
81036	5	1	1
81036	6	1	3
81036	7	1	1
81036	8	1	1
81038	1	1	3
81038	2	1	3
81038	3	1	1
81038	4	1	3
81038	5	1	1
81038	6	1	1
81038	7	1	1
81038	8	1	1
81039	1	1	1
81039	2	1	3
81039	3	1	3
81039	4	1	3
81039	5	1	1
81039	6	1	3
81039	7	1	3
81039	8	0	5
81041	1	1	1
81041	2	1	3
81041	3	1	3
81041	4	1	3
81041	5	1	1
81041	6	1	3
81041	7	1	3
81041	8	0	77
81042	1	1	1
81042	2	1	3
81042	3	1	3
81042	4	1	3
81042	5	1	1
81042	6	1	3
81042	7	1	3
81042	8	1	3
81043	1	1	1
81043	2	1	3
81043	3	1	7
81043	4	1	7
81043	5	1	1
81043	6	1	3
81043	7	1	1
81043	8	1	1
81045	1	1	1
81045	2	1	3
81045	3	1	1
81045	4	1	3
81045	5	1	1
81045	6	1	3
81045	7	1	3
81045	8	1	1
81046	1	1	4
81046	2	1	4
81046	3	1	4
81046	4	1	4
81046	5	1	3
81046	6	1	4
81046	7	1	4
81046	8	1	3
81047	1	1	1
81047	2	1	3
81047	3	1	3
81047	4	1	3
81047	5	1	3
81047	6	1	3
81047	7	1	3
81047	8	1	1
81049	1	1	1
81049	2	1	3
81049	3	1	7
81049	4	1	3
81049	5	1	1
81049	6	1	3
81049	7	1	1
81049	8	1	1
81050	1	1	1
81050	2	1	3
81050	3	1	3
81050	4	1	3
81050	5	1	1
81050	6	1	3
81050	7	1	3
81050	8	1	3
81073	1	1	1
81073	2	1	3
81073	3	1	3
81073	4	1	3
81073	5	1	3
81073	6	1	3
81073	7	1	3
81073	8	1	3
81092	1	1	3
81092	2	1	3
81092	3	1	3
81092	4	1	3
81092	5	1	3
81092	6	1	3
81092	7	1	3
81092	8	1	3
81105	1	1	1
81105	2	1	3
81105	3	1	3
81105	4	1	3
81105	5	1	1
81105	6	1	3
81105	7	1	3
81105	8	1	3
81108	1	1	1
81108	2	1	3
81108	3	1	1
81108	4	1	3
81108	5	1	1
81108	6	1	3
81108	7	1	1
81108	8	1	3
81120	1	1	1
81120	2	1	3
81120	3	1	1
81120	4	1	1
81120	5	1	1
81120	6	1	1
81120	7	1	1
81120	8	1	1
81130	1	1	3
81130	2	1	3
81130	3	1	3
81130	4	1	3
81130	5	1	1
81130	6	1	3
81130	7	1	3
81130	8	1	3
81139	1	1	3
81139	2	0	3
81139	3	0	3
81139	4	0	3
81139	5	1	3
81139	6	0	3
81139	7	0	3
81139	8	0	3
81145	1	1	1
81145	2	1	1
81145	3	1	1
81145	4	1	1
81145	5	1	1
81145	6	1	1
81145	7	1	3
81145	8	1	3
81150	1	1	3
81150	2	1	3
81150	3	1	3
81150	4	1	3
81150	5	1	3
81150	6	1	3
81150	7	1	3
81150	8	1	3
81152	1	1	1
81152	2	1	3
81152	3	1	1
81152	4	1	1
81152	5	1	1
81152	6	1	1
81152	7	1	1
81152	8	1	1
91001	1	1	3
91001	2	1	3
91001	3	1	3
91001	4	1	3
91001	5	1	3
91001	6	1	3
91001	7	1	3
91001	8	1	3
91003	1	 	 
91003	2	 	 
91003	3	 	 
91003	4	 	 
91003	5	 	 
91003	6	 	 
91003	7	 	 
91003	8	 	 
91005	1	1	1
91005	2	1	3
91005	3	1	1
91005	4	1	1
91005	5	1	1
91005	6	1	1
91005	7	1	3
91005	8	1	1
91006	1	1	1
91006	2	1	2
91006	3	1	2
91006	4	1	1
91006	5	1	2
91006	6	1	1
91006	7	1	1
91006	8	1	2
91008	1	1	1
91008	2	1	3
91008	3	1	3
91008	4	1	3
91008	5	1	3
91008	6	1	3
91008	7	1	3
91008	8	1	3
91009	1	1	1
91009	2	0	3
91009	3	1	1
91009	4	0	3
91009	5	0	3
91009	6	1	1
91009	7	1	1
91009	8	1	3
91010	1	1	1
91010	2	1	8
91010	3	1	1
91010	4	1	8
91010	5	1	3
91010	6	1	8
91010	7	1	1
91010	8	0	77
91011	1	1	1
91011	2	1	3
91011	3	1	1
91011	4	1	3
91011	5	1	1
91011	6	1	3
91011	7	0	1
91011	8	0	1
91012	1	1	1
91012	2	1	3
91012	3	1	3
91012	4	1	3
91012	5	1	3
91012	6	1	3
91012	7	1	3
91012	8	1	3
91013	1	1	1
91013	2	1	4
91013	3	1	4
91013	4	1	4
91013	5	1	4
91013	6	1	4
91013	7	1	4
91013	8	1	4
91014	1	1	1
91014	2	1	3
91014	3	1	1
91014	4	1	3
91014	5	1	1
91014	6	1	1
91014	7	1	3
91014	8	1	3
91015	1	1	1
91015	2	1	1
91015	3	1	1
91015	4	1	6
91015	5	1	3
91015	6	1	1
91015	7	1	1
91015	8	0	1
91016	1	1	1
91016	2	1	2
91016	3	1	1
91016	4	1	2
91016	5	0	3
91016	6	1	2
91016	7	1	1
91016	8	0	3
91017	1	1	1
91017	2	1	3
91017	3	1	1
91017	4	1	3
91017	5	1	1
91017	6	1	3
91017	7	1	1
91017	8	0	77
91019	1	1	1
91019	2	1	3
91019	3	1	3
91019	4	1	3
91019	5	1	3
91019	6	1	3
91019	7	1	3
91019	8	1	3
91020	1	1	1
91020	2	1	6
91020	3	1	1
91020	4	1	1
91020	5	1	1
91020	6	1	1
91020	7	0	1
91020	8	0	1
91021	1	1	3
91021	2	1	3
91021	3	1	3
91021	4	1	3
91021	5	1	3
91021	6	1	3
91021	7	1	3
91021	8	1	2
91022	1	1	1
91022	2	1	3
91022	3	1	7
91022	4	1	7
91022	5	1	1
91022	6	1	7
91022	7	1	7
91022	8	1	7
91024	1	1	2
91024	2	1	2
91024	3	1	2
91024	4	1	2
91024	5	1	2
91024	6	1	2
91024	7	1	2
91024	8	1	2
91025	1	1	1
91025	2	1	3
91025	3	1	2
91025	4	1	3
91025	5	1	3
91025	6	1	3
91025	7	1	3
91025	8	1	3
91026	1	1	1
91026	2	1	3
91026	3	1	3
91026	4	1	3
91026	5	1	3
91026	6	1	3
91026	7	1	3
91026	8	1	3
91027	1	1	1
91027	2	1	2
91027	3	1	1
91027	4	1	3
91027	5	1	1
91027	6	1	1
91027	7	1	1
91027	8	0	77
91028	1	1	1
91028	2	0	3
91028	3	1	1
91028	4	0	3
91028	5	0	3
91028	6	1	1
91028	7	1	1
91028	8	1	1
91029	1	1	2
91029	2	1	2
91029	3	1	2
91029	4	1	2
91029	5	1	2
91029	6	1	2
91029	7	1	2
91029	8	1	2
91030	1	1	1
91030	2	1	2
91030	3	1	1
91030	4	1	2
91030	5	0	3
91030	6	1	1
91030	7	1	1
91030	8	0	77
91031	1	1	2
91031	2	1	2
91031	3	1	1
91031	4	1	3
91031	5	1	3
91031	6	1	3
91031	7	1	2
91031	8	1	2
91032	1	1	4
91032	2	1	4
91032	3	1	4
91032	4	1	4
91032	5	1	4
91032	6	1	4
91032	7	1	4
91032	8	1	4
91033	1	1	1
91033	2	1	1
91033	3	1	1
91033	4	1	1
91033	5	1	3
91033	6	1	1
91033	7	1	1
91033	8	0	1
91036	1	1	1
91036	2	1	3
91036	3	1	7
91036	4	1	3
91036	5	1	1
91036	6	1	3
91036	7	1	7
91036	8	0	77
91037	1	1	1
91037	2	1	4
91037	3	1	4
91037	4	1	4
91037	5	1	4
91037	6	1	4
91037	7	1	4
91037	8	1	4
91039	1	1	1
91039	2	1	3
91039	3	1	1
91039	4	1	3
91039	5	1	3
91039	6	1	3
91039	7	1	3
91039	8	0	3
91041	1	1	1
91041	2	1	4
91041	3	1	4
