CHILDCODE	SITUIDR4	LADCURR4	LADOLDR4
41015	1	9	3
41015	2	6	3
41015	3	2	2
41015	4	7	4
41015	5	7	7
41015	6	5	5
41015	7	5	5
41015	8	6	6
41015	9	6	6
41015	10	6	7
41015	11	6	6
41016	1	7	8
41016	2	7	1
41016	3	7	6
41016	4	6	6
41016	5	7	7
41016	6	8	7
41016	7	6	7
41016	8	5	7
41016	9	7	5
41016	10	1	5
41016	11	7	7
41017	1	5	5
41017	2	3	2
41017	3	3	2
41017	4	4	2
41017	5	4	3
41017	6	3	3
41017	7	3	4
41017	8	4	3
41017	9	-77	2
41017	10	-77	3
41017	11	4	4
41019	1	7	5
41019	2	7	5
41019	3	4	5
41019	4	4	5
41019	5	6	5
41019	6	6	5
41019	7	5	4
41019	8	5	4
41019	9	5	4
41019	10	5	3
41019	11	6	6
41021	1	5	4
41021	2	6	3
41021	3	4	2
41021	4	6	4
41021	5	4	4
41021	6	5	7
41021	7	4	4
41021	8	5	5
41021	9	3	3
41021	10	4	4
41021	11	6	5
41022	1	6	5
41022	2	7	5
41022	3	5	3
41022	4	6	5
41022	5	6	6
41022	6	6	6
41022	7	4	6
41022	8	5	5
41022	9	3	3
41022	10	4	4
41022	11	6	6
41023	1	5	8
41023	2	8	1
41023	3	6	3
41023	4	5	5
41023	5	5	5
41023	6	5	5
41023	7	1	5
41023	8	5	5
41023	9	5	5
41023	10	4	5
41023	11	4	4
41024	1	6	6
41024	2	5	7
41024	3	3	7
41024	4	8	6
41024	5	6	8
41024	6	7	8
41024	7	2	7
41024	8	4	6
41024	9	8	9
41024	10	5	5
41024	11	9	9
41025	1	8	7
41025	2	6	5
41025	3	6	5
41025	4	7	5
41025	5	7	6
41025	6	6	5
41025	7	6	6
41025	8	7	8
41025	9	5	5
41025	10	5	5
41025	11	8	7
41026	1	5	4
41026	2	4	3
41026	3	4	3
41026	4	8	6
41026	5	6	6
41026	6	7	6
41026	7	5	6
41026	8	7	5
41026	9	4	4
41026	10	5	4
41026	11	6	7
41027	1	5	4
41027	2	4	2
41027	3	4	1
41027	4	7	5
41027	5	6	6
41027	6	5	5
41027	7	4	7
41027	8	6	4
41027	9	6	6
41027	10	5	5
41027	11	5	5
41028	1	6	4
41028	2	8	4
41028	3	3	1
41028	4	5	5
41028	5	6	6
41028	6	6	6
41028	7	1	1
41028	8	1	1
41028	9	-77	-77
41028	10	-77	-77
41028	11	7	7
41030	1	7	6
41030	2	3	3
41030	3	6	6
41030	4	6	6
41030	5	7	7
41030	6	3	3
41030	7	1	1
41030	8	1	1
41030	9	3	3
41030	10	2	2
41030	11	8	6
41031	1	3	7
41031	2	2	4
41031	3	3	4
41031	4	4	4
41031	5	6	4
41031	6	5	3
41031	7	5	4
41031	8	5	3
41031	9	6	4
41031	10	5	4
41031	11	4	3
41032	1	5	5
41032	2	6	5
41032	3	6	5
41032	4	2	1
41032	5	6	7
41032	6	7	7
41032	7	5	5
41032	8	6	5
41032	9	2	1
41032	10	4	3
41032	11	7	7
41036	1	6	5
41036	2	7	4
41036	3	5	4
41036	4	6	6
41036	5	6	5
41036	6	7	6
41036	7	5	5
41036	8	5	5
41036	9	5	5
41036	10	3	3
41036	11	7	7
41038	1	5	5
41038	2	4	3
41038	3	4	3
41038	4	5	5
41038	5	4	4
41038	6	5	4
41038	7	2	4
41038	8	2	4
41038	9	1	4
41038	10	3	4
41038	11	2	5
41039	1	4	4
41039	2	5	4
41039	3	5	5
41039	4	4	3
41039	5	4	4
41039	6	5	5
41039	7	3	3
41039	8	5	3
41039	9	2	2
41039	10	2	2
41039	11	2	2
41041	1	7	6
41041	2	3	3
41041	3	3	2
41041	4	5	4
41041	5	5	5
41041	6	7	5
41041	7	7	5
41041	8	7	7
41041	9	4	4
41041	10	2	3
41041	11	5	4
41042	1	7	5
41042	2	7	6
41042	3	6	5
41042	4	8	6
41042	5	4	6
41042	6	5	5
41042	7	4	8
41042	8	7	7
41042	9	5	5
41042	10	6	5
41042	11	5	7
41043	1	4	4
41043	2	5	5
41043	3	4	4
41043	4	5	6
41043	5	4	4
41043	6	6	7
41043	7	3	3
41043	8	4	4
41043	9	3	6
41043	10	4	5
41043	11	5	5
41046	1	9	9
41046	2	3	9
41046	3	4	3
41046	4	3	9
41046	5	5	3
41046	6	9	4
41046	7	9	1
41046	8	9	5
41046	9	6	-77
41046	10	-77	-77
41046	11	9	9
41047	1	4	6
41047	2	7	3
41047	3	4	3
41047	4	1	3
41047	5	6	5
41047	6	6	4
41047	7	3	7
41047	8	4	6
41047	9	2	5
41047	10	2	7
41047	11	8	6
41049	1	4	5
41049	2	4	3
41049	3	5	4
41049	4	4	4
41049	5	5	5
41049	6	5	5
41049	7	3	4
41049	8	4	6
41049	9	4	5
41049	10	4	4
41049	11	5	5
41050	1	4	3
41050	2	4	3
41050	3	2	3
41050	4	5	3
41050	5	3	2
41050	6	4	2
41050	7	3	2
41050	8	2	2
41050	9	3	2
41050	10	3	3
41050	11	3	3
41059	1	6	3
41059	2	5	3
41059	3	4	4
41059	4	8	4
41059	5	3	3
41059	6	4	3
41059	7	1	2
41059	8	1	2
41059	9	5	4
41059	10	1	1
41059	11	1	3
41092	1	5	6
41092	2	7	7
41092	3	5	5
41092	4	6	6
41092	5	5	5
41092	6	4	4
41092	7	6	6
41092	8	5	5
41092	9	5	5
41092	10	6	6
41092	11	7	7
41106	1	3	3
41106	2	4	3
41106	3	4	1
41106	4	5	4
41106	5	5	6
41106	6	4	6
41106	7	2	2
41106	8	5	5
41106	9	2	2
41106	10	2	2
41106	11	5	5
41109	1	5	4
41109	2	4	4
41109	3	6	4
41109	4	5	4
41109	5	7	4
41109	6	5	6
41109	7	3	3
41109	8	5	3
41109	9	4	4
41109	10	5	3
41109	11	7	6
41110	1	5	2
41110	2	8	3
41110	3	4	1
41110	4	4	5
41110	5	3	5
41110	6	4	3
41110	7	4	5
41110	8	5	3
41110	9	1	1
41110	10	1	1
41110	11	2	2
41114	1	7	5
41114	2	6	4
41114	3	7	4
41114	4	7	4
41114	5	6	4
41114	6	6	5
41114	7	2	8
41114	8	8	8
41114	9	4	3
41114	10	1	1
41114	11	5	5
41130	1	6	5
41130	2	5	5
41130	3	5	5
41130	4	4	4
41130	5	6	6
41130	6	5	5
41130	7	5	5
41130	8	4	4
41130	9	7	1
41130	10	-77	-77
41130	11	6	6
51002	1	6	5
51002	2	6	4
51002	3	5	5
51002	4	7	5
51002	5	6	5
51002	6	6	7
51002	7	2	7
51002	8	6	4
51002	9	6	6
51002	10	6	6
51002	11	3	7
51005	1	4	5
51005	2	3	1
51005	3	1	2
51005	4	7	5
51005	5	6	6
51005	6	8	8
51005	7	3	5
51005	8	4	3
51005	9	2	2
51005	10	2	1
51005	11	5	6
51006	1	5	5
51006	2	4	4
51006	3	4	3
51006	4	4	4
51006	5	5	3
51006	6	4	5
51006	7	5	6
51006	8	6	6
51006	9	5	3
51006	10	4	3
51006	11	5	5
51008	1	3	3
51008	2	6	4
51008	3	5	4
51008	4	6	6
51008	5	5	5
51008	6	5	6
51008	7	5	6
51008	8	5	4
51008	9	5	5
51008	10	4	4
51008	11	6	6
51009	1	6	3
51009	2	9	3
51009	3	7	3
51009	4	6	4
51009	5	3	7
51009	6	3	9
51009	7	4	8
51009	8	8	5
51009	9	5	5
51009	10	5	5
51009	11	5	9
51010	1	5	5
51010	2	4	4
51010	3	5	5
51010	4	3	3
51010	5	2	1
51010	6	7	5
51010	7	4	2
51010	8	9	5
51010	9	5	5
51010	10	6	6
51010	11	5	4
51011	1	7	6
51011	2	6	5
51011	3	5	6
51011	4	6	6
51011	5	6	4
51011	6	6	4
51011	7	7	5
51011	8	5	7
51011	9	2	4
51011	10	4	3
51011	11	5	6
51013	1	5	7
51013	2	8	3
51013	3	7	4
51013	4	3	3
51013	5	6	6
51013	6	8	5
51013	7	5	5
51013	8	6	7
51013	9	2	2
51013	10	2	2
51013	11	4	4
51015	1	6	5
51015	2	6	5
51015	3	7	5
51015	4	8	5
51015	5	5	7
51015	6	6	6
51015	7	8	4
51015	8	4	7
51015	9	3	6
51015	10	5	5
51015	11	4	6
51016	1	9	9
51016	2	7	6
51016	3	4	4
51016	4	7	5
51016	5	7	7
51016	6	9	7
51016	7	3	8
51016	8	5	5
51016	9	3	3
51016	10	4	4
51016	11	4	7
51017	1	5	7
51017	2	9	3
51017	3	6	4
51017	4	7	7
51017	5	4	8
51017	6	7	7
51017	7	2	5
51017	8	5	8
51017	9	6	5
51017	10	7	6
51017	11	4	8
51018	1	8	8
51018	2	1	1
51018	3	5	5
51018	4	7	6
51018	5	6	6
51018	6	7	7
51018	7	8	8
51018	8	7	7
51018	9	-77	-77
51018	10	-77	-77
51018	11	9	9
51019	1	6	8
51019	2	4	5
51019	3	7	7
51019	4	5	5
51019	5	7	7
51019	6	8	9
51019	7	5	5
51019	8	7	7
51019	9	5	5
51019	10	5	5
51019	11	7	7
51020	1	6	4
51020	2	2	6
51020	3	3	7
51020	4	3	7
51020	5	3	4
51020	6	3	5
51020	7	6	4
51020	8	6	6
51020	9	4	4
51020	10	3	3
51020	11	4	5
51021	1	3	5
51021	2	3	5
51021	3	5	5
51021	4	3	4
51021	5	5	4
51021	6	5	3
51021	7	4	4
51021	8	5	4
51021	9	3	3
51021	10	6	4
51021	11	6	4
51022	1	9	5
51022	2	9	5
51022	3	7	4
51022	4	9	5
51022	5	5	7
51022	6	5	7
51022	7	2	7
51022	8	2	9
51022	9	3	6
51022	10	2	5
51022	11	6	4
51024	1	7	5
51024	2	5	5
51024	3	4	4
51024	4	9	5
51024	5	6	6
51024	6	6	6
51024	7	4	7
51024	8	5	4
51024	9	5	4
51024	10	5	5
51024	11	6	7
51025	1	5	5
51025	2	4	4
51025	3	7	5
51025	4	3	6
51025	5	5	5
51025	6	5	5
51025	7	6	5
51025	8	5	5
51025	9	-77	5
51025	10	-77	4
51025	11	4	5
51026	1	7	7
51026	2	6	5
51026	3	4	4
51026	4	8	8
51026	5	6	6
51026	6	4	7
51026	7	6	7
51026	8	6	6
51026	9	7	7
51026	10	6	5
51026	11	5	6
51027	1	8	8
51027	2	9	3
51027	3	7	8
51027	4	7	6
51027	5	7	6
51027	6	7	8
51027	7	5	4
51027	8	8	7
51027	9	7	5
51027	10	8	6
51027	11	6	5
51028	1	7	7
51028	2	6	6
51028	3	6	6
51028	4	5	5
51028	5	8	7
51028	6	6	6
51028	7	9	9
51028	8	6	6
51028	9	3	3
51028	10	3	3
51028	11	5	5
51029	1	4	4
51029	2	3	3
51029	3	3	3
51029	4	9	4
51029	5	3	3
51029	6	4	4
51029	7	8	8
51029	8	8	7
51029	9	3	3
51029	10	3	2
51029	11	4	2
51030	1	5	4
51030	2	5	3
51030	3	4	3
51030	4	6	4
51030	5	4	5
51030	6	4	5
51030	7	5	5
51030	8	5	5
51030	9	3	3
51030	10	3	4
51030	11	5	5
51031	1	5	5
51031	2	6	4
51031	3	4	4
51031	4	7	6
51031	5	5	7
51031	6	7	8
51031	7	4	7
51031	8	6	5
51031	9	6	6
51031	10	7	7
51031	11	5	7
51032	1	9	9
51032	2	8	8
51032	3	6	6
51032	4	8	6
51032	5	8	8
51032	6	7	6
51032	7	9	9
51032	8	9	9
51032	9	9	9
51032	10	9	9
51032	11	9	9
51033	1	8	5
51033	2	7	6
51033	3	6	5
51033	4	9	6
51033	5	5	7
51033	6	5	7
51033	7	7	4
51033	8	8	5
51033	9	5	5
51033	10	5	5
51033	11	4	7
51034	1	8	6
51034	2	8	5
51034	3	7	5
51034	4	8	5
51034	5	7	5
51034	6	5	5
51034	7	5	7
51034	8	5	5
51034	9	-77	-77
51034	10	-77	-77
51034	11	7	6
51035	1	9	5
51035	2	7	4
51035	3	5	4
51035	4	6	4
51035	5	5	4
51035	6	8	9
51035	7	6	6
51035	8	4	4
51035	9	5	4
51035	10	3	3
51035	11	6	4
51036	1	4	3
51036	2	3	3
51036	3	3	3
51036	4	5	4
51036	5	4	3
51036	6	4	4
51036	7	2	4
51036	8	2	2
51036	9	4	3
51036	10	1	1
51036	11	4	4
51037	1	6	4
51037	2	7	5
51037	3	5	6
51037	4	8	7
51037	5	5	7
51037	6	6	7
51037	7	5	7
51037	8	7	5
51037	9	3	5
51037	10	5	7
51037	11	5	7
51038	1	5	6
51038	2	3	5
51038	3	2	3
51038	4	2	2
51038	5	7	6
51038	6	7	5
51038	7	3	3
51038	8	4	3
51038	9	2	2
51038	10	3	3
51038	11	8	7
51040	1	1	1
51040	2	5	6
51040	3	5	4
51040	4	8	1
51040	5	5	3
51040	6	9	9
51040	7	5	4
51040	8	9	7
51040	9	9	8
51040	10	5	4
51040	11	5	4
51041	1	6	4
51041	2	7	4
51041	3	4	4
51041	4	7	6
51041	5	5	5
51041	6	5	5
51041	7	4	6
51041	8	6	5
51041	9	5	5
51041	10	5	5
51041	11	4	4
51042	1	7	5
51042	2	4	3
51042	3	6	4
51042	4	5	5
51042	5	7	5
51042	6	6	4
51042	7	4	3
51042	8	3	2
51042	9	2	3
51042	10	4	3
51042	11	5	4
51043	1	7	9
51043	2	6	1
51043	3	2	2
51043	4	6	4
51043	5	6	7
51043	6	5	5
51043	7	5	5
51043	8	6	6
51043	9	4	4
51043	10	4	4
51043	11	5	5
51044	1	2	2
51044	2	2	3
51044	3	1	1
51044	4	2	3
51044	5	1	1
51044	6	2	3
51044	7	1	1
51044	8	1	3
51044	9	1	2
51044	10	1	1
51044	11	2	2
51045	1	8	7
51045	2	7	6
51045	3	6	6
51045	4	8	8
51045	5	7	6
51045	6	6	7
51045	7	2	5
51045	8	8	8
51045	9	6	5
51045	10	4	6
51045	11	8	7
51046	1	6	4
51046	2	8	5
51046	3	7	5
51046	4	7	4
51046	5	7	5
51046	6	4	6
51046	7	4	6
51046	8	5	6
51046	9	5	4
51046	10	5	5
51046	11	7	6
51047	1	8	8
51047	2	6	9
51047	3	5	8
51047	4	9	8
51047	5	7	7
51047	6	8	8
51047	7	6	4
51047	8	1	1
51047	9	5	4
51047	10	1	1
51047	11	9	9
51048	1	8	6
51048	2	5	4
51048	3	5	5
51048	4	7	6
51048	5	6	7
51048	6	6	8
51048	7	5	6
51048	8	5	5
51048	9	5	4
51048	10	5	4
51048	11	6	8
51049	1	7	7
51049	2	6	6
51049	3	6	6
51049	4	8	7
51049	5	7	7
51049	6	6	6
51049	7	9	9
51049	8	7	7
51049	9	9	9
51049	10	5	5
51049	11	9	9
51050	1	5	4
51050	2	6	4
51050	3	4	3
51050	4	5	3
51050	5	3	2
51050	6	6	3
51050	7	4	3
51050	8	1	3
51050	9	1	3
51050	10	2	2
51050	11	1	2
51057	1	5	4
51057	2	7	6
51057	3	4	5
51057	4	6	4
51057	5	5	3
51057	6	4	4
51057	7	3	2
51057	8	5	3
51057	9	5	4
51057	10	6	2
51057	11	6	6
51070	1	6	4
51070	2	7	5
51070	3	5	5
51070	4	5	5
51070	5	5	5
51070	6	4	5
51070	7	6	5
51070	8	7	7
51070	9	6	6
51070	10	6	6
51070	11	5	6
61001	1	3	7
61001	2	3	7
61001	3	3	3
61001	4	7	7
61001	5	6	6
61001	6	7	7
61001	7	6	6
61001	8	6	6
61001	9	5	5
61001	10	5	5
61001	11	6	6
61003	1	6	5
61003	2	8	3
61003	3	7	3
61003	4	5	5
61003	5	6	6
61003	6	7	7
61003	7	7	7
61003	8	7	6
61003	9	4	5
61003	10	5	5
61003	11	7	5
61004	1	7	2
61004	2	9	3
61004	3	9	2
61004	4	8	3
61004	5	9	4
61004	6	7	2
61004	7	8	5
61004	8	9	5
61004	9	8	6
61004	10	8	6
61004	11	9	4
61006	1	6	5
61006	2	6	6
61006	3	5	6
61006	4	3	6
61006	5	5	6
61006	6	4	6
61006	7	2	3
61006	8	3	3
61006	9	2	4
61006	10	3	5
61006	11	4	2
61009	1	7	4
61009	2	5	4
61009	3	6	4
61009	4	5	3
61009	5	7	5
61009	6	6	5
61009	7	7	5
61009	8	7	5
61009	9	5	5
61009	10	5	4
61009	11	8	6
61011	1	6	4
61011	2	7	5
61011	3	5	3
61011	4	6	4
61011	5	6	4
61011	6	5	4
61011	7	7	6
61011	8	7	7
61011	9	5	6
61011	10	5	5
61011	11	6	4
61012	1	6	4
61012	2	6	5
61012	3	7	5
61012	4	5	5
61012	5	5	4
61012	6	4	7
61012	7	5	5
61012	8	5	5
61012	9	3	3
61012	10	1	1
61012	11	5	7
61013	1	6	6
61013	2	7	6
61013	3	8	5
61013	4	7	3
61013	5	5	6
61013	6	4	6
61013	7	5	5
61013	8	4	4
61013	9	3	2
61013	10	1	1
61013	11	6	9
61014	1	5	3
61014	2	5	3
61014	3	5	5
61014	4	8	5
61014	5	3	8
61014	6	7	6
61014	7	8	8
61014	8	8	8
61014	9	8	5
61014	10	5	5
61014	11	8	6
61015	1	4	5
61015	2	4	5
61015	3	3	4
61015	4	4	5
61015	5	5	4
61015	6	3	4
61015	7	4	5
61015	8	4	5
61015	9	5	6
61015	10	6	7
61015	11	4	4
61017	1	7	5
61017	2	8	6
61017	3	8	7
61017	4	7	6
61017	5	7	6
61017	6	5	8
61017	7	6	6
61017	8	5	5
61017	9	4	2
61017	10	4	4
61017	11	6	4
61018	1	9	6
61018	2	9	9
61018	3	6	6
61018	4	8	8
61018	5	7	6
61018	6	7	6
61018	7	7	6
61018	8	8	6
61018	9	8	6
61018	10	7	6
61018	11	6	5
61019	1	9	5
61019	2	7	4
61019	3	5	6
61019	4	7	3
61019	5	6	6
61019	6	3	7
61019	7	5	5
61019	8	6	6
61019	9	3	3
61019	10	2	1
61019	11	5	8
61020	1	7	6
61020	2	7	5
61020	3	7	5
61020	4	7	6
61020	5	7	5
61020	6	7	7
61020	7	5	7
61020	8	5	7
61020	9	5	4
61020	10	5	4
61020	11	8	6
61021	1	9	4
61021	2	9	5
61021	3	5	7
61021	4	9	4
61021	5	9	5
61021	6	7	9
61021	7	5	9
61021	8	5	6
61021	9	2	3
61021	10	1	1
61021	11	8	6
61023	1	4	5
61023	2	7	7
61023	3	7	5
61023	4	8	8
61023	5	7	8
61023	6	8	7
61023	7	6	5
61023	8	6	5
61023	9	6	6
61023	10	5	5
61023	11	7	7
61024	1	5	4
61024	2	6	5
61024	3	6	4
61024	4	7	6
61024	5	6	5
61024	6	6	7
61024	7	4	4
61024	8	6	5
61024	9	3	3
61024	10	1	2
61024	11	5	8
61026	1	6	5
61026	2	8	4
61026	3	7	4
61026	4	6	5
61026	5	7	5
61026	6	7	5
61026	7	7	6
61026	8	5	6
61026	9	3	4
61026	10	4	4
61026	11	7	6
61028	1	3	4
61028	2	5	5
61028	3	4	3
61028	4	5	4
61028	5	5	4
61028	6	6	5
61028	7	5	4
61028	8	5	3
61028	9	5	4
61028	10	1	1
61028	11	1	1
61029	1	6	5
61029	2	7	5
61029	3	6	4
61029	4	5	5
61029	5	6	6
61029	6	6	6
61029	7	4	6
61029	8	6	5
61029	9	3	3
61029	10	3	4
61029	11	6	6
61030	1	8	6
61030	2	7	5
61030	3	6	3
61030	4	8	5
61030	5	7	4
61030	6	4	7
61030	7	2	6
61030	8	6	7
61030	9	3	3
61030	10	3	3
61030	11	3	6
61031	1	7	5
61031	2	5	4
61031	3	4	5
61031	4	8	6
61031	5	7	6
61031	6	7	6
61031	7	6	5
61031	8	5	5
61031	9	4	4
61031	10	4	4
61031	11	6	5
61032	1	7	5
61032	2	6	4
61032	3	6	5
61032	4	7	5
61032	5	7	4
61032	6	6	4
61032	7	6	4
61032	8	7	5
61032	9	6	4
61032	10	6	3
61032	11	8	5
61033	1	4	7
61033	2	3	5
61033	3	8	6
61033	4	5	7
61033	5	9	7
61033	6	8	6
61033	7	4	9
61033	8	5	7
61033	9	6	8
61033	10	7	6
61033	11	9	8
61034	1	7	7
61034	2	5	3
61034	3	3	3
61034	4	5	5
61034	5	4	4
61034	6	5	7
61034	7	5	5
61034	8	7	7
61034	9	5	5
61034	10	5	5
61034	11	5	5
61035	1	8	4
61035	2	3	7
61035	3	8	5
61035	4	9	6
61035	5	6	7
61035	6	2	7
61035	7	4	9
61035	8	5	7
61035	9	8	4
61035	10	9	7
61035	11	7	6
61036	1	7	5
61036	2	8	6
61036	3	5	1
61036	4	1	1
61036	5	5	5
61036	6	6	4
61036	7	7	5
61036	8	2	6
61036	9	1	1
61036	10	1	2
61036	11	3	2
61037	1	6	5
61037	2	7	5
61037	3	6	4
61037	4	6	5
61037	5	6	5
61037	6	7	6
61037	7	6	6
61037	8	6	6
61037	9	5	4
61037	10	4	3
61037	11	7	5
61038	1	7	6
61038	2	6	5
61038	3	4	3
61038	4	5	4
61038	5	5	4
61038	6	6	5
61038	7	5	4
61038	8	5	4
61038	9	4	3
61038	10	3	2
61038	11	5	4
61039	1	6	4
61039	2	7	5
61039	3	7	6
61039	4	6	6
61039	5	8	6
61039	6	6	5
61039	7	9	8
61039	8	9	9
61039	9	9	7
61039	10	7	7
61039	11	8	5
61040	1	6	4
61040	2	7	6
61040	3	6	5
61040	4	6	7
61040	5	6	4
61040	6	6	5
61040	7	3	5
61040	8	3	6
61040	9	6	7
61040	10	5	5
61040	11	5	7
61042	1	6	6
61042	2	9	3
61042	3	3	3
61042	4	9	4
61042	5	7	5
61042	6	7	6
61042	7	9	9
61042	8	8	8
61042	9	5	5
61042	10	4	4
61042	11	6	6
61043	1	3	1
61043	2	4	1
61043	3	2	1
61043	4	2	1
61043	5	4	1
61043	6	3	1
61043	7	1	1
61043	8	1	1
61043	9	4	1
61043	10	3	1
61043	11	2	1
61044	1	8	6
61044	2	6	4
61044	3	5	3
61044	4	9	7
61044	5	5	5
61044	6	7	8
61044	7	5	7
61044	8	6	5
61044	9	5	5
61044	10	5	5
61044	11	5	7
61046	1	3	5
61046	2	4	2
61046	3	4	2
61046	4	5	4
61046	5	4	2
61046	6	4	3
61046	7	2	4
61046	8	2	3
61046	9	2	4
61046	10	2	4
61046	11	5	3
61047	1	5	7
61047	2	6	4
61047	3	4	4
61047	4	5	4
61047	5	4	4
61047	6	6	5
61047	7	4	4
61047	8	5	5
61047	9	7	5
61047	10	5	4
61047	11	6	5
61048	1	7	4
61048	2	3	2
61048	3	1	1
61048	4	5	2
61048	5	4	2
61048	6	3	2
61048	7	2	2
61048	8	1	1
61048	9	2	2
61048	10	1	1
61048	11	4	2
61049	1	3	7
61049	2	9	2
61049	3	5	2
61049	4	6	4
61049	5	6	5
61049	6	5	7
61049	7	6	6
61049	8	7	6
61049	9	3	3
61049	10	5	5
61049	11	6	4
61050	1	4	4
61050	2	3	3
61050	3	3	3
61050	4	7	7
61050	5	5	5
61050	6	5	5
61050	7	3	3
61050	8	2	2
61050	9	2	2
61050	10	3	3
61050	11	6	5
61052	1	5	4
61052	2	5	4
61052	3	6	5
61052	4	6	5
61052	5	5	5
61052	6	5	5
61052	7	5	5
61052	8	5	5
61052	9	5	5
61052	10	5	5
61052	11	5	5
61055	1	7	7
61055	2	6	6
61055	3	5	5
61055	4	8	8
61055	5	7	6
61055	6	6	5
61055	7	5	5
61055	8	5	5
61055	9	7	7
61055	10	7	7
61055	11	8	6
61056	1	7	5
61056	2	6	4
61056	3	5	4
61056	4	6	5
61056	5	6	4
61056	6	5	6
61056	7	6	6
61056	8	6	6
61056	9	5	4
61056	10	5	5
61056	11	7	6
61057	1	7	6
61057	2	6	6
61057	3	7	5
61057	4	8	6
61057	5	5	5
61057	6	6	9
61057	7	6	6
61057	8	6	6
61057	9	5	3
61057	10	-77	-77
61057	11	6	8
61076	1	3	4
61076	2	6	4
61076	3	6	4
61076	4	5	5
61076	5	4	4
61076	6	5	5
61076	7	7	3
61076	8	5	6
61076	9	5	5
61076	10	5	5
61076	11	5	5
61079	1	5	3
61079	2	5	4
61079	3	6	5
61079	4	5	4
61079	5	5	4
61079	6	5	3
61079	7	5	5
61079	8	6	4
61079	9	5	5
61079	10	4	4
61079	11	6	5
61104	1	4	8
61104	2	3	7
61104	3	5	6
61104	4	7	7
61104	5	8	5
61104	6	5	5
61104	7	3	3
61104	8	3	3
61104	9	5	6
61104	10	4	6
61104	11	5	5
71001	1	4	4
71001	2	7	4
71001	3	6	3
71001	4	8	6
71001	5	5	5
71001	6	4	7
71001	7	5	6
71001	8	6	5
71001	9	5	5
71001	10	5	5
71001	11	7	6
71002	1	3	6
71002	2	3	5
71002	3	2	4
71002	4	4	9
71002	5	1	3
71002	6	8	9
71002	7	1	9
71002	8	1	9
71002	9	1	1
71002	10	1	1
71002	11	1	5
71003	1	5	5
71003	2	7	3
71003	3	7	5
71003	4	5	3
71003	5	5	6
71003	6	4	6
71003	7	3	2
71003	8	7	3
71003	9	3	2
71003	10	1	1
71003	11	7	5
71004	1	7	5
71004	2	5	5
71004	3	4	4
71004	4	8	6
71004	5	5	5
71004	6	6	7
71004	7	5	7
71004	8	6	6
71004	9	6	6
71004	10	7	7
71004	11	7	8
71005	1	2	2
71005	2	2	2
71005	3	1	1
71005	4	2	2
71005	5	4	4
71005	6	6	6
71005	7	5	5
71005	8	2	2
71005	9	1	1
71005	10	1	1
71005	11	7	7
71006	1	6	6
71006	2	9	9
71006	3	3	-77
71006	4	8	-77
71006	5	8	6
71006	6	7	6
71006	7	4	4
71006	8	8	8
71006	9	-77	-77
71006	10	-77	-77
71006	11	7	6
71007	1	7	4
71007	2	7	6
71007	3	6	4
71007	4	7	4
71007	5	6	6
71007	6	6	6
71007	7	5	5
71007	8	6	6
71007	9	4	4
71007	10	3	3
71007	11	4	4
71008	1	5	3
71008	2	6	4
71008	3	7	5
71008	4	4	3
71008	5	6	4
71008	6	8	5
71008	7	5	3
71008	8	2	2
71008	9	4	2
71008	10	4	4
71008	11	5	2
71009	1	8	6
71009	2	6	3
71009	3	5	2
71009	4	5	4
71009	5	9	7
71009	6	3	6
71009	7	3	5
71009	8	6	7
71009	9	5	7
71009	10	5	3
71009	11	6	5
71010	1	8	6
71010	2	5	3
71010	3	7	6
71010	4	8	7
71010	5	8	7
71010	6	7	6
71010	7	6	5
71010	8	8	6
71010	9	7	5
71010	10	7	5
71010	11	8	7
71011	1	5	3
71011	2	5	3
71011	3	6	4
71011	4	6	3
71011	5	6	4
71011	6	5	4
71011	7	5	5
71011	8	5	3
71011	9	4	4
71011	10	5	4
71011	11	6	5
71015	1	9	9
71015	2	9	4
71015	3	6	5
71015	4	7	5
71015	5	5	7
71015	6	5	5
71015	7	5	5
71015	8	7	7
71015	9	2	2
71015	10	3	5
71015	11	6	5
71019	1	9	9
71019	2	5	5
71019	3	5	4
71019	4	6	6
71019	5	5	4
71019	6	7	7
71019	7	7	7
71019	8	5	5
71019	9	2	2
71019	10	5	3
71019	11	6	6
71020	1	9	1
71020	2	1	1
71020	3	3	2
71020	4	6	3
71020	5	3	1
71020	6	4	2
71020	7	5	3
71020	8	1	1
71020	9	4	2
71020	10	1	1
71020	11	4	1
71021	1	7	9
71021	2	6	5
71021	3	4	3
71021	4	8	9
71021	5	8	9
71021	6	7	8
71021	7	6	8
71021	8	6	9
71021	9	8	9
71021	10	8	9
71021	11	7	9
71023	1	2	9
71023	2	4	1
71023	3	1	1
71023	4	2	3
71023	5	5	3
71023	6	6	6
71023	7	8	8
71023	8	9	7
71023	9	7	5
71023	10	1	1
71023	11	5	5
71024	1	7	4
71024	2	5	3
71024	3	5	3
71024	4	6	4
71024	5	6	4
71024	6	5	4
71024	7	1	2
71024	8	3	2
71024	9	2	2
71024	10	1	3
71024	11	1	5
71025	1	3	3
71025	2	5	4
71025	3	6	4
71025	4	7	5
71025	5	5	4
71025	6	6	7
71025	7	4	7
71025	8	4	4
71025	9	5	5
71025	10	4	4
71025	11	5	5
71026	1	6	5
71026	2	6	5
71026	3	6	4
71026	4	8	6
71026	5	5	6
71026	6	6	3
71026	7	8	5
71026	8	3	7
