CHILDCODE	SRMNIDR4	SRCRECR4	RCVLSTR4	OFTRCVR4	RCVAMTR4
121088	6	0	 	 	 
121088	7	1	600	7	4200
121088	8	0	 	 	 
121088	9	0	 	 	 
121088	10	0	 	 	 
121088	11	0	 	 	 
121088	12	0	 	 	 
121088	13	0	 	 	 
121088	14	0	 	 	 
121088	15	0	 	 	 
121088	16	0	 	 	 
121088	17	0	 	 	 
121088	18	0	 	 	 
121089	1	0	 	 	 
121089	2	0	 	 	 
121089	3	0	 	 	 
121089	4	0	 	 	 
121089	5	0	 	 	 
121089	6	0	 	 	 
121089	7	0	 	 	 
121089	8	0	 	 	 
121089	9	0	 	 	 
121089	10	0	 	 	 
121089	11	0	 	 	 
121089	12	0	 	 	 
121089	13	0	 	 	 
121089	14	0	 	 	 
121089	15	0	 	 	 
121089	16	0	 	 	 
121089	17	0	 	 	 
121089	18	0	 	 	 
121090	1	0	 	 	 
121090	2	0	 	 	 
121090	3	0	 	 	 
121090	4	0	 	 	 
121090	5	0	 	 	 
121090	6	0	 	 	 
121090	7	0	 	 	 
121090	8	0	 	 	 
121090	9	1	180	4	720
121090	10	0	 	 	 
121090	11	0	 	 	 
121090	12	0	 	 	 
121090	13	0	 	 	 
121090	14	0	 	 	 
121090	15	0	 	 	 
121090	16	0	 	 	 
121090	17	0	 	 	 
121090	18	0	 	 	 
121091	1	0	 	 	 
121091	2	0	 	 	 
121091	3	0	 	 	 
121091	4	0	 	 	 
121091	5	0	 	 	 
121091	6	0	 	 	 
121091	7	0	 	 	 
121091	8	0	 	 	 
121091	9	0	 	 	 
121091	10	0	 	 	 
121091	11	0	 	 	 
121091	12	0	 	 	 
121091	13	0	 	 	 
121091	14	0	 	 	 
121091	15	0	 	 	 
121091	16	0	 	 	 
121091	17	0	 	 	 
121091	18	0	 	 	 
121092	1	0	 	 	 
121092	2	0	 	 	 
121092	3	0	 	 	 
121092	4	0	 	 	 
121092	5	0	 	 	 
121092	6	0	 	 	 
121092	7	0	 	 	 
121092	8	1	50	2	100
121092	9	0	 	 	 
121092	10	0	 	 	 
121092	11	0	 	 	 
121092	12	0	 	 	 
121092	13	0	 	 	 
121092	14	0	 	 	 
121092	15	0	 	 	 
121092	16	0	 	 	 
121092	17	0	 	 	 
121092	18	0	 	 	 
121093	1	0	 	 	 
121093	2	0	 	 	 
121093	3	0	 	 	 
121093	4	0	 	 	 
121093	5	0	 	 	 
121093	6	0	 	 	 
121093	7	0	 	 	 
121093	8	0	 	 	 
121093	9	0	 	 	 
121093	10	0	 	 	 
121093	11	0	 	 	 
121093	12	0	 	 	 
121093	13	0	 	 	 
121093	14	0	 	 	 
121093	15	0	 	 	 
121093	16	0	 	 	 
121093	17	0	 	 	 
121093	18	0	 	 	 
121094	1	0	 	 	 
121094	2	0	 	 	 
121094	3	0	 	 	 
121094	4	0	 	 	 
121094	5	0	 	 	 
121094	6	0	 	 	 
121094	7	1	1800	2	3600
121094	8	1	300	1	300
121094	9	0	 	 	 
121094	10	1	1500	1	1500
121094	11	0	 	 	 
121094	12	1	5000	1	5000
121094	13	0	 	 	 
121094	14	0	 	 	 
121094	15	0	 	 	 
121094	16	0	 	 	 
121094	17	0	 	 	 
121094	18	0	 	 	 
121097	1	0	 	 	 
121097	2	1	50	1	50
121097	3	0	 	 	 
121097	4	0	 	 	 
121097	5	0	 	 	 
121097	6	0	 	 	 
121097	7	0	 	 	 
121097	8	0	 	 	 
121097	9	0	 	 	 
121097	10	0	 	 	 
121097	11	0	 	 	 
121097	12	1	150	1	150
121097	13	0	 	 	 
121097	14	0	 	 	 
121097	15	0	 	 	 
121097	16	0	 	 	 
121097	17	0	 	 	 
121097	18	0	 	 	 
121098	1	0	 	 	 
121098	2	0	 	 	 
121098	3	0	 	 	 
121098	4	0	 	 	 
121098	5	0	 	 	 
121098	6	0	 	 	 
121098	7	0	 	 	 
121098	8	0	 	 	 
121098	9	0	 	 	 
121098	10	0	 	 	 
121098	11	0	 	 	 
121098	12	0	 	 	 
121098	13	0	 	 	 
121098	14	0	 	 	 
121098	15	0	 	 	 
121098	16	0	 	 	 
121098	17	0	 	 	 
121098	18	0	 	 	 
121099	1	0	 	 	 
121099	2	0	 	 	 
121099	3	0	 	 	 
121099	4	0	 	 	 
121099	5	0	 	 	 
121099	6	0	 	 	 
121099	7	0	 	 	 
121099	8	0	 	 	 
121099	9	0	 	 	 
121099	10	0	 	 	 
121099	11	0	 	 	 
121099	12	0	 	 	 
121099	13	0	 	 	 
121099	14	0	 	 	 
121099	15	0	 	 	 
121099	16	0	 	 	 
121099	17	0	 	 	 
121099	18	0	 	 	 
121101	1	0	 	 	 
121101	2	0	 	 	 
121101	3	0	 	 	 
121101	4	0	 	 	 
121101	5	1	170	2	340
121101	6	0	 	 	 
121101	7	0	 	 	 
121101	8	0	 	 	 
121101	9	0	 	 	 
121101	10	0	 	 	 
121101	11	0	 	 	 
121101	12	0	 	 	 
121101	13	0	 	 	 
121101	14	0	 	 	 
121101	15	0	 	 	 
121101	16	0	 	 	 
121101	17	0	 	 	 
121101	18	0	 	 	 
131001	1	0	 	 	 
131001	2	0	 	 	 
131001	3	0	 	 	 
131001	4	0	 	 	 
131001	5	0	 	 	 
131001	6	0	 	 	 
131001	7	0	 	 	 
131001	8	0	 	 	 
131001	9	0	 	 	 
131001	10	0	 	 	 
131001	11	0	 	 	 
131001	12	0	 	 	 
131001	13	0	 	 	 
131001	14	0	 	 	 
131001	15	0	 	 	 
131001	16	0	 	 	 
131001	17	0	 	 	 
131001	18	0	 	 	 
131002	1	0	 	 	 
131002	2	0	 	 	 
131002	3	0	 	 	 
131002	4	0	 	 	 
131002	5	0	 	 	 
131002	6	0	 	 	 
131002	7	0	 	 	 
131002	8	0	 	 	 
131002	9	0	 	 	 
131002	10	0	 	 	 
131002	11	0	 	 	 
131002	12	0	 	 	 
131002	13	0	 	 	 
131002	14	0	 	 	 
131002	15	0	 	 	 
131002	16	0	 	 	 
131002	17	0	 	 	 
131002	18	0	 	 	 
131003	1	0	 	 	 
131003	2	0	 	 	 
131003	3	0	 	 	 
131003	4	0	 	 	 
131003	5	0	 	 	 
131003	6	0	 	 	 
131003	7	0	 	 	 
131003	8	0	 	 	 
131003	9	0	 	 	 
131003	10	0	 	 	 
131003	11	0	 	 	 
131003	12	0	 	 	 
131003	13	0	 	 	 
131003	14	0	 	 	 
131003	15	0	 	 	 
131003	16	0	 	 	 
131003	17	0	 	 	 
131003	18	0	 	 	 
131004	1	0	 	 	 
131004	2	0	 	 	 
131004	3	0	 	 	 
131004	4	0	 	 	 
131004	5	0	 	 	 
131004	6	0	 	 	 
131004	7	0	 	 	 
131004	8	0	 	 	 
131004	9	0	 	 	 
131004	10	0	 	 	 
131004	11	0	 	 	 
131004	12	0	 	 	 
131004	13	0	 	 	 
131004	14	0	 	 	 
131004	15	0	 	 	 
131004	16	0	 	 	 
131004	17	0	 	 	 
131004	18	0	 	 	 
131005	1	0	 	 	 
131005	2	0	 	 	 
131005	3	0	 	 	 
131005	4	0	 	 	 
131005	5	0	 	 	 
131005	6	0	 	 	 
131005	7	0	 	 	 
131005	8	0	 	 	 
131005	9	0	 	 	 
131005	10	1	2000	1	2000
131005	11	0	 	 	 
131005	12	0	 	 	 
131005	13	0	 	 	 
131005	14	0	 	 	 
131005	15	0	 	 	 
131005	16	0	 	 	 
131005	17	0	 	 	 
131005	18	0	 	 	 
131006	1	0	 	 	 
131006	2	0	 	 	 
131006	3	0	 	 	 
131006	4	0	 	 	 
131006	5	0	 	 	 
131006	6	0	 	 	 
131006	7	0	 	 	 
131006	8	0	 	 	 
131006	9	0	 	 	 
131006	10	0	 	 	 
131006	11	0	 	 	 
131006	12	0	 	 	 
131006	13	0	 	 	 
131006	14	0	 	 	 
131006	15	0	 	 	 
131006	16	0	 	 	 
131006	17	0	 	 	 
131006	18	0	 	 	 
131007	1	0	 	 	 
131007	2	0	 	 	 
131007	3	0	 	 	 
131007	4	0	 	 	 
131007	5	1	25	365	9125
131007	6	0	 	 	 
131007	7	0	 	 	 
131007	8	0	 	 	 
131007	9	0	 	 	 
131007	10	0	 	 	 
131007	11	0	 	 	 
131007	12	0	 	 	 
131007	13	0	 	 	 
131007	14	0	 	 	 
131007	15	0	 	 	 
131007	16	0	 	 	 
131007	17	0	 	 	 
131007	18	0	 	 	 
131008	1	0	 	 	 
131008	2	0	 	 	 
131008	3	0	 	 	 
131008	4	0	 	 	 
131008	5	0	 	 	 
131008	6	0	 	 	 
131008	7	0	 	 	 
131008	8	0	 	 	 
131008	9	0	 	 	 
131008	10	0	 	 	 
131008	11	0	 	 	 
131008	12	0	 	 	 
131008	13	0	 	 	 
131008	14	0	 	 	 
131008	15	0	 	 	 
131008	16	0	 	 	 
131008	17	0	 	 	 
131008	18	0	 	 	 
131009	1	0	 	 	 
131009	2	1	350	2	700
131009	3	0	 	 	 
131009	4	0	 	 	 
131009	5	0	 	 	 
131009	6	0	 	 	 
131009	7	0	 	 	 
131009	8	0	 	 	 
131009	9	0	 	 	 
131009	10	0	 	 	 
131009	11	0	 	 	 
131009	12	0	 	 	 
131009	13	0	 	 	 
131009	14	0	 	 	 
131009	15	0	 	 	 
131009	16	0	 	 	 
131009	17	0	 	 	 
131009	18	0	 	 	 
131010	1	0	 	 	 
131010	2	0	 	 	 
131010	3	0	 	 	 
131010	4	0	 	 	 
131010	5	0	 	 	 
131010	6	0	 	 	 
131010	7	0	 	 	 
131010	8	0	 	 	 
131010	9	0	 	 	 
131010	10	0	 	 	 
131010	11	0	 	 	 
131010	12	0	 	 	 
131010	13	0	 	 	 
131010	14	0	 	 	 
131010	15	0	 	 	 
131010	16	0	 	 	 
131010	17	0	 	 	 
131010	18	0	 	 	 
131011	1	0	 	 	 
131011	2	0	 	 	 
131011	3	0	 	 	 
131011	4	0	 	 	 
131011	5	0	 	 	 
131011	6	0	 	 	 
131011	7	0	 	 	 
131011	8	0	 	 	 
131011	9	0	 	 	 
131011	10	0	 	 	 
131011	11	0	 	 	 
131011	12	0	 	 	 
131011	13	0	 	 	 
131011	14	0	 	 	 
131011	15	0	 	 	 
131011	16	0	 	 	 
131011	17	0	 	 	 
131011	18	0	 	 	 
131012	1	0	 	 	 
131012	2	0	 	 	 
131012	3	0	 	 	 
131012	4	0	 	 	 
131012	5	0	 	 	 
131012	6	0	 	 	 
131012	7	0	 	 	 
131012	8	0	 	 	 
131012	9	0	 	 	 
131012	10	0	 	 	 
131012	11	0	 	 	 
131012	12	0	 	 	 
131012	13	0	 	 	 
131012	14	0	 	 	 
131012	15	0	 	 	 
131012	16	0	 	 	 
131012	17	0	 	 	 
131012	18	0	 	 	 
131013	1	0	 	 	 
131013	2	0	 	 	 
131013	3	0	 	 	 
131013	4	0	 	 	 
131013	5	0	 	 	 
131013	6	0	 	 	 
131013	7	0	 	 	 
131013	8	0	 	 	 
131013	9	1	600	6	3200
131013	10	0	 	 	 
131013	11	0	 	 	 
131013	12	0	 	 	 
131013	13	0	 	 	 
131013	14	0	 	 	 
131013	15	0	 	 	 
131013	16	0	 	 	 
131013	17	0	 	 	 
131013	18	0	 	 	 
131015	1	0	 	 	 
131015	2	1	90	10	900
131015	3	0	 	 	 
131015	4	0	 	 	 
131015	5	1	800	10	8000
131015	6	0	 	 	 
131015	7	0	 	 	 
131015	8	0	 	 	 
131015	9	0	 	 	 
131015	10	0	 	 	 
131015	11	0	 	 	 
131015	12	0	 	 	 
131015	13	0	 	 	 
131015	14	0	 	 	 
131015	15	0	 	 	 
131015	16	0	 	 	 
131015	17	0	 	 	 
131015	18	0	 	 	 
131016	1	0	 	 	 
131016	2	0	 	 	 
131016	3	0	 	 	 
131016	4	0	 	 	 
131016	5	0	 	 	 
131016	6	0	 	 	 
131016	7	0	 	 	 
131016	8	0	 	 	 
131016	9	0	 	 	 
131016	10	0	 	 	 
131016	11	0	 	 	 
131016	12	0	 	 	 
131016	13	0	 	 	 
131016	14	0	 	 	 
131016	15	0	 	 	 
131016	16	0	 	 	 
131016	17	0	 	 	 
131016	18	0	 	 	 
131017	1	0	 	 	 
131017	2	1	65	6	390
131017	3	0	 	 	 
131017	4	0	 	 	 
131017	5	0	 	 	 
131017	6	0	 	 	 
131017	7	0	 	 	 
131017	8	0	 	 	 
131017	9	0	 	 	 
131017	10	0	 	 	 
131017	11	0	 	 	 
131017	12	0	 	 	 
131017	13	0	 	 	 
131017	14	0	 	 	 
131017	15	0	 	 	 
131017	16	0	 	 	 
131017	17	0	 	 	 
131017	18	0	 	 	 
131018	1	0	 	 	 
131018	2	0	 	 	 
131018	3	0	 	 	 
131018	4	0	 	 	 
131018	5	0	 	 	 
131018	6	0	 	 	 
131018	7	0	 	 	 
131018	8	0	 	 	 
131018	9	0	 	 	 
131018	10	0	 	 	 
131018	11	0	 	 	 
131018	12	0	 	 	 
131018	13	0	 	 	 
131018	14	0	 	 	 
131018	15	0	 	 	 
131018	16	0	 	 	 
131018	17	0	 	 	 
131018	18	0	 	 	 
131019	1	0	 	 	 
131019	2	0	 	 	 
131019	3	0	 	 	 
131019	4	0	 	 	 
131019	5	0	 	 	 
131019	6	0	 	 	 
131019	7	0	 	 	 
131019	8	1	1500	12	18000
131019	9	0	 	 	 
131019	10	0	 	 	 
131019	11	0	 	 	 
131019	12	0	 	 	 
131019	13	0	 	 	 
131019	14	0	 	 	 
131019	15	0	 	 	 
131019	16	0	 	 	 
131019	17	0	 	 	 
131019	18	0	 	 	 
131020	1	0	 	 	 
131020	2	0	 	 	 
131020	3	0	 	 	 
131020	4	0	 	 	 
131020	5	0	 	 	 
131020	6	0	 	 	 
131020	7	0	 	 	 
131020	8	0	 	 	 
131020	9	0	 	 	 
131020	10	0	 	 	 
131020	11	0	 	 	 
131020	12	0	 	 	 
131020	13	0	 	 	 
131020	14	0	 	 	 
131020	15	0	 	 	 
131020	16	0	 	 	 
131020	17	0	 	 	 
131020	18	0	 	 	 
131021	1	0	 	 	 
131021	2	0	 	 	 
131021	3	0	 	 	 
131021	4	0	 	 	 
131021	5	0	 	 	 
131021	6	0	 	 	 
131021	7	0	 	 	 
131021	8	0	 	 	 
131021	9	0	 	 	 
131021	10	0	 	 	 
131021	11	0	 	 	 
131021	12	0	 	 	 
131021	13	0	 	 	 
131021	14	0	 	 	 
131021	15	0	 	 	 
131021	16	0	 	 	 
131021	17	0	 	 	 
131021	18	0	 	 	 
131022	1	0	 	 	 
131022	2	0	 	 	 
131022	3	0	 	 	 
131022	4	0	 	 	 
131022	5	1	5000	6	30000
131022	6	0	 	 	 
131022	7	0	 	 	 
131022	8	0	 	 	 
131022	9	1	1800	12	21600
131022	10	0	 	 	 
131022	11	0	 	 	 
131022	12	0	 	 	 
131022	13	0	 	 	 
131022	14	0	 	 	 
131022	15	0	 	 	 
131022	16	0	 	 	 
131022	17	0	 	 	 
131022	18	0	 	 	 
131023	1	0	 	 	 
131023	2	1	1630	1	1630
131023	3	0	 	 	 
131023	4	0	 	 	 
131023	5	0	 	 	 
131023	6	0	 	 	 
131023	7	0	 	 	 
131023	8	0	 	 	 
131023	9	0	 	 	 
131023	10	0	 	 	 
131023	11	0	 	 	 
131023	12	0	 	 	 
131023	13	0	 	 	 
131023	14	0	 	 	 
131023	15	0	 	 	 
131023	16	0	 	 	 
131023	17	0	 	 	 
131023	18	0	 	 	 
131024	1	0	 	 	 
131024	2	0	 	 	 
131024	3	0	 	 	 
131024	4	0	 	 	 
131024	5	1	40	2	80
131024	6	0	 	 	 
131024	7	0	 	 	 
131024	8	0	 	 	 
131024	9	0	 	 	 
131024	10	0	 	 	 
131024	11	0	 	 	 
131024	12	0	 	 	 
131024	13	0	 	 	 
131024	14	0	 	 	 
131024	15	0	 	 	 
131024	16	0	 	 	 
131024	17	0	 	 	 
131024	18	0	 	 	 
131025	1	0	 	 	 
131025	2	1	60	4	240
131025	3	0	 	 	 
131025	4	0	 	 	 
131025	5	0	 	 	 
131025	6	0	 	 	 
131025	7	0	 	 	 
131025	8	0	 	 	 
131025	9	0	 	 	 
131025	10	0	 	 	 
131025	11	0	 	 	 
131025	12	0	 	 	 
131025	13	0	 	 	 
131025	14	0	 	 	 
131025	15	0	 	 	 
131025	16	0	 	 	 
131025	17	0	 	 	 
131025	18	0	 	 	 
131026	1	0	 	 	 
131026	2	1	20	10	200
131026	3	0	 	 	 
131026	4	0	 	 	 
131026	5	1	500	12	6000
131026	6	0	 	 	 
131026	7	0	 	 	 
131026	8	0	 	 	 
131026	9	0	 	 	 
131026	10	0	 	 	 
131026	11	0	 	 	 
131026	12	0	 	 	 
131026	13	0	 	 	 
131026	14	0	 	 	 
131026	15	1	50	1	50
131026	16	0	 	 	 
131026	17	0	 	 	 
131026	18	0	 	 	 
131028	1	0	 	 	 
131028	2	1	45	3	135
131028	3	0	 	 	 
131028	4	0	 	 	 
131028	5	1	70	12	840
131028	6	0	 	 	 
131028	7	0	 	 	 
131028	8	0	 	 	 
131028	9	0	 	 	 
131028	10	0	 	 	 
131028	11	0	 	 	 
131028	12	0	 	 	 
131028	13	0	 	 	 
131028	14	0	 	 	 
131028	15	0	 	 	 
131028	16	0	 	 	 
131028	17	0	 	 	 
131028	18	0	 	 	 
131029	1	0	 	 	 
131029	2	0	 	 	 
131029	3	0	 	 	 
131029	4	0	 	 	 
131029	5	0	 	 	 
131029	6	0	 	 	 
131029	7	0	 	 	 
131029	8	0	 	 	 
131029	9	0	 	 	 
131029	10	0	 	 	 
131029	11	0	 	 	 
131029	12	0	 	 	 
131029	13	0	 	 	 
131029	14	0	 	 	 
131029	15	0	 	 	 
131029	16	0	 	 	 
131029	17	0	 	 	 
131029	18	0	 	 	 
131030	1	0	 	 	 
131030	2	0	 	 	 
131030	3	0	 	 	 
131030	4	0	 	 	 
131030	5	0	 	 	 
131030	6	0	 	 	 
131030	7	0	 	 	 
131030	8	0	 	 	 
131030	9	0	 	 	 
131030	10	0	 	 	 
131030	11	0	 	 	 
131030	12	0	 	 	 
131030	13	0	 	 	 
131030	14	0	 	 	 
131030	15	0	 	 	 
131030	16	0	 	 	 
131030	17	0	 	 	 
131030	18	0	 	 	 
131031	1	0	 	 	 
131031	2	0	 	 	 
131031	3	0	 	 	 
131031	4	0	 	 	 
131031	5	0	 	 	 
131031	6	0	 	 	 
131031	7	0	 	 	 
131031	8	0	 	 	 
131031	9	0	 	 	 
131031	10	0	 	 	 
131031	11	0	 	 	 
131031	12	0	 	 	 
131031	13	0	 	 	 
131031	14	0	 	 	 
131031	15	0	 	 	 
131031	16	0	 	 	 
131031	17	0	 	 	 
131031	18	0	 	 	 
131032	1	0	 	 	 
131032	2	1	40	10	400
131032	3	1	30	1	30
131032	4	0	 	 	 
131032	5	0	 	 	 
131032	6	0	 	 	 
131032	7	0	 	 	 
131032	8	1	500	2	1000
131032	9	0	 	 	 
131032	10	0	 	 	 
131032	11	0	 	 	 
131032	12	0	 	 	 
131032	13	0	 	 	 
131032	14	0	 	 	 
131032	15	0	 	 	 
131032	16	0	 	 	 
131032	17	0	 	 	 
131032	18	0	 	 	 
131035	1	0	 	 	 
131035	2	1	60	4	240
131035	3	0	 	 	 
131035	4	0	 	 	 
131035	5	0	 	 	 
131035	6	0	 	 	 
131035	7	0	 	 	 
131035	8	0	 	 	 
131035	9	0	 	 	 
131035	10	0	 	 	 
131035	11	0	 	 	 
131035	12	1	500	1	500
131035	13	0	 	 	 
131035	14	0	 	 	 
131035	15	0	 	 	 
131035	16	0	 	 	 
131035	17	0	 	 	 
131035	18	0	 	 	 
131038	1	0	 	 	 
131038	2	0	 	 	 
131038	3	0	 	 	 
131038	4	0	 	 	 
131038	5	0	 	 	 
131038	6	0	 	 	 
131038	7	0	 	 	 
131038	8	0	 	 	 
131038	9	0	 	 	 
131038	10	0	 	 	 
131038	11	0	 	 	 
131038	12	0	 	 	 
131038	13	0	 	 	 
131038	14	0	 	 	 
131038	15	0	 	 	 
131038	16	0	 	 	 
131038	17	0	 	 	 
131038	18	0	 	 	 
131039	1	0	 	 	 
131039	2	0	 	 	 
131039	3	0	 	 	 
131039	4	0	 	 	 
131039	5	0	 	 	 
131039	6	0	 	 	 
131039	7	0	 	 	 
131039	8	0	 	 	 
131039	9	1	520	12	6240
131039	10	0	 	 	 
131039	11	0	 	 	 
131039	12	0	 	 	 
131039	13	0	 	 	 
131039	14	0	 	 	 
131039	15	0	 	 	 
131039	16	0	 	 	 
131039	17	0	 	 	 
131039	18	0	 	 	 
131040	1	0	 	 	 
131040	2	0	 	 	 
131040	3	0	 	 	 
131040	4	0	 	 	 
131040	5	0	 	 	 
131040	6	0	 	 	 
131040	7	0	 	 	 
131040	8	0	 	 	 
131040	9	0	 	 	 
131040	10	0	 	 	 
131040	11	0	 	 	 
131040	12	0	 	 	 
131040	13	0	 	 	 
131040	14	0	 	 	 
131040	15	0	 	 	 
131040	16	0	 	 	 
131040	17	0	 	 	 
131040	18	0	 	 	 
131041	1	0	 	 	 
131041	2	0	 	 	 
131041	3	0	 	 	 
131041	4	0	 	 	 
131041	5	0	 	 	 
131041	6	0	 	 	 
131041	7	0	 	 	 
131041	8	1	400	12	4800
131041	9	1	530	1	530
131041	10	0	 	 	 
131041	11	0	 	 	 
131041	12	0	 	 	 
131041	13	0	 	 	 
131041	14	0	 	 	 
131041	15	0	 	 	 
131041	16	0	 	 	 
131041	17	0	 	 	 
131041	18	0	 	 	 
131042	1	0	 	 	 
131042	2	0	 	 	 
131042	3	0	 	 	 
131042	4	0	 	 	 
131042	5	0	 	 	 
131042	6	0	 	 	 
131042	7	0	 	 	 
131042	8	0	 	 	 
131042	9	0	 	 	 
131042	10	0	 	 	 
131042	11	0	 	 	 
131042	12	0	 	 	 
131042	13	0	 	 	 
131042	14	0	 	 	 
131042	15	0	 	 	 
131042	16	0	 	 	 
131042	17	0	 	 	 
131042	18	0	 	 	 
131044	1	1	4800	1	4800
131044	2	1	2400	1	2400
131044	3	0	 	 	 
131044	4	0	 	 	 
131044	5	0	 	 	 
131044	6	1	2400	1	2400
131044	7	1	3600	1	3600
131044	8	0	 	 	 
131044	9	0	 	 	 
131044	10	1	3000	1	3000
131044	11	0	 	 	 
131044	12	0	 	 	 
131044	13	0	 	 	 
131044	14	0	 	 	 
131044	15	0	 	 	 
131044	16	0	 	 	 
131044	17	0	 	 	 
131044	18	0	 	 	 
131045	1	0	 	 	 
131045	2	0	 	 	 
131045	3	0	 	 	 
131045	4	0	 	 	 
131045	5	0	 	 	 
131045	6	0	 	 	 
131045	7	0	 	 	 
131045	8	0	 	 	 
131045	9	0	 	 	 
131045	10	0	 	 	 
131045	11	0	 	 	 
131045	12	0	 	 	 
131045	13	0	 	 	 
131045	14	0	 	 	 
131045	15	0	 	 	 
131045	16	0	 	 	 
131045	17	0	 	 	 
131045	18	0	 	 	 
131046	1	0	 	 	 
131046	2	0	 	 	 
131046	3	0	 	 	 
131046	4	0	 	 	 
131046	5	0	 	 	 
131046	6	0	 	 	 
131046	7	0	 	 	 
131046	8	0	 	 	 
131046	9	0	 	 	 
131046	10	0	 	 	 
131046	11	0	 	 	 
131046	12	1	1300	1	1300
131046	13	0	 	 	 
131046	14	0	 	 	 
131046	15	0	 	 	 
131046	16	0	 	 	 
131046	17	0	 	 	 
131046	18	0	 	 	 
131048	1	0	 	 	 
131048	2	0	 	 	 
131048	3	0	 	 	 
131048	4	0	 	 	 
131048	5	0	 	 	 
131048	6	0	 	 	 
131048	7	0	 	 	 
131048	8	1	300	3	900
131048	9	0	 	 	 
131048	10	0	 	 	 
131048	11	0	 	 	 
131048	12	0	 	 	 
131048	13	0	 	 	 
131048	14	0	 	 	 
131048	15	0	 	 	 
131048	16	0	 	 	 
131048	17	0	 	 	 
131048	18	0	 	 	 
131049	1	0	 	 	 
131049	2	0	 	 	 
131049	3	0	 	 	 
131049	4	0	 	 	 
131049	5	0	 	 	 
131049	6	0	 	 	 
131049	7	0	 	 	 
131049	8	0	 	 	 
131049	9	0	 	 	 
131049	10	0	 	 	 
131049	11	0	 	 	 
131049	12	0	 	 	 
131049	13	0	 	 	 
131049	14	0	 	 	 
131049	15	0	 	 	 
131049	16	0	 	 	 
131049	17	0	 	 	 
131049	18	0	 	 	 
131050	1	0	 	 	 
131050	2	0	 	 	 
131050	3	0	 	 	 
131050	4	0	 	 	 
131050	5	0	 	 	 
131050	6	0	 	 	 
131050	7	1	300	12	3600
131050	8	0	 	 	 
131050	9	0	 	 	 
131050	10	0	 	 	 
131050	11	0	 	 	 
131050	12	0	 	 	 
131050	13	0	 	 	 
131050	14	0	 	 	 
131050	15	0	 	 	 
131050	16	0	 	 	 
131050	17	0	 	 	 
131050	18	0	 	 	 
131051	1	0	 	 	 
131051	2	0	 	 	 
131051	3	0	 	 	 
131051	4	0	 	 	 
131051	5	0	 	 	 
131051	6	0	 	 	 
131051	7	0	 	 	 
131051	8	0	 	 	 
131051	9	0	 	 	 
131051	10	0	 	 	 
131051	11	0	 	 	 
131051	12	0	 	 	 
131051	13	0	 	 	 
131051	14	0	 	 	 
131051	15	0	 	 	 
131051	16	0	 	 	 
131051	17	0	 	 	 
131051	18	0	 	 	 
131052	1	0	 	 	 
131052	2	0	 	 	 
131052	3	0	 	 	 
131052	4	0	 	 	 
131052	5	1	200	12	2400
131052	6	0	 	 	 
131052	7	0	 	 	 
131052	8	0	 	 	 
131052	9	0	 	 	 
131052	10	0	 	 	 
131052	11	0	 	 	 
131052	12	0	 	 	 
131052	13	0	 	 	 
131052	14	0	 	 	 
131052	15	0	 	 	 
131052	16	0	 	 	 
131052	17	0	 	 	 
131052	18	0	 	 	 
131054	1	0	 	 	 
131054	2	0	 	 	 
131054	3	0	 	 	 
131054	4	0	 	 	 
131054	5	0	 	 	 
131054	6	0	 	 	 
131054	7	0	 	 	 
131054	8	0	 	 	 
131054	9	0	 	 	 
131054	10	0	 	 	 
131054	11	0	 	 	 
131054	12	0	 	 	 
131054	13	0	 	 	 
131054	14	0	 	 	 
131054	15	0	 	 	 
131054	16	0	 	 	 
131054	17	0	 	 	 
131054	18	0	 	 	 
131055	1	0	 	 	 
131055	2	0	 	 	 
131055	3	0	 	 	 
131055	4	0	 	 	 
131055	5	0	 	 	 
131055	6	0	 	 	 
131055	7	0	 	 	 
131055	8	0	 	 	 
131055	9	0	 	 	 
131055	10	0	 	 	 
131055	11	0	 	 	 
131055	12	0	 	 	 
131055	13	0	 	 	 
131055	14	0	 	 	 
131055	15	0	 	 	 
131055	16	0	 	 	 
131055	17	0	 	 	 
131055	18	0	 	 	 
131056	1	0	 	 	 
131056	2	1	100	3	300
131056	3	0	 	 	 
131056	4	0	 	 	 
131056	5	0	 	 	 
131056	6	0	 	 	 
131056	7	0	 	 	 
131056	8	0	 	 	 
131056	9	1	48	10	480
131056	10	0	 	 	 
131056	11	0	 	 	 
131056	12	0	 	 	 
131056	13	0	 	 	 
131056	14	0	 	 	 
131056	15	0	 	 	 
131056	16	0	 	 	 
131056	17	0	 	 	 
131056	18	0	 	 	 
131058	1	0	 	 	 
131058	2	0	 	 	 
131058	3	0	 	 	 
131058	4	0	 	 	 
131058	5	1	300	12	3600
131058	6	0	 	 	 
131058	7	0	 	 	 
131058	8	0	 	 	 
131058	9	0	 	 	 
131058	10	0	 	 	 
131058	11	0	 	 	 
131058	12	0	 	 	 
131058	13	0	 	 	 
131058	14	0	 	 	 
131058	15	0	 	 	 
131058	16	0	 	 	 
131058	17	0	 	 	 
131058	18	0	 	 	 
131060	1	0	 	 	 
131060	2	0	 	 	 
131060	3	0	 	 	 
131060	4	0	 	 	 
131060	5	0	 	 	 
131060	6	0	 	 	 
131060	7	0	 	 	 
131060	8	0	 	 	 
131060	9	0	 	 	 
131060	10	0	 	 	 
131060	11	0	 	 	 
131060	12	0	 	 	 
